step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time,mot_cap_x,mot_cap_y,mot_cap_z,mot_cap_qw,mot_cap_qx,mot_cap_qy,mot_cap_qz,mot_cap_vx,mot_cap_vy,mot_cap_vz,mot_cap_avx,mot_cap_avy,mot_cap_avz
0,1762149677.9964945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.021,0.011,0.011,-0.002,0.003,-0.001,0.037300000000000055,0.053300000000000014,-0.7931165737055803,0.9970052659516837,-0.040103648661738864,-0.06383571251442309,-0.016068566951014576,0.021,0.011,-2.72344171314721,-0.00016419568530418187,0.0002462935279562728,-8.209784265209094e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0029,0.002,0.0029,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.0,-0.022,-0.003,0.0,0.01,-0.0,0.2,-0.0
0,1762149678.0281653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,-0.019,-0.001,0.011,0.006,0.015,-0.003,0.02366666666666667,0.04966666666666657,-0.8885654862667726,0.9970643955230521,-0.03963907513056922,-0.06317062751395056,-0.01618044704970954,-0.019,-0.001,-3.002717256866614,0.0003731240040529126,0.0009328100101322815,-0.0001865620020264563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0031,0.0011,0.0017,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.003,0.001,0.006,0.0,0.1,-0.0
0,1762149678.063296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.049,-0.376,0.997,-0.04,-0.064,-0.016,-0.005,-0.041,-0.021,-0.01,-0.01,0.008,0.02816666666666664,0.033966666666666645,-1.0039670370502027,0.9969474275030827,-0.04060842481642399,-0.06454255040796059,-0.01555769767575159,-0.005,-0.041,-3.304016481474898,-0.0004710555583674516,-0.0004710555583674516,0.0003768444466939613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0038,0.0014,0.0024,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.0,-0.022,0.002,0.001,0.0,0.0,0.0,0.0
0,1762149678.0975575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.009,0.06,0.021,0.01,0.002,-0.01,0.033300000000000066,0.07200000000000002,-0.989896248517936,0.9970207075411976,-0.03939154457247258,-0.06391799163571571,-0.016537998809550435,0.009,0.06,-3.269051875741032,0.0004710555583674516,9.421111167349033e-05,-0.0004710555583674516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0031,0.0025,0.0033,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.004,-0.001,0.003,-0.0,0.0,-0.0
0,1762149678.1325493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,-0.02,0.016,-0.012,-0.006,-0.004,-0.005,0.02266666666666671,0.055866666666666634,-1.0009518680790026,0.9969669425175922,-0.040327371368337354,-0.06423394658104623,-0.016297815603821778,-0.02,0.016,-3.2965240659604986,-0.0002826333350204709,-0.00018842222334698066,-0.0002355277791837258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0037,0.0025,0.0044,0.0,0.011,-0.002,-0.004,1.0,-0.005,-0.003,-0.021,0.003,0.001,-0.004,0.0,-0.1,0.0
0,1762149678.1653206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.377,0.997,-0.04,-0.064,-0.016,0.007,0.002,-0.024,0.019,0.004,0.004,0.03256666666666669,0.05073333333333341,-1.0059720933739358,0.9970611072538772,-0.03892791111731339,-0.06378018337038403,-0.015711605811626315,0.007,0.002,-3.3065139533130314,0.0008950055608981581,0.00018842222334698066,0.00018842222334698066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0031,0.0024,0.0045,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.003,0.001,0.008,-0.0,0.1,-0.0
0,1762149678.196501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.004,-0.002,0.026,0.001,0.005,-0.001,0.03246666666666666,0.0492666666666666,-0.9882211546450471,0.9970196237514461,-0.039934763082433454,-0.06371818817742154,-0.016064777057410422,0.004,-0.002,-3.2648894226774754,4.7105555836745165e-05,0.0002355277791837258,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0045,0.0011,0.0022,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.001,-0.001,0.001,-0.0,0.0,-0.0
0,1762149678.2359219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,-0.005,0.001,-0.015,-0.003,-0.012,-0.005,0.02816666666666664,0.05036666666666678,-1.0019569244027358,0.9969443658906006,-0.040163676556627774,-0.06469269746178227,-0.016268540032173037,-0.005,0.001,-3.299021537798631,-0.00014131666751023545,-0.0005652666700409418,-0.0002355277791837258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0047,0.0029,0.0064,0.0,0.011,-0.002,-0.003,1.0,-0.005,0.004,-0.021,0.001,-0.001,0.017,0.0,0.4,0.0
0,1762149678.264212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,-0.001,-0.02,0.023,0.005,0.006,0.008,0.029633333333333296,0.042666666666666714,-0.9892262109687803,0.9970405039923694,-0.03973876536412687,-0.06364425239714859,-0.0155394057045301,-0.001,-0.02,-3.2673868945156097,0.0002355277791837258,0.0002826333350204709,0.0003768444466939613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0059,0.0011,0.0018,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.003,-0.022,0.004,-0.001,-0.011,-0.0,-0.2,0.0
0,1762149678.2939148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,-0.006,0.003,-0.003,-0.001,-0.003,0.001,0.027800000000000012,0.051100000000000034,-0.9979366991078025,0.996987632566392,-0.040063404876910284,-0.0641678035601727,-0.015939795841768602,-0.006,0.003,-3.2890316504460984,-4.7105555836745165e-05,-0.00014131666751023545,4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0016,0.0013,0.0024,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.003,-0.021,0.006,0.002,-0.009,0.0,-0.2,0.1
0,1762149678.3275073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.051,0.035,-0.015,0.005,-0.004,-0.007,0.049699999999999925,0.0628333333333333,-1.0019569244027358,0.9969902481925024,-0.039693028715874844,-0.06424858167772497,-0.016371569288174206,0.051,0.035,-3.299021537798631,0.0002355277791837258,-0.00018842222334698066,-0.00032973889085721617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0025,0.001,0.002,0.0,0.011,-0.002,-0.004,1.0,-0.005,-0.0,-0.022,-0.001,0.001,-0.001,0.0,0.0,-0.0
0,1762149678.3617902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.051,-0.376,0.997,-0.04,-0.064,-0.016,-0.016,0.03,0.007,-0.001,-0.005,-0.002,0.024133333333333368,0.062000000000000006,-0.9945865113620251,0.9969775390457147,-0.04005425584778831,-0.06428866670063724,-0.01610622788650943,-0.016,0.03,-3.2807067443189872,-4.7105555836745165e-05,-0.0002355277791837258,-9.421111167349033e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.002,0.0016,0.0029,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.003,-0.0,0.005,-0.0,0.1,-0.0
0,1762149678.398617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.049,-0.375,0.997,-0.04,-0.064,-0.016,-0.005,-0.039,0.042,0.001,0.01,0.003,0.02816666666666664,0.03470000000000005,-0.9818608542518026,0.9970414432099748,-0.03994482022474316,-0.06342402101228133,-0.01584820104804012,-0.005,-0.039,-3.2515695728740988,4.7105555836745165e-05,0.0004710555583674516,0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0041,0.0012,0.0021,0.0,0.011,-0.002,-0.004,1.0,-0.006,0.0,-0.022,0.0,0.002,0.006,0.0,0.1,-0.0
0,1762149678.43755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.019,0.032,-0.009,0.002,-0.004,-0.001,0.03696666666666666,0.061733333333333265,-0.9999468117552692,0.9969889884420015,-0.03988599433732098,-0.06423212288765051,-0.016040535580117858,0.019,0.032,-3.294026594122364,9.421111167349033e-05,-0.00018842222334698066,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0083,0.0019,0.0049,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.003,-0.001,0.005,-0.0,0.0,-0.0
0,1762149678.4706242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.019,0.032,-0.009,0.002,-0.004,-0.001,0.03696666666666666,0.061733333333333265,-0.9999468117552692,0.9969889884420015,-0.03988599433732098,-0.06423212288765051,-0.016040535580117858,0.019,0.032,-3.294026594122364,9.421111167349033e-05,-0.00018842222334698066,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0053,0.0029,0.007,0.0,0.011,-0.002,-0.004,1.0,-0.005,-0.0,-0.022,-0.003,-0.0,0.006,0.0,0.1,-0.0
0,1762149678.4967387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,-0.003,-0.004,-0.014,-0.002,-0.001,0.004,0.028899999999999967,0.048533333333333345,-1.0016219056281583,0.9969953918925931,-0.040129554154463655,-0.06404602260483365,-0.015777022153542583,-0.003,-0.004,-3.2981890471859217,-9.421111167349033e-05,-4.7105555836745165e-05,0.00018842222334698066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0043,0.0014,0.0019,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.001,0.0,0.001,-0.0,0.0,-0.0
0,1762149678.5289478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,-0.001,-0.008,-0.005,0.001,0.003,-0.001,0.029633333333333296,0.04706666666666669,-0.9986067366569581,0.9970123315902363,-0.03993659368504068,-0.06383219413894889,-0.01606020358301177,-0.001,-0.008,-3.2906966316715205,4.7105555836745165e-05,0.00014131666751023545,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.002,0.0013,0.0037,0.0,0.011,-0.002,-0.003,1.0,-0.006,0.0,-0.022,-0.001,-0.0,0.005,0.0,0.1,0.0
0,1762149678.5615017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.051,-0.376,0.997,-0.04,-0.064,-0.016,0.014,0.012,-0.011,-0.001,-0.008,0.0,0.03613333333333338,0.05539999999999997,-1.0006168493044247,0.9969683342362579,-0.040064316123923076,-0.06445509557237283,-0.01598536184234331,0.014,0.012,-3.2956915753477887,-4.7105555836745165e-05,-0.0003768444466939613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0026,0.0014,0.0022,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.0,-0.022,-0.001,0.001,-0.004,0.0,-0.1,-0.0
0,1762149678.5992885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.05,-0.377,0.997,-0.04,-0.064,-0.016,-0.016,-0.048,-0.045,-0.004,-0.016,0.01,0.02513333333333337,0.03240000000000011,-1.0130074876400694,0.9969408480984421,-0.04027921181524919,-0.06488546666392238,-0.015408014248994548,-0.016,-0.048,-3.323996256179967,-0.00018842222334698066,-0.0007536888933879226,0.0004710555583674516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0059,0.0025,0.0022,0.0,0.01,-0.002,-0.003,1.0,-0.007,0.004,-0.022,-0.008,-0.005,0.028,-0.1,0.5,-0.0
0,1762149678.640267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.049,-0.375,0.997,-0.04,-0.064,-0.016,0.019,-0.035,0.043,0.005,0.012,0.008,0.03696666666666666,0.03616666666666671,-0.981525835477225,0.9970622827168301,-0.039733269648676406,-0.06330222829234941,-0.015553124586069686,0.019,-0.035,-3.250737082261387,0.0002355277791837258,0.0005652666700409418,0.0003768444466939613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0063,0.0034,0.0084,0.0,0.011,-0.002,-0.004,1.0,-0.005,-0.0,-0.022,-0.002,0.0,0.005,0.0,0.1,-0.0
0,1762149678.6652782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.001,0.011,-0.046,-0.016,-0.019,-0.003,0.0303666666666667,0.05403333333333335,-1.0123425064146467,0.9968901214691351,-0.04091839654893267,-0.0650751993116744,-0.016186083853891826,0.001,0.011,-3.3248287467926767,-0.0007536888933879226,-0.0008950055608981581,-0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0049,0.0021,0.0025,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.0,-0.022,-0.003,-0.001,0.001,-0.1,-0.0,-0.0
0,1762149678.693817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.051,-0.376,0.997,-0.04,-0.064,-0.016,0.022,0.041,0.003,0.006,0.005,-0.008,0.039066666666666694,0.06603333333333332,-0.9959265864603359,0.9970244953667977,-0.039624132170297505,-0.06373876046168726,-0.016445493911915635,0.022,0.041,-3.2840367067698306,0.0002826333350204709,0.0002355277791837258,-0.0003768444466939613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0016,0.0011,0.0025,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.001,-0.001,-0.002,-0.1,-0.0,-0.0
0,1762149678.7291422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,-0.012,-0.029,0.006,0.011,0.01,0.009,0.025600000000000026,0.03936666666666662,-0.9949215301366026,0.9970694885247721,-0.039396741001900444,-0.0634194270995338,-0.015469592085526389,-0.012,-0.029,-3.281539234931698,0.0005181611142041967,0.0004710555583674516,0.0004239500025307067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0039,0.0011,0.0021,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.001,-0.022,-0.003,0.0,0.002,-0.0,-0.0,-0.0
0,1762149678.7604377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.049,-0.376,0.997,-0.04,-0.064,-0.016,-0.006,-0.072,0.005,0.003,0.008,0.016,0.027800000000000012,0.022600000000000012,-0.9952565489111804,0.9970502341856055,-0.039880199684461916,-0.0635101017033251,-0.015095275458883669,-0.006,-0.072,-3.2823717255444094,0.00014131666751023545,0.0003768444466939613,0.0007536888933879226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0015,0.0012,0.0024,0.0,0.011,-0.002,-0.004,1.0,-0.006,-0.0,-0.022,0.002,0.002,-0.006,-0.0,-0.1,-0.0
0,1762149678.7941277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.377,0.997,-0.04,-0.064,-0.016,-0.017,0.027,-0.061,0.01,-0.012,-0.001,0.023766666666666665,0.05989999999999998,-1.0183677880333135,0.9969776461501415,-0.03943728083327495,-0.06469543476492015,-0.015992961234086087,-0.017,0.027,-3.3373161059833434,0.0004710555583674516,-0.0005652666700409418,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0022,0.0012,0.002,0.0,0.011,-0.002,-0.004,1.0,-0.005,-0.0,-0.022,-0.0,-0.0,-0.001,0.0,0.0,-0.0
0,1762149678.8291554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.026,0.027,0.054,0.005,0.02,0.001,0.039533333333333344,0.05989999999999998,-0.9788406289568694,0.9970848377275304,-0.03970032503674978,-0.06286219974425346,-0.015970430082857527,0.026,0.027,-3.2415796855215655,0.0002355277791837258,0.0009421111167349032,4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0023,0.0013,0.0036,0.0,0.011,-0.002,-0.003,1.0,-0.006,0.0,-0.022,-0.001,-0.001,0.005,-0.0,0.0,-0.0
0,1762149678.8626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.05,-0.376,0.997,-0.04,-0.064,-0.016,0.051,-0.004,0.014,0.006,0.005,0.009,0.049699999999999925,0.048533333333333345,-0.9922413799399804,0.997040018905546,-0.039686336007062166,-0.0636998805958389,-0.015476457062192838,0.051,-0.004,-3.2748793100300095,0.0002826333350204709,0.0002355277791837258,0.0004239500025307067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.0,0.0021,0.0022,0.003,0.0,0.01,-0.002,-0.003,1.0,-0.006,0.004,-0.022,-0.007,-0.004,0.016,-0.0,0.3,-0.0
