step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761185966.4405243,-1.7479900435427632e-05,1.3894165697855237e-05,0.05000000698212978,-0.005246112994234393,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0014,0.0017,0.0014,0.0
0,1761185966.474745,-0.07867734400401755,-0.07821442405070565,0.09875000636986436,-0.03639018490766554,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0012,0.0018,0.0021,0.0
0,1761185966.5073664,-0.023013946739493515,-0.005290760379519796,0.1462812452362613,-0.05628074607787251,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0009,0.0014,0.0023,0.0
0,1761185966.542822,-0.12243859792230179,-0.1051584912339178,0.1926242140923225,-0.07323202464209436,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.03,0.0015,0.0021,0.003,0.0
0,1761185966.578574,-0.019378780288404535,-0.0025298770926184266,0.23780860698245843,-0.11765546100301666,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.002,0.0026,0.0043,0.0
0,1761185966.6094253,-0.11889424718500838,-0.10246659025063422,0.2818633918064278,-0.10676845629399818,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0015,0.0024,0.0024,0.0
0,1761185966.6443603,-0.01592378879131366,9.205979499579686e-05,0.3248167913103794,-0.1065502266255027,0.016,-0.013,-0.003,1.0,0.007,0.005,-0.029,0.0021,0.0026,0.0032,0.0
0,1761185966.6758623,-0.11069060028235984,-0.0932456723892045,0.36669628305819385,-0.10834077911547316,0.016,-0.013,-0.003,1.0,0.008,0.005,-0.029,0.0016,0.002,0.0027,0.0
0,1761185966.708835,-0.15868580863771775,-0.1383494531999172,0.40752873820571844,-0.10189601611093754,0.016,-0.013,-0.003,1.0,0.008,0.005,-0.029,0.0015,0.0018,0.0028,0.0
0,1761185966.7419307,-0.09386858497608899,-0.0680170661260131,0.44733946891771437,-0.09786337166288236,0.016,-0.013,-0.003,1.0,0.008,0.005,-0.029,0.0016,0.0017,0.0024,0.0
0,1761185966.7727199,-0.11517686667813963,-0.10106490991619459,0.48615598212420014,-0.09721251907354117,0.016,-0.013,-0.003,1.0,0.008,0.006,-0.03,0.0008,0.001,0.0016,0.0
0,1761185966.8063283,-0.1079370059675484,-0.10504147355576754,0.5240020381958478,-0.09564305897714433,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0009,0.001,0.0017,0.0
0,1761185966.8416717,-0.10847017875401088,-0.10678601734007942,0.5607869741373139,-0.09457024981164681,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0013,0.0014,0.0027,0.0
0,1761185966.8771753,-0.10970931691007549,-0.1191085588976309,0.5765014895168942,-0.09390030951063005,0.016,-0.014,-0.003,1.0,0.007,0.007,-0.029,0.0019,0.0019,0.0035,0.0
0,1761185966.909085,-0.17602529911035064,-0.05268053822995482,0.5825434259542893,-0.09241523937565861,0.016,-0.014,-0.003,1.0,0.009,0.005,-0.029,0.0015,0.0016,0.0029,0.0
0,1761185966.9432158,-0.12024395694207257,-0.1069993887856107,0.5845358021854535,-0.0944041559572457,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.03,0.0018,0.0018,0.0036,0.0
0,1761185966.9749384,-0.11369154950548258,-0.11020972967607394,0.5848607673311763,-0.09391137976771485,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0013,0.0013,0.0028,0.0
0,1761185967.0086913,-0.11087942829664615,-0.10912677602183823,0.5850188597002978,-0.0934579787711977,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0014,0.0014,0.003,0.0
0,1761185967.0419285,-0.12196224018130511,-0.10910140322628542,0.5848969368772613,-0.09303019681579033,0.016,-0.013,-0.003,1.0,0.008,0.006,-0.029,0.0014,0.0014,0.003,0.0
0,1761185967.0759175,-0.073359997589035,-0.1696120148531477,0.5848102886867729,-0.08561737007304855,0.016,-0.014,-0.003,1.0,0.007,0.007,-0.028,0.0015,0.0016,0.0033,0.0
0,1761185967.109329,-0.1182217953629958,-0.11738614139592857,0.5852997693623376,-0.087750705205726,0.016,-0.013,-0.003,1.0,0.008,0.006,-0.029,0.0015,0.0017,0.0033,0.0
0,1761185967.14149,-0.11121122418548901,-0.1105692552718697,0.5850976579324267,-0.09054468178332745,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.03,0.0013,0.0012,0.0027,0.0
0,1761185967.1755505,-0.11057013922772116,-0.10915245794047998,0.5850983854161425,-0.092477904103467,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.03,0.0014,0.0014,0.0033,0.0
0,1761185967.21173,-0.12070092897241963,-0.10910420256976117,0.5850522398659107,-0.09246386112896238,0.016,-0.013,-0.003,1.0,0.008,0.006,-0.029,0.0029,0.0017,0.0034,0.0
0,1761185967.243252,-0.11173276609488683,-0.11789302679636791,0.5851580382196013,-0.0926635275111064,0.016,-0.013,-0.003,1.0,0.007,0.007,-0.029,0.0016,0.0016,0.0035,0.0
0,1761185967.2770452,-0.1016718100340355,-0.122672756367346,0.5849950206745237,-0.09280781807164479,0.016,-0.014,-0.003,1.0,0.006,0.007,-0.029,0.0016,0.0017,0.0037,0.0
0,1761185967.3100188,-0.16430688632485266,-0.1089205914619745,0.5854433355744297,-0.09215788094392417,0.016,-0.013,-0.003,1.0,0.008,0.006,-0.029,0.0015,0.0017,0.0036,0.0
0,1761185967.341136,-0.12935372172210635,-0.10918580023432833,0.5852829932894678,-0.09242071189649367,0.016,-0.013,-0.003,1.0,0.008,0.006,-0.029,0.0014,0.0012,0.0024,0.0
0,1761185967.3729663,-0.11537323918536666,-0.10907266130126811,0.5851098142370693,-0.09264116591837597,0.016,-0.013,-0.003,1.0,0.007,0.006,-0.029,0.0008,0.0008,0.002,0.0
0,1761185967.4093816,-0.12112281321489615,-0.10902791242454248,0.5849054931717226,-0.0925862651492016,0.016,-0.013,-0.003,1.0,0.008,0.006,-0.029,0.0014,0.0015,0.0034,0.0
0,1761185967.4394197,-0.12211237701411513,-0.09874339038679172,0.5850264573863139,-0.09249861216038309,0.016,-0.013,-0.003,1.0,0.008,0.005,-0.029,0.0007,0.0008,0.0017,0.0
