step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1762149862.7705042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.013,-0.003,1.0,0.0,0.005,-0.031,0.0,-0.002,0.005,-0.0,0.1,-0.0,0.01699948553088839,-0.013066648583590025,-0.008318144080632084,0.9995902735231899,1.7066081840579387e-05,0.0064284917989075995,-0.042074121357108196,-3.391487309891468e-05,-0.0019987159479789764,-0.32386672938204175,0.0039042305012896733,0.07283799335357845,-1.269841198523771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0027,0.002,0.0032,0.0
0,1762149862.835632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.012,-0.004,1.0,-0.002,0.002,-0.031,0.0,-0.0,-0.0,-0.1,-0.1,-0.0,0.017,-0.012,-0.004,1.0,-0.002,0.002,-0.031,0.0,-0.0,-0.0,-0.1,-0.1,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0018,0.0024,0.002,0.0
0,1762149862.8996842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.012,-0.004,1.0,0.006,0.007,-0.029,-0.001,0.009,-0.01,0.4,0.3,0.1,0.016966666666666665,-0.011700000000000002,-0.009770133761316871,0.9999492217099955,0.011957083490268324,0.01118763387903459,-0.027558636901790317,-0.001,0.009,-0.3358459732477366,0.3029913186506123,0.22724348898795915,0.07574782966265307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.001,0.001,0.0017,0.0
0,1762149862.9690378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.012,-0.004,1.0,0.005,0.006,-0.029,0.0,0.012,-0.025,0.4,0.2,0.1,0.017,-0.011200000000000005,-0.027359038042233184,0.9999236957060064,0.015392529285290186,0.010804757331733453,-0.02647651058761087,0.0,0.012,-0.6743281923915534,0.2295093479440921,0.11475467397204606,0.05737733698602303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0031,0.0012,0.002,0.0
0,1762149863.0331821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.012,-0.004,1.0,-0.002,0.001,-0.031,0.001,-0.009,-0.007,-0.6,-0.5,-0.1,0.01710000000000001,-0.012899999999999995,-0.05341767499557297,0.999514531489367,-0.022879648926686456,-0.015335610603427995,-0.034326547837230874,0.001,-0.009,-0.9781164650008853,-0.26077252491083486,-0.21731043742569572,-0.043462087485139154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0011,0.0011,0.0016,0.0
0,1762149863.1000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.012,-0.003,1.0,-0.002,0.002,-0.031,-0.003,0.001,0.01,-0.1,-0.1,-0.1,0.01659999999999999,-0.011866666666666668,-0.08811431643189596,0.9998509450600563,-0.006157437745020812,-0.0019080052324781202,-0.03500782046267527,-0.003,0.001,-1.280977136713621,-0.032921587996076467,-0.032921587996076467,-0.032921587996076467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0013,0.0011,0.0017,0.0
0,1762149863.1672153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.012,-0.003,1.0,0.004,0.008,-0.03,0.002,0.003,-0.011,0.4,0.4,0.1,0.017333333333333333,-0.011500000000000003,-0.13955175781628917,0.9995843599248343,0.022588096462387148,0.025451937989450356,-0.02555876007658208,0.002,0.003,-1.618689648436742,0.09974955359003375,0.09974955359003375,0.024937388397508437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0019,0.0011,0.0016,0.0
0,1762149863.2356825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.013,-0.003,1.0,0.0,0.005,-0.031,0.002,-0.0,0.01,0.1,0.1,-0.0,0.0174,-0.013,-0.19464942422092923,0.9999519882448366,0.00501745405287951,0.009715607093107367,-0.03102359890585432,0.002,0.0,-1.9136701151558144,0.018889530485658897,0.018889530485658897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0015,0.0014,0.0032,0.0
0,1762149863.3066752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.012,-0.004,1.0,0.003,0.004,-0.03,0.005,0.003,-0.019,0.3,0.1,0.1,0.018166666666666685,-0.011300000000000004,-0.27127538428287057,0.9999420412278085,0.01859810543902253,0.008662529027410612,-0.024900664037951915,0.005,0.003,-2.254544923143426,0.04292522812905544,0.014308409376351822,0.014308409376351822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0053,0.0022,0.003,0.0
0,1762149863.3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.013,-0.003,1.0,-0.002,0.002,-0.031,0.001,-0.003,0.006,-0.1,-0.0,0.0,0.017266666666666694,-0.013799999999999995,-0.3441228338653401,0.9999749936787651,-0.00734964730629703,0.002165811339588521,-0.03098885713210829,0.001,-0.003,-2.5417754332269316,-0.010838309561834056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0105,0.0049,0.0074,0.0
