step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761197438.0777369,-1.2477381171738427e-05,1.9245251280226562e-05,0.04999998670252087,-0.0009067798305743591,0.004,-0.025,-0.019,0.453,0.128,0.882,-0.036,0.0019,0.0019,0.002,0.0
0,1761197438.1093724,-0.0842516518336836,-0.09998104416962547,0.05000001283993303,0.0991126180400349,0.004,-0.025,-0.019,0.454,0.128,0.881,-0.038,0.0008,0.002,0.0016,0.0
0,1761197438.148167,0.01785458071044363,-0.19748151724195556,0.049999999800895874,0.19663464304203426,0.004,-0.025,-0.019,0.455,0.128,0.88,-0.038,0.0023,0.0048,0.0025,0.0
0,1761197438.1769052,-0.08259170183909852,-0.29254447268831685,0.049999993456563675,0.09171878896877911,0.005,-0.025,-0.019,0.456,0.128,0.88,-0.039,0.0012,0.0024,0.0016,0.0
0,1761197438.2151403,0.01947302363932346,-0.3852308405334021,0.050000008840796376,0.18942572585252587,0.004,-0.025,-0.019,0.452,0.129,0.882,-0.035,0.0038,0.0037,0.0024,0.0
0,1761197438.2446811,-0.08101334952575959,-0.4756000393250152,0.05000001323481964,0.09997588849519802,0.004,-0.025,-0.019,0.453,0.128,0.881,-0.036,0.0018,0.0025,0.002,0.0
0,1761197438.28001,0.021011984179150775,-0.5637100383198168,0.0499999999969979,0.19747649123922228,0.004,-0.025,-0.019,0.452,0.129,0.882,-0.035,0.0017,0.0042,0.0024,0.0
0,1761197438.3139975,-0.07951329219150531,-0.6496172850222897,0.050000000768703756,0.09253960198634556,0.004,-0.025,-0.018,0.451,0.128,0.882,-0.035,0.0019,0.0042,0.0029,0.0
0,1761197438.3444848,0.022474474539524655,-0.7333768156544119,0.0499999281458783,0.19022603516206593,0.004,-0.025,-0.018,0.45,0.129,0.883,-0.033,0.0012,0.0027,0.0024,0.0
0,1761197438.3778942,-0.07808737438291309,-0.8150423900945982,0.049999999793647554,0.08547040016215615,0.004,-0.025,-0.018,0.45,0.129,0.883,-0.034,0.0011,0.0026,0.0024,0.0
0,1761197438.414168,0.023864778578902332,-0.894666296909104,0.04999995445676824,0.18333360724164804,0.004,-0.025,-0.018,0.45,0.129,0.883,-0.034,0.0019,0.0041,0.0028,0.0
0,1761197438.4472694,-0.07673184028521754,-0.9722996390518301,0.050000000062655904,0.07875026743271299,0.004,-0.025,-0.018,0.45,0.129,0.883,-0.034,0.0024,0.0038,0.0027,0.0
0,1761197438.480706,0.025186453872823034,-0.9999999977340022,0.04999999955629311,0.17678150458601505,0.004,-0.025,-0.018,0.45,0.129,0.883,-0.034,0.0025,0.0037,0.0028,0.0
