step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761397011.860334,-1.634596669493699e-05,1.634596669493699e-05,0.04999999895923929,-0.00408648777880954,-0.00016345966694936989,0.00016345966694936989,0.4999999895923928,-0.040864877788095395,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0018,0.001,0.001,0.0
0,1761397011.892941,-0.0013724674937928257,-0.001345713600669478,0.09874999844657946,-0.0021932282966537816,-0.01356530176265262,-0.013616509181970415,0.4999999946132115,0.017910972876855197,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0011,0.0015,0.0
0,1761397011.926055,-0.0017899410041186132,-0.0017819254657593189,0.1462812475555254,-0.0011744345443558265,-0.00451785197670608,-0.004698547051065778,0.4999999907011045,0.009639630448816099,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.0017,0.0
0,1761397011.9588223,-0.0019766677639732233,-0.001974250412617713,0.1926081763684211,-0.0006288731470338042,-0.0023147528495757507,-0.0023687308350237666,0.4998396000178382,0.005162005337131268,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.0011,0.0
0,1761397011.9918382,-0.002074307226620817,-0.002073442079206257,0.2182397543198095,-0.00033674156576299043,-0.0014705615674692387,-0.0014854792690398673,0.3044678236059898,0.0027640975259496884,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0009,0.0
0,1761397012.025823,-0.002117994948844019,-0.0021176361905646,0.22933129253215045,-0.00018031389984314822,-0.0009554540288872282,-0.0009603016333849922,0.1654753207033625,0.0014800912677576739,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.001,0.0005,0.001,0.0
0,1761397012.058793,-0.0021368239154977847,-0.0021366588331369492,0.23413121875542864,-9.655201653008059e-05,-0.00071778840374866,-0.0007196354733646432,0.10533208536581942,0.000792540358169889,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0005,0.0011,0.0
0,1761397012.091841,-0.0021449674521338445,-0.0021448862067710802,0.23620838587647058,-5.170031460150669e-05,-0.0006156413452350455,-0.0006164384446255434,0.07930447589927683,0.00042437901515321897,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761397012.1260123,-0.0021484939227624047,-0.002148452328467407,0.23710727941974594,-2.7683748074004813e-05,-0.0005715065693190618,-0.000571882768656033,0.06804103190187152,0.00022724058662464223,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.001,0.0005,0.0011,0.0
0,1761397012.1596665,-0.00215002074224509,-0.002149998982073591,0.23749627536212944,-1.4823697092985258e-05,-0.0005523916755174546,-0.0005525796181786915,0.06316677927877169,0.00012167957279169443,0.004,-0.004,0.1,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0007,0.0006,0.0018,0.0
