step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761397916.3493743,0.0,0.0,0.04999999279854733,-0.004085298583823107,0.0,0.0,0.49999992798547344,-0.04085298583823107,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0011,0.0008,0.0012,0.0
0,1761397916.385358,0.0,0.0,0.0987499927792437,-0.002192598151828558,0.0,0.0,0.4999999980066005,0.017905679673989712,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0014,0.0018,0.0026,0.0
0,1761397916.4155374,0.0,0.0,0.14628123948556487,-0.0011740908775276161,0.0,0.0,0.49999996525802276,0.00963692320505228,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.0014,0.0
0,1761397916.449761,0.0,0.0,0.19262164825189124,-0.0006286876876312558,0.0,0.0,0.4999743975346547,0.0051605091795817,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.001,0.0008,0.0015,0.0
0,1761397916.4816358,0.0,0.0,0.22454139430860137,-0.00033664158856272166,0.0,0.0,0.36735287263007405,0.0027632890687775287,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.001,0.0
0,1761397916.5151157,0.0,0.0,0.23835643892600883,-0.00018025827811390052,0.0,0.0,0.19428579475122507,0.0014796727073475302,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.0011,0.0
0,1761397916.5501492,0.0,0.0,0.2443360547144433,-9.652209492406733e-05,0.0,0.0,0.1193852676158471,0.0007922972623698568,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.0011,0.0014,0.0
0,1761397916.5835369,0.0,0.0,0.2469237371393529,-5.168407970461525e-05,0.0,0.0,0.08696083792770687,0.00042424962846350413,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0012,0.0006,0.0021,0.0
0,1761397916.6171687,0.0,0.0,0.24804355618744703,-2.7674894759690127e-05,0.0,0.0,0.07292912476577967,0.0002271708295230975,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.001,0.0018,0.0
0,1761397916.6556299,0.0,0.0,0.24852815750686164,-1.4818865484280617e-05,0.0,0.0,0.06685690224100764,0.00012164156906417265,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0041,0.0025,0.0027,0.0
