step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,ukf_pose_x,ukf_pose_y,ukf_pose_z,ukf_pose_qw,ukf_pose_qx,ukf_pose_qy,ukf_pose_qz,ukf_pose_vx,ukf_pose_vy,ukf_pose_vz,ukf_pose_avx,ukf_pose_avy,ukf_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,fixed_centre_rate_deg,fixed_max_rate_deg,fixed_rate_expo,fixed_angle_max_deg,est_param_tau_angle,est_param_fc_roll_offset_deg,est_param_fc_pitch_offset_deg,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1763703837.3801942,-3.2722502570872707e-19,-3.2722502570872707e-19,0.09999999990789372,3.0400236314432513e-19,-1.6361251285436352e-18,-1.6361251285436352e-18,0.4999999995394686,1.5200118157216256e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.004,0.001,-0.027,0.001,-0.001,-0.002,0.0,-0.0,-0.0,0.021,-0.018,-0.004,0.9997013281495282,0.0,0.0,-0.024438790806205785,0.001,-2.7755749405453625e-05,-1.3877874702727241e-05,0.0,-0.0,-0.0,0.020983346550523186,-0.01798572561473413,-0.003996827914385356,0.9997013281495282,0.0,0.0,-0.024438790806205785,-2.1808088818570268e-05,-2.7755749405453625e-05,-1.3877874702727241e-05,0.0047581284695063664,-0.0017842981760648698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0014,0.0012,0.0015,0.0001
0,1763703837.4456527,-0.0005516618000260242,-0.0007085453454938608,0.19849998662168522,-0.005654021790641405,-0.002758309000130119,-0.003542726727469302,0.49999993356204964,-0.028270108953207026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.004,0.001,-0.027,-0.0,0.001,0.003,-0.0,0.0,-0.0,0.021,-0.018001925298421272,-0.02033423128184883,0.9997013817570315,0.0,0.0,-0.024436597821341225,-1.9332494780632882e-20,-2.887947631905139e-05,-0.48129974778199724,0.0,0.0,-3.5592334391687406e-19,0.020983827493422973,-0.017986137851505393,-0.003996919522556748,0.9997013817570315,0.0,0.0,-0.024436597821341225,1.925298421270873e-06,-2.887947631905141e-05,-4.4281863689213e-05,0.005390835579556299,-0.001925298421270088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.001,0.0013,0.0021,0.0002
0,1763703837.5147958,-0.0007757984866119687,-0.0009851959297406748,0.29552246789776704,-0.009258519082792554,-0.0011620580679316743,-0.0014363938221461094,0.4999999053770352,-0.018446538095053856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.004,0.001,-0.027,-0.0,0.0,0.002,-0.0,0.1,-0.0,0.020998329129448517,-0.01799955896044471,-0.015525921478673209,0.999704332880622,0.0,0.0,-0.024315567435507546,-7.649074166892478e-05,5.0844108178482986e-05,-0.33726220316321553,0.0,0.1,0.006619679931068743,0.020984310795823476,-0.017986552110705822,-0.0039970115801568435,0.9997014328867527,0.0,0.0,-0.024434506014517784,-1.1206574523803576e-05,-1.4942099365072003e-05,7.471049682536038e-06,0.004856182293648489,-0.0024280911468242314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.002,0.0019,0.0028,0.0003
0,1763703837.5827982,-0.0010182570377686414,-0.001288140521564355,0.3910896294202557,-0.011566210866099656,-0.0012704776422792605,-0.0015886126538489512,0.49999999270477585,-0.012232847847744954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.004,0.001,-0.027,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.02099685795040524,-0.01799847212576667,-0.0107949434282115,0.9997059386591538,0.0,0.0,-0.024249457924257877,-0.00014204940278310027,0.00010552369546951512,-0.19546307786460662,0.0,0.0,0.009786657595532074,0.020984793627957805,-0.017986965966820954,-0.003997103548182429,0.9997014855643571,0.0,0.0,-0.024432350693650854,5.430847212205114e-06,-1.8102824040680998e-05,-1.9913106444749723e-05,0.00506879073139075,-0.0023533671252885485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0018,0.0017,0.0028,0.0002
0,1763703837.6440773,-0.0011780782803783674,-0.001485619108377804,0.4515504034539851,-0.013039301822389309,-0.0008754754908812782,-0.0010840034731845719,0.3316355923751664,-0.008232920596405745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.003,0.001,-0.027,-0.0,-0.001,-0.0,-0.0,-0.0,-0.0,0.020994659431839903,-0.017997451649541845,-0.006133219512512506,0.9997068073304121,0.0,0.0,-0.02421361966403244,-0.00024040182839071242,0.0001781636992440494,-0.05576537427206804,0.0,0.0,0.011817097722464967,0.02098519562933362,-0.01798731053942879,-0.003997180119873059,0.9997013599398281,0.0,0.0,-0.024437490346972405,-3.5248501938909588e-06,-3.1723651745024067e-05,-2.114910116334983e-05,0.0049347902714482065,-0.0022911526260295145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0008,0.0009,0.0013,0.0001
0,1763703837.7157574,-0.0012731249827754886,-0.001604850562690398,0.4549467796879794,-0.013986277943812402,-0.0005635893830139835,-0.0007075787046913065,0.050848161429020045,-0.005712828243794668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.003,0.001,-0.027,-0.0,-0.001,0.001,-0.0,0.0,-0.0,0.020993085156608412,-0.01799474221907113,-0.0033658045414040124,0.9997074521742843,0.0,0.0,-0.02418698135777021,-0.00030934733646850656,0.0002589251828144029,0.024413365932902262,0.0,0.0,0.013111941654628888,0.020985626283511114,-0.017987679671580915,-0.0039972621492402,0.9997013720189146,0.0,0.0,-0.024436996204518117,5.133470225908465e-06,-1.1978097193784514e-05,-1.026694045181582e-05,0.004962354551710855,-0.0023956194387569543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0018,0.0017,0.0025,0.0002
0,1763703837.7833974,-0.0013177013040325163,-0.0016597993558719682,0.45629188820989214,-0.014595181082909962,-0.0003183659799933001,-0.000395107758109629,0.0408465510861619,-0.004093486541273735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.003,0.001,-0.027,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0209926707422966,-0.017994801045781866,-0.0035032160055944836,0.9997075884935818,0.0,0.0,-0.024181346288979746,-0.0003256210844768883,0.00026687508489756236,0.015702977590320907,0.0,0.0,0.013946270368180868,0.02098600932725498,-0.01798800799478995,-0.00399733510995332,0.9997010983363804,0.0,0.0,-0.024448189810997854,3.331112591628408e-06,-1.832111925395242e-05,1.1658894070697105e-05,0.0049966688874416385,-0.002498334443720809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.002,0.002,0.003,0.0002
0,1763703837.849911,-0.0013389109115412062,-0.001684750678596344,0.4563895692289322,-0.014987866346428702,-0.00020487563534588894,-0.00024924156531227733,0.03471029671094228,-0.003058064898811954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.003,0.001,-0.028,-0.0,-0.001,0.0,-0.0,0.0,-0.0,0.02099243549660336,-0.01799520685597749,-0.003447391254347444,0.9997075571917655,0.0,0.0,-0.02418264033708721,-0.0003358921486351983,0.0002668492569244739,0.017197161817855022,0.0,0.0,0.014482782027734275,0.02098637248553519,-0.017988319273315848,-0.003997404282959077,0.9997008019799355,0.0,0.0,-0.024460304999607822,6.006964671811171e-19,-2.7579493835350547e-05,2.7579493835350774e-05,0.0050292018170345395,-0.0025957170668565272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0021,0.0018,0.0029,0.0003
0,1763703837.9144154,-0.0013485057223424299,-0.0016957295340167282,0.456420630543706,-0.015243061832911952,-0.000148392372371709,-0.00018125057799664554,0.03438452426603891,-0.0024000674083983972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.003,0.001,-0.028,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.020992338582955173,-0.01799517629940836,-0.0034497463430046703,0.999707333828096,0.0,0.0,-0.02419187240211014,-0.00034010118238149715,0.0002699426946513345,0.01703367237154172,0.0,0.0,0.014829118247950603,0.02098669623073154,-0.017988596769198433,-0.0039974659487107605,0.9997004051226317,0.0,0.0,-0.02447651931230843,5.966772726187383e-19,-2.8508077288745322e-05,2.058916693076061e-05,0.004909724421950602,-0.002534051314555142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0016,0.002,0.0028,0.0002
0,1763703837.981664,-0.0013533862272779836,-0.0017005287867984341,0.4564251602011634,-0.015407523536414218,-0.00012554045385345237,-0.00015117597895978447,0.034254195578065,-0.001965538154979716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,-0.018,-0.004,1.0,0.004,0.001,-0.027,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.020992295189551837,-0.017995602021168088,-0.003449952586384117,0.9997073331170085,0.0,0.0,-0.024191901787137628,-0.000342004238150992,0.00026477465177621786,0.017042731291650084,0.0,0.0,0.015054756075004234,0.020987025023299175,-0.017988878591399273,-0.003997528575866503,0.9997002931403806,0.0,0.0,-0.02448109260301055,9.267840593199652e-06,-3.5526722273929364e-05,-1.8551293606161615e-19,0.005251776336146091,-0.002471424158186387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0022,0.0018,0.003,0.0002
