0.074,-0.002,0.061,0.999,0.017,-0.015,-0.043,0.009,0.005,-0.018,0.441,-0.683,-0.014
0.074,-0.003,0.062,0.999,0.001,0.001,-0.042,-0.001,-0.01,-0.005,-0.473,0.031,0.069
0.073,-0.002,0.062,0.999,-0.0,0.004,-0.039,-0.011,0.006,-0.005,-0.244,0.411,0.256
0.074,-0.003,0.062,0.999,0.001,0.0,-0.042,0.004,-0.008,-0.003,-0.15,-0.204,-0.04
0.103,-0.034,0.08,0.013,0.609,0.755,0.242,1.279,-1.314,0.781,48.616,65.921,21.747
0.075,-0.004,0.072,0.999,0.01,0.003,-0.044,-0.34,0.352,0.005,-13.931,-19.547,-5.566
0.076,-0.005,0.091,0.999,0.007,0.012,-0.043,-0.028,0.028,0.482,-2.586,-2.624,-0.884
0.076,-0.005,0.113,0.998,-0.009,0.025,-0.053,0.004,0.023,0.78,-2.719,1.181,-1.041
0.077,-0.007,0.131,0.999,-0.001,-0.001,-0.044,0.046,-0.034,0.78,-0.639,-0.933,0.141
0.078,-0.008,0.148,0.999,-0.011,-0.018,-0.046,0.01,-0.023,0.379,-0.898,-1.397,-0.042
0.081,-0.01,0.178,0.999,0.015,-0.01,-0.045,0.065,-0.034,0.712,1.226,-0.312,0.256
0.082,-0.012,0.194,0.999,-0.009,-0.019,-0.05,0.034,-0.038,0.464,-0.905,-1.669,-0.279
0.084,-0.014,0.21,0.999,0.006,-0.002,-0.047,0.041,-0.046,0.341,0.201,0.132,-0.02
0.086,-0.016,0.224,0.999,-0.013,-0.018,-0.05,0.066,-0.068,0.334,-1.506,-1.805,-0.101
0.088,-0.018,0.234,0.999,0.001,-0.009,-0.048,0.076,-0.064,0.26,0.591,-0.725,0.233
0.088,-0.018,0.235,0.999,0.004,-0.01,-0.047,0.065,-0.053,0.246,0.754,-0.691,0.265
0.09,-0.021,0.24,0.999,-0.01,-0.014,-0.043,0.026,-0.049,0.047,-0.571,-0.258,0.044
0.093,-0.024,0.24,0.999,-0.0,-0.008,-0.049,0.085,-0.056,-0.0,0.475,0.038,-0.612
0.094,-0.026,0.237,0.999,0.002,-0.013,-0.045,0.037,-0.046,-0.074,0.077,-0.164,0.029
0.095,-0.028,0.233,0.999,0.005,-0.007,-0.046,0.032,-0.054,-0.104,0.167,0.274,-0.064
0.096,-0.03,0.225,0.999,-0.005,-0.004,-0.045,0.043,-0.047,-0.178,-0.588,0.523,0.04
0.097,-0.033,0.217,0.999,0.01,-0.012,-0.047,0.026,-0.094,-0.246,0.485,-0.973,-0.011
0.098,-0.035,0.214,0.999,0.008,-0.011,-0.046,0.042,-0.121,-0.257,0.139,-0.534,0.092
0.099,-0.039,0.203,0.999,0.009,-0.009,-0.047,0.018,-0.101,-0.356,-0.981,-2.039,-0.866
0.1,-0.041,0.198,0.999,0.002,-0.009,-0.047,0.024,-0.121,-0.315,-0.875,-0.596,-0.204
0.101,-0.044,0.193,0.999,0.002,-0.01,-0.047,0.041,-0.107,-0.227,-0.631,-0.02,-0.255
0.101,-0.045,0.188,0.999,0.008,-0.012,-0.05,0.025,-0.044,-0.14,0.262,-0.263,-0.202
0.102,-0.05,0.181,0.999,-0.003,-0.008,-0.048,0.028,-0.111,-0.155,-0.441,0.154,-0.043
