Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des,pos_error,quat_error,vel_error,angvel_error,act_error,des_act_error
1,-0.013120763003826141,0.02873963862657547,0.19866527616977692,0.9999966146058519,-0.0008577287837136405,-0.0006547742212011266,0.0023677729807329785,0.0015094548380533228,0.0011439199215806952,-0.0009350830900347541,0.007005290085682004,-0.0014798540437139327,-0.011836586352124798,-0.04,0.04,-0.04,0.04,0.04,-0.04,0.04,-0.04,-0.04,0.04,-0.04,0.04,0.04,-0.04,0.04,-0.04,-0.09999999875584037,0.0999999991847377,-0.09999999862209785,0.0999999991135498,0.0999967725156083,-0.09999993859334858,0.09999881807681181,-0.09999995129422848,-0.01267968693697245,0.02816988368699949,0.15915835470021233,0.9749966992407055,-0.0004947805927768222,-0.0007105378259298486,0.0017315484868016752,0.0007770272638276117,0.0018007798266254805,-0.6869139826750355,0.0068299728791153085,-0.0014422291490417335,-0.011540455393958354,-0.04225038576202914,0.04225038577596996,-0.042250385757681995,0.042250385773656085,0.04225028089677468,-0.04225038380651605,0.04225034738540563,-0.04225038421934365,-0.04899999987558404,0.04899999991847377,-0.048999999862209785,0.04899999991135498,0.04899967725156083,-0.04899999385933486,0.04899988180768118,-0.04899999512942285,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.013272970914840698,0.028710100799798965,0.19881685078144073,0.9999958735234327,-0.0007476746583883128,-0.0003232932896118467,0.0027548865967512554,-0.004800233352469285,-0.0004604912199179241,0.005949306918044819,0.013146134668923018,0.026519064614217117,0.021556998287294113,-0.04225038576202914,0.04225038577596996,-0.042250385757681995,0.042250385773656085,0.04225028089677468,-0.04225038380651605,0.04225034738540563,-0.04225038421934365,-0.04899999987558404,0.04899999991847377,-0.048999999862209785,0.04899999991135498,0.04899967725156083,-0.04899999385933486,0.04899988180768118,-0.04899999512942285,-0.09999995683362012,0.09782752364503415,-0.09999995678442328,0.0999986507995344,0.09999995544939426,-0.0992554347786321,0.09999995669745293,-0.09883015588247143,-0.013408750841197031,0.027964516037905816,0.16131544984784896,0.9749958085129411,-0.00011089671128043177,0.000941937642619922,0.0037056765701936893,-0.004566381499809098,-0.000156517504850203,-0.64836535416458,0.012625412784313107,0.02547347916807255,0.020746292820509455,-0.04814604043133094,0.04807542800086907,-0.04814604042054285,0.04814599800476142,0.04814581872246639,-0.048121836458601436,0.04814595930650908,-0.04810801412637351,-0.05777499556205645,0.057557752285015334,-0.057774995544096874,0.05777486499352454,0.057774680865211245,-0.05770053749071469,0.05777488043223445,-0.05765801083943442,0.00400042494854566,0.0006842578473300498,0.2355315810837224,0.044008849689246336,0.0051683761790602654,0.016027647080158795
3,-0.013071374036371708,0.028725966811180115,0.19860568642616272,0.9999963979549517,-0.0010004786618886257,-0.0009136827813886743,0.0023169599358102417,0.005825841883444848,0.0008585508587898075,-0.004588027813986627,-0.01482421039975777,-0.034141049297581744,-0.02516104424612922,-0.04814604043133094,0.04807542800086907,-0.04814604042054285,0.04814599800476142,0.04814581872246639,-0.048121836458601436,0.04814595930650908,-0.04810801412637351,-0.05777499556205645,0.057557752285015334,-0.057774995544096874,0.05777486499352454,0.057774680865211245,-0.05770053749071469,0.05777488043223445,-0.05765801083943442,-0.09999995853331156,0.09999999935257323,-0.09455655673871435,0.09999999921004907,0.09767290921492665,-0.09999999931336778,0.09653258735344215,-0.0999999994335009,-0.012226074598888144,0.028136658963412314,0.16241266843700983,0.9750055430528742,-0.0016862055668160003,-0.0025398250256118866,0.0010432491321088091,0.004500450220524123,0.0018635328786829916,-0.6099101783213722,-0.014819322529973783,-0.034103817235660236,-0.02539546059242029,-0.055473352121130214,0.055324093069649166,-0.05529642054757601,0.05547326373978129,0.055397446879145246,-0.055422194916308065,0.05536055143532819,-0.05539297652108889,-0.06633061652633619,0.06611880841314728,-0.06578627632936589,0.06633049328969134,0.06609760476507363,-0.0662580239847836,0.0659837671567728,-0.06621656051179864,0.0033068659761427035,0.0013870469222120431,0.21067742583479498,0.0814927028812125,0.010808140025785336,0.015295658420198284
4,-0.013310098089277744,0.028708789497613907,0.1988202929496765,0.9999956487686343,-0.0007125096162123491,-0.00018929028008714377,0.0028563863595173896,-0.00491058905445985,-0.0005337396960656111,0.003945777233852224,0.008590717685255881,0.030721984188321956,0.022678365797770487,-0.055473352121130214,0.055324093069649166,-0.05529642054757601,0.05547326373978129,0.055397446879145246,-0.055422194916308065,0.05536055143532819,-0.05539297652108889,-0.06633061652633619,0.06611880841314728,-0.06578627632936589,0.06633049328969134,0.06609760476507363,-0.0662580239847836,0.0659837671567728,-0.06621656051179864,-0.09999999156377688,0.09310170672022348,-0.09999999172656684,0.09999981435046791,0.09999999151057631,-0.09663048323729878,0.09999999167003439,-0.09841547013272227,-0.013457682582154202,0.027984611131049685,0.16614963086395257,0.9750037835648402,-0.00027153264247609175,0.001303623682974059,0.00385566731189963,-0.004675846068281241,0.0004092791230805512,-0.5468078175804435,0.0093015485375985,0.03113452378725326,0.021870061117421877,-0.06329109445688894,0.06288704372018684,-0.06291709702801639,0.06329098341009873,0.06313092866228981,-0.0631199388913641,0.06305276005328088,-0.06314275464065275,-0.07467235026955547,0.07377600887484095,-0.07414161859378841,0.07467221239249586,0.07444516379700444,-0.07426462170889388,0.07433417214485694,-0.07440269351227591,0.00383786446332683,0.0017012918491942134,0.21443718579915425,0.08450590104342369,0.012782893709040144,0.014514464194538829
5,-0.013058578595519066,0.02866915985941887,0.19866123795509338,0.9999961838812239,-0.0011247476109295428,-0.000756452861644539,0.002407269172612458,0.004653106436375972,-0.0017976180706857515,-0.003489785847889637,-0.01603218527061194,-0.013897404283850584,-0.0070761376385205495,-0.06329109445688894,0.06288704372018684,-0.06291709702801639,0.06329098341009873,0.06313092866228981,-0.0631199388913641,0.06305276005328088,-0.06314275464065275,-0.07467235026955547,0.07377600887484095,-0.07414161859378841,0.07467221239249586,0.07444516379700444,-0.07426462170889388,0.07433417214485694,-0.07440269351227591,-0.09999840321598077,0.0999999810294359,-0.0952590833456651,0.09999997905638464,0.09874526976693322,-0.09999998026981649,0.09664453514867796,-0.09999998198222844,-0.012335236658000584,0.027866192247507016,0.1680742674943757,0.9750018048711149,-0.0018392471888689476,-0.0014103411943103073,0.001982971027437991,0.0032649373473338603,0.0001990608268478614,-0.49758831141322885,-0.014886374058949523,-0.014161446266927308,-0.008183253002784129,-0.0712007017190808,0.0705368283096319,-0.07059605402026287,0.07120062995546826,0.07096705384542894,-0.07090413821673146,0.07080455711303049,-0.0709895907572465,-0.08280538183441466,0.08193160675591352,-0.08181398646351022,0.08280540498832191,0.08245856167877266,-0.0824080041931532,0.08214027135610331,-0.08254262437269186,0.0028847939367308956,0.0014709847832733648,0.18029917859718367,0.05939373488190227,0.01326139217383053,0.013907054950535071
6,-0.01305549405515194,0.028679080307483673,0.19885654747486115,0.999995796578528,-0.0013408566540239143,-0.0009171553288385106,0.0024016150423391506,0.0007577350840493795,-0.0014140258617836039,0.004884402871727458,-0.012258765860660869,-0.008994702510398366,0.0015432892139399766,-0.0712007017190808,0.0705368283096319,-0.07059605402026287,0.07120062995546826,0.07096705384542894,-0.07090413821673146,0.07080455711303049,-0.0709895907572465,-0.08280538183441466,0.08193160675591352,-0.08181398646351022,0.08280540498832191,0.08245856167877266,-0.0824080041931532,0.08214027135610331,-0.08254262437269186,-0.09999375397065745,0.09999976294313469,-0.09999639294249539,0.09999972866879543,0.09999943845942423,-0.09999987319445655,0.09999932631194958,-0.09999988813563465,-0.012730826194526593,0.027945709607035154,0.1718978047098574,0.9749945121090365,-0.0018432012976672386,-0.0013095658385485049,0.00238758462099577,-0.0008702828686187967,0.0012282930528855667,-0.43288554069839863,-0.009821938340072618,-0.00790065963224704,0.00044775792289912693,-0.07903494494374319,0.07827275231737026,-0.07823340441091853,0.07903512122831291,0.07874525865889384,-0.07869070733319,0.07850138253599165,-0.07880098788163414,-0.09073462268562005,0.08988329288132917,-0.089768276096172,0.0907352427304934,0.09039704148274577,-0.09034779140777002,0.09008669720339568,-0.09047904757693803,0.0031438616175334037,0.00014434816632471958,0.1768210879974841,0.010898718779574526,0.013162138964691495,0.013383160950009175
7,-0.013063687831163406,0.028717223554849625,0.19871875643730164,0.999996342345177,-0.0011710903119978616,-0.0007855102246294288,0.002307989912418758,0.0014332588181551454,0.0012716667610662672,-0.007315958694936514,0.006846304213552935,0.0053681507215194504,-0.013043465902503864,-0.07903494494374319,0.07827275231737026,-0.07823340441091853,0.07903512122831291,0.07874525865889384,-0.07869070733319,0.07850138253599165,-0.07880098788163414,-0.09073462268562005,0.08988329288132917,-0.089768276096172,0.0907352427304934,0.09039704148274577,-0.09034779140777002,0.09008669720339568,-0.09047904757693803,-0.09999917841885178,0.0993831641804545,-0.09999916534285117,0.09999639930432508,0.09999914113578516,-0.09778676874005324,0.0999991872727483,-0.09996873542417381,-0.01265893688292849,0.028236145378135104,0.17337164115970652,0.9749995181400247,-0.0007514346428309498,-0.00046887103704093113,0.0016128546714158191,0.0001947231328549492,0.0034671998500102903,-0.3887025770049309,0.00934557662520965,0.007015819841914014,-0.013342294839461501,-0.08672560568625176,0.08591356165931188,-0.08585372258613277,0.08672593059264445,0.08641689447891153,-0.08629470353662247,0.08614266521270007,-0.08648465256615026,-0.09846617496036474,0.0975745269773414,-0.0975239857280528,0.09846650159266354,0.09813702955925564,-0.0978677734965811,0.09783444850058562,-0.09821394492993196,0.0022095394632816664,0.0004786452327169259,0.13703818070441903,0.027356984035051414,0.012901425017632574,0.013031965415774133
8,-0.013047941029071808,0.028691571205854416,0.1988559365272522,0.9999962840011168,-0.0011047128128543091,-0.0008677201516830964,0.002336376531557003,-0.00014471472741380519,-0.0006973799404707446,-0.0007511270058774751,0.006524099814970345,-0.0017801558283529204,-0.002965925846132098,-0.08672560568625176,0.08591356165931188,-0.08585372258613277,0.08672593059264445,0.08641689447891153,-0.08629470353662247,0.08614266521270007,-0.08648465256615026,-0.09846617496036474,0.0975745269773414,-0.0975239857280528,0.09846650159266354,0.09813702955925564,-0.0978677734965811,0.09783444850058562,-0.09821394492993196,-0.09999976133611617,0.09999967720797241,-0.09999978920740872,0.09999966381079606,0.0999996998705811,-0.09999947945823538,0.09999961921251663,-0.09999944964040391,-0.01281229889531061,0.028016303135042924,0.17689588955913205,0.9749972137942725,-0.0007185330556364961,-0.0008911880327609454,0.0021376855166176647,-0.001703166309699577,0.0014560675029048169,-0.32724448115535903,0.008197032584224762,-0.00019928285117975716,-0.0027634486820947296,-0.09424644402516397,0.09341104306504532,-0.09335780259294563,0.09424675858544522,0.09393424236253455,-0.09373444761255925,0.09365131790883167,-0.09400532027473314,-0.10600449671996723,0.10513513152370511,-0.10508586500559237,0.10600480543392655,0.10568357380733237,-0.10542102710499013,0.10538854920932265,-0.10575854127072404,0.0025733184251423534,0.0003094789496945909,0.13672392815375864,0.012981945816462595,0.01247624092499175,0.012403882157959525
9,-0.0131648238748312,0.028670843690633774,0.19913959503173828,0.9999955631144525,-0.0009557869397110369,-0.0005216360576199123,0.002772745671415083,-0.006100483918511987,-0.0015706867126274939,0.009943386644165898,0.009205383889438284,0.019596497057046625,0.03717998911439244,-0.09424644402516397,0.09341104306504532,-0.09335780259294563,0.09424675858544522,0.09393424236253455,-0.09373444761255925,0.09365131790883167,-0.09400532027473314,-0.10600449671996723,0.10513513152370511,-0.10508586500559237,0.10600480543392655,0.10568357380733237,-0.10542102710499013,0.10538854920932265,-0.10575854127072404,-0.09999515729574468,0.09912901120225752,-0.09999688112362264,0.09999331174750635,0.09999709570803846,-0.09999416215195883,0.09999600503983373,-0.09998150934308067,-0.013471696655837521,0.02790112216855224,0.18090974242966032,0.974993105647679,-0.00046475343934789914,0.00045671302765328773,0.004480222142828847,-0.006576906850650778,0.0003807000001943149,-0.2628940442338467,0.010298243595733052,0.02029299791075649,0.03669206153841769,-0.10158869977202045,0.10072740455015172,-0.10070588355138287,0.10158894327469783,0.10127958336966512,-0.10105027457972364,0.10099706078278364,-0.10135051077087388,-0.1133539000315425,0.11241965435583823,-0.11245840649281484,0.11335401647282903,0.1130411940329529,-0.11278491764256127,0.11275343598307298,-0.11311272867326398,0.0021889607647703154,0.000612303404159034,0.12216289852432641,0.04529233342615647,0.012007733240567973,0.011925746014046269
10,-0.013147217221558094,0.028672542423009872,0.19921651482582092,0.9999957875119985,-0.0005900845625929175,-0.00016397488867270468,0.0028372294061307255,-0.0006582944730535749,-5.905659908930494e-05,0.0042089849961548815,0.022370658875031212,0.02382962678016413,0.01102562941340301,-0.10158869977202045,0.10072740455015172,-0.10070588355138287,0.10158894327469783,0.10127958336966512,-0.10105027457972364,0.10099706078278364,-0.10135051077087388,-0.1133539000315425,0.11241965435583823,-0.11245840649281484,0.11335401647282903,0.1130411940329529,-0.11278491764256127,0.11275343598307298,-0.11311272867326398,-0.09999695439297088,0.09992731784231973,-0.09999728110931116,0.09998876648041094,0.09999710596273192,-0.0999836190551141,0.09999700947696324,-0.098789535631255,-0.012895224098010655,0.028013949598365225,0.18305808855533973,0.974995021589009,0.0005117690174796134,0.0009914060868289163,0.0032949483366007883,-0.0006084993658827201,0.0009714525947893625,-0.21582883154097066,0.022836402824633985,0.02376917904064672,0.010866819598039673,-0.1087513773062733,0.10786934453060795,-0.10788368979144208,0.10875127890138774,0.1084480251839152,-0.10820922153915853,0.10816969136542101,-0.10847826171914496,-0.12051974797005102,0.11960189478117425,-0.11964667444142559,0.12051904270904938,0.12021487477840227,-0.11996365660700865,0.11993430103119247,-0.12016386401955786,0.0013364964920452652,0.0005948385027930746,0.08738165610239895,0.029442554906912423,0.011507762352873133,0.011370432612073898
