Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des
1,0.044662296772003174,-0.04409419745206833,0.18105585873126984,0.9993276478905607,0.0009319491691588016,0.004424283229097239,-0.03638419093747236,0.003742154838304218,-0.0005818076899013393,0.0009966223084147167,-6.655363266487268e-05,0.007261525669652992,0.008018933194774217,-0.25,0.25,-0.25,0.25,0.25,-0.25,0.25,-0.25,-0.25,0.25,-0.25,0.25,0.25,-0.25,0.25,-0.25,-1.1991201992879184,1.1992758756921362,-1.1971937664118113,1.1777553319982101,1.1831707559033233,-1.1923560858772115,1.199476761009223,-1.1969952529086318,0.043091478542139044,-0.04200896697988219,0.15065207812168524,0.9493612654960327,0.0008523520545268108,0.004514693141309549,-0.03404075349090146,0.009787481863078429,-0.001850254003866552,-0.403947696933432,-0.0017312980475166495,0.005036948714172744,0.0156305718177725,-0.28946375574241656,0.28947050196406177,-0.28938027396345256,0.288537911322507,0.2887725881841044,-0.2891706335539181,0.2894792073094938,-0.28937167140034264,-0.35741201992879185,0.3574275875692136,-0.35721937664118114,0.355275533199821,0.3558170755903323,-0.35673560858772113,0.3574476761009223,-0.3571995252908632
2,0.04462083429098129,-0.0441279262304306,0.18107429146766663,0.9993272712728286,0.0008801445094510901,0.0044427456831760085,-0.036393574252049754,0.000512100302634611,-0.0007302524597488612,0.0001913522485568705,-0.0056688351780608826,0.0025879546769846298,0.004999171763481014,-0.28946375574241656,0.28947050196406177,-0.28938027396345256,0.288537911322507,0.2887725881841044,-0.2891706335539181,0.2894792073094938,-0.28937167140034264,-0.35741201992879185,0.3574275875692136,-0.35721937664118114,0.355275533199821,0.3558170755903323,-0.35673560858772113,0.3574476761009223,-0.3571995252908632,-1.1999985750306967,1.1999949993565593,-1.1999948100365918,1.1631870892450478,1.1348833662724804,-1.1999993640598838,1.199999381343127,-1.1999985317452868,0.04276158490821122,-0.04206774164343968,0.1635133027794367,0.9494067402971013,0.000461412434657123,0.004269288357411699,-0.03330562137785128,0.00748634973583089,-0.0022801334723373035,-0.09865880575477787,-0.011514604736008013,-0.0007986766810356106,0.05975920094991638,-0.3710620305278496,0.37107400585120964,-0.3709117601007852,0.3678020621528297,0.3669974918725352,-0.3705350063316479,0.3710898486886259,-0.370896453247479,-0.4595412764354219,0.4595557081264089,-0.4593578888127813,0.4538304654643347,0.4515145584380637,-0.45889876456432344,0.45957523043018894,-0.4593394022008487
3,0.044606439769268036,-0.04408565163612366,0.18103231489658356,0.9993224777789971,0.001021008011086477,0.004372430981826563,-0.03652977957223988,0.0003975269107223322,0.00023079631313786545,-0.000335865075851435,0.008108429018384575,0.0008434236828647971,-0.0033312861814763584,-0.3710620305278496,0.37107400585120964,-0.3709117601007852,0.3678020621528297,0.3669974918725352,-0.3705350063316479,0.3710898486886259,-0.370896453247479,-0.4595412764354219,0.4595557081264089,-0.4593578888127813,0.4538304654643347,0.4515145584380637,-0.45889876456432344,0.45957523043018894,-0.4593394022008487,-0.3971197191158691,-0.24384889074947944,-0.16901946514731575,0.5375438247660388,-0.18256764275630155,-0.413178713393605,0.5088091932217367,-0.15238557162571853,0.04213259693698711,-0.04143614575649276,0.1841016829241812,0.949453992317762,0.0011717998024939281,0.0041857778161053655,-0.032016417774008134,-0.011198947647357602,0.013520111794092132,0.3345471721098689,-0.0001697001055556667,0.0004379861642701136,0.12703840896188293,-0.4271036262202152,0.3993402843359584,-0.41705468824049435,0.42850236231522426,0.39555184363420814,-0.427223965585589,0.4319740853910393,-0.4163172562757683,-0.47627618452523773,0.41219303364514054,-0.45329194088687375,0.48489332466772184,0.4106820662405304,-0.4772716976754678,0.4874773882308531,-0.4516109892533781
4,0.04459667205810547,-0.04410416632890701,0.1811361163854599,0.9993306249018233,0.0009894883686205691,0.004455806355107083,-0.03629695353367124,0.0016908802558390662,-0.0015932889154198582,0.0031089479620394237,0.0020410176726558017,0.015201782479563216,0.022249615520344962,-0.4271036262202152,0.3993402843359584,-0.41705468824049435,0.42850236231522426,0.39555184363420814,-0.427223965585589,0.4319740853910393,-0.4163172562757683,-0.47627618452523773,0.41219303364514054,-0.45329194088687375,0.48489332466772184,0.4106820662405304,-0.4772716976754678,0.4874773882308531,-0.4516109892533781,0.18614652690297717,0.23035042977622755,0.02750912290998131,-0.3141578602825851,0.2126428090653203,0.14096215987652627,-0.2758997113198458,0.05349158656869624,0.03950404628728991,-0.039426127639383295,0.19686178600972906,0.9494936108753744,0.0008054917638997735,0.004571349836681549,-0.030650532495136558,-0.06850824709083016,0.058791762483229176,0.5344025471863856,-0.008937234585891093,-0.005072499927986629,0.13307051249602259,-0.42957396574035356,0.39769147355018386,-0.41851247659376845,0.4300370932216854,0.3948022123808224,-0.43221396532026407,0.43441742822481216,-0.41607402410655453,-0.43384772260867815,0.41461842494050627,-0.42787643155153193,0.4292328724060772,0.41141224383503594,-0.43931189680404176,0.43551354768732586,-0.4236812811338396
5,0.041679419577121735,-0.04582543671131134,0.17760486900806427,0.9995602078510453,0.00018544455276065937,-0.005997035477929729,-0.029041213069867712,-0.0699641562169776,-0.05701165857886341,-0.08962914242900683,0.016630310120748053,-0.5184918813749814,0.43140153368851364,-0.42957396574035356,0.39769147355018386,-0.41851247659376845,0.4300370932216854,0.3948022123808224,-0.43221396532026407,0.43441742822481216,-0.41607402410655453,-0.43384772260867815,0.41461842494050627,-0.42787643155153193,0.4292328724060772,0.41141224383503594,-0.43931189680404176,0.43551354768732586,-0.4236812811338396,-0.7868438722767703,0.8733534205174127,-0.24915880881081187,0.29259777043223734,0.6451628724973022,-0.6642090017137394,-0.48084895531886074,-0.19528182761131796,0.029160374183527862,-0.046082424555682115,0.18442379573436266,0.9503265819857529,0.0003593337186347139,-0.02660949911899384,-0.008146655964591184,-0.13969621046072853,0.0023504084541278447,0.41691350387928,0.0259119522750563,-0.3308772091883447,0.3647160538647509,-0.4449649271328232,0.4266320060166673,-0.4144573656682892,0.4206933354619338,0.4137930461800998,-0.4439902497807635,0.3925699319367122,-0.40866672926158215,-0.4908397237059214,0.4812228457452222,-0.4313984908550367,0.4370310058289972,0.45535791889301425,-0.4837672021352136,0.3656529747710734,-0.4220253998382795
6,0.044349730014801025,-0.04376912862062454,0.18239741027355194,0.9994693798038611,0.00017041068014492653,0.005058498488015419,-0.03217672120854181,0.0646051379784874,0.05023992522404979,0.11922628220412351,-0.02074180692993659,0.5397971289529595,-0.1271720927945222,-0.4449649271328232,0.4266320060166673,-0.4144573656682892,0.4206933354619338,0.4137930461800998,-0.4439902497807635,0.3925699319367122,-0.40866672926158215,-0.4908397237059214,0.4812228457452222,-0.4313984908550367,0.4370310058289972,0.45535791889301425,-0.4837672021352136,0.3656529747710734,-0.4220253998382795,0.4795626997291005,-1.199989075487657,-1.1853485841432052,-1.0318958127014572,-0.7493394272803319,0.1346351217002666,1.1999854824386653,-1.0182142522358435,0.05303519586442269,-0.034295478039270896,0.21000126707603153,0.9520358075051697,-0.0002485146757983188,0.037617586788420324,-0.04098073748165569,0.18131719794472914,0.09268128048646178,0.6491180873808375,-0.0737241424179435,0.8190714715762357,-0.2787960962755832,-0.4316881901287092,0.38870532916486167,-0.45608907600843335,0.3655377931657696,0.3875888402797529,-0.4417547312439712,0.4074849840997955,-0.44102172599286493,-0.41834146754771534,0.33716279590919546,-0.5283634247266052,0.31198987426740155,0.35765608022033035,-0.4461153298584264,0.46736887427638624,-0.50274555506995
7,0.04407946765422821,-0.043269552290439606,0.18537983298301697,0.9996834832267448,-7.971662977215837e-05,0.005519701681211867,-0.024545058611703793,0.008490576743698566,0.024404519997953816,0.087938063195294,-0.09035692686532384,0.11103988835812235,0.3729631631076669,-0.4316881901287092,0.38870532916486167,-0.45608907600843335,0.3655377931657696,0.3875888402797529,-0.4417547312439712,0.4074849840997955,-0.44102172599286493,-0.41834146754771534,0.33716279590919546,-0.5283634247266052,0.31198987426740155,0.35765608022033035,-0.4461153298584264,0.46736887427638624,-0.50274555506995,0.4057224754874762,1.1998766253180917,-0.28175479074248355,1.1999988844612859,0.5605984324206095,-1.1999968285736735,-1.1999849404576766,0.8754993592687093,0.0421111348131471,-0.0409014754052309,0.20642592798641402,0.9546537510625304,-0.007162840186418384,-0.0063452567552215455,0.005859528008303298,-0.03492518049198748,-0.020764026495506252,0.5382898136826685,-0.13900371682242446,-0.6940754657769104,0.8968341772250624,-0.38386546744126115,0.3878373259655051,-0.4923698772751356,0.36453281899653456,0.37308919351262687,-0.4744969205431218,0.3739487852900226,-0.42106358179334735,-0.356852146621582,0.44029231864554486,-0.5301207325645232,0.41639026900015996,0.39583311945137484,-0.5438092462228724,0.32400193651679926,-0.39005834138958156
8,0.04196900129318237,-0.045000918209552765,0.1883508861064911,0.9999592149113139,-0.0015019496240229666,-0.00012524938725171032,-0.008904884831740156,-0.09377336842148902,-0.08707166611826091,0.014892112961410867,-0.15466504302789572,-0.6483866284220907,1.1837390960353793,-0.38386546744126115,0.3878373259655051,-0.4923698772751356,0.36453281899653456,0.37308919351262687,-0.4744969205431218,0.3739487852900226,-0.42106358179334735,-0.356852146621582,0.44029231864554486,-0.5301207325645232,0.41639026900015996,0.39583311945137484,-0.5438092462228724,0.32400193651679926,-0.39005834138958156,-1.1990023056644163,0.5519913490328787,-0.5886811296373458,-0.9544965778853306,-0.03679031428551616,-0.9693310903124879,1.198765484202184,0.2628944782845509,0.03203301405597702,-0.0532082445590752,0.20221962560820603,0.9509670970337658,-0.0011364465356252535,-0.016999665691046058,0.019737942901844448,-0.04645300588360179,-0.11638621956572649,0.47577016307709863,0.1341231947674602,0.06907696247586026,-0.18000781088357198,-0.39911063776586414,0.42638702222104785,-0.5177461370824157,0.33857668255704243,0.3675916034444436,-0.5377322824867586,0.3748053814360989,-0.36850862829442255,-0.4589097698569445,0.47347683761655546,-0.5624828089000317,0.3001210977616189,0.37236243205025443,-0.6135518929429776,0.42767838811117764,-0.34426597649164736
9,0.04411113262176514,-0.04190734773874283,0.20048564672470093,0.9999523191180033,-0.0015843740010831086,0.008956457513621043,-0.0035540284689652693,0.0008965841143759069,0.04893841533709179,0.2642293718486423,-0.06078974173193151,0.008960455073967637,0.6476914236368485,-0.39911063776586414,0.42638702222104785,-0.5177461370824157,0.33857668255704243,0.3675916034444436,-0.5377322824867586,0.3748053814360989,-0.36850862829442255,-0.4589097698569445,0.47347683761655546,-0.5624828089000317,0.3001210977616189,0.37236243205025443,-0.6135518929429776,0.42767838811117764,-0.34426597649164736,0.9414813239649503,-1.1999722834494664,-0.2401970568851015,1.1999988339699406,-0.27266243973518617,0.5900188058788024,0.3165822161011206,-1.1985837631626457,0.047234901298785,-0.03260440113450281,0.24109325323517136,0.9503067080468387,-0.006509805087007397,0.010581162573634603,0.01925361770331065,0.10204023309001942,0.10945714505789618,0.7901790440887297,-0.1646796682542364,-0.021427656226907996,0.4752280112190225,-0.37714041293874173,0.38360833466887084,-0.5312828968601204,0.34870829387932456,0.34049047027688273,-0.534452073671303,0.40407635735039815,-0.38630049369361047,-0.3418161489676022,0.329805767390781,-0.5583783741435403,0.405114926270532,0.32647806647422306,-0.5238724177079485,0.4379526903157308,-0.44691105398332953
10,0.045267149806022644,-0.04192671552300453,0.21332691609859467,0.9998262647892421,-0.0009682742071708986,0.014767513843476625,0.011332396813336637,0.03446400263042961,0.002132230755107592,0.36915026027211184,0.049827908006199184,0.2963365820714948,0.8793902616825167,-0.37714041293874173,0.38360833466887084,-0.5312828968601204,0.34870829387932456,0.34049047027688273,-0.534452073671303,0.40407635735039815,-0.38630049369361047,-0.3418161489676022,0.329805767390781,-0.5583783741435403,0.405114926270532,0.32647806647422306,-0.5238724177079485,0.4379526903157308,-0.44691105398332953,-1.19998964174261,0.8086981918103162,0.3515371745701118,0.5780509410445215,0.37169907110505673,-0.17335722429753098,0.5710184445441338,0.5903185568193494,0.044547224154689216,-0.039578987810612844,0.2612187829167577,0.9493641553330451,0.005729677805335383,0.023154593590781442,0.03304950455918221,-0.022412094383573333,-0.013764385435172652,0.8325109960013469,0.191367496641347,0.019723603889710853,0.008119398716777915,-0.3873743402741468,0.36457769750854385,-0.5070584110607919,0.3929066719628576,0.3304853745910884,-0.508380172751119,0.43058895858408913,-0.38071465320356496,-0.4447243056934831,0.3941852982022736,-0.4953057379793521,0.4426642740614576,0.3473240702610176,-0.5150145192523041,0.4731569002543577,-0.3655336456022281
