Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des
1,0.19919507205486298,0.007579328026622534,0.17951807379722595,0.998042123105967,0.001585316215441463,-0.0015407368351816892,0.06250626695488808,0.0071356505350761695,0.004442586294227131,-0.004492728507854855,-0.0171663629780947,0.016513678786045122,-0.02711125516466744,-0.25,0.25,-0.25,0.25,0.25,-0.25,0.25,-0.25,-0.25,0.25,-0.25,0.25,0.25,-0.25,0.25,-0.25,-1.1993394770243664,1.1149922051640218,-1.199960332995932,1.1999628254670778,1.1999393465382935,-1.1999513828738166,1.1997739949138702,-1.1995224175662644,0.18982071680106183,0.0075372908109498475,0.146273811851782,0.9481400169506686,0.0007062916615823453,-0.0007372068879183838,0.058050040717558135,0.004980495835363757,0.002745384252485687,-0.47016735141124816,-0.015134782451256233,0.011344997084273514,-0.028990312601221528,-0.25132051350477297,0.2503485429891948,-0.2513276678997578,0.25132769662159327,0.25132742606362485,-0.251327564763585,0.2513255206445153,-0.25132262160867375,-0.35743394770243664,0.3489992205164022,-0.35749603329959323,0.3574962825467078,0.35749393465382934,-0.35749513828738166,0.357477399491387,-0.35745224175662643
2,0.1989780217409134,0.007477440871298313,0.17959101498126984,0.9980151532864913,0.0018554577668893897,-0.001844600176263341,0.06291985805138547,-0.004117358493383462,-0.0013086603555657974,-0.0003385856785016192,0.013436979722055363,-0.022547718612971925,0.018773564685383326,-0.25132051350477297,0.2503485429891948,-0.2513276678997578,0.25132769662159327,0.25132742606362485,-0.251327564763585,0.2513255206445153,-0.25132262160867375,-0.35743394770243664,0.3489992205164022,-0.35749603329959323,0.3574962825467078,0.35749393465382934,-0.35749513828738166,0.357477399491387,-0.35745224175662643,-1.1980687326863957,1.1968077044254588,-1.1999290126374633,1.1999468353291076,1.1998585679849934,-1.1999163163289404,1.199999791200133,-1.1660350451236126,0.1884797326462941,0.006880829607495888,0.1494085097702111,0.9480823419283186,0.002544987528659787,-0.0031282155522019926,0.060307270242284126,-0.007591222869698889,-0.0033521749124562185,-0.3973758275510556,0.01673151568197874,-0.041864165425503995,0.001709215858353954,-0.27485816873693836,0.2723521026064707,-0.2748979450262852,0.2748982240300839,0.2748965133425922,-0.27489753434343744,0.2748932563965055,-0.2744944344225705,-0.4593691235859544,0.45123002993312805,-0.45961413289835984,0.4596161519522832,0.4596050947196372,-0.4596120130059066,0.45960350863683097,-0.4561831341811563
3,0.19898763298988342,0.007464488968253136,0.17959333956241608,0.9980162571873782,0.0017423547560693634,-0.0018209243848943187,0.06290627014841695,-0.0029534787627820028,5.048809291057139e-06,-0.002984118629504636,-0.007581914586166385,-0.024146702442019607,0.011571846746569364,-0.27485816873693836,0.2723521026064707,-0.2748979450262852,0.2748982240300839,0.2748965133425922,-0.27489753434343744,0.2748932563965055,-0.2744944344225705,-0.4593691235859544,0.45123002993312805,-0.45961413289835984,0.4596161519522832,0.4596050947196372,-0.4596120130059066,0.45960350863683097,-0.4561831341811563,-1.038471060527588,1.0832229510597438,-1.1999931763931868,1.1999953850887481,1.1999795195946334,-1.1999916101686556,1.0677574761206388,-1.1156537057671607,0.1885069606985669,0.00700726169392674,0.15547718358516674,0.9481396918182674,0.0015472468467415655,-0.0036756055160938913,0.059307095498301855,-0.008693964543021708,-0.0018807942510120422,-0.257267113969691,-0.0013072785814194007,-0.06152153559959511,-0.04279167824545928,-0.31185364235464474,0.30880489672909495,-0.3137958458284995,0.3137965019738009,0.3137927299889609,-0.3137950784721512,0.3122663345376525,-0.3118044585008621,-0.5402477734594155,0.5369908235424461,-0.5566327438927606,0.5566348828635438,0.5566227919431186,-0.5566305733724768,0.5433990808170532,-0.5449393480488145
4,0.19898952543735504,0.00746764475479722,0.1796473264694214,0.9980146461313019,0.001840609519818189,-0.0017596292839991347,0.06293077123944167,-0.0018441798598204265,-9.23502535678431e-05,0.001838240399005442,0.004381997359815223,-0.003889742166359277,0.007889266232488215,-0.31185364235464474,0.30880489672909495,-0.3137958458284995,0.3137965019738009,0.3137927299889609,-0.3137950784721512,0.3122663345376525,-0.3118044585008621,-0.5402477734594155,0.5369908235424461,-0.5566327438927606,0.5566348828635438,0.5566227919431186,-0.5566305733724768,0.5433990808170532,-0.5449393480488145,-1.1872912670076161,0.2691860867913053,-1.0980983147672219,1.08760999968549,0.11359209137607049,-1.038680178389071,1.1999976557059004,-1.176933318757706,0.18834645787446322,0.006961910215214479,0.16618292846845165,0.9482709675627101,0.0023606104617323862,-0.0029396651191169877,0.057239654071230814,-0.01666770905236164,-0.00261869553641175,-0.034297077607099435,0.01831161889630749,-0.0522534868927496,-0.12457736850293843,-0.3579355150329662,0.34441572867603887,-0.36178768405976064,0.3616677575433132,0.3504383915942233,-0.3611019590408958,0.3590494641174103,-0.3587656154779885,-0.6319645114872064,0.5370598910444542,-0.6386109381748448,0.6375641386889156,0.5401508614835697,-0.6326670625427601,0.6362288923467907,-0.6353857125221444
5,0.19898895919322968,0.00747104873880744,0.17966486513614655,0.9980181419542696,0.0019404900888630103,-0.0017552967119853536,0.0628724244944899,-0.0018638518090832244,-0.00022607582501089655,0.002059071811662808,0.013831294262111745,-0.007597911596798582,0.006133976011133486,-0.3579355150329662,0.34441572867603887,-0.36178768405976064,0.3616677575433132,0.3504383915942233,-0.3611019590408958,0.3590494641174103,-0.3587656154779885,-0.6319645114872064,0.5370598910444542,-0.6386109381748448,0.6375641386889156,0.5401508614835697,-0.6326670625427601,0.6362288923467907,-0.6353857125221444,0.7951161560018836,-0.7936363645949045,0.6330580111962898,-0.6072219526544396,-0.8811094170067942,0.6621991854569245,-0.5596999623343656,0.7598062398468011,0.18674059913302968,0.007016799231784016,0.17821676364739328,0.9483346555975495,0.0028521546250287115,-0.0030283401567885644,0.056070802937693336,-0.05270301125381739,-0.001248008136674199,0.19754688475841573,0.02379591171045741,-0.05021291418307909,-0.1647193441889947,-0.38845848407743006,0.35853019471821734,-0.3945726740482736,0.3945616985447438,0.3626276923150589,-0.3924805239380912,0.3928915455147736,-0.3901984438362024,-0.5208546703126578,0.43084326003274104,-0.5433745901464737,0.5449637364890259,0.4250323767087118,-0.5348137908699296,0.5484474514960146,-0.527635802911357
6,0.19896847009658813,0.007503877393901348,0.17964735627174377,0.9980056909231357,0.0017370352463001069,-0.0019585449529447275,0.06306970505127778,-0.0033831057972188456,0.003113356647485793,-0.00735759065006135,-0.01430773455325393,-0.05490220705584445,0.0321589712575609,-0.38845848407743006,0.35853019471821734,-0.3945726740482736,0.3945616985447438,0.3626276923150589,-0.3924805239380912,0.3928915455147736,-0.3901984438362024,-0.5208546703126578,0.43084326003274104,-0.5433745901464737,0.5449637364890259,0.4250323767087118,-0.5348137908699296,0.5484474514960146,-0.527635802911357,0.2570170303036762,0.36654919894824156,0.11024732780587665,-0.2548717655728555,0.2595553029998624,0.17325302347759242,-0.3345587007018973,0.020774804257464807,0.18419658502720007,0.007538426599313015,0.1838832122714258,0.94826690493558,0.001305994913879248,-0.004900846295277012,0.05718782326025111,-0.10059773519197607,0.004960720698889019,0.3016072655509053,-0.006904927712620964,-0.0652955227323799,-0.14954773751089132,-0.39389449387315006,0.36002286894387087,-0.40484163197507955,0.4035008711183867,0.36060048791395705,-0.40076877804882594,0.4020789500761747,-0.39932908907482023,-0.4691102337666573,0.44595601692592807,-0.5051811278585623,0.49222837310728895,0.4297362881732625,-0.49074779897867393,0.4875692088510241,-0.49917653234004267
7,0.19892463088035583,0.0074618118815124035,0.179922416806221,0.997976232326906,0.0018444728195195685,-0.0017171058517395953,0.0635380923392064,-0.0003684475286228452,-0.0004085507268896102,0.008523456396786953,0.010640452319704985,0.020918979829971318,0.027804359997134508,-0.39389449387315006,0.36002286894387087,-0.40484163197507955,0.4035008711183867,0.36060048791395705,-0.40076877804882594,0.4020789500761747,-0.39932908907482023,-0.4691102337666573,0.44595601692592807,-0.5051811278585623,0.49222837310728895,0.4297362881732625,-0.49074779897867393,0.4875692088510241,-0.49917653234004267,-0.6654166950240478,-0.04375623510719384,-0.24237147221907152,0.30384779405976303,0.48122507061432074,-0.3656788497879435,0.4304054996561999,-0.1948517442054165,0.1839102008693717,0.006889232894158111,0.18721038492167755,0.9482875321707748,0.0026832205177647144,-2.5743572268721072e-05,0.057213864470830725,-0.10245899029572304,-0.003935688291813206,0.34284305001919796,0.032669333720949476,0.036003629724386754,-0.16479898983511623,-0.3976728783912788,0.35957479340954285,-0.4084770253752645,0.4054716715179041,0.3626434631804126,-0.40385167338083566,0.40489897847844153,-0.40258912308418293,-0.512196391580729,0.41928259256891226,-0.5041592186875412,0.4980017338579009,0.4563719808260314,-0.5027782940085346,0.5062312983740929,-0.49370288014358227
8,0.1986059844493866,0.007547373883426189,0.1803131401538849,0.9978952437773848,0.0010493804571016657,-0.0024838786094427364,0.06479052086674246,-0.00871340031205386,0.0038254977393200884,0.008676225566939342,-0.061034494092885895,-0.03938253204378549,0.06888340857515023,-0.3976728783912788,0.35957479340954285,-0.4084770253752645,0.4054716715179041,0.3626434631804126,-0.40385167338083566,0.40489897847844153,-0.40258912308418293,-0.512196391580729,0.41928259256891226,-0.5041592186875412,0.4980017338579009,0.4563719808260314,-0.5027782940085346,0.5062312983740929,-0.49370288014358227,0.3065641675672651,0.8390633664737468,-0.18949093327327793,0.05904379300894491,0.15555960931690116,-0.09094283549062898,-0.16207568076298373,-0.31990806146334716,0.1824598747804656,0.007665918243914457,0.18844900098333342,0.9481334250173026,-0.001242857624863185,-0.005676017191154886,0.05983695370135934,-0.11846381571702225,0.006537207593941062,0.3588836330841742,-0.040607944010576144,-0.09051801657776926,-0.13990858984515908,-0.39832159753152563,0.3638114574583113,-0.4103426359801281,0.40532198727942526,0.36599921694945386,-0.40549469620823386,0.4040795069964565,-0.4052920085320478,-0.45593015524496605,0.48222479958784137,-0.49790035108049197,0.4790060264659003,0.4491093427164199,-0.4867336628571708,0.4647121653790898,-0.5010085422827378
9,0.1968766301870346,0.002796139568090439,0.17660659551620483,0.9965939051090701,0.00026232692687441295,-0.016686258049476075,0.08075944697893646,-0.04633817557609579,-0.1243490465929089,-0.08012988163773924,-0.05833377057536877,-0.7089331774643582,0.8433272168134917,-0.39832159753152563,0.3638114574583113,-0.4103426359801281,0.40532198727942526,0.36599921694945386,-0.40549469620823386,0.4040795069964565,-0.4052920085320478,-0.45593015524496605,0.48222479958784137,-0.49790035108049197,0.4790060264659003,0.4491093427164199,-0.4867336628571708,0.4647121653790898,-0.5010085422827378,-0.12803119089498638,1.1999889029722786,-0.03521253463648111,0.06314520993998296,1.196096410277151,-1.0086816197943271,-1.199944889622601,1.0225282791855288,0.17552380402735826,-0.009747246145297527,0.176486057330454,0.944538657073485,0.0007445148898598112,-0.04530052948702616,0.10787755635019822,-0.1893815634623478,-0.13113278256031197,0.27084944726683485,-0.012885121567148203,-0.4884450936346254,0.4372064613025547,-0.39198626907931494,0.3843312946906638,-0.4086299370477538,0.40126690022916645,0.3789464816421934,-0.4139143342125272,0.38278889353133727,-0.39335745835487457,-0.44593676657221637,0.5781124499056772,-0.47652658699011546,0.46137024613660366,0.5462635166083141,-0.5632651416937451,0.3214820681478753,-0.3737052872500481
10,0.19619622826576233,0.0065579283982515335,0.18551722168922424,0.9973093292583354,0.0010032101421849247,-0.0013277117794807426,0.07328937525406042,-0.032393766986654304,0.004309568198231287,0.15977873246892485,0.060222335229346266,0.3086688232229697,0.11581845854309632,-0.39198626907931494,0.3843312946906638,-0.4086299370477538,0.40126690022916645,0.3789464816421934,-0.4139143342125272,0.38278889353133727,-0.39335745835487457,-0.44593676657221637,0.5781124499056772,-0.47652658699011546,0.46137024613660366,0.5462635166083141,-0.5632651416937451,0.3214820681478753,-0.3737052872500481,-0.8405907792075715,-1.1999165302064132,-0.1712907520045901,-1.1998680521939895,-0.34732375622684575,1.199840804831335,1.1999097201567743,-1.1990939433603351,0.18419555555845904,0.007500661641344152,0.20784432183348173,0.9524619724090275,0.001104843064486332,0.024510755461228148,0.056261647402382396,0.011227829969359865,0.028122308174838795,0.502146268881479,-0.020469370982317686,0.7884844790710106,-0.7091121910372685,-0.3934101680205488,0.39200715673050057,-0.4044395461768132,0.38000657713152036,0.39115542970398826,-0.41077568635225364,0.36459401774731287,-0.3833777227556571,-0.5076990061643627,0.4292151743897521,-0.46982933284106865,0.3183149286103744,0.48421796515521376,-0.4151178041259243,0.42539893675615886,-0.4749294172235792
