step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,ukf_pose_x,ukf_pose_y,ukf_pose_z,ukf_pose_qw,ukf_pose_qx,ukf_pose_qy,ukf_pose_qz,ukf_pose_vx,ukf_pose_vy,ukf_pose_vz,ukf_pose_avx,ukf_pose_avy,ukf_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,fixed_angle_max_deg,est_param_tau_angle,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1762931325.724543,-0.0012307156926748483,-0.003025075861350398,0.35670606744263567,0.000971852098243205,0.00018603195191317038,0.0014605843966612013,-0.01850971737159999,9.621503242229438e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,-0.001,-0.001,0.004,0.0,0.002,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028753335235609127,-0.010166491662990223,0.00474158634013561,0.9999977397350581,-0.000360073234550178,-0.0007270060316471518,0.001966460037230835,-0.001982164540954601,-0.0004055132643294439,0.06376968728172874,-0.004333408144685988,-0.011774529917556323,-0.0011435826970406964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0027,0.0019,0.0031,0.0003
0,1762931325.791668,-0.0013406876127913373,-0.003745242155527069,0.35710422418469656,0.0009940628140934777,-0.0005498596005824436,-0.003600831470883357,0.001990783710304811,0.0001110535792513636,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,0.004,-0.002,0.004,-0.003,0.0,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029718107807974774,-0.010344475390976566,0.005130349663014766,0.9999974875465041,-0.00043637784747416756,-0.0008882118267422708,0.0020122324887170842,0.0025448897579321,-0.0011457524146390227,0.05689248244088681,-0.0038483789544667083,-0.010445006893146399,-0.0009882600168674546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0026,0.0021,0.0036,0.0003
0,1762931325.8550487,-0.000438449165554426,-0.0026134316200704484,0.3591227107512178,0.0009798024889739476,0.004511192236184557,0.005659052677283105,0.010092432832606156,-7.130162559765091e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,-0.003,0.004,-0.003,0.003,-0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028324293738265345,-0.00919628121496719,0.0018449168636715764,0.999997865824033,-0.00022932514560932847,-0.0008629173668016386,0.0018643673265307083,-0.004359841433146515,0.004205405517055977,0.03753611120726078,-0.004863765847099192,-0.012344924001989213,-0.0015840294463577932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0021,0.0014,0.0017,0.0002
0,1762931325.9201922,-0.001168018780980185,-0.004237349623137522,0.35905655127280206,0.0009991485859069573,-0.003647848077128794,-0.008119590015335368,-0.00033079739207871744,9.673048466504839e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,0.007,-0.001,-0.0,0.001,0.0,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030326183359796303,-0.010179765303760703,0.0015801399975474864,0.9999975857557309,-0.0002603604651903883,-0.000853511921359704,0.0020090389292293344,0.005641175293139219,-0.0005962375673541476,0.03969154144165379,-0.0020827529005341236,-0.009630225527164147,-0.0010145660735409636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0011,0.001,0.0016,0.0001
0,1762931325.9906385,-0.002469686411988605,-0.0024233460048981082,0.3589216364531852,0.001007295812220644,-0.006508338155042098,0.00907001809119707,-0.0006745740980838716,4.0736131568434286e-05,0.029,-0.011,-0.002,1.0,0.0,-0.0,0.002,-0.004,-0.007,-0.004,-0.001,-0.002,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028099289705010307,-0.012365230460607677,0.001511894760042435,0.9999975735614088,-0.00027779055967924857,-0.0009689095558938399,0.001959712602318965,-0.005680182432134426,-0.0064602783696468226,0.0412235782346858,-0.003297339869792427,-0.013158174093331683,-0.001221863176998725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0029,0.0021,0.0017,0.0002
0,1762931326.054784,-0.002009832022111367,-0.002009525219291276,0.35838026707489645,0.00099126391851425,0.0022992719493861915,0.0020691039280341652,-0.0027068468914432774,-8.015946853197196e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,-0.005,-0.004,-0.002,-0.001,-0.001,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027924208492083918,-0.010778993191669618,0.0025205244855118483,0.9999978341086503,-0.000316273781847641,-0.0008758163889345514,0.001862375534127162,-0.00638954111768799,-0.003601144599848592,0.046248794773988564,-0.007821079903154726,-0.00939765692678125,-0.0016078739763315509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0011,0.001,0.0029,0.0003
0,1762931326.1252635,-0.0006901293994951944,-0.00233963383559716,0.35845731951038795,0.000976792670005114,0.006598513113080863,-0.0016505430815294177,0.0003852621774574228,-7.235624254567905e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,-0.003,0.002,-0.001,0.0,-0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028307284957836455,-0.009563720066087364,0.0025338585227589728,0.999997792399098,-0.000510346238607129,-0.0008332020541003821,0.0018613021109257016,-0.004552108751170711,0.002720314804665755,0.045063565604167646,-0.00739691655210529,-0.006653909902889013,-0.0016014589634568246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0024,0.0018,0.0043,0.0004
0,1762931326.191565,-0.0005308710645928357,-0.0026176425725916875,0.3584631205080026,0.0009573674298068282,0.000796291674511793,-0.0013900436849726373,2.9004988073249097e-05,-9.712620099142902e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,-0.003,0.002,0.0,0.003,0.0,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02834995842943575,-0.009567671360710284,0.002583272638343855,0.9999981111666923,-0.00043137787553664057,-0.0005544269792124923,0.001813319140663613,-0.003889613151038581,0.0026690101640689692,0.04498028050838174,-0.0032697144900780822,-0.007688070857636607,-0.0017748827316339461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0026,0.0022,0.0035,0.0003
0,1762931326.2561145,-0.0009318362761418126,-0.0029684781555615663,0.35895766520522354,0.0009642742634489882,-0.0020048260577448847,-0.001754177914849395,0.0024727234861049684,3.4534168210799664e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,-0.001,0.001,-0.004,0.005,-0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028743503324339288,-0.009804315937972229,0.0016451370030731386,0.9999979700994461,-0.00012591990837098086,-0.0006249132330187743,0.0019122723846111585,-0.0019979500112779994,0.001075138885425398,0.040355902128901895,-0.002163562333611477,-0.008740629538112372,-0.001367457515463839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0019,0.0011,0.0032,0.0003
0,1762931326.3208625,-0.0041372601720744175,-0.0019446210968290568,0.3580283306487992,0.001022948301568415,-0.01602711947966302,0.005119285293662549,-0.0046466727821220105,0.00029337019059713404,0.029,-0.011,-0.002,1.0,0.0,-0.0,0.002,-0.007,-0.016,0.004,-0.001,0.002,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02755937876992106,-0.014179630634495568,0.0032997198406557646,0.9999974673631156,-0.00018372809633263512,-0.0006195127491960251,0.00215659847030815,-0.007845593636670128,-0.015677745887530143,0.0494251189522325,-0.002804251307911599,-0.01025525217879677,-0.00041911423035908966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0018,0.001,0.0018,0.0002
0,1762931326.3976383,-0.0016346025727251813,-0.0030357656507990194,0.3578876006617031,0.0010187276032564538,0.01251328799674618,-0.005455722769849815,-0.0007036499354802529,-2.1103491559806007e-05,0.029,-0.01,-0.001,1.0,0.0,-0.0,0.002,0.0,-0.001,0.005,-0.003,0.002,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02895308009994841,-0.010159138385325657,0.00453152144692434,0.9999977679591013,-0.0004669297454993256,-0.0006343181594192933,0.0019615603563615854,-0.0009402003382995921,-0.0003279047067600275,0.049264684287352326,-0.012268987805978801,-0.0074555381644046004,-0.0012271464666106708,0.019349973399128435,-0.006683305399442505,-0.00043663939921915335,0.9999974264363279,0.00027754031619178055,-0.001411478176306623,0.0017543720959962408,-0.00021485290182855337,-0.0009552008563628786,-0.013346999397692905,-0.003033634934943915,0.0018465223399188253,3.155008392634101e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.00087018337691,0.1999998166733139,0.12000021635749433,99.99999999860755,100.00000000000104,0.4999999999999927,55.0,0.16000013030337626,0.0026,0.0022,0.003,0.0068
1,1762931326.4864182,-0.0014189026405982035,-0.0028674821451085903,0.35987582175847477,0.0010058008617765284,0.0010784996606348872,0.0008414175284521472,0.009941105483858534,-6.463370739962609e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,0.003,-0.002,-0.005,0.001,-0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029011998504989617,-0.010467298020417452,0.001536882503643931,0.999997053396584,-0.0004899848775628523,-0.001417184846424799,0.0019097734659329882,-0.0028664662075985844,-0.0021150248375296572,0.03859779573270569,-0.009637088635030617,0.0008053931237239405,-0.0014350629471580878,0.02329216721700287,-0.00807476111362092,-0.0014454780441827716,0.9999978005577247,-0.00035872188830852065,-0.0009324302231302629,0.0018441182714469251,0.0006809442474628724,-0.0009917572012983376,-0.0038759241472326993,-0.0010350255515413275,-0.002274963887747658,-0.0006278544442642304,0.0,0.0,0.008403361344537815,1.0,0.0,0.0,0.0,28.0008144754935,0.19999980876370585,0.12000167295261456,99.99999999727258,100.00000000000242,0.49999999999998,55.0,0.1600019134090013,0.0059,0.0075,0.0031,0.0203
2,1762931326.5467913,-0.0005786616237036808,-0.002803956246825632,0.36027701240474014,0.000996286057178763,0.0042012050844726125,0.00031762949141479323,0.0020059532313268496,-4.757402298882714e-05,0.029,-0.01,-0.002,1.0,0.0,-0.0,0.002,0.001,-0.0,-0.002,-0.0,-0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028813110404298247,-0.009784367035221625,0.0019063266383896266,0.9999971562452644,-0.0008939966551579424,-0.0011185060540840302,0.0019073888272854121,-0.0029936173105632713,0.0025819108611217496,0.04370163141225203,-0.001849828209360625,-0.0033596297344653057,-0.0014383985787362313,0.024982489048291614,-0.008640716847324401,-0.001778099956389249,0.9999970285014801,-0.0009490037906594705,-0.0010178708235961214,0.002001579127045587,0.00027305013511292627,0.000679310802699308,0.005045985500505715,-0.005301670468394558,-0.0018018037391897015,-0.0010750182325020004,0.0,0.0,0.01680672268907563,1.0,0.0,0.0,0.0,28.00030212069197,0.19999981542637485,0.12000662247409712,99.99999999399412,100.0000000000038,0.5000000000000021,55.0,0.16000684306048474,0.0025,0.0017,0.0055,0.0207
3,1762931326.6067355,0.0008042600675973789,-0.0025917126159014565,0.3595386050802588,0.0010172819230242932,0.006914608456505298,0.0010612181546208752,-0.0036920366224069464,0.00010497932922765021,0.029,-0.01,-0.001,1.0,-0.0,-0.0,0.002,0.001,0.005,0.008,-0.012,-0.003,0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028741006171256564,-0.008534005617787778,0.005296762219941704,0.9999963254329295,-0.0011394902673025867,-0.001353355100573997,0.0020542885558821676,-0.0038348771198896607,0.009779362948993855,0.057792554977725744,0.005877126948387821,-0.0019959339632749386,-0.0008522530029445796,0.025926456350535282,-0.008823993434118093,-0.0012933591508242838,0.9999968414142064,-0.0006467074834684177,-0.0011912844276918653,0.0021165472954040635,-0.0002839860285281307,0.0018782186924420547,0.01555140713014784,-0.003545242734274638,-0.00508171122935613,-0.001278964336936017,0.0,0.0,0.025210084033613446,1.0,0.0,0.0,0.0,27.999575405816046,0.19999994395493523,0.12001339714228504,99.9999999785553,100.0,0.4999999999999792,55.0,0.16001133691373934,0.0032,0.0025,0.0044,0.0113
4,1762931326.6791158,0.002542807370922434,0.002139488245005422,0.3533736913739829,0.0010059539764482068,0.008692736516625275,0.023656004304534392,-0.030824568531379538,-5.6639732880432866e-05,0.028,-0.009,0.005,1.0,-0.003,-0.004,0.002,-0.013,0.008,0.067,-0.05,-0.072,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024298278553742426,-0.006722843395136859,0.02354199342962311,0.9999889060380539,-0.0021524908033362204,-0.003727430829850312,0.0019258130108829581,-0.025632552696896006,0.015736994063820276,0.11714094648484413,0.012774003880373155,0.008045584365006818,-0.0013330400708020497,0.026078898655366486,-0.008681947863789482,0.0022074888383752903,0.9999975049918687,0.0002850064104532734,-5.6516527841685764e-05,0.0022148560372199106,0.000365956805111791,0.0007590292754589589,0.040456574926285196,-0.01397655157236273,-0.021594121947900384,-0.001470186668768895,0.0,0.0,0.03361344537815126,1.0,0.0,0.0,0.0,28.002785976004606,0.19999871284659645,0.12006057421474285,99.99999997195644,100.0,0.49999999999995687,55.0,0.1600375072951752,0.0062,0.0051,0.0051,0.0125
