step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,est_param_angle_max_deg,est_param_tau_angle,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1762839394.4066389,-0.0007288392439277761,-3.563848829684946e-09,0.0999999879538706,-3.6632562765589837e-09,-0.00364419621963888,-1.781924414842473e-08,0.49999993976935303,-1.8316281382794918e-08,-0.023,0.006,0.001,1.0,0.0,0.0,0.004,0.001,-0.038,0.004,0.001,0.001,0.005,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,0.0,0.001,0.004,0.1,-0.0,-0.0,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,0.0,0.001,0.004,0.1,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0027,0.0017,0.0028,0.0003
0,1762839394.4738224,0.002071108782466437,0.016479978445641506,0.1999999876544848,-0.005497432479901024,0.013999740131971066,0.08239991004745167,0.49999999850307086,-0.02748714408322374,-0.022,0.006,0.0,1.0,0.0,0.0,0.004,0.006,-0.022,-0.014,-0.002,-0.001,0.001,-0.129,0.027,0.018,0.999,-0.002,0.001,-0.036,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.12898712621812602,0.027023684777654138,0.0024426793256220724,0.999000488598782,-0.001797788561897497,0.0008761117378769187,-0.036000434973400275,0.00039746670523523324,0.0007342328445674992,-0.4564459115326058,0.010934533983993924,-0.006260589433435342,-2.4515748718000452e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0019,0.0025,0.0034,0.0004
0,1762839394.5391552,0.0030668141637753285,0.019322613284066443,0.29999998765357533,-0.009367673503925204,0.004978526906544457,0.01421317419212469,0.49999999999545264,-0.01935120512012089,-0.023,0.008,0.002,1.0,0.0,0.0,0.004,0.001,0.01,0.008,-0.0,0.001,-0.001,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,0.001,0.001,-0.002,0.0,-0.0,0.0,-0.12890485932671922,0.027087694847204635,0.00784118130860086,0.9990018352039096,-0.0006897510079083429,0.0019793625071974482,-0.035916229459632486,0.0019972595035548696,0.001605908962825505,-0.2928591425111699,0.015380030509304103,0.05685360861095386,0.004938002025886581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0016,0.0022,0.0026,0.0003
0,1762839394.605173,0.003181701013115094,0.019882902309526482,0.39997565454171413,-0.01210920706703266,0.0005744342466988276,0.0028014451273001874,0.4998783344406943,-0.013707667815537282,-0.022,0.006,0.001,1.0,0.0,0.0,0.004,-0.011,-0.023,-0.002,-0.001,-0.0,0.002,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.1289568903362295,0.027030489021014337,0.013504547207478252,0.999003562095402,-0.0006398735014474485,0.0020524632818310086,-0.03586622527385656,0.0014859871590652812,0.0008659224194642599,-0.12532613257646288,0.017511072973041233,0.05783277397991146,0.007593985100491558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0011,0.0014,0.0027,0.0004
0,1762839394.6710527,0.003385662172479429,0.02032004357356762,0.4002172340703459,-0.01404792244531057,0.0010198057968216741,0.002185706320205684,0.0012078976431588728,-0.009693576891389551,-0.022,0.005,-0.0,1.0,0.0,-0.0,0.005,-0.006,-0.014,-0.011,0.002,-0.003,0.004,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.12894276492212628,0.027040214692034836,0.019033970363494915,0.9990048091953198,-0.0006386027976528207,0.002070032672240674,-0.03583075235681293,0.001962289075462298,0.001138844416768793,0.04018636975457679,0.01734653738034566,0.05826805888931105,0.009479167505129182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0013,0.0013,0.0023,0.0004
0,1762839394.738753,0.0012743011830009519,0.020083449560578916,0.40288034519227667,-0.015448942549580362,-0.010556804947392385,-0.0011829700649435351,0.013315555609653685,-0.007005100521348961,-0.022,0.005,-0.0,1.0,0.0,-0.0,0.005,-0.006,-0.014,-0.011,0.002,-0.003,0.004,-0.129,0.027,0.018,0.999,0.0,0.001,-0.036,0.001,0.002,0.003,0.1,-0.0,-0.0,-0.12888212382507905,0.027086711819340754,0.018632390877565335,0.9990017882790366,0.0026784228754289717,0.002007865015335089,-0.03580986894836013,0.0027125548359113877,1.0508717855248228e-05,0.01596318160132934,0.05822232229326494,0.05941726764808899,0.010525294099951253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0011,0.0013,0.0037,0.0003
0,1762839394.8101287,0.0030641342267969706,0.02043145620650244,0.4027312797084729,-0.01642125107087229,0.008949165218980093,0.0017400332296176046,-0.0007453274190185495,-0.004861542606459622,-0.023,0.007,0.001,1.0,0.0,0.0,0.004,-0.008,0.017,0.014,0.002,0.003,-0.002,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,-0.001,-0.001,0.0,-0.0,0.0,0.0,-0.12901047361358012,0.02697386727145141,0.018595934988317492,0.9990062527413832,-0.0007692016815253267,0.0020811468811170334,-0.03578730546925547,0.0008992384611363692,0.00016585738198586023,0.01808389421963886,0.009813610922129536,0.058431764482523574,0.01178521614063704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0031,0.0029,0.0043,0.0006
0,1762839394.8744416,0.003366969403382656,0.020262902519980436,0.4029400581587466,-0.017096982279418884,0.0015141758829284244,-0.000842768432610011,0.0010438922513687776,-0.0033786560427329776,-0.022,0.007,0.002,1.0,0.0,0.0,0.004,0.013,0.006,0.008,-0.001,0.002,-0.001,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,-0.0,-0.0,-0.001,-0.0,0.0,-0.0,-0.12894375466247335,0.027039489662288214,0.01850416605090872,0.999006752190448,-0.0006327830171227947,0.00210138557125896,-0.035774944792675144,0.001903143452082075,0.001101668781208968,0.01607271450061538,0.017967795715020336,0.05991273691774133,0.012446543936457253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.003,0.0021,0.0034,0.0003
0,1762839394.9398897,0.0034168279952935562,0.020258429879398743,0.4030122430485697,-0.01758173055748305,0.00024929295955450174,-2.236320290849303e-05,0.0003609244491152748,-0.0024237413903208174,-0.021,0.008,-0.001,1.0,0.0,-0.0,0.004,0.013,0.008,-0.023,-0.0,-0.004,-0.0,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,0.0,-0.0,-0.002,-0.0,0.0,0.0,-0.12894382447289687,0.027039353928482796,0.018451691351420104,0.9990070987100803,-0.0006255616639674687,0.0020872816186878512,-0.035766261030570144,0.0018978900179666574,0.0010983262727959698,0.015530602255475362,0.01805083206651819,0.05905385339379621,0.012906594798471775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.002,0.0021,0.003,0.0003
0,1762839395.009278,0.003609184913015157,0.02046173983477574,0.4028940207081309,-0.01792446745627862,0.0009617845886080029,0.0010165497768849716,-0.0005911117021940894,-0.0017136844939778465,-0.023,0.008,0.002,1.0,0.0,0.0,0.004,-0.009,0.003,0.01,0.0,0.002,-0.001,-0.129,0.027,0.018,0.999,-0.001,0.001,-0.036,-0.001,0.001,-0.001,0.0,0.0,0.0,-0.12901048791822334,0.027105999098856724,0.018521067729265685,0.9990073227009935,-0.0006243239372661602,0.002088124926398486,-0.03575997950213075,0.0008983786505235452,0.002097728237682143,0.016599091956179743,0.018058827314815472,0.0591377937562279,0.013241022395125982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0025,0.0027,0.0044,0.0007
