step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761380788.5470526,0.0,-7.134138167477517e-06,0.04999999593224097,-0.00394716963429436,0.0,-7.134138167477517e-05,0.4999999593224096,-0.03947169634294359,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.001,0.0007,0.001,0.0
0,1761380788.5804446,1.189308626990735e-06,-0.004917129330178641,0.09749999612615069,-0.002079383276125802,1.189308626990735e-05,-0.04910351898919537,0.49999999990521776,0.016704278764538387,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0007,0.0007,0.0012,0.0
0,1761380788.613089,-1.2542461827962735e-06,-0.006701161738714479,0.14262498011402247,-0.001092898272241455,-2.3840893784374713e-05,-0.02029888875044771,0.49999983794179315,0.008825158400780572,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.0009,0.0
0,1761380788.6478498,-7.332088457521956e-07,-0.006184311651450918,0.18548927538557017,-0.0005744481164656152,4.583250279042642e-06,0.0018179200032783557,0.49995544277248816,0.00463805242163767,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0009,0.002,0.0
0,1761380788.6800911,-6.069354078251836e-07,-0.0077790634133805886,0.22591972299833357,-0.00030192273622722907,8.961299563940215e-07,-0.019039673445022172,0.4970491138204192,0.0024380297441510537,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0007,0.0006,0.001,0.0
0,1761380788.713136,-2.2924636170348998e-07,-0.007084600967538568,0.2452384662571091,-0.00015857703604957353,3.473422757304344e-06,0.003055092751729901,0.30614729408692204,0.0012824956336629405,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.001,0.0
0,1761380788.7467053,-1.7121598200797744e-07,-0.008294197891163254,0.25087097673358316,-8.335409470982497e-05,4.6568061610338147e-07,-0.015638269720016147,0.1789443378932949,0.0006729408953726986,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.0011,0.0
0,1761380788.7800345,-6.217960642707064e-08,-0.007245953208473799,0.25232334943816953,-4.3813966358697194e-05,1.0047557648050791e-06,0.006335347881312917,0.139959215412655,0.0003537242361563652,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.0011,0.0
0,1761380788.815108,-4.737447917523443e-08,-0.008351796842168066,0.2528456035185671,-2.303000909149825e-05,1.1696146930482666e-07,-0.014681412941179587,0.13138421552306107,0.00018593258949264093,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.0011,0.0016,0.0
0,1761380788.8465466,-2.341953811873211e-08,-0.008467933346873041,0.25299122304929306,-1.2105328076719664e-05,2.1586217097740597e-07,-0.00533726346813378,0.12787899706654365,9.773180560203669e-05,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.001,0.0
0,1761380788.8799698,-8.913987991224834e-09,-0.007269407444108005,0.25291421180559515,-6.362963922963412e-06,1.3334573221570672e-07,0.007751292354213849,0.1257254990876676,5.137097749920269e-05,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.0011,0.0
0,1761380788.9131255,-6.880602304589427e-09,-0.008357379358101309,0.25301025765217133,-3.344569837882582e-06,1.5876862870741617e-08,-0.014514422861987043,0.12741756436855942,2.7002458889326576e-05,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.001,0.0
0,1761380788.9466996,-2.490056899950621e-09,-0.007260219103253809,0.2529194960855456,-1.758017346626555e-06,4.046515289409334e-08,0.006792912869424345,0.12559751315982837,1.4193239993618973e-05,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.0012,0.0
0,1761380788.980019,-1.901588999828169e-09,-0.008356694217951526,0.25301172702973984,-9.240681343453623e-07,4.639650551249202e-09,-0.014594860698604079,0.12738205748471543,7.460483449498648e-06,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.0011,0.0
0,1761380789.0130942,-6.879115473442566e-10,-0.007260172288823438,0.25291990538619824,-4.857210027072264e-07,1.1185980024925038e-08,0.00678687218230511,0.12558764707945397,3.921437249208679e-06,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761380789.046608,-5.253780923022371e-10,-0.008356693268069405,0.2530118410655726,-2.5530993839946785e-07,1.2813787767480688e-09,-0.014595295936871387,0.1273793094868434,2.06125014172397e-06,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.0011,0.0
0,1761380789.0799038,-1.900613872355642e-10,-0.00726017271537978,0.2529199371626739,-1.3419941087607165e-07,3.0904780045156096e-09,0.006786858892861547,0.12558688150379946,1.0834503060342282e-06,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,-0.001,-0.0,0.001,-0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0011,0.0
0,1761380789.1132317,-1.451561440519514e-10,-0.00835669350399384,0.2530118499203201,-7.053934898869091e-08,3.540217382183463e-10,-0.014595294243830489,0.1273790961577983,5.695009134357714e-07,0.0,-0.0,0.005,1.0,-0.0,0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0011,0.0
