step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761197485.9676147,-8.305125801903199e-06,-0.0001407897479971075,0.04999999976041353,-0.00400684157136805,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0021,0.0026,0.0025,0.0
0,1761197485.99806,0.015138446014698107,-0.04294393308704286,0.0987499978773258,0.04772936237139544,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.001,0.0013,0.0019,0.0
0,1761197486.0303977,0.01579647732863394,-0.03994483466835211,0.1462812397563043,0.07575471707400142,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0009,0.001,0.0014,0.0
0,1761197486.0652792,0.01872716548618405,-0.04041416664077388,0.192624208760064,0.09075861744929073,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0013,0.0014,0.0021,0.0
0,1761197486.099298,0.01806203663549794,-0.045109849506929756,0.23780698422184637,0.09884462583769854,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0015,0.0015,0.0025,0.0
0,1761197486.134997,0.018966934363014255,-0.04731747388605449,0.27696895173896585,0.10316830261206017,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0018,0.0022,0.0035,0.0
0,1761197486.1665165,0.01909960299026032,-0.049728667651613934,0.28460805583036786,0.10547422738643827,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0016,0.0016,0.0028,0.0
0,1761197486.1992419,0.025190192700436004,-0.04185428630040147,0.2859660046670463,0.10665907634828685,0.002,0.035,-0.003,0.999,0.003,0.004,0.047,0.0014,0.0015,0.0025,0.0
0,1761197486.2337556,0.01851327071767264,-0.04125536033513811,0.2861207274840357,0.10732697651369194,0.002,0.035,-0.003,0.999,0.004,0.004,0.047,0.0018,0.0017,0.0028,0.0
0,1761197486.2663467,0.01909779414170513,-0.04844688760689031,0.28606932119680895,0.10767647281912354,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0019,0.0015,0.0023,0.0
0,1761197486.3020105,0.018008541851114054,-0.04880295274025097,0.28605323690656587,0.10787825940303906,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0033,0.0016,0.0028,0.0
0,1761197486.3340752,0.0179340069075872,-0.04880004423313798,0.2861419181249169,0.10796904595737515,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0018,0.0017,0.0033,0.0
0,1761197486.3650002,0.017871427600135895,-0.04991835976585024,0.2860661925320931,0.10802087413173773,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0013,0.0011,0.0021,0.0
0,1761197486.3999221,0.01786138729225873,-0.04997396705219535,0.2860521673335795,0.10804629099961224,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0015,0.0015,0.0029,0.0
0,1761197486.433879,0.009514542203286387,-0.0509108809686596,0.2861367561617098,0.10810764533399315,0.002,0.035,-0.003,0.999,0.005,0.005,0.047,0.0019,0.0017,0.003,0.0
0,1761197486.4682546,0.009087976633288483,-0.049820377738837615,0.286167620406814,0.10809669863402556,0.002,0.035,-0.003,0.999,0.005,0.005,0.047,0.0027,0.0015,0.003,0.0
0,1761197486.50141,0.017339306844879922,-0.049942809641381584,0.28617513801705985,0.10804609297638981,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.002,0.0019,0.0035,0.0
0,1761197486.5351622,0.017917452342733314,-0.04886059778480993,0.2862543122962697,0.10804893664659418,0.002,0.035,-0.003,0.999,0.004,0.005,0.047,0.0031,0.0015,0.0029,0.0
0,1761197486.5683148,0.009423157205259823,-0.05798993957171249,0.28607785909937844,0.1081084560916585,0.002,0.035,-0.003,0.999,0.005,0.006,0.047,0.0022,0.0023,0.0031,0.0
0,1761197486.60066,0.00883983302008129,-0.058516981140869326,0.286415972186004,0.108111601572537,0.002,0.035,-0.003,0.999,0.005,0.006,0.047,0.002,0.0018,0.0029,0.0
