step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1762399534.1868792,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.046,0.053
0,1762399534.189638,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.045,0.053
0,1762399534.1916237,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.046,0.053
0,1762399534.2013323,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.045,0.053
0,1762399534.2111075,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.046,0.053
0,1762399534.2211769,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.046,0.053
0,1762399534.2310596,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.046,0.053
0,1762399534.2411897,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.045,0.053
0,1762399534.2514791,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.046,0.053
0,1762399534.2614644,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.045,0.053
0,1762399534.271296,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.019,0.045,0.053
0,1762399534.2834785,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.019,0.045,0.053
0,1762399534.2920413,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.045,0.053
0,1762399534.3019865,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.046,0.053
0,1762399534.3117383,0.0,0.0,-1.0,0.0,0.014,-0.01,0.041,0.997,-0.02,0.046,0.053
0,1762399534.3211472,0.0,0.0,-1.0,0.0,0.014,-0.011,0.041,0.997,-0.02,0.046,0.053
0,1762399534.332051,0.0,0.0,-1.0,0.0,0.014,-0.011,0.041,0.997,-0.02,0.046,0.053
