-0.006,-0.012,0.057,0.999,0.002,0.015,0.034,0.002,0.004,0.009,0.091,0.102,-0.005
-0.006,-0.011,0.057,0.999,0.004,0.01,0.033,-0.002,0.007,-0.016,0.2,-0.423,-0.065
-0.006,-0.012,0.057,0.999,0.003,0.015,0.034,0.004,-0.002,0.002,0.052,0.071,-0.002
-0.005,-0.011,0.059,0.999,-0.003,0.014,0.034,0.021,0.009,0.051,-0.274,-0.022,0.08
-0.003,-0.011,0.065,0.999,-0.007,0.011,0.034,0.059,0.023,0.199,-0.329,-0.162,0.019
-0.0,-0.009,0.078,0.999,-0.008,0.004,0.036,0.095,0.042,0.364,-0.137,-0.31,0.143
0.004,-0.008,0.099,0.999,0.002,0.004,0.035,0.11,0.052,0.607,0.455,0.228,0.054
0.008,-0.006,0.126,0.999,0.011,-0.002,0.033,0.137,0.051,0.801,0.642,-0.242,-0.117
0.013,-0.004,0.158,0.999,0.012,-0.001,0.033,0.146,0.056,0.98,0.111,-0.21,-0.051
0.018,-0.002,0.194,0.999,0.012,-0.009,0.033,0.149,0.072,1.054,-0.089,-0.469,-0.012
0.023,0.0,0.232,0.999,0.01,-0.011,0.032,0.156,0.069,1.154,0.053,-0.187,-0.05
0.029,0.003,0.27,0.999,0.008,-0.012,0.032,0.161,0.062,1.163,-0.085,-0.217,0.113
0.034,0.005,0.308,0.999,0.011,-0.012,0.031,0.159,0.076,1.129,0.397,-0.029,-0.091
0.039,0.007,0.344,0.999,0.006,-0.014,0.029,0.166,0.069,1.111,-0.061,-0.237,-0.136
0.044,0.01,0.378,0.999,0.001,-0.013,0.029,0.163,0.076,1.046,-0.569,0.057,-0.096
0.05,0.013,0.411,0.999,0.004,-0.015,0.029,0.163,0.09,0.98,0.082,-0.024,-0.029
0.055,0.015,0.44,1.0,0.006,-0.016,0.027,0.153,0.081,0.911,0.526,-0.213,-0.191
0.06,0.018,0.468,0.999,0.008,-0.017,0.027,0.155,0.082,0.846,0.01,-0.122,0.005
0.065,0.021,0.493,0.999,0.01,-0.017,0.026,0.147,0.088,0.751,0.118,-0.042,-0.113
0.069,0.024,0.517,0.999,0.005,-0.019,0.025,0.142,0.101,0.73,-0.219,-0.22,-0.046
0.074,0.027,0.538,1.0,0.005,-0.019,0.024,0.142,0.099,0.664,-0.025,-0.182,-0.07
0.079,0.03,0.558,1.0,0.006,-0.018,0.023,0.142,0.075,0.607,-0.012,-0.121,-0.097
0.083,0.033,0.577,0.999,0.014,-0.026,0.025,0.136,0.097,0.553,0.289,-0.822,0.25
