step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1760708837.3574593,-0.00164216,0.00037896,-0.03226658297181162,-0.0,-0.003,-0.013,0.1,1.0,0.0,-0.0,-0.0
0,1760708837.3656933,-0.00164216,0.00037896,-0.10454059042703878,-0.0,-0.003,-0.013,0.1,1.0,-0.0,-0.0,-0.0
0,1760708837.3737392,-0.00164216,0.00037896,-0.39715317813756945,-0.0,-0.003,-0.013,0.102,1.0,-0.0,0.0,-0.0
0,1760708837.382362,-0.00164216,0.00037896,-0.4735363126295655,-0.0,-0.003,-0.013,0.105,1.0,-0.0,-0.0,-0.0
0,1760708837.3904774,-0.00164216,0.00037896,-0.7970499242265316,-0.0,-0.003,-0.013,0.108,1.0,-0.0,-0.0,-0.0
0,1760708837.3987226,-0.00164216,0.00037896,-0.6548721859046629,-0.0,-0.003,-0.013,0.112,1.0,-0.0,0.0,-0.0
0,1760708837.4070737,-0.00164216,0.00037896,-0.5406714827267531,-0.0,-0.003,-0.013,0.116,1.0,-0.0,0.0,-0.0
0,1760708837.4156666,-0.00164216,0.00037896,-0.3990668850554029,-0.0,-0.003,-0.013,0.119,1.0,-0.0,0.0,-0.0
0,1760708837.4237664,-0.00164216,0.00037896,-0.6794492341387658,-0.0,-0.003,-0.013,0.122,1.0,-0.0,0.0,-0.0
0,1760708837.4331346,-0.00164216,0.00037896,-0.39795946074762123,-0.0,-0.003,-0.013,0.125,1.0,-0.0,0.0,-0.0
0,1760708837.440413,-0.00164216,0.00037896,-0.7313913198730533,-0.0,-0.003,-0.013,0.129,1.0,-0.0,0.0,-0.0
0,1760708837.4486983,-0.00164216,0.00037896,-0.5839581732133783,-0.0,-0.003,-0.013,0.132,1.0,-0.0,0.0,-0.0
0,1760708837.4571898,-0.00164216,0.00037896,-0.5531154348168265,-0.0,-0.003,-0.013,0.137,1.0,-0.0,0.0,-0.0
0,1760708837.466289,-0.00164216,0.00037896,-0.45578838096011687,-0.0,-0.003,-0.013,0.138,1.0,-0.0,0.0,-0.0
0,1760708837.474016,-0.00164216,0.00037896,-0.9326025451983379,-0.0,-0.003,-0.013,0.142,1.0,-0.0,0.0,-0.0
0,1760708837.482079,-0.00164216,0.00037896,-0.4710008938196443,-0.0,-0.003,-0.013,0.144,1.0,-0.0,0.0,-0.0
0,1760708837.4904222,-0.00164216,0.00037896,-0.5456451778634568,-0.0,-0.003,-0.013,0.148,1.0,-0.0,0.0,-0.0
0,1760708837.4986742,-0.00164216,0.00037896,-0.573068500853525,-0.0,-0.003,-0.013,0.151,1.0,-0.0,0.0,-0.0
0,1760708837.5070035,-0.00164216,0.00037896,-0.5573605613299897,-0.0,-0.003,-0.013,0.154,1.0,-0.0,0.0,-0.0
0,1760708837.5153716,-0.00164216,0.00037896,-0.552144009985439,-0.0,-0.003,-0.013,0.157,1.0,-0.0,0.0,-0.0
0,1760708837.5236757,-0.00164216,0.00037896,-0.5445960390455584,-0.0,-0.003,-0.013,0.16,1.0,-0.0,0.0,-0.0
0,1760708837.5320425,-0.00164216,0.00037896,-0.6466247890861835,-0.0,-0.003,-0.013,0.163,1.0,-0.0,0.0,-0.0
0,1760708837.5403175,-0.00164216,0.00037896,-0.5493171637261014,-0.0,-0.003,-0.013,0.166,1.0,-0.0,0.0,-0.0
0,1760708837.548655,-0.00164216,0.00037896,-0.5464320319768807,-0.0,-0.003,-0.013,0.169,1.0,-0.0,0.0,-0.0
0,1760708837.5569808,-0.001391375,0.00037896,-0.5429543310805136,-0.0,-0.003,-0.013,0.171,1.0,-0.0,0.0,-0.0
0,1760708837.5654168,-0.001391375,0.00037896,-0.5575548462962671,-0.0,-0.003,-0.013,0.174,1.0,-0.0,0.0,-0.0
0,1760708837.5737786,-0.001391375,0.00037896,-0.537184067582072,-0.0,-0.003,-0.013,0.177,1.0,-0.0,0.0,-0.0
0,1760708837.582182,-0.001391375,0.00037896,-0.4929065237674316,-0.0,-0.003,-0.013,0.179,1.0,-0.0,0.0,-0.0
0,1760708837.5905848,-0.001391375,0.00037896,-0.5541354308897833,-0.0,-0.003,-0.013,0.182,1.0,-0.0,0.0,-0.0
0,1760708837.5993245,-0.001391375,0.00037896,-0.5244389737942685,-0.0,-0.003,-0.013,0.185,1.0,-0.0,0.0,-0.0
0,1760708837.607253,-0.00114059,0.00037896,-0.9959977296946836,-0.0,-0.003,-0.013,0.188,1.0,-0.0,0.0,-0.0
0,1760708837.6167078,-0.001391375,0.00037896,-0.5705330820436035,-0.0,-0.003,-0.013,0.19,1.0,-0.0,0.0,-0.0
0,1760708837.6238422,-0.001391375,0.00037896,-0.5233509779831147,-0.0,-0.003,-0.013,0.193,1.0,-0.0,0.0,-0.0
0,1760708837.632899,-0.001391375,0.00037896,-0.44350957109137923,-0.0,-0.003,-0.013,0.194,1.0,-0.0,0.0,-0.0
0,1760708837.6411417,-0.001391375,0.00037896,-0.4971516502805948,-0.0,-0.003,-0.013,0.196,1.0,-0.0,0.0,-0.0
0,1760708837.6496296,-0.001391375,0.00037896,-0.41031598460286955,-0.0,-0.003,-0.013,0.197,1.0,-0.0,0.0,-0.0
0,1760708837.6573474,-0.001391375,0.00037896,-0.6038432395118797,-0.0,-0.003,-0.013,0.199,1.0,-0.0,0.0,-0.0
0,1760708837.665452,-0.001265055,0.00037896,-0.6015506769098051,-0.0,-0.003,-0.012,0.203,1.0,-0.0,0.0,-0.0
0,1760708837.6739445,-0.001265055,0.00037896,-0.5841038869380866,-0.0,-0.003,-0.012,0.207,1.0,-0.0,0.0,-0.0
0,1760708837.682445,-0.001265055,0.00037896,-0.5689690880650697,-0.0,-0.003,-0.012,0.209,1.0,-0.0,0.0,-0.0
0,1760708837.6904213,-0.001265055,0.00037896,-0.5853084537290069,-0.0,-0.003,-0.012,0.211,1.0,-0.0,0.0,-0.0
