xError,yError,zError,rollError,pitchError,yawError
0.013,0.0,-0.0129999999999999,0.0,-0.07086929120068396,0.0
0.014,0.0,-0.0129999999999999,0.0,-0.08215112423314128,0.0
0.014,0.0,-0.0129999999999999,0.0,-0.08748895391648139,0.0
0.013,0.0,-0.01200000000000001,-0.0,-0.09103545391648138,0.0
0.012,0.0,-0.01200000000000001,-0.0,-0.09315588423314128,0.0
0.011,0.0,-0.01200000000000001,-0.0,-0.09109855703583128,0.0
0.009,0.0,-0.01200000000000001,-0.0,-0.09056073120068396,0.0
0.007,0.0,-0.01200000000000001,-0.0,-0.08828560105960327,0.0
0.003,0.0,-0.01200000000000001,-0.0,-0.083883726094509,0.0
0.0,0.0,-0.01200000000000001,-0.0,-0.08046413844527842,0.0
-0.002,0.0,-0.01200000000000001,-0.0,-0.07961356799222122,0.0
-0.005,0.0,-0.01200000000000001,-0.0,-0.07540628322794975,0.0
-0.01,0.0,-0.01200000000000001,-0.0,-0.06991712971632241,0.0
-0.015,0.0,-0.01200000000000001,-0.0,-0.0655628912810838,0.0
-0.019,0.0,-0.01200000000000001,-0.0,-0.061140643851450724,0.0
-0.026,0.0,-0.01200000000000001,-0.0,-0.05492706459740164,0.0
-0.029,0.0,-0.01200000000000001,-0.0,-0.053714195053300454,0.0
-0.032,0.0,-0.01200000000000001,-0.0,-0.05250141357339049,0.0
-0.035,0.0,-0.01200000000000001,-0.0,-0.04899866274532186,0.0
-0.039,0.0,-0.01200000000000001,-0.0,-0.04785547737367484,0.0
-0.043,0.0,-0.01200000000000001,-0.0,-0.04456734667416712,0.0
-0.052,0.0,-0.01200000000000001,-0.0,-0.03948137066674347,0.0
-0.059,0.0,-0.01200000000000001,-0.0,-0.03825678133333574,0.0
-0.065,0.0,-0.01200000000000001,-0.0,-0.034673058666664265,0.0
-0.071,0.0,-0.01200000000000001,-0.0,-0.032944449333256534,0.0
-0.076,0.0,-0.01200000000000001,-0.0,-0.029146394664208975,0.0
-0.079,0.0,-0.01200000000000001,-0.0,-0.029209654664208978,0.0
-0.086,0.0,-0.01200000000000001,-0.0,-0.025405351981336005,0.0
-0.092,0.0,-0.01200000000000001,-0.0,-0.02124171725467815,0.0
-0.098,0.0,-0.0129999999999999,-0.0,-0.018933307858255064,0.0
-0.103,0.0,-0.0129999999999999,-0.0,-0.016555446426609513,0.0
-0.11,0.0,-0.0129999999999999,-0.0,-0.016171826426609512,0.0
-0.116,0.0,-0.0129999999999999,-0.0,-0.013718384946699542,0.0
-0.118,0.0,-0.0129999999999999,-0.0,-0.013422504946699543,0.0
-0.123,0.0,-0.0129999999999999,-0.0,-0.01304500494669954,0.0
-0.128,0.0,-0.0129999999999999,-0.0,-0.01052209540259837,0.0
-0.133,0.0,-0.0129999999999999,-0.0,-0.009709955402598367,0.0
-0.138,0.0,-0.0129999999999999,-0.0,-0.007042069775204746,0.0
-0.14,0.0,-0.0129999999999999,-0.0,-0.00674618977520474,0.0
-0.143,0.0,-0.0129999999999999,-0.0,-0.006085049775204743,0.0
-0.145,0.0,-0.0129999999999999,-0.0,-0.0037884400419530527,0.0
-0.15,0.0,-0.0129999999999999,-0.0,-0.0029763000419530464,0.0
-0.153,0.0,-0.0129999999999999,-0.0,-0.0018805200419530488,0.0
-0.158,0.0,-0.0129999999999999,-0.0,-0.0010683800419530494,0.0
-0.161,0.0,-0.0129999999999999,-0.0,-0.0022630897752047435,0.0
-0.164,0.0,-0.0129999999999999,-0.0,-0.0014570697752047425,0.0
-0.166,0.0,-0.0129999999999999,-0.0,-0.0007265497752047406,0.0
-0.169,0.0,-0.0129999999999999,-0.0,-6.540977520474306e-05,0.0
-0.171,0.0,-0.0129999999999999,-0.0,0.0029555999580469505,0.0
-0.174,0.0,-0.0129999999999999,-0.0,0.0037616199580469516,0.0
-0.175,0.0,-0.0129999999999999,-0.0,0.004271759958046951,0.0
-0.177,0.0,-0.0129999999999999,-0.0,0.0031464302247952575,0.0
-0.179,0.0,-0.0129999999999999,-0.0,0.0021660845974016338,0.0
-0.181,0.0,-0.0129999999999999,-0.0,0.0031863645974016357,0.0
-0.182,0.0,-0.0129999999999999,-0.0,0.003986264597401635,0.0
-0.183,0.0,-0.0129999999999999,-0.0,0.00678679022479526,0.0
-0.185,0.0,-0.0129999999999999,-0.0,0.007807070224795258,0.0
-0.186,0.0,-0.0129999999999999,-0.0,0.008751850224795257,0.0
-0.186,0.0,-0.0129999999999999,-0.0,0.007910264597401632,0.0
-0.187,0.0,-0.0129999999999999,-0.0,0.00670963505330046,0.0
-0.187,0.0,-0.0129999999999999,-0.0,0.00714427505330046,0.0
-0.187,0.0,-0.0129999999999999,-0.0,0.006013113573390492,0.0
-0.187,0.0,-0.0129999999999999,-0.0,0.00888283505330046,0.0
-0.187,0.0,-0.0129999999999999,-0.0,0.00975211505330046,0.0
-0.187,0.0,-0.0129999999999999,-0.0,0.01062139505330046,0.0
-0.186,0.0,-0.0129999999999999,-0.0,0.01184981505330046,0.0
-0.186,0.0,-0.0129999999999999,-0.0,0.01271909505330046,0.0
-0.185,0.0,-0.0129999999999999,-0.0,0.011222673573390492,0.0
-0.184,0.0,-0.0129999999999999,-0.0,0.010305852141744936,0.0
-0.183,0.0,-0.0129999999999999,-0.0,0.008954462745321853,0.0
-0.182,0.0,-0.0129999999999999,-0.0,0.009458482745321854,0.0
-0.181,0.0,-0.0129999999999999,-0.0,0.008252037373674841,0.0
-0.18,0.0,-0.0129999999999999,-0.0,0.008466297373674842,0.0
-0.179,0.0,-0.0129999999999999,-0.0,0.009260077373674841,0.0
-0.177,0.0,-0.0129999999999999,-0.0,0.009833477373674841,0.0
-0.176,0.0,-0.0129999999999999,-0.0,0.010192617373674842,0.0
-0.175,0.0,-0.0129999999999999,-0.0,0.008841348018664002,0.0
-0.173,0.0,-0.0129999999999999,-0.0,0.007414626674167117,0.0
-0.172,0.0,-0.0129999999999999,-0.0,0.007773766674167116,0.0
-0.17,0.0,-0.0129999999999999,-0.0,0.006347085335791029,0.0
-0.167,0.0,-0.0129999999999999,-0.0,0.006844985335791028,0.0
-0.166,0.0,-0.0129999999999999,-0.0,0.009204206674167114,0.0
-0.164,0.0,-0.0129999999999999,-0.0,0.009632726674167114,0.0
-0.162,0.0,-0.0129999999999999,0.0,0.010206126674167116,0.0
-0.16,0.0,-0.0129999999999999,0.0,0.010634646674167116,0.0
-0.158,0.0,-0.0129999999999999,0.0,0.009063085335791029,0.0
-0.155,0.0,-0.0129999999999999,0.0,0.007560936000583215,0.0
-0.153,0.0,-0.0129999999999999,0.0,0.005989430666743468,0.0
-0.15,0.0,-0.0129999999999999,0.0,0.004342441333335735,0.0
-0.147,0.0,-0.0129999999999999,0.0,0.0046954613333357355,0.0
-0.145,0.0,-0.0129999999999999,0.0,0.004834221333335735,0.0
-0.143,0.0,-0.0129999999999999,0.0,0.0071178706667434696,0.0
-0.14,0.0,-0.0129999999999999,0.0,0.007470890666743469,0.0
-0.137,0.0,-0.0129999999999999,0.0,0.007823910666743468,0.0
-0.135,0.0,-0.0129999999999999,0.0,0.006107541333335733,0.0
-0.132,0.0,-0.0129999999999999,0.0,0.006460561333335734,0.0
-0.131,0.0,-0.0129999999999999,0.0,0.004529940000000001,0.0
-0.128,0.0,-0.0129999999999999,0.0,0.002738078666664267,0.0
-0.126,0.0,-0.0129999999999999,0.0,0.002876838666664267,0.0
-0.124,0.0,-0.0129999999999999,0.0,0.0028707186666642685,0.0
-0.121,0.0,-0.0129999999999999,0.0,0.0030788586666642675,0.0
-0.119,0.0,-0.0129999999999999,0.0,0.0030727386666642674,0.0
-0.116,0.0,-0.0129999999999999,0.0,0.0032808786666642664,0.0
-0.113,0.0,-0.0129999999999999,0.0,0.005344140000000001,0.0
-0.112,0.0,-0.0129999999999999,0.0,0.003413518666664267,0.0
-0.11,0.0,-0.0129999999999999,0.0,0.003552278666664268,0.0
-0.108,0.0,-0.0129999999999999,0.0,0.0015461493332565336,0.0
-0.105,0.0,-0.0129999999999999,0.0,-0.0003906160005832113,0.0
-0.104,0.0,-0.0129999999999999,0.0,-0.00046611600058321136,0.0
-0.101,0.0,-0.0129999999999999,0.0,-0.0005477360005832141,0.0
-0.1,0.0,-0.0129999999999999,0.0,-0.0006232360005832098,0.0
-0.097,0.0,-0.0129999999999999,0.0,-0.0005599760005832117,0.0
-0.095,0.0,-0.0129999999999999,0.0,0.001289049333256533,0.0
-0.093,0.0,-0.0129999999999999,0.0,0.001282929333256533,0.0
-0.091,0.0,-0.0129999999999999,0.0,-0.000723216000583211,0.0
-0.09,0.0,-0.0129999999999999,0.0,-0.0007987160005832111,0.0
-0.088,0.0,-0.0129999999999999,0.0,-0.0008048360005832112,0.0
-0.085,0.0,-0.0129999999999999,0.0,-0.0008864560005832122,0.0
-0.083,0.0,-0.0129999999999999,0.0,-0.0010374560005832123,0.0
-0.081,0.0,-0.0129999999999999,0.0,0.0008115693332565333,0.0
-0.08,0.0,-0.0129999999999999,0.0,0.0008809493332565333,0.0
-0.078,0.0,-0.0129999999999999,0.0,-0.0012700760005832099,0.0
-0.076,0.0,-0.0129999999999999,0.0,-0.0012761960005832117,0.0
-0.073,0.0,-0.0129999999999999,0.0,-0.0013578160005832118,0.0
-0.072,0.0,-0.0129999999999999,0.0,-0.001578196000583211,0.0
-0.07,0.0,-0.0129999999999999,0.0,-0.001584316000583212,0.0
-0.069,0.0,-0.0129999999999999,0.0,-0.001659816000583212,0.0
-0.067,0.0,-0.0129999999999999,0.0,-0.0018108160005832121,0.0
-0.065,0.0,-0.0129999999999999,0.0,-0.001961816000583212,0.0
-0.064,0.0,-0.0129999999999999,0.0,-0.004182245335791027,0.0
-0.063,0.0,-0.0129999999999999,0.0,-0.004402625335791027,0.0
-0.061,0.0,-0.0129999999999999,0.0,-0.004408745335791026,0.0
-0.059,0.0,-0.0129999999999999,0.0,-0.004704625335791027,0.0
-0.058,0.0,-0.0129999999999999,0.0,-0.0047801253357910274,0.0
-0.057,0.0,-0.0129999999999999,0.0,-0.0030004560005832117,0.0
-0.056,0.0,-0.0129999999999999,0.0,-0.003075956000583212,0.0
-0.055,0.0,-0.0129999999999999,0.0,-0.003296336000583212,0.0
-0.054,0.0,-0.0129999999999999,0.0,-0.001371810666743467,0.0
-0.053,0.0,-0.0129999999999999,0.0,-0.001447310666743468,0.0
-0.052,0.0,-0.0129999999999999,0.0,-0.0015228106667434672,0.0
-0.051,0.0,-0.0129999999999999,0.0,-0.0015983106667434672,0.0
-0.05,0.0,-0.014000000000000012,0.0,-0.0016738106667434673,0.0
-0.049,0.0,-0.014000000000000012,0.0,-0.003749336000583212,0.0
-0.048,0.0,-0.0129999999999999,0.0,-0.003969716000583212,0.0
-0.047,0.0,-0.0129999999999999,0.0,-0.004190096000583211,0.0
-0.046,0.0,-0.0129999999999999,0.0,-0.004120716000583211,0.0
-0.045,0.0,-0.0129999999999999,0.0,-0.0043410960005832114,0.0
-0.044,0.0,-0.014000000000000012,0.0,-0.004561476000583212,0.0
-0.043,0.0,-0.014000000000000012,0.0,-0.002636950666743467,0.0
-0.043,0.0,-0.014000000000000012,0.0,-0.002781830666743467,0.0
-0.042,0.0,-0.014000000000000012,0.0,-0.0028573306667434677,0.0
-0.042,0.0,-0.014000000000000012,0.0,-0.0030022106667434677,0.0
-0.041,0.0,-0.014000000000000012,0.0,-0.0030777106667434677,0.0
-0.04,0.0,-0.014000000000000012,0.0,-0.0030083306667434673,0.0
-0.04,0.0,-0.0129999999999999,0.0,-0.0031532106667434673,0.0
-0.039,0.0,-0.0129999999999999,0.0,-0.0012287013333357332,0.0
-0.038,0.0,-0.0129999999999999,0.0,-0.0013042013333357332,0.0
-0.038,0.0,-0.0129999999999999,0.0,-0.0013042013333357332,0.0
-0.037,0.0,-0.014000000000000012,0.0,-0.0013797013333357333,0.0
-0.037,0.0,-0.014000000000000012,0.0,-0.0013797013333357333,0.0
-0.036,0.0,-0.014000000000000012,0.0,-0.0013103213333357329,0.0
-0.071,-0.001,-0.0129999999999999,0.4345460787298409,-0.008179392851669326,-0.0006960138078871827
-0.07,-0.007,-0.01200000000000001,0.45462192047956973,-0.008413745970368373,-0.0006960138078871827
-0.07,-0.012,-0.010999999999999899,0.4586366451213777,-0.006621870564257296,-0.0011280108016824295
-0.07,-0.021,-0.008000000000000007,0.45871199079465647,-0.006778524735651445,-0.0011600110798021452
-0.069,-0.027,-0.006000000000000005,0.4551155570639316,-0.006712939750209218,-0.0011860113040281027
-0.069,-0.044,-0.0020000000000000018,0.4391062776548461,-0.007008997106329771,-0.0012600119333146325
-0.069,-0.057,0.0,0.4265553268753738,-0.007012849810459379,-0.0013120123673082851
-0.068,-0.066,0.0020000000000000018,0.4161009730097628,-0.007092455674172958,-0.0013520126963359883
-0.068,-0.089,0.006000000000000005,0.39154911294619166,-0.007241005808925093,-0.0014380133889287372
-0.068,-0.12,0.009000000000000008,0.35814472795048174,-0.005428843408220269,-0.0017660052281019622
-0.067,-0.148,0.01100000000000001,0.3254468936337769,-0.005491841641861558,-0.001814005266295361
-0.067,-0.175,0.013000000000000012,0.2990211278699907,-0.005626377094068586,-0.0018520052906145115
-0.067,-0.187,0.013000000000000012,0.28636541107636193,-0.0056214019649389844,-0.0018700053002740032
-0.067,-0.221,0.014000000000000012,0.25221073648826153,-0.005748479297602582,-0.0019140053187610665
-0.066,-0.253,0.014000000000000012,0.22180299332199202,-0.005662400229013575,-0.0019520053287693465
-0.066,-0.283,0.013000000000000012,0.1956344663043554,-0.0036484342496737113,-0.0020000013333317333
-0.066,-0.299,0.013000000000000012,0.18119000285857334,-0.003780427559912444,-0.0020000013333317333
-0.066,-0.325,0.01200000000000001,0.1608630650031278,-0.003761776359911103,-0.0020000013333317333
-0.065,-0.357,0.01100000000000001,0.1360613282542317,-0.003987002794459691,-0.004000010666615467
-0.065,-0.385,0.010000000000000009,0.11615511514628193,-0.004099587091005841,-0.005994036107397215
-0.065,-0.424,0.009000000000000008,0.09103324067756897,-0.002822332678729289,-0.01189831900370646
-0.065,-0.456,0.008000000000000007,0.07080594007811822,-0.0034342941063584694,-0.017875027783993143
-0.064,-0.472,0.007000000000000006,0.06349973454183483,-0.0040056517156588515,-0.02384039731941985
-0.064,-0.498,0.006000000000000005,0.04883806586635156,-0.003120380795600039,-0.03568426471463123
-0.064,-0.525,0.006000000000000005,0.03558811914902099,-0.002722775631708441,-0.055455125571972505
-0.064,-0.551,0.0050000000000000044,0.023673992000029093,-0.0033187197066638363,-0.08719163272050937
-0.063,-0.575,0.0050000000000000044,0.012313536997197283,-0.005090021876046295,-0.13902561290907478
-0.063,-0.601,0.0040000000000000036,0.0009879995637167016,-0.003047231166584105,-0.22842519557308807
-0.063,-0.617,0.0040000000000000036,-0.006557025256648502,-0.0026301845182963024,-0.3228700400797687
-0.063,-0.624,0.0040000000000000036,-0.009053972151207706,-0.0015998762953141135,-0.3752277853282764
-0.062,-0.641,0.0040000000000000036,-0.015791191339080995,0.004374761474644592,-0.5677223056096198
-0.062,-0.656,0.0030000000000000027,-0.018748920063456923,0.009498777632964417,-0.8279448619798254
-0.062,-0.671,0.0030000000000000027,-0.014516967621317108,0.020451891558211283,-1.2352896185646745
-0.062,-0.685,0.0030000000000000027,-0.001490574661862372,0.03025053778440706,-1.806948254690399
-0.062,-0.702,0.0010000000000000009,0.03287854159305845,0.014263025689777692,-2.9855772323600074
-0.062,-0.711,-0.0020000000000000018,0.03525833799249141,-0.02119202152947526,2.423999208520344
-0.062,-0.72,-0.008999999999999897,-0.013930775372021635,-0.04982317264295441,1.1333065848355326
-0.062,-0.729,-0.026000000000000023,-0.06438421873761697,0.0027383586896417116,-0.16883884926855075
-0.062,-0.736,-0.04699999999999993,-0.0023370551859046348,0.07643736061027029,-1.6684793373375784
-0.062,-0.74,-0.07099999999999995,0.08322570182776812,-0.01817005708899481,2.8371448176058185
-0.062,-0.743,-0.1060000000000001,-0.08880295910185947,-0.04672546906766798,0.38276041277494816
-0.062,-0.744,-0.14300000000000002,-0.02301323014317523,0.10784116747550745,-1.4428317301278106
-0.062,-0.74,-0.21399999999999997,-0.012314604897763128,-0.13143838381142361,1.4033960333347126
-0.063,-0.736,-0.2669999999999999,-0.055428156262822,0.1340827123730347,-1.240549184603542
-0.063,-0.728,-0.349,0.019746642678715225,-0.15815575497964746,1.6303063197082592
-0.064,-0.715,-0.4570000000000001,0.16836020798011261,0.071022080421555,-2.8089186328188753
-0.064,-0.7,-0.5589999999999999,-0.19983733148320906,-0.01638931675742484,0.02340888765451211
-0.065,-0.681,-0.679,0.11892347688774406,-0.18004214831952092,2.088831817143621
-0.066,-0.654,-0.8400000000000001,0.19892809843358467,-0.12109443191671969,2.548504177416446
-0.066,-0.642,-0.9099999999999999,-0.2224105818390988,-0.08966156813546824,0.31819300476579676
-0.067,-0.616,-1.049,0.20927203739897682,-0.13825973696614205,2.5131722087390673
-0.068,-0.589,-1.189,0.04037720388973749,0.2684104324627705,-1.762377332923225
-0.069,-0.557,-1.3519999999999999,-0.2839837779362168,-0.006457549112796562,-0.04832493132976753
-0.07,-0.522,-1.5179999999999998,-0.08749197509848633,-0.274076318327045,1.223199058365789
-0.071,-0.514,-1.5550000000000002,-0.30010784610797053,-0.029640720612462347,0.05113821290007239
-0.072,-0.481,-1.7029999999999998,0.06038159529539355,-0.29591039577425465,1.6941480828222193
-0.073,-0.441,-1.8769999999999998,0.27158674829379803,-0.17627107524227342,2.5430763653386887
-0.075,-0.402,-2.043,0.1572102657244212,0.29294719232737887,-2.157061056602812
-0.076,-0.365,-2.193,-0.31518616740032057,0.02980483779040232,-0.17986888502161946
-0.077,-0.332,-2.322,0.1919879181290094,-0.2482296882564753,2.1875197135005666
-0.078,-0.315,-2.383,-0.3329001082132209,-0.1266748242612114,0.2742893280454315
-0.079,-0.268,-2.553,-0.1643625728142732,-0.2781576810041564,1.0662109315419366
-0.081,-0.225,-2.699,0.30207314028125176,-0.2362127725325472,2.405008017677236
-0.082,-0.191,-2.808,-0.12155772973995159,0.3657274962104181,-1.3850722593284235
-0.083,-0.158,-2.913,-0.11439269945101356,-0.35713563236697804,1.0634044643455431
-0.084,-0.12,-3.0229999999999997,0.3052504949802766,0.024479355191632853,3.0842672392156265
-0.085,-0.102,-3.0759999999999996,-0.21511775668416902,-0.38308732846679555,0.9363458276767517
-0.086,-0.063,-3.183,0.3425223776803088,-0.0008162276254208012,2.8048359700320926
-0.088,-0.022,-3.29,0.10032117228918051,0.2515780407192657,-1.7428920364383838
-0.088,0.002,-3.351,0.2592594993652845,-0.2106245056411985,2.0232852447231173
-0.09,0.051,-3.4690000000000003,0.42677142603641344,-0.1622946799666647,-3.0510164234479795
-0.091,0.083,-3.545,-0.3402981446942661,0.36133702419552494,-0.34287317171945936
-0.092,0.104,-3.591,0.12859142056181472,0.22744902967570135,-2.682318187993576
-0.092,0.132,-3.654,-0.19966732378154958,-0.37734762673864336,0.28840294811775263
-0.094,0.175,-3.7430000000000003,-0.3285994894826252,-0.2911533924201986,1.4980157175929394
-0.095,0.205,-3.8070000000000004,0.5912051005796343,0.001255742194180287,-2.3674307177018004
-0.097,0.256,-3.9139999999999997,0.10973407209380287,-0.6115227037424511,2.740465305591485
-0.099,0.306,-4.01,-0.9010115084946717,0.18285572078028797,0.7162128919315349
-0.1,0.347,-4.083,0.977297616274744,0.4590472903418097,-2.044831571105788
-0.102,0.397,-4.166,0.9859063539908115,-1.2696900249956498,2.9443613041403975
-0.105,0.44,-4.235,-0.5406470595057519,0.4381278963833769,3.0928813470607825
-0.107,0.494,-4.317,-0.41980940419252977,1.1919448718563468,0.6754080147363157
-0.109,0.519,-4.353,-0.757075102255927,-0.8470907592545751,2.396888000891455
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
-93.415,529.045,-86.902,2025.6332222283381,-5241.781039909636,1.7654693881569388
