Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des
1,0.18234944343566895,-0.02906111627817154,0.1804458349943161,0.9479961162940502,-0.00040708004315924987,0.0031267026966790316,-0.3182662745367199,-0.0005354818690752982,-0.00048341439442982673,-0.0022350015638570794,-0.01553050748336315,-0.012195939935039892,-0.013691109787830641,-0.25,0.25,-0.25,0.25,0.25,-0.25,0.25,-0.25,-0.25,0.25,-0.25,0.25,0.25,-0.25,0.25,-0.25,-1.1993735605511646,1.1973520330704996,-1.0218382523676062,0.8948010095563698,0.7527515878084315,-0.9709465892521478,1.1997274595547318,-1.1995215849031629,0.1733088321836,-0.027614656406619704,0.14941460651439709,0.9005963104793477,-0.0014148832598574728,0.0028064004127534,-0.3002163347897751,0.0013661539096787283,0.00045850859328189567,-0.4168272807110515,-0.03099164049665834,0.011632864168909629,0.14279423281653233,-0.28947473512780736,0.28938713243352016,-0.28178126003199677,0.27627611362586224,0.27012041592395986,-0.2795758748228847,0.2894900713062737,-0.28948114974852324,-0.35743735605511645,0.35723520330704994,-0.3396838252367606,0.32698010095563695,0.31277515878084317,-0.3345946589252148,0.3574727459554732,-0.3574521584903163
2,0.18231301009655,-0.02903015911579132,0.18030188977718353,0.94799704184904,-0.0007055438534312069,0.0036682002565723263,-0.3182572154095146,-0.0038910025196291966,0.0027681808733383793,-0.012243688078863557,-0.11354462464851123,0.04303088365930632,-0.043056732220309424,-0.28947473512780736,0.28938713243352016,-0.28178126003199677,0.27627611362586224,0.27012041592395986,-0.2795758748228847,0.2894900713062737,-0.28948114974852324,-0.35743735605511645,0.35723520330704994,-0.3396838252367606,0.32698010095563695,0.31277515878084317,-0.3345946589252148,0.3574727459554732,-0.3574521584903163,-1.1999977331678826,1.1999966734128895,-1.0912745024591697,0.9726623956299493,1.1969070127614996,-1.0547594097410666,1.1999996178119818,-1.1999996384185163,0.17293015619162244,-0.027202779967598813,0.1597273677859164,0.9045076469303682,-0.005710776159920072,0.008488495725308002,-0.2906812331978534,-0.00043731983491645957,0.005522254785005077,-0.1548239685518361,-0.16993627882838655,0.09062413303689723,0.6687300516635584,-0.3710817359056874,0.37092417295698,-0.3525367090590577,0.3374979480772222,0.3361471034276183,-0.3469888627158191,0.37110939331741716,-0.37109335249797637,-0.4595652615691489,0.45937311048298635,-0.43182708422083954,0.40789733547085,0.4168271021179509,-0.42334086695306067,0.4595990704388977,-0.459579514407652
3,0.18243037164211273,-0.02919585630297661,0.1805148869752884,0.9482309189295525,0.0003057136480791276,0.0028497655777027157,-0.3175687480866686,0.001660789767109965,-0.004112130395266498,-0.002703689540442823,0.009038308100537504,-0.0019122260353031696,0.019776460934869913,-0.3710817359056874,0.37092417295698,-0.3525367090590577,0.3374979480772222,0.3361471034276183,-0.3469888627158191,0.37110939331741716,-0.37109335249797637,-0.4595652615691489,0.45937311048298635,-0.43182708422083954,0.40789733547085,0.4168271021179509,-0.42334086695306067,0.4595990704388977,-0.459579514407652,0.6370927536731132,-0.7729941885842219,-1.120024910430112,1.1999982287555573,-0.7731104138176653,0.1414266100884196,0.8748477322193189,-0.6771732598121714,0.17125197473219322,-0.027860896463601757,0.1793856590025007,0.909564865436112,-0.0009315425267640322,0.0032154264911049965,-0.27513065965810335,-0.06230114873646836,0.004888129819327213,0.24410609278740497,-0.0646310114638008,-0.008339715292380062,1.2119387246004556,-0.3823076264226514,0.37624623327291823,-0.4348719111265446,0.41828423897551076,0.3381642300082688,-0.37303082157150563,0.4478576827092081,-0.43927396025316023,-0.37287772312338013,0.3591050361004149,-0.5222382210528088,0.5075022915728632,0.3186747056302869,-0.3880311625965656,0.5241038901388848,-0.5043178646684865
4,0.18233413994312286,-0.029258407652378082,0.18061821162700653,0.9482125578845989,-0.0002860601036474386,0.0033013951073777342,-0.31761921231233536,-0.0011358534287449226,-0.0038132547238487985,0.006145451186127863,0.0006620295937956946,-0.00029919786983843974,0.02262053149843113,-0.3823076264226514,0.37624623327291823,-0.4348719111265446,0.41828423897551076,0.3381642300082688,-0.37303082157150563,0.4478576827092081,-0.43927396025316023,-0.37287772312338013,0.3591050361004149,-0.5222382210528088,0.5075022915728632,0.3186747056302869,-0.3880311625965656,0.5241038901388848,-0.5043178646684865,-1.12395287251042,0.5592378448895843,0.45690295489857546,-0.8205832051496232,0.4664937059161446,-0.719677490507483,-0.5082297022848381,0.07749190845899956,0.16171557973476702,-0.02581312815250863,0.1916292143485234,0.9083448581357177,-0.0005298598442200302,0.003998929446440152,-0.2781269400306542,-0.26248080812864827,0.04659180336875705,0.43475109848588606,-0.0108170225271811,0.04835885897643524,0.9931291601046697,-0.4057826191385291,0.37055106210067307,-0.4499922002739985,0.4196748605504238,0.3288310311989149,-0.39529530127483514,0.45289220737340863,-0.45613810123577175,-0.4666291242182531,0.39707356878435257,-0.4504360145103108,0.4000688564792577,0.349390340940387,-0.44059735351748563,0.44707572540345675,-0.47135278058916225
5,0.17927056550979614,-0.03222984820604324,0.17531177401542664,0.9526136984271668,-0.006618975571854786,-0.008695961789474568,-0.3039863664374605,-0.10386537071658968,-0.09947954668116037,-0.1726533024517584,-0.12198913807856744,-0.9293151951090155,0.9483140476183858,-0.4057826191385291,0.37055106210067307,-0.4499922002739985,0.4196748605504238,0.3288310311989149,-0.39529530127483514,0.45289220737340863,-0.45613810123577175,-0.4666291242182531,0.39707356878435257,-0.4504360145103108,0.4000688564792577,0.349390340940387,-0.44059735351748563,0.44707572540345675,-0.47135278058916225,-0.3060492776516057,0.75684181746563,-0.5977362000941618,0.8869180193095485,1.1800773171697285,-0.974963755384822,-0.608278544347362,-0.4989203475405155,0.14941446355242743,-0.03627525217126978,0.17251254962802898,0.9251044971936591,-0.022737067970741157,-0.04191551395206649,-0.22729401373731442,-0.3146566453809635,-0.02206638272313987,0.3048734159348374,-0.03619555794123416,-0.6004655351472716,1.7703106020171715,-0.4382197124346743,0.4020230472768116,-0.45368327707641326,0.4244096304465577,0.3768622976432596,-0.4471623377766748,0.40011547308884937,-0.46481974269384574,-0.473902595772501,0.4529040720916979,-0.4876878337942115,0.46875721558624966,0.44992855561034045,-0.5160638613800936,0.3638940846985478,-0.4976771763137557
6,0.18148425221443176,-0.029621675610542297,0.18155436217784882,0.9508671637574541,0.0005752478174799418,0.0019098067143315783,-0.30959273023783623,0.003723556561470418,0.023702587857038895,0.07681108944749286,0.10089539983761744,0.16378602973872672,0.132188255811787,-0.4382197124346743,0.4020230472768116,-0.45368327707641326,0.4244096304465577,0.3768622976432596,-0.4471623377766748,0.40011547308884937,-0.46481974269384574,-0.473902595772501,0.4529040720916979,-0.4876878337942115,0.46875721558624966,0.44992855561034045,-0.5160638613800936,0.3638940846985478,-0.4976771763137557,-0.5546713432717627,-1.1999729190289126,0.2120769498302606,-1.199878595116662,-0.9285933132464876,1.1998649736227764,1.1999749648155276,-0.33304860875454945,0.1703507011485464,-0.02599519445868343,0.20724718002476405,0.9131422209212535,0.015211703893249936,0.024283009707046853,-0.2864694746423685,-0.018777100526773283,0.008030955682229286,0.6584468690956108,0.18452666200025053,0.9120113829428778,0.3058052765545827,-0.4634884318788014,0.36292141999371397,-0.4438633334340898,0.37995532655253844,0.36516773561364463,-0.4174960945148719,0.40861815764192433,-0.4773219411641778,-0.5056746003110522,0.3102615765842218,-0.4420957471214748,0.32533149529527094,0.33457279650517463,-0.3702741709488112,0.4656968769451732,-0.5060981783735229
7,0.17893710732460022,-0.029615230858325958,0.18402162194252014,0.9548942962856667,-0.0025375269419785377,0.0011656941253679073,-0.2969327954863296,-0.07516626724992274,0.01985331054257179,0.07740672308133806,-0.18004566823273815,-0.1298761041982866,0.7408761814106952,-0.4634884318788014,0.36292141999371397,-0.4438633334340898,0.37995532655253844,0.36516773561364463,-0.4174960945148719,0.40861815764192433,-0.4773219411641778,-0.5056746003110522,0.3102615765842218,-0.4420957471214748,0.32533149529527094,0.33457279650517463,-0.3702741709488112,0.4656968769451732,-0.5060981783735229,1.1999996632134615,1.1999670608515673,-1.1999980760166906,1.199999686550337,0.44653471884735585,-1.1999996501327348,-1.199999521797463,-0.15200880752472723,0.15723149380635795,-0.025531879320427227,0.20366095587449304,0.9355817746177406,-0.02121167985085765,-0.01887663407172608,-0.21730486193207396,-0.21936791639755207,0.05945521635795963,0.5064949214701956,-0.3810454076303224,-1.0908935270920803,2.4735048090107097,-0.41567309751066317,0.36262187023883763,-0.47252555038881394,0.37753169907737927,0.34641673056292654,-0.41799612991735385,0.3732053005679612,-0.4787067199624839,-0.3603909039741534,0.4147452038401674,-0.5399907673670702,0.429064889185541,0.3624976285646515,-0.4717604274146443,0.32241208091816825,-0.4959941502073195
8,0.17553120851516724,-0.030602622777223587,0.18998317420482635,0.960252378525436,-0.0027245934323782846,0.0012743350475995826,-0.2791170403201096,-0.10182978249088274,-0.02256971128372149,0.17503018356782535,-0.020705327246818957,-0.013145364526975671,1.1018406527158395,-0.41567309751066317,0.36262187023883763,-0.47252555038881394,0.37753169907737927,0.34641673056292654,-0.41799612991735385,0.3732053005679612,-0.4787067199624839,-0.3603909039741534,0.4147452038401674,-0.5399907673670702,0.429064889185541,0.3624976285646515,-0.4717604274146443,0.32241208091816825,-0.4959941502073195,-1.1999989222513296,-0.9221853562083842,0.5169248955148179,-0.6505555123424502,0.0004076658035420122,0.8844732394791218,1.1999980216009765,-0.15966371604671936,0.1499195173085479,-0.036272724147923124,0.21677931522539307,0.9265661739598802,0.005828284261730442,0.012272532827066033,-0.22231483700352112,-0.22400175289909963,-0.15289048035958896,0.5777976647041638,0.2462907737269922,0.7251694945412139,0.6086916155616207,-0.41103655011109347,0.3383339306806505,-0.4702547329017114,0.36388656745104025,0.33954325158408977,-0.39363801874249704,0.37360354663668205,-0.4729026151398603,-0.4623712510005785,0.30178940802732057,-0.4612987394472349,0.34255609349201893,0.3444135137167731,-0.3597250820959999,0.42629127903235753,-0.48716081430162544
9,0.1713358759880066,-0.030620023608207703,0.19864866137504578,0.9662452004548105,-0.0065881724636505205,0.001342714867547939,-0.2575364162568409,-0.12176383973107409,-0.0028647372221381664,0.26432984388842534,-0.1776348229860492,-0.05500578224262989,1.3471176975650685,-0.41103655011109347,0.3383339306806505,-0.4702547329017114,0.36388656745104025,0.33954325158408977,-0.39363801874249704,0.37360354663668205,-0.4729026151398603,-0.4623712510005785,0.30178940802732057,-0.4612987394472349,0.34255609349201893,0.3444135137167731,-0.3597250820959999,0.42629127903235753,-0.48716081430162544,0.7097554825174962,1.1999993630509782,-0.4860505128178436,1.199999932272331,0.7555301902075279,-1.1999999474420933,-0.7164790039559905,-0.33681669682497284,0.1435135057879896,-0.03274509111264352,0.23079233466574237,0.9369528015634461,-0.021347852812565158,-0.005971315464836903,-0.176839988005444,-0.2821950826805172,-0.05298919572589164,0.6044409088179405,-0.3296988564256466,-0.5860426630338995,1.7962496546652145,-0.39302201562723127,0.34971717238304845,-0.46199630111383994,0.3838596753461428,0.35846565260968327,-0.40396286601974485,0.3580468435289946,-0.47310093465698405,-0.3682771401988,0.40669987393105234,-0.4868388537566576,0.4454282820446511,0.40274585705168725,-0.4617388227354093,0.3333288146851406,-0.4964844432690414
10,0.16594475507736206,-0.030944067984819412,0.2107878029346466,0.9727215465826159,-0.011563635073307911,0.002118745753153921,-0.23167776344364324,-0.16220867465410166,0.0035824398171378675,0.3735781235359031,-0.29921959294471434,-0.06572287946110934,1.5990141996982103,-0.39302201562723127,0.34971717238304845,-0.46199630111383994,0.3838596753461428,0.35846565260968327,-0.40396286601974485,0.3580468435289946,-0.47310093465698405,-0.3682771401988,0.40669987393105234,-0.4868388537566576,0.4454282820446511,0.40274585705168725,-0.4617388227354093,0.3333288146851406,-0.4964844432690414,-1.1999975865465713,-0.39979298700311794,0.31067097984940373,-0.06458698249380201,0.6149921060489365,0.9746597487902555,1.1999974669559492,-0.044481045849450895,0.13656196893464378,-0.03361822974488255,0.25443153360477117,0.9370960337451387,-0.011683476049133328,0.0100087866851661,-0.16191611517947452,-0.25159850319046656,-0.10178056026494478,0.7582387268889302,0.20276548141188494,0.4421245897699897,0.8292234869945373,-0.40932374915148284,0.3518639610973252,-0.44154588380847815,0.4017997680889879,0.39591208917518966,-0.3790000621485867,0.37611474253765076,-0.4665394621650711,-0.469863041843517,0.3463855815341879,-0.4314298130838844,0.41669816969303836,0.44410777480399655,-0.34118590671961324,0.43666212064647847,-0.4761083256905344
