Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des,pos_error,quat_error,vel_error,angvel_error,act_error,des_act_error
1,-0.0011310596019029617,0.03897184133529663,0.2167603075504303,0.9999968595728022,0.0003143819980650544,0.001167830101537798,0.0021950356139645256,0.00026942358942752456,-0.0005050922740667283,-0.0007709934491531635,-0.0,0.0,-0.0,-0.04,0.04,-0.04,0.04,0.04,-0.04,0.04,-0.04,-0.04,0.04,-0.04,0.04,0.04,-0.04,0.04,-0.04,-0.09999985865535586,0.09999984683076833,-0.09999984380478263,0.09999984378034037,0.07929709185861246,-0.06475498814910632,0.09999821803104367,-0.04249240495507812,-0.0010391725512321716,0.03795309777817599,0.17641122299956394,0.9749935247167194,0.0026123289272467253,0.0011150436150515273,0.0021281922404115016,0.001102892281227762,-0.0008046649270083443,-0.700963005957434,0.10249956523852584,-0.0009073718154230248,-0.0002500115159190467,-0.04759373785319465,0.04759373683701916,-0.04759373657697351,0.04759373657487301,0.04581459383159951,-0.04456488179406383,0.04759359686204282,-0.04265169105082703,-0.048999985865535584,0.048999984683076835,-0.04899998438047826,0.04899998437803404,0.04692970918586124,-0.04547549881491063,0.04899982180310437,-0.04324924049550781,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.0011310596019029617,0.03897184133529663,0.2167603075504303,0.9999968595728022,0.0003143819980650544,0.001167830101537798,0.0021950356139645256,0.00026942358942752456,-0.0005050922740667283,-0.0007709934491531635,-0.0,0.0,-0.0,-0.04759373785319465,0.04759373683701916,-0.04759373657697351,0.04759373657487301,0.04581459383159951,-0.04456488179406383,0.04759359686204282,-0.04265169105082703,-0.048999985865535584,0.048999984683076835,-0.04899998438047826,0.04899998437803404,0.04692970918586124,-0.04547549881491063,0.04899982180310437,-0.04324924049550781,-0.09999862758376894,0.09999991183002838,-0.09999884207203025,0.09999991571338425,0.09999741668213419,-0.09999991824771075,0.09999868854780043,-0.099999917406408,-0.001117986234487978,0.03808060305266645,0.17880545626847133,0.9750019064434327,0.0003752236126229611,0.001014160735544344,0.0021057226928246444,-0.0007086178703349739,0.002360863351930876,-0.6491061261005069,-0.007509293510947895,-0.0055490790471502465,-0.0015290522822788808,-0.05547955093001257,0.0554796602471569,-0.055479568046698416,0.05547966031058648,0.053644988905119755,-0.052356638050106534,0.05547941079451425,-0.05038396575389899,-0.057774848977274085,0.05777497624900275,-0.05777486897816933,0.05777497633992161,0.05575620812442813,-0.05433860316930895,0.057774695112806806,-0.052168001223760904,0.003921321710031101,0.00033559675084306986,0.2334649833309078,0.03965229766916069,0.0160062515193902,0.013902853598062943
3,-0.0011079693213105202,0.0390528179705143,0.2167874574661255,0.9999968208134177,0.00044059895139350846,0.0010560710003243374,0.00224698679652755,0.0007874513331577041,0.0016015989396931155,5.566892320965297e-05,0.0,-0.0,0.0,-0.05547955093001257,0.0554796602471569,-0.055479568046698416,0.05547966031058648,0.053644988905119755,-0.052356638050106534,0.05547941079451425,-0.05038396575389899,-0.057774848977274085,0.05777497624900275,-0.05777486897816933,0.05777497633992161,0.05575620812442813,-0.05433860316930895,0.057774695112806806,-0.052168001223760904,-0.09808245615823202,0.09999975956273359,-0.09593763602885166,0.09999975360961183,0.09999831750795134,-0.0999997889748973,0.09999878453909107,-0.09999979990855397,-0.001042783545457254,0.038365871855772817,0.18167201310556802,0.9749970647100847,0.0005062848166478349,0.0009152639309434789,0.0021671277886339997,-0.00011340669677028462,0.004399685973241697,-0.5895168891190354,-0.0038217315479810838,-0.005092868136592042,-0.0011570366083145022,-0.06330829043460717,0.06347317143450185,-0.06312398763213763,0.06347317099417188,0.06162113946244973,-0.06032081896079821,0.06347283356680052,-0.05832961938531935,-0.06613872336866543,0.06633057779905105,-0.06592426085660026,0.06633057729238476,0.06436213467211256,-0.06298011698756595,0.06633020618889575,-0.060863781184022275,0.0036913108843401035,0.00016586158090371408,0.21847296386774132,0.0018261641385148655,0.017215702508968526,0.015492161729296319
4,-0.0011353027075529099,0.03894937038421631,0.21676191687583923,0.9999966292915041,0.00018032140495713656,0.0011238790679349358,0.0023336207193241578,-2.0707404486067487e-05,-0.0011812800865893883,-0.0005634560076055517,-0.0,0.0,0.0,-0.06330829043460717,0.06347317143450185,-0.06312398763213763,0.06347317099417188,0.06162113946244973,-0.06032081896079821,0.06347283356680052,-0.05832961938531935,-0.06613872336866543,0.06633057779905105,-0.06592426085660026,0.06633057729238476,0.06436213467211256,-0.06298011698756595,0.06633020618889575,-0.060863781184022275,-0.09999997687132418,0.09999997059619688,-0.09999997849082229,0.09999997406702438,0.09999970919650054,-0.09999865547899693,0.0999996429336205,-0.09756233748777682,-0.0011374228879414987,0.03801060610210201,0.18433985878678386,0.97499673287103,0.00037850798131228034,0.0010140797458100563,0.0022749220477524808,-0.0006407873103715283,0.0019463273126721836,-0.5328549756146577,0.004989096324936441,-0.003328059719754465,0.00024123378946212153,-0.07128952841254177,0.07145953262366088,-0.07109949537197749,0.07145953246987506,0.06961387633514991,-0.06831796966797671,0.07145916347813248,-0.06612428562946476,-0.07448525297158122,0.07467231041369446,-0.07427615218426749,0.07467231026677756,0.07275305222495981,-0.07140547961077649,0.07467191532753541,-0.0690984204031994,0.0033033267857938,0.00028654523259027145,0.19812950428496537,0.0018787992186953724,0.015907643092962366,0.01473160087761283
5,-0.0011313464492559433,0.038958802819252014,0.21675482392311096,0.9999966569146128,0.00020193561689650264,0.0010833627254903907,0.0023391679738423016,8.082666943849665e-05,-0.0007128225197938724,-0.0006253745020581472,-0.0,-0.0,0.0,-0.07128952841254177,0.07145953262366088,-0.07109949537197749,0.07145953246987506,0.06961387633514991,-0.06831796966797671,0.07145916347813248,-0.06612428562946476,-0.07448525297158122,0.07467231041369446,-0.07427615218426749,0.07467231026677756,0.07275305222495981,-0.07140547961077649,0.07467191532753541,-0.0690984204031994,-0.09999996570703254,0.09999991869160735,-0.0999999648168159,0.09999992184338752,0.09999968187661933,-0.09925199369224359,0.09999972879879737,-0.09826502044767993,-0.0011155655470149993,0.038074616702344105,0.18706944780683113,0.9749969090159825,0.00035930023122774594,0.000956687953170188,0.0022352169729415866,-0.00035447793856930703,0.00256480250732485,-0.47663820607336455,0.004370093283625181,-0.004125018676608498,-0.0019182785137857733,-0.07919644674758143,0.0793680422076428,-0.07900462853942962,0.07936804233091224,0.07754327819871039,-0.07619780503061338,0.07936765708008015,-0.07393528308343195,-0.08262311821799495,0.08280549452251283,-0.08241924486134236,0.08280549469444688,0.08093419410699776,-0.07954554198973145,0.08280509032422674,-0.07719746193788739,0.0030264867330334106,3.190576139982343e-05,0.17982913781884266,0.002246728448751231,0.015064493802893682,0.01420931259338543
6,-0.001160360872745514,0.03896961733698845,0.21675604581832886,0.9999971435160037,0.00035587800246145076,0.0010370864812791582,0.002123855529679905,-0.0006065019567926159,-0.0006298675972714108,-0.000801639412915466,0.0,-0.0,-0.0,-0.07919644674758143,0.0793680422076428,-0.07900462853942962,0.07936804233091224,0.07754327819871039,-0.07619780503061338,0.07936765708008015,-0.07393528308343195,-0.08262311821799495,0.08280549452251283,-0.08241924486134236,0.08280549469444688,0.08093419410699776,-0.07954554198973145,0.08280509032422674,-0.07719746193788739,-0.099999796862464,0.0999992646363325,-0.09999978673475816,0.09999930226442535,0.09999959281160531,-0.0985299597978112,0.09999965504512298,-0.09999115899794671,-0.001206034148302001,0.03808501568749792,0.189758988269169,0.9749973846578209,0.00048708663709096166,0.0008950380982405799,0.002016140989773611,-0.0009172115238523426,0.002465686397054631,-0.4218025590774029,0.004027721848636864,-0.004862724433744378,-0.0024588308554160465,-0.0869848400808567,0.08715579530334691,-0.0867936842728678,0.08715579867387975,0.08536072715314703,-0.08390779363029516,0.0871554468177913,-0.0817980794924137,-0.09055751994879148,0.09073528362308328,-0.09035874241328463,0.09073528755352823,0.08891079853548334,-0.08740989941976929,0.09073492857063338,-0.08526664128923489,0.0027257288633777154,0.0002557327477112526,0.1609539115911224,0.0020280002543688444,0.014261234812797056,0.013617854096257029
7,-0.0011302987113595009,0.03897246718406677,0.21680429577827454,0.9999965861788066,0.00012719675339801918,0.001168217886906855,0.0023338206202228404,0.00017623285825159584,-0.000725716181817682,0.0004747580070892126,-0.0,0.0,0.0,-0.0869848400808567,0.08715579530334691,-0.0867936842728678,0.08715579867387975,0.08536072715314703,-0.08390779363029516,0.0871554468177913,-0.0817980794924137,-0.09055751994879148,0.09073528362308328,-0.09035874241328463,0.09073528755352823,0.08891079853548334,-0.08740989941976929,0.09073492857063338,-0.08526664128923489,-0.0999928397912584,0.09990568812866522,-0.09999256362801555,0.0999422667605047,0.09998915571974513,-0.09945267978665152,0.09998996291021248,-0.09958500234436544,-0.0010890203421596292,0.038078914534383834,0.19259094585827466,0.9749968556420342,0.00027646449706524446,0.0010127265898412833,0.002245889419207206,7.188205744047111e-05,0.0023308230829649245,-0.366773898037038,0.005004552500376207,-0.005281818732960651,-0.0011918874906755798,-0.0946279735078156,0.09478949901016755,-0.09443896033650671,0.09479264596453375,0.09303639721507774,-0.09155724229864987,0.09479639934983312,-0.08950014449434984,-0.09829286592919755,0.09845747034537272,-0.09809903021575408,0.09846113204074051,0.09668694414407077,-0.09516991991294022,0.0984655516473888,-0.09309347549144055,0.002471611801615312,0.000353123949278852,0.14390828752474252,0.002076562248228595,0.013579487768468715,0.013066664053165821
8,-0.001145755872130394,0.03897377476096153,0.2168542444705963,0.9999964934805429,0.0001714831468367542,0.0010566746457679097,0.0024222012389547446,-0.00031264181302704294,-0.0004648866594458931,0.0018284930950415732,-0.0,-0.0,0.0,-0.0946279735078156,0.09478949901016755,-0.09443896033650671,0.09479264596453375,0.09303639721507774,-0.09155724229864987,0.09479639934983312,-0.08950014449434984,-0.09829286592919755,0.09845747034537272,-0.09809903021575408,0.09846113204074051,0.09668694414407077,-0.09516991991294022,0.0984655516473888,-0.09309347549144055,-0.09999888516595624,0.0995913436624808,-0.09999890183832978,0.09998710428871375,0.09999864813377932,-0.09874134724911214,0.0999988084264069,-0.09912431170510785,-0.0011513634998557669,0.03809898647739847,0.19537778476851017,0.9749967432505037,0.0003422849728721753,0.0008900666763815974,0.0023345519776488237,-0.0003960204010770988,0.002428204273141048,-0.3129579940957969,0.006396282576943158,-0.0058095525505627256,-0.0010827232092144464,-0.10211215613741435,0.10223567577412754,-0.10192621668882534,0.102272931172994,0.10055543162830348,-0.09899222569483379,0.10227782491097583,-0.09701283483709688,-0.10583543279756323,0.10595516795298647,-0.10564644464419322,0.10599831416859339,0.10426963535384692,-0.10266480664002792,0.10600379369884476,-0.10067856977466534,0.0021277343571494915,0.00013794678219508188,0.12578790284572133,0.0021260822301136287,0.012940457056968628,0.012512326669375996
9,-0.001172640360891819,0.038959912955760956,0.21680819988250732,0.9999965919341827,0.00013409046155107225,0.0011612443835119163,0.002334448810687378,-0.0008984730984142217,-0.000628021673753746,0.0003221581716437699,-0.0,0.0,0.0,-0.10211215613741435,0.10223567577412754,-0.10192621668882534,0.102272931172994,0.10055543162830348,-0.09899222569483379,0.10227782491097583,-0.09701283483709688,-0.10583543279756323,0.10595516795298647,-0.10564644464419322,0.10599831416859339,0.10426963535384692,-0.10266480664002792,0.10600379369884476,-0.10067856977466534,-0.09999832098803338,0.09979155301920921,-0.09999840054337873,0.09997826866374428,0.0999980339645629,-0.09952865677804774,0.09999834786016003,-0.09955156807705647,-0.0012246863626750027,0.03806607947317919,0.19773201017462516,0.9749968739943272,0.0003146030715251295,0.0009681053807712828,0.0022487803523453067,-0.0007773528513268302,0.0021841374853099394,-0.26329074129790453,0.006796485915149508,-0.006891211561806738,-0.0010905439059522204,-0.10942919828345088,0.10953056358726448,-0.10924686914284637,0.10958495269236533,0.10790825726000534,-0.10632952718940761,0.10959165043686946,-0.1043992434133057,-0.1131893790764275,0.11328544405608275,-0.11300512358242626,0.113346183180753,0.11166269786645704,-0.11005105215183197,0.11335353364238963,-0.10811676233800435,0.0016898688692707727,0.00015555445168689513,0.10510252463699084,0.002474873885038407,0.012300213133127763,0.01193077168636141
10,-0.0011587804183363914,0.03897172957658768,0.21682345867156982,0.9999965677567535,0.00018716294366002737,0.0011732618614906322,0.0023351448241603545,-0.00031463947104576513,-0.00026724227869452276,0.000908427838807271,-0.0,0.0,0.0,-0.10942919828345088,0.10953056358726448,-0.10924686914284637,0.10958495269236533,0.10790825726000534,-0.10632952718940761,0.10959165043686946,-0.1043992434133057,-0.1131893790764275,0.11328544405608275,-0.11300512358242626,0.113346183180753,0.11166269786645704,-0.11005105215183197,0.11335353364238963,-0.10811676233800435,-0.09999775641906179,0.09863037232078486,-0.0999979720742717,0.0999853005800097,0.09999771886626048,-0.09907291447185193,0.09999813284513909,-0.09962632969642655,-0.0011488263374510017,0.03810445165065709,0.20029395113761764,0.9749968679714373,0.0004026435875190692,0.0009589865525745457,0.0022432602986944294,-9.511870751274787e-05,0.0023529173804368616,-0.212764231103817,0.008491451932343142,-0.007643193713319561,-0.0013252429335006432,-0.11657591561465781,0.11655542040459875,-0.11639750293266238,0.11672706554738521,0.1150910273061375,-0.11346100750120945,0.11673492235515653,-0.11162516677704996,-0.12035942024142299,0.12031634518675915,-0.12017979270029276,0.12051105865923516,0.11887090230642167,-0.11720706729522139,0.1205195085858438,-0.1153764762491969,0.0015121283995838122,5.01414646370684e-05,0.08978765683972452,0.002789655982604314,0.011771429301115636,0.01143081259401383
