Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
102,0.029,-0.016,-1.298,-0.005,0.113,0.046,1.13,1.0,0.008,-0.009,-0.005,-0.007,0.046,1.213,-0.21,0.031,-0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.068,0.037,-1.249,-0.002,0.113,0.048,1.165,1.0,-0.001,-0.018,-0.003,-0.014,0.049,1.041,-0.534,-0.439,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-0.012,0.016,-1.18,0.001,0.113,0.049,1.193,1.0,0.005,-0.017,-0.002,-0.007,0.042,0.849,0.356,-0.205,0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-0.047,-0.012,-1.107,0.003,0.112,0.05,1.211,1.0,0.014,-0.015,-0.002,-0.005,0.03,0.574,0.556,0.127,0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.064,-0.015,-1.033,-0.009,0.112,0.051,1.22,1.0,0.022,-0.012,-0.004,-0.006,0.032,0.304,0.57,0.107,-0.126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.004,-0.024,-0.939,-0.004,0.112,0.052,1.221,1.0,0.017,-0.007,-0.004,-0.007,0.036,0.035,-0.171,0.091,-0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.045,0.017,-0.776,0.0,0.111,0.053,1.212,1.0,0.01,-0.011,-0.003,-0.006,0.042,-0.262,-0.451,-0.294,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.052,0.071,-0.581,-0.002,0.111,0.055,1.194,1.0,0.005,-0.016,-0.004,-0.018,0.041,-0.551,-0.375,-0.682,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-0.009,0.004,-0.368,-0.01,0.11,0.055,1.167,1.0,0.008,-0.012,-0.004,-0.014,0.02,-0.811,0.139,-0.007,-0.138,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,-0.088,-0.011,-0.17,-0.008,0.11,0.055,1.133,1.0,0.019,-0.01,-0.004,-0.005,0.012,-1.011,0.597,0.052,-0.096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,-0.052,-0.03,-0.065,0.002,0.11,0.056,1.097,1.0,0.02,-0.005,-0.003,-0.002,0.022,-1.058,0.197,0.09,0.063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.034,0.008,-0.089,0.004,0.11,0.057,1.067,1.0,0.012,-0.009,-0.002,0.003,0.022,-0.908,-0.419,-0.207,0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.091,0.02,-0.275,0.006,0.11,0.057,1.049,1.0,0.0,-0.011,-0.0,0.006,0.016,-0.551,-0.667,-0.308,0.092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-0.012,-0.018,-0.642,-0.009,0.111,0.058,1.049,1.0,0.005,-0.011,-0.001,0.019,0.011,0.003,0.205,-0.008,-0.143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-0.066,-0.044,-1.051,-0.005,0.112,0.058,1.069,1.0,0.015,-0.009,-0.002,0.033,0.008,0.578,0.622,0.15,-0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-0.035,-0.036,-1.244,0.001,0.113,0.058,1.102,1.0,0.022,-0.007,-0.002,0.032,0.007,0.934,0.201,0.029,0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.038,0.0,-1.3,0.002,0.114,0.059,1.137,1.0,0.012,-0.011,-0.002,0.031,0.019,1.002,-0.447,-0.275,0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-0.0,0.01,-1.261,-0.004,0.115,0.059,1.165,1.0,0.009,-0.016,-0.002,0.035,0.009,0.86,0.041,-0.296,-0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.001,-0.022,-1.169,0.006,0.116,0.059,1.183,1.0,0.008,-0.016,-0.001,0.03,0.002,0.588,0.015,0.153,0.108,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-0.048,-0.046,-1.087,-0.0,0.118,0.059,1.194,1.0,0.016,-0.012,-0.003,0.04,-0.013,0.324,0.383,0.302,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-0.045,-0.03,-0.966,-0.003,0.119,0.058,1.194,1.0,0.02,-0.013,-0.003,0.035,-0.009,0.036,0.215,0.124,-0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-0.035,-0.007,-0.796,0.003,0.12,0.058,1.186,1.0,0.02,-0.015,-0.004,0.033,-0.002,-0.245,0.081,-0.079,0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.032,0.023,-0.6,0.003,0.121,0.058,1.168,1.0,0.011,-0.02,-0.004,0.026,0.0,-0.517,-0.475,-0.235,0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.036,0.021,-0.366,0.003,0.122,0.058,1.141,1.0,0.005,-0.024,-0.003,0.03,-0.007,-0.801,-0.349,-0.061,0.072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-0.016,-0.03,-0.123,0.003,0.123,0.058,1.107,1.0,0.006,-0.02,-0.003,0.028,-0.005,-1.055,0.183,0.412,0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-0.035,-0.025,-0.012,0.001,0.123,0.057,1.07,1.0,0.01,-0.019,-0.004,0.028,-0.013,-1.121,0.208,0.32,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-0.023,0.024,-0.065,0.001,0.124,0.057,1.039,1.0,0.012,-0.022,-0.004,0.01,-0.015,-0.923,0.03,-0.046,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.005,0.073,-0.268,-0.006,0.124,0.056,1.023,1.0,0.009,-0.029,-0.006,0.004,-0.023,-0.522,-0.167,-0.373,-0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.025,-0.012,-0.652,-0.003,0.123,0.056,1.026,1.0,0.005,-0.024,-0.006,-0.016,-0.008,0.06,-0.203,0.297,-0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.013,-0.049,-1.077,0.001,0.122,0.055,1.05,1.0,0.005,-0.018,-0.006,-0.023,-0.007,0.688,-0.087,0.556,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-0.03,-0.021,-1.263,-0.008,0.121,0.055,1.088,1.0,0.009,-0.013,-0.007,-0.043,-0.001,1.11,0.377,0.215,-0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.002,0.059,-1.3,-0.001,0.119,0.055,1.127,1.0,0.008,-0.02,-0.006,-0.044,-0.005,1.162,-0.013,-0.603,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-0.016,0.038,-1.245,0.001,0.118,0.054,1.159,1.0,0.01,-0.021,-0.005,-0.046,-0.007,0.966,0.155,-0.3,0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.037,-0.007,-1.152,0.003,0.116,0.054,1.182,1.0,0.002,-0.017,-0.004,-0.046,0.001,0.709,-0.341,0.225,0.073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.029,-0.036,-1.084,-0.001,0.115,0.054,1.197,1.0,0.001,-0.009,-0.005,-0.036,-0.008,0.46,-0.227,0.388,0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.005,-0.069,-1.014,-0.0,0.114,0.054,1.202,1.0,0.003,0.001,-0.005,-0.048,-0.014,0.18,0.008,0.593,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-0.043,-0.005,-0.875,-0.004,0.112,0.053,1.198,1.0,0.01,-0.004,-0.006,-0.046,-0.017,-0.091,0.401,-0.101,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-0.052,0.058,-0.707,-0.009,0.11,0.052,1.186,1.0,0.014,-0.012,-0.007,-0.054,-0.02,-0.366,0.327,-0.56,-0.112,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.012,0.107,-0.491,-0.004,0.108,0.052,1.164,1.0,0.011,-0.022,-0.007,-0.062,-0.019,-0.658,-0.079,-0.737,-0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.046,0.036,-0.273,0.001,0.107,0.052,1.134,1.0,0.003,-0.019,-0.005,-0.052,-0.005,-0.898,-0.43,0.005,0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.004,-0.084,-0.096,0.002,0.106,0.051,1.099,1.0,0.003,-0.004,-0.005,-0.037,-0.019,-1.047,-0.004,0.762,0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-0.057,-0.061,-0.052,-0.008,0.104,0.051,1.065,1.0,0.008,0.003,-0.007,-0.035,-0.022,-1.004,0.446,0.283,-0.105,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-0.025,-0.032,-0.141,-0.003,0.103,0.05,1.039,1.0,0.01,0.003,-0.006,-0.034,-0.013,-0.774,0.104,0.0,-0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.051,0.038,-0.424,-0.002,0.103,0.05,1.031,1.0,0.004,-0.009,-0.006,-0.01,-0.011,-0.285,-0.465,-0.451,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.032,0.014,-0.846,0.002,0.103,0.05,1.041,1.0,0.001,-0.013,-0.005,-0.0,0.007,0.294,-0.177,-0.229,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-0.004,-0.062,-1.168,0.002,0.104,0.05,1.07,1.0,0.003,-0.008,-0.005,0.02,0.009,0.832,0.2,0.398,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.006,-0.004,-1.3,-0.006,0.105,0.051,1.107,1.0,0.006,-0.011,-0.006,0.015,0.019,1.056,0.053,-0.151,-0.063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.005,-0.024,-1.271,-0.006,0.105,0.051,1.139,1.0,0.007,-0.009,-0.007,0.013,0.018,0.948,0.022,0.098,-0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.001,0.02,-1.205,-0.004,0.105,0.052,1.164,1.0,0.006,-0.019,-0.007,-0.009,0.01,0.749,0.058,-0.169,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,-0.022,0.003,-1.136,-0.008,0.106,0.052,1.181,1.0,0.009,-0.019,-0.007,0.018,0.012,0.521,0.292,-0.027,-0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,-0.022,-1.062,-0.002,0.106,0.052,1.188,1.0,0.008,-0.015,-0.006,0.017,0.013,0.242,0.031,0.197,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-0.014,-0.015,-0.913,-0.001,0.107,0.053,1.186,1.0,0.01,-0.014,-0.006,0.01,0.001,-0.038,0.114,0.11,0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.005,-0.033,-0.737,-0.007,0.107,0.053,1.175,1.0,0.008,-0.01,-0.007,0.011,0.006,-0.323,-0.063,0.229,-0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.01,0.009,-0.53,0.005,0.107,0.053,1.154,1.0,0.006,-0.014,-0.005,0.002,0.007,-0.596,-0.068,-0.104,0.109,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.015,0.033,-0.293,-0.003,0.107,0.053,1.125,1.0,0.005,-0.018,-0.005,-0.002,0.006,-0.874,-0.105,-0.199,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-0.006,0.086,-0.079,0.002,0.107,0.054,1.088,1.0,0.007,-0.025,-0.004,0.001,0.007,-1.102,0.063,-0.507,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-0.02,0.011,0.018,-0.001,0.108,0.053,1.049,1.0,0.009,-0.019,-0.005,0.011,-0.003,-1.174,0.098,0.079,0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,-0.024,-0.013,-0.028,-0.004,0.108,0.054,1.017,1.0,0.011,-0.015,-0.005,0.008,0.004,-0.971,0.106,0.178,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.011,-0.083,-0.241,-0.002,0.108,0.053,0.999,1.0,0.009,-0.004,-0.006,0.008,-0.004,-0.531,-0.176,0.527,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.011,-0.014,-0.664,-0.004,0.108,0.053,1.004,1.0,0.007,-0.007,-0.007,0.016,-0.001,0.098,-0.099,-0.08,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.006,-0.012,-1.103,-0.006,0.11,0.054,1.031,1.0,0.007,-0.01,-0.007,0.036,0.01,0.785,0.02,-0.18,-0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-0.005,-0.043,-1.285,0.002,0.111,0.054,1.076,1.0,0.008,-0.013,-0.005,0.033,0.005,1.33,0.133,0.221,0.072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.008,-0.005,-1.3,-0.009,0.112,0.054,1.126,1.0,0.007,-0.016,-0.007,0.035,0.016,1.492,0.013,-0.146,-0.101,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-0.026,0.01,-1.255,-0.012,0.113,0.055,1.17,1.0,0.013,-0.016,-0.007,0.03,0.009,1.329,0.31,-0.296,-0.148,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.002,0.017,-1.172,0.003,0.114,0.055,1.206,1.0,0.008,-0.022,-0.005,0.036,0.013,1.093,0.039,-0.282,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-0.002,-0.04,-1.096,0.007,0.115,0.055,1.233,1.0,0.009,-0.016,-0.003,0.033,0.004,0.827,0.033,0.363,0.132,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.004,-0.02,-1.025,-0.001,0.116,0.055,1.25,1.0,0.007,-0.017,-0.004,0.034,0.011,0.542,0.017,0.122,0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.015,-0.065,-0.965,-0.004,0.118,0.055,1.257,1.0,0.005,-0.01,-0.004,0.036,-0.004,0.247,-0.127,0.527,-0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-0.007,0.007,-0.878,-0.006,0.118,0.055,1.255,1.0,0.007,-0.016,-0.005,0.028,0.0,-0.035,0.119,-0.221,-0.062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.001,-0.005,-0.728,0.002,0.119,0.055,1.244,1.0,0.006,-0.017,-0.005,0.022,-0.012,-0.323,-0.018,0.004,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.018,0.015,-0.534,0.008,0.12,0.055,1.223,1.0,0.007,-0.022,-0.004,0.018,-0.004,-0.623,-0.207,-0.057,0.159,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.007,-0.002,-0.339,-0.002,0.121,0.055,1.194,1.0,0.007,-0.021,-0.004,0.024,-0.007,-0.856,-0.102,0.13,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-0.008,0.001,-0.169,-0.004,0.121,0.055,1.159,1.0,0.008,-0.021,-0.005,0.021,-0.007,-1.025,0.024,0.118,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-0.019,0.036,-0.077,-0.006,0.122,0.054,1.123,1.0,0.01,-0.024,-0.006,0.017,-0.012,-1.053,0.051,-0.138,-0.062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,-0.009,0.043,-0.121,-0.002,0.122,0.054,1.094,1.0,0.011,-0.023,-0.006,0.012,-0.004,-0.884,-0.053,-0.23,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,-0.0,0.008,-0.348,0.003,0.122,0.054,1.079,1.0,0.009,-0.021,-0.005,0.005,-0.007,-0.477,-0.067,0.03,0.087,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.02,-0.021,-0.717,-0.003,0.122,0.053,1.081,1.0,0.007,-0.016,-0.005,-0.003,-0.011,0.052,-0.231,0.174,-0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,-0.009,-0.013,-1.078,-0.003,0.122,0.053,1.101,1.0,0.009,-0.014,-0.006,-0.009,-0.013,0.567,0.037,0.03,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,-0.013,-0.035,-1.252,0.002,0.121,0.053,1.131,1.0,0.01,-0.01,-0.005,-0.017,-0.009,0.865,0.107,0.231,0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-0.02,-0.012,-1.287,-0.009,0.121,0.052,1.161,1.0,0.011,-0.013,-0.007,-0.016,-0.015,0.866,0.152,0.06,-0.109,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.004,-0.009,-1.23,-0.005,0.12,0.052,1.183,1.0,0.008,-0.013,-0.007,-0.012,-0.005,0.679,-0.065,0.041,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.008,-0.015,-1.146,0.001,0.12,0.052,1.197,1.0,0.006,-0.016,-0.006,-0.017,-0.017,0.426,-0.115,0.198,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,-0.012,0.023,-1.045,0.002,0.119,0.051,1.201,1.0,0.007,-0.022,-0.005,-0.019,-0.015,0.141,0.113,-0.115,0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,-0.022,0.015,-0.874,-0.003,0.119,0.05,1.195,1.0,0.008,-0.022,-0.006,-0.017,-0.022,-0.149,0.154,0.024,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-0.003,0.038,-0.677,-0.001,0.118,0.05,1.18,1.0,0.007,-0.023,-0.006,-0.018,-0.023,-0.442,-0.066,-0.168,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-0.028,0.013,-0.453,-0.007,0.117,0.049,1.156,1.0,0.01,-0.02,-0.006,-0.018,-0.017,-0.718,0.148,0.084,-0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,-0.031,0.007,-0.224,-0.008,0.117,0.049,1.123,1.0,0.008,-0.018,-0.007,-0.012,-0.021,-0.964,0.186,0.098,-0.084,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,-0.036,-0.049,-0.001,0.116,0.048,1.085,1.0,0.005,-0.01,-0.005,-0.017,-0.019,-1.128,-0.055,0.339,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.035,-0.001,-0.018,-0.0,0.115,0.048,1.049,1.0,0.001,-0.013,-0.004,-0.025,-0.017,-1.068,-0.272,0.09,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.017,0.059,-0.141,-0.001,0.115,0.047,1.024,1.0,0.001,-0.019,-0.004,-0.029,-0.01,-0.764,-0.07,-0.337,0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-0.016,0.035,-0.454,-0.005,0.114,0.047,1.017,1.0,0.005,-0.021,-0.004,-0.027,0.001,-0.234,0.186,-0.129,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,-0.049,0.004,-0.917,-0.008,0.113,0.048,1.031,1.0,0.011,-0.019,-0.005,-0.035,0.005,0.413,0.458,0.088,-0.092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,-0.005,-0.035,-1.199,-0.001,0.111,0.048,1.064,1.0,0.01,-0.012,-0.005,-0.034,0.024,0.937,0.133,0.351,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.031,-0.031,-1.3,0.004,0.11,0.049,1.106,1.0,0.004,-0.007,-0.004,-0.036,0.018,1.203,-0.216,0.262,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.029,0.049,-1.282,-0.002,0.109,0.05,1.143,1.0,0.001,-0.014,-0.004,-0.048,0.024,1.132,-0.148,-0.547,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-0.014,0.05,-1.223,-0.008,0.107,0.05,1.174,1.0,0.008,-0.019,-0.006,-0.039,0.019,0.942,0.241,-0.475,-0.086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,-0.011,0.011,-1.132,-0.006,0.106,0.051,1.195,1.0,0.01,-0.016,-0.006,-0.044,0.015,0.659,0.134,0.009,-0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,-0.021,-0.014,-1.058,-0.004,0.105,0.051,1.207,1.0,0.015,-0.011,-0.006,-0.03,0.019,0.398,0.16,0.174,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.018,-0.042,-0.978,0.001,0.104,0.052,1.211,1.0,0.011,-0.003,-0.005,-0.031,0.013,0.12,-0.26,0.332,0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.008,-0.064,-0.837,-0.006,0.103,0.052,1.205,1.0,0.009,0.004,-0.005,-0.036,0.005,-0.152,-0.117,0.405,-0.072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-0.01,0.031,-0.651,-0.002,0.101,0.052,1.19,1.0,0.009,-0.005,-0.005,-0.045,0.012,-0.452,0.101,-0.446,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-0.005,0.049,-0.432,0.012,0.1,0.053,1.165,1.0,0.009,-0.011,-0.003,-0.045,0.0,-0.728,-0.02,-0.421,0.215,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-0.02,0.049,-0.214,0.006,0.098,0.053,1.133,1.0,0.011,-0.016,-0.003,-0.046,-0.004,-0.969,0.066,-0.233,0.116,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.012,-0.025,-0.065,-0.01,0.097,0.053,1.097,1.0,0.009,-0.01,-0.006,-0.038,0.014,-1.079,-0.167,0.362,-0.126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-0.015,-0.048,-0.053,-0.007,0.096,0.053,1.063,1.0,0.01,-0.004,-0.006,-0.03,0.002,-0.98,0.044,0.369,-0.081,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,-0.042,-0.007,-0.19,0.0,0.095,0.053,1.041,1.0,0.011,-0.004,-0.006,-0.019,-0.004,-0.679,0.293,-0.074,0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.002,0.037,-0.52,0.002,0.095,0.053,1.037,1.0,0.009,-0.011,-0.005,-0.012,0.007,-0.149,-0.017,-0.376,0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
