Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des,pos_error,quat_error,vel_error,angvel_error,act_error,des_act_error
1,-0.0022623222321271896,0.0545312762260437,0.2171526998281479,0.9999210701523582,0.000329721694987098,0.0016341756536336254,0.012452879944005384,1.4907388360505848e-05,0.00045564951808493436,-0.001281209684180119,-0.0,0.0,-0.0,-0.04,0.04,-0.04,0.04,0.04,-0.04,0.04,-0.04,-0.04,0.04,-0.04,0.04,0.04,-0.04,0.04,-0.04,-0.09999860530596685,0.099998506957248,-0.09999845378277207,0.0999984523638433,0.08017463991138504,-0.06500957506623084,0.09997885967258281,-0.04234146972112439,-0.0021430667185197297,0.053216696115591454,0.17674492612023393,0.9749195764065401,0.0026295127977270893,0.0015946850944828122,0.01212116377668368,0.0013366276891146258,0.00012067619381530268,-0.7014474874697585,0.10257326992274664,-0.001089445087732014,-0.0004585211394313171,-0.04759363014348153,0.047593621691638506,-0.04759361712195698,0.04759361700001779,0.045890008117384654,-0.044586760357254215,0.04759193325311259,-0.04263872005415913,-0.048999860530596684,0.0489998506957248,-0.04899984537827721,0.04899984523638433,0.04701746399113851,-0.045500957506623085,0.04899788596725828,-0.04323414697211244,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.0022623222321271896,0.0545312762260437,0.2171526998281479,0.9999210701523582,0.000329721694987098,0.0016341756536336254,0.012452879944005384,1.4907388360505848e-05,0.00045564951808493436,-0.001281209684180119,-0.0,0.0,-0.0,-0.04759363014348153,0.047593621691638506,-0.04759361712195698,0.04759361700001779,0.045890008117384654,-0.044586760357254215,0.04759193325311259,-0.04263872005415913,-0.048999860530596684,0.0489998506957248,-0.04899984537827721,0.04899984523638433,0.04701746399113851,-0.045500957506623085,0.04899788596725828,-0.04323414697211244,-0.09999479005070602,0.09999966101202831,-0.09999569717507523,0.09999967443564048,0.09997730333996419,-0.09999965325854063,0.09998866083438744,-0.09999964861187816,-0.0022286036031015574,0.053344178598631345,0.17914194359001548,0.9749287790972444,0.000401814331317793,0.0014449063263733794,0.012078514523900208,-0.0006097050558800424,0.003284390698394554,-0.6495240169190661,-0.007058798481216044,-0.00665588587975991,-0.002802920738906892,-0.05547911008358546,0.055479519967211594,-0.05547917461321959,0.055479516283319125,0.053721019345704384,-0.05237917404967056,0.05547683370703012,-0.05037056838683532,-0.05777434302240237,0.05777482052953452,-0.057774418961327796,0.057774816549038766,0.05583975772535646,-0.054363398894811565,0.05777180490151556,-0.05215325815899744,0.003938293483724809,0.00033562721096486793,0.23346428836808833,0.03965809998736581,0.01602909811000351,0.013923064315057916
3,-0.002270270138978958,0.054529789835214615,0.21725428104400635,0.9999212643654044,0.00030629514431682,0.0014458656108586748,0.012461168717700801,-0.00017250527879983875,0.0003300279132231342,0.0013322245071510639,-0.0,-0.0,0.0,-0.05547911008358546,0.055479519967211594,-0.05547917461321959,0.055479516283319125,0.053721019345704384,-0.05237917404967056,0.05547683370703012,-0.05037056838683532,-0.05777434302240237,0.05777482052953452,-0.057774418961327796,0.057774816549038766,0.05583975772535646,-0.054363398894811565,0.05777180490151556,-0.05215325815899744,-0.09735393907824176,0.09999990552120352,-0.09679406630626625,0.0999999132316666,0.09999631516693966,-0.09999991648692462,0.0999975250554217,-0.09999991899739602,-0.0022530241463780565,0.053334089850417474,0.18225528251368134,0.9749241784578788,0.0003860322300112592,0.0012716377798284396,0.012088908716261393,-0.0007124022606165088,0.0032104943254011777,-0.5881960949904375,-0.0034091961049986597,-0.0061511219654449755,-0.0026538161646382976,-0.06324523135533372,0.06347304191260285,-0.06319718411618735,0.06347303888175787,0.06169767443427717,-0.06034357709246577,0.06347010533910193,-0.05831610591720326,-0.06606537835466648,0.06633044056841651,-0.06600946511792123,0.06633043745847944,0.06444339529891652,-0.06300430557113373,0.06632726228451985,-0.06084941860476209,0.0037815016760018483,0.00017426571118511592,0.2202323697730455,0.0022819739617533632,0.017212914181379286,0.015490416676607712
4,-0.0022572828456759453,0.05452299490571022,0.21716639399528503,0.9999219335268311,0.0003221062993628856,0.001514210389353564,0.01239880100624048,0.00018102506771534879,9.710675471977066e-05,-0.0010931415925572831,-0.0,0.0,-0.0,-0.06324523135533372,0.06347304191260285,-0.06319718411618735,0.06347303888175787,0.06169767443427717,-0.06034357709246577,0.06347010533910193,-0.05831610591720326,-0.06606537835466648,0.06633044056841651,-0.06600946511792123,0.06633043745847944,0.06444339529891652,-0.06300430557113373,0.06632726228451985,-0.06084941860476209,-0.09999994889888232,0.09999993450813868,-0.09999994622108871,0.0999999343031658,0.09999953320093641,-0.09987496102453369,0.09999970613561872,-0.09772739732925768,-0.0021952214656293448,0.053306469277909024,0.18468668343740127,0.9749247510351259,0.0005243801281853497,0.0013716874969196304,0.012026295692921478,-0.00011510030631747261,0.002916962953405846,-0.5332862524001257,0.005257687266851346,-0.004396458068180868,-0.002481584333053117,-0.07122451766116468,0.07145940059614207,-0.07117497511783774,0.0714593975963427,0.06969010263706361,-0.06833001917508716,0.071456434959312,-0.06612500377543316,-0.07441373878568805,0.07467217300501997,-0.07435922311208208,0.07467216995233403,0.07283226373653726,-0.07141669403430875,0.07466905134096871,-0.0691009228725688,0.0031934429579022266,0.00010297619939596385,0.1962680847571449,0.002298114081830665,0.015909092290556478,0.014733321877775245
5,-0.00224307831376791,0.05451458692550659,0.21722312271595,0.9999229425000069,0.00031189784880126387,0.0015537519188740202,0.012312499211558374,0.0014582332665001938,-0.0013972341402602576,0.0020152033281831392,-0.0,-0.0,-0.0,-0.07122451766116468,0.07145940059614207,-0.07117497511783774,0.0714593975963427,0.06969010263706361,-0.06833001917508716,0.071456434959312,-0.06612500377543316,-0.07441373878568805,0.07467217300501997,-0.07435922311208208,0.07467216995233403,0.07283226373653726,-0.07141669403430875,0.07466905134096871,-0.0691009228725688,-0.09999941793100475,0.09999927716339553,-0.09999941014046101,0.09999929502764153,0.09999635776614356,-0.09884537958931154,0.09999718629642894,-0.0986112162192849,-0.002044092974703577,0.053158836295746574,0.18778762087138928,0.9749262076032947,0.00047467870066818756,0.0013923311413108642,0.011905720187996802,0.0014126694478980566,0.0015685499845813598,-0.47397852426962783,0.00466534914133809,-0.00515983146756503,-0.004228658282474199,-0.07913078498588177,0.07936785650496407,-0.07908077567967729,0.0793678550972402,0.07761833642791036,-0.07617432365610664,0.07936473184318785,-0.07396634609353922,-0.08255333710914634,0.08280529639623405,-0.08250018354832613,0.08280529520628983,0.08101109291973817,-0.0795158146423822,0.08280204368708739,-0.07723452142268308,0.003107457496251956,9.966226645158463e-05,0.18299138221413364,0.0026149112666027097,0.015064161812232583,0.014209326960215724
6,-0.0022562481462955475,0.05453207343816757,0.21721211075782776,0.9999205068069377,0.0002939487806284634,0.0014829027055735528,0.012517773789181003,0.0005764221966223212,-0.0008986177347943904,0.0009841677246814565,-0.0,-0.0,-0.0,-0.07913078498588177,0.07936785650496407,-0.07908077567967729,0.0793678550972402,0.07761833642791036,-0.07617432365610664,0.07936473184318785,-0.07396634609353922,-0.08255333710914634,0.08280529639623405,-0.08250018354832613,0.08280529520628983,0.08101109291973817,-0.0795158146423822,0.08280204368708739,-0.07723452142268308,-0.09999842267450922,0.09999732232136666,-0.09999834750928872,0.09999728348172648,0.09999547910371935,-0.0986249559470596,0.0999962576791807,-0.09995549357163494,-0.002137342521460775,0.05322116570123369,0.1903816201216509,0.9749238332140966,0.00043400233042693165,0.0013068319001570525,0.012109330464378421,0.0006725673514790515,0.0019674189055770563,-0.4199835774004809,0.0042613024093277364,-0.005881857309256892,-0.004118874094553595,-0.08691928976613966,0.08715544306706266,-0.08686944646611616,0.08715543843139939,0.08543418630799271,-0.08389092206814534,0.08715226113790564,-0.08182735636193644,-0.0904893459488686,0.09073489621846487,-0.09043751371054685,0.09073489117430525,0.08898536350711667,-0.0873904148710286,0.0907316183628283,-0.0852992077442795,0.0026259597465695377,0.00022629295842033117,0.1600697359762987,0.0026480793030227026,0.014258229195122566,0.01361536241879809
7,-0.0023019397631287575,0.05452098324894905,0.2172909379005432,0.9999213844974204,0.0002640097078022749,0.001436804572774801,0.012453542317588613,-0.0006810508854982415,-0.0008051655967692324,0.0026424856087005786,-0.0,-0.0,-0.0,-0.08691928976613966,0.08715544306706266,-0.08686944646611616,0.08715543843139939,0.08543418630799271,-0.08389092206814534,0.08715226113790564,-0.08182735636193644,-0.0904893459488686,0.09073489621846487,-0.09043751371054685,0.09073489117430525,0.08898536350711667,-0.0873904148710286,0.0907316183628283,-0.0852992077442795,-0.09999325848271037,0.09998841905781446,-0.09999285858621018,0.09998582009935915,0.09998412426798366,-0.09948644443062221,0.09998590854165927,-0.0995451123468409,-0.0022998878200935803,0.05321138196044757,0.1932808391143661,0.9749243865513656,0.0004181591947790658,0.001253684737472518,0.012070465367829877,-0.00046389254804482104,0.0018492957448228045,-0.36457865593840494,0.005291381777256741,-0.006224857117297068,-0.0029219755353493216,-0.0945631986026662,0.09479625321424334,-0.09451388526382036,0.09479602520645772,0.09310796654528808,-0.09154279851224911,0.09479290220478405,-0.08952638897800952,-0.09822643814841792,0.0984653657187847,-0.09817586172640419,0.09846510090488354,0.0967591418462371,-0.09515429894231511,0.09846191875792351,-0.09312123878535662,0.0024425689371393184,7.263755028134476e-05,0.1442656643058927,0.002641756758595138,0.01357964731234536,0.013066861550478835
8,-0.002211008220911026,0.05461545288562775,0.21731199324131012,0.9999195058750838,0.00022241771021988533,0.001572947695176058,0.012588015587798382,0.003545771233273346,0.0012566664172785178,-0.000784826593687186,0.0,0.0,0.0,-0.0945631986026662,0.09479625321424334,-0.09451388526382036,0.09479602520645772,0.09310796654528808,-0.09154279851224911,0.09479290220478405,-0.08952638897800952,-0.09822643814841792,0.0984653657187847,-0.09817586172640419,0.09846510090488354,0.0967591418462371,-0.09515429894231511,0.09846191875792351,-0.09312123878535662,-0.09999889940874708,0.09963544188962078,-0.09999895807893108,0.0999877002928312,0.09999871600438057,-0.09908195067675153,0.09999883025679802,-0.09886686108732556,-0.001783584578310716,0.05350246254643982,0.19557368674374173,0.9749225944936644,0.00039970485035302386,0.0013767891659183247,0.012201579027562607,0.00397440802501375,0.0037958311495771783,-0.3154173381093605,0.006643393829991873,-0.006564856674238889,-0.002886305046659203,-0.102048435267022,0.10224644197703242,-0.10199992685225695,0.10227647925980858,0.10062543294710373,-0.09900701010267265,0.10227437054102204,-0.09701681915401192,-0.10577066713558218,0.10596727576477716,-0.1057213609911372,0.10600224341154459,0.10434003490051923,-0.10268363653643238,0.10600025381465523,-0.10067989392445525,0.0020318788913736893,0.00021607119462104131,0.1210521150003351,0.002616310076339016,0.012942404297969366,0.012514089166852442
9,-0.0022549545392394066,0.05453716591000557,0.21721217036247253,0.9999217554763539,0.00029612417468521696,0.0015663763299052674,0.01240732448004967,0.0013988452658833636,-0.0008659786361811023,-0.002668682570116796,0.0,0.0,-0.0,-0.102048435267022,0.10224644197703242,-0.10199992685225695,0.10227647925980858,0.10062543294710373,-0.09900701010267265,0.10227437054102204,-0.09701681915401192,-0.10577066713558218,0.10596727576477716,-0.1057213609911372,0.10600224341154459,0.10434003490051923,-0.10268363653643238,0.10600025381465523,-0.10067989392445525,-0.0999980603272293,0.09979913843251395,-0.09999819302965583,0.09997858223984779,0.09999774824827896,-0.09966752219990073,0.0999980827247927,-0.09944153096280844,-0.002027965739355241,0.053211839403789304,0.19783901627611378,0.9749249108028394,0.0004821946765516455,0.0013487902779813897,0.012015591753820373,0.0020282172705355637,0.0015703144593598598,-0.2661104631800934,0.0071231638953405995,-0.007548041029844988,-0.0033448575800664785,-0.10936668990747613,0.10954217237444219,-0.10931913216665042,0.10958856967515511,0.10797662049402904,-0.106357262420263,0.10958823032908535,-0.10439275997316237,-0.11312620648991556,0.11329800771390912,-0.11307814626932436,0.11335004555024077,0.11173130885283414,-0.11008329784301164,0.11335005574176811,-0.10810704967262472,0.001735789115890052,0.00018286586936435746,0.10475777202104707,0.002872413424308536,0.012302389722796186,0.011932778020065015
10,-0.0022794147953391075,0.05455877631902695,0.21725614368915558,0.9999233548899016,0.00022230505563118,0.001491720215746069,0.01228860028580345,-0.0013695502291791856,0.0007514784120979641,0.0010370481983323773,-0.0,0.0,-0.0,-0.10936668990747613,0.10954217237444219,-0.10931913216665042,0.10958856967515511,0.10797662049402904,-0.106357262420263,0.10958823032908535,-0.10439275997316237,-0.11312620648991556,0.11329800771390912,-0.11307814626932436,0.11335004555024077,0.11173130885283414,-0.11008329784301164,0.11335005574176811,-0.10810704967262472,-0.09999784922128423,0.0986785497782049,-0.09999819150915328,0.09998586419220132,0.09999787645691188,-0.09975329674552892,0.09999837138132342,-0.09975084708757,-0.002320230772592139,0.05339142714004918,0.20073386774797736,0.9749266109932145,0.0004527821504012789,0.0012583769430247003,0.011887778188032142,-0.0006383960843558312,0.003148649253937998,-0.21253124421869682,0.009014067869948036,-0.008206400366603535,-0.0038076192346461054,-0.11651475024954433,0.1165712065266387,-0.11646823863088655,0.11673072465306997,0.11515777992518304,-0.11354806576892762,0.11673158843942082,-0.11162843924357689,-0.12029783624979609,0.12033341249888188,-0.12025101176350657,0.12051488083070486,0.11893781377720448,-0.11730654507148923,0.12051614148635625,-0.1153794581395661,0.001641456859149681,0.00015085327865218114,0.09292414755252139,0.003215145770236106,0.011771102687362466,0.011430626448003101
