Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
72,0.019,-0.115,0.327,-0.005,0.211,0.021,0.959,0.999,0.017,0.034,-0.006,0.422,0.005,-0.256,-0.546,0.0,0.058,0.20224719101123595,0.0,1.0674157303370786,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
73,0.19,0.13,0.29,0.0,0.226,0.021,0.96,1.0,-0.004,0.011,-0.003,0.514,0.012,0.041,-1.056,-1.513,0.097,0.2191011235955056,0.0,1.0730337078651686,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
74,0.083,0.097,0.211,0.01,0.242,0.021,0.971,1.0,-0.008,-0.002,0.001,0.504,-0.006,0.322,-0.315,-0.841,0.125,0.23595505617977527,0.0,1.0786516853932584,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
75,-0.033,0.09,0.164,0.006,0.256,0.021,0.987,1.0,0.001,-0.011,0.001,0.515,-0.004,0.554,0.435,-0.557,0.089,0.25280898876404495,0.0,1.0842696629213484,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
76,-0.235,-0.4,0.0,-0.033,0.271,0.021,1.009,1.0,0.019,0.006,-0.002,1.182,-0.009,1.709,1.851,1.948,-0.305,0.2696629213483146,0.0,1.0898876404494382,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
77,-0.044,-0.18,0.001,-0.012,0.293,0.021,1.041,1.0,0.022,0.014,-0.003,0.784,-0.005,1.17,0.182,0.843,-0.09,0.28651685393258425,0.0,1.095505617977528,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
78,0.053,-0.045,0.045,0.016,0.31,0.021,1.065,1.0,0.01,0.013,-0.0,0.571,0.007,0.811,-0.701,-0.402,0.231,0.3033707865168539,0.0,1.101123595505618,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
79,0.194,0.27,0.032,0.032,0.328,0.023,1.094,0.999,-0.018,-0.035,0.009,0.515,0.022,0.847,-1.073,-1.944,0.342,0.3202247191011236,0.0,1.1067415730337078,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
80,0.043,0.144,0.003,-0.006,0.343,0.023,1.118,0.999,-0.011,-0.04,0.006,0.507,0.008,0.821,0.117,-0.574,-0.151,0.33707865168539325,0.0,1.1123595505617978,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
81,-0.09,-0.037,0.026,-0.014,0.362,0.023,1.143,1.0,0.007,-0.026,0.003,0.53,-0.002,0.667,1.042,0.904,-0.216,0.3539325842696629,0.0,1.1179775280898876,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
