Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
447,-0.035,0.051,-0.685,-0.001,0.105,0.052,0.698,0.999,0.014,-0.029,-0.001,-0.006,-0.004,-0.501,0.198,-0.147,0.003,0.0,0.0,0.6966292134831461,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.16254170649381683,[0.00743785]
448,-0.031,-0.007,-0.552,-0.005,0.105,0.052,0.671,0.999,0.014,-0.029,-0.003,0.005,-0.008,-0.76,0.092,0.511,-0.054,0.0,0.0,0.6853932584269663,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,-0.3023298741281542,[-0.01404184]
449,-0.008,-0.04,-0.424,-0.005,0.105,0.052,0.638,1.0,0.011,-0.018,-0.003,0.009,-0.009,-0.97,-0.097,0.564,-0.06,0.0,0.0,0.6741573033707865,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.41067149896673516,[-0.03873884]
450,0.032,-0.04,-0.308,0.003,0.105,0.052,0.6,1.0,0.005,-0.012,-0.001,0.007,-0.011,-1.12,-0.337,0.406,0.059,0.0,0.0,0.6629213483146068,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.5025074923937488,[-0.06683623]
451,0.016,0.099,-0.217,-0.003,0.105,0.052,0.56,1.0,0.003,-0.022,-0.002,-0.013,-0.014,-1.195,-0.13,-0.669,-0.028,0.0,0.0,0.651685393258427,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,-0.5639353501480608,[-0.09290495]
452,0.009,0.1,-0.204,0.007,0.104,0.051,0.523,1.0,0.005,-0.028,-0.0,-0.01,-0.009,-1.11,-0.098,-0.735,0.111,0.0,0.0,0.6404494382022472,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,-0.5104973426807567,[-0.10955121]
453,-0.057,0.049,-0.249,-0.002,0.103,0.051,0.494,1.0,0.013,-0.027,-0.001,-0.025,-0.004,-0.887,0.347,-0.02,0.005,0.0,0.0,0.6292134831460674,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,-0.38733748268276896,[-0.11361799]
454,-0.043,-0.018,-0.338,-0.013,0.103,0.05,0.477,1.0,0.015,-0.02,-0.004,-0.028,-0.016,-0.618,0.159,0.457,-0.181,0.0,0.0,0.6179775280898876,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.2879463787203228,[-0.1077468]
455,0.001,-0.053,-0.532,-0.001,0.102,0.049,0.472,1.0,0.012,-0.009,-0.003,-0.027,-0.019,-0.157,-0.173,0.515,0.0,0.0,0.0,0.6067415730337079,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,0.008044590636300197,[-0.0833219]
456,0.084,-0.019,-0.73,0.004,0.102,0.049,0.48,1.0,0.001,-0.004,-0.002,-0.015,-0.009,0.215,-0.796,0.019,0.09,0.0,0.0,0.5955056179775281,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,0.14740189114424776,[-0.0492914]
457,0.007,0.034,-0.879,0.005,0.101,0.048,0.498,1.0,0.002,-0.01,-0.001,-0.016,-0.028,0.506,-0.105,-0.462,0.097,0.0,0.0,0.5842696629213483,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,0.2992810997709247,[-0.01055145]
458,0.015,0.029,-0.939,0.004,0.101,0.047,0.517,1.0,0.002,-0.016,-0.002,-0.006,-0.028,0.564,-0.152,-0.357,0.086,0.0,0.0,0.5730337078651686,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,0.24212899844394692,[0.01956234]
459,-0.1,-0.021,-0.986,-0.01,0.101,0.046,0.534,1.0,0.021,-0.01,-0.004,0.0,-0.028,0.511,0.858,0.103,-0.114,0.0,0.0,0.5617977528089888,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,0.20224678882993008,[0.04301327]
460,-0.008,-0.029,-0.995,-0.002,0.101,0.045,0.544,1.0,0.015,-0.007,-0.005,0.0,-0.026,0.315,-0.137,0.174,-0.016,0.0,0.0,0.550561797752809,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,0.11454459298207426,[0.04810824]
461,-0.015,-0.029,-0.956,-0.003,0.101,0.044,0.547,1.0,0.015,-0.003,-0.006,0.0,-0.034,0.1,-0.142,0.074,-0.014,0.0,0.0,0.5393258426966292,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,0.10667639999268633,[0.04615993]
462,0.065,-0.004,-0.864,0.004,0.1,0.044,0.542,1.0,0.001,-0.007,-0.003,-0.012,-0.021,-0.127,-0.71,-0.085,0.084,0.0,0.0,0.5280898876404494,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,0.04803622644573166,[0.03414033]
463,0.012,-0.007,-0.752,0.003,0.1,0.042,0.529,1.0,0.0,-0.011,-0.003,-0.004,-0.041,-0.382,-0.151,0.026,0.07,0.0,0.0,0.5168539325842697,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.08871304789765322,[0.01831279]
464,-0.011,-0.002,-0.62,0.007,0.1,0.041,0.508,1.0,0.002,-0.015,-0.002,-0.015,-0.038,-0.651,0.084,0.13,0.136,0.0,0.0,0.5056179775280899,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,-0.23389550576974966,[-0.00255234]
465,-0.082,0.021,-0.494,-0.01,0.1,0.04,0.477,1.0,0.013,-0.018,-0.005,-0.011,-0.052,-0.88,0.494,-0.021,-0.117,0.0,0.0,0.4943820224719101,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.34981440664958896,[-0.02476735]
466,-0.032,-0.045,-0.367,0.004,0.1,0.038,0.441,1.0,0.013,-0.011,-0.003,-0.002,-0.048,-1.072,-0.059,0.463,0.082,0.0,0.0,0.4831460674157304,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.46105692126963094,[-0.05192782]
467,0.012,0.033,-0.28,0.01,0.099,0.037,0.401,1.0,0.008,-0.018,-0.003,-0.007,-0.039,-1.133,-0.362,-0.097,0.18,0.0,0.0,0.4719101123595506,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,-0.4799695226232452,[-0.07718771]
468,0.093,0.016,-0.204,0.012,0.099,0.036,0.362,1.0,-0.005,-0.016,-0.001,-0.014,-0.027,-1.176,-0.769,0.021,0.208,0.0,0.0,0.4606741573033708,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,-0.56452579965608,[-0.09995067]
469,0.009,-0.026,-0.196,0.005,0.099,0.035,0.331,1.0,-0.002,-0.014,-0.002,-0.008,-0.036,-1.083,-0.078,0.358,0.12,0.0,0.0,0.449438202247191,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,-0.5186119259857034,[-0.11357156]
470,-0.069,0.017,-0.296,-0.018,0.098,0.034,0.304,1.0,0.006,-0.015,-0.007,-0.014,-0.025,-0.748,0.536,-0.012,-0.24,0.0,0.0,0.4382022471910112,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.2860492006943685,[-0.11052102]
471,-0.091,0.008,-0.455,-0.004,0.098,0.033,0.293,1.0,0.017,-0.014,-0.007,-0.002,-0.031,-0.357,0.535,-0.065,-0.052,0.0,0.0,0.4269662921348315,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.11167710064698261,[-0.09380663]
472,0.014,-0.003,-0.646,0.002,0.098,0.032,0.296,1.0,0.01,-0.013,-0.006,-0.006,-0.018,0.065,-0.253,0.013,0.049,0.0,0.0,0.4157303370786517,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,0.1070018659858939,[-0.06572581]
473,0.065,-0.017,-0.838,-0.002,0.098,0.031,0.31,1.0,-0.001,-0.011,-0.006,0.004,-0.021,0.393,-0.666,0.066,0.004,0.0,0.0,0.4044943820224719,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,0.23732303637945773,[-0.02736522]
474,0.045,-0.051,-0.924,0.002,0.098,0.031,0.33,1.0,-0.007,-0.007,-0.005,0.006,-0.015,0.565,-0.358,0.382,0.049,0.0,0.0,0.3932584269662922,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,0.3080492985330954,[0.0121824]
475,-0.063,-0.035,-0.977,-0.013,0.099,0.03,0.35,1.0,0.002,-0.01,-0.007,0.012,-0.034,0.59,0.677,0.28,-0.183,0.0,0.0,0.3820224719101124,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,0.2628085605999724,[0.03843985]
476,-0.061,-0.011,-0.999,-0.004,0.099,0.029,0.363,1.0,0.01,-0.011,-0.006,0.003,-0.026,0.409,0.592,0.055,-0.071,0.0,0.0,0.3707865168539326,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,0.11873619751148995,[0.04946287]
477,-0.019,0.015,-0.986,0.002,0.099,0.028,0.369,1.0,0.008,-0.018,-0.005,0.005,-0.028,0.178,0.073,-0.122,0.038,0.0,0.0,0.3595505617977528,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853941,0.0,0.0,0.0,0.09472733227449714,[0.04887565]
478,0.089,0.026,-0.894,0.01,0.098,0.028,0.366,1.0,-0.004,-0.024,-0.004,0.003,-0.015,-0.068,-0.906,-0.089,0.18,0.0,0.0,0.348314606741573,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,0.06428608205196207,[0.04059753]
479,0.093,-0.005,-0.785,0.001,0.099,0.027,0.355,1.0,-0.013,-0.02,-0.004,0.006,-0.019,-0.318,-0.753,0.197,0.046,0.0,0.0,0.3370786516853933,1.0,0.0,0.0,0.0,0.0,0.0,-0.3370786516853924,0.0,0.0,0.0,-0.048313152477686694,[0.02354909]
