Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des,pos_error,quat_error,vel_error,angvel_error,act_error,des_act_error
1,-0.013236168771982193,0.04565151035785675,0.21616843342781067,0.9999181062370223,-0.0020056667332556412,0.00321286405475397,-0.012224386483085716,0.0001563999608503834,0.0012414252384400468,-0.00044118593999367597,-0.0,0.0,-0.0,-0.04,0.04,-0.04,0.04,0.04,-0.04,0.04,-0.04,-0.04,0.04,-0.04,0.04,0.04,-0.04,0.04,-0.04,-0.09999971292739791,0.09999907667602721,-0.09999970715780834,0.09999872902561698,0.09999992352322548,-0.09999990606472495,0.09999992757640341,-0.09999991401054124,-0.012737388548887639,0.04472654031404985,0.17596905799603843,0.9749201535810967,-0.001955518152909258,0.003132528322295269,-0.011918774870693306,0.0032050279907537738,0.003115965278691135,-0.6990983380607969,2.0736044982136437e-07,-4.23932695593765e-07,5.850945799558564e-08,-0.04759372532969826,0.047593670651846096,-0.047593724833874154,0.04759364077563896,0.047593743427777196,-0.0475937419274373,0.047593743776097173,-0.04759374261028089,-0.048999971292739794,0.04899990766760272,-0.048999970715780834,0.0489998729025617,0.04899999235232255,-0.0489999906064725,0.048999992757640345,-0.04899999140105413,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.013236168771982193,0.04565151035785675,0.21616843342781067,0.9999181062370223,-0.0020056667332556412,0.00321286405475397,-0.012224386483085716,0.0001563999608503834,0.0012414252384400468,-0.00044118593999367597,-0.0,0.0,-0.0,-0.04759372532969826,0.047593670651846096,-0.047593724833874154,0.04759364077563896,0.047593743427777196,-0.0475937419274373,0.047593743776097173,-0.04759374261028089,-0.048999971292739794,0.04899990766760272,-0.048999970715780834,0.0489998729025617,0.04899999235232255,-0.0489999906064725,0.048999992757640345,-0.04899999140105413,-0.0998309196118969,0.09999696038090607,-0.0999917189183407,0.09939532438062958,0.09999993719995291,-0.09999994657669424,0.09999993995318453,-0.0999999505442513,-0.012784562996637092,0.04469448301771689,0.1786936988699716,0.9749201996071467,-0.0019531214336101993,0.00312847782238422,-0.011916474677529267,0.0022679596301155855,0.0024828598459037047,-0.6393829893424869,7.564765318123188e-05,-0.00012509869452306696,7.094399983218395e-05,-0.05546512561332544,0.05547933836411469,-0.055478943792483575,0.05542760446527658,0.0554796692230508,-0.05547966848187876,0.05547966981880596,-0.05547966952691403,-0.05775806397161099,0.05777460601400326,-0.057774143339720384,0.05771440851806061,0.05777498626350978,-0.05777498549898011,0.05777498693401779,-0.0577749866704529,0.003909359126900214,1.9569649036167917e-10,0.23334786714501554,3.718233324799106e-08,0.01841379296097058,0.016027680567784405
3,-0.013172317296266556,0.04555409029126167,0.21609310805797577,0.9999181138003039,-0.0019847735720855,0.0029663560854698307,-0.01228930834035344,0.001681626419918247,-0.0013816672891968176,-0.002189154145462336,-0.0,-0.0,-0.0,-0.05546512561332544,0.05547933836411469,-0.055478943792483575,0.05542760446527658,0.0554796692230508,-0.05547966848187876,0.05547966981880596,-0.05547966952691403,-0.05775806397161099,0.05777460601400326,-0.057774143339720384,0.05771440851806061,0.05777498626350978,-0.05777498549898011,0.05777498693401779,-0.0577749866704529,-0.09997989322080843,0.09998838307462232,-0.0999791422700874,0.09998657260725091,0.09999666890977219,-0.09999887997968072,0.0999970603782145,-0.09999899027235272,-0.012562438533495692,0.04435211516158731,0.18121756684489856,0.9749203554208369,-0.0019247710904759913,0.0028751389002156518,-0.0119723540960608,0.004003948903933806,9.868368649552104e-05,-0.5824413376544589,0.00046578831315420506,-0.0007536947305061643,0.0004325890478525785,-0.06345647790970069,0.06347186335782203,-0.06347066117506193,0.063418366123142,0.06347291493901853,-0.06347310422218967,0.06347294918732237,-0.06347311476271499,-0.06631210169440156,0.06632907917111541,-0.06632770398323612,0.06627020556583418,0.06633027849789924,-0.06633049885947367,0.06633031829848879,-0.06633051103092685,0.0035314650121548055,0.00025571805227863676,0.2129447605732943,1.335891539037085e-05,0.016982293342764535,0.015372896439437995
4,-0.01325671561062336,0.04563622176647186,0.21615223586559296,0.9999207726306615,-0.0019462086244084404,0.0032103370929940298,-0.012014760482034962,-0.00268604139339008,0.002817731593992734,0.0010729563784257126,0.0,0.0,0.0,-0.06345647790970069,0.06347186335782203,-0.06347066117506193,0.063418366123142,0.06347291493901853,-0.06347310422218967,0.06347294918732237,-0.06347311476271499,-0.06631210169440156,0.06632907917111541,-0.06632770398323612,0.06627020556583418,0.06633027849789924,-0.06633049885947367,0.06633031829848879,-0.06633051103092685,-0.0999793011425058,0.0999857035318648,-0.09997833837379341,0.09998201501372792,0.09999892382728758,-0.09999939879324056,0.09999904478613442,-0.09999949193382074,-0.013046959103827025,0.04485022828861198,0.1843648099422784,0.9749229516222147,-0.0018856960963434034,0.0031124792498465345,-0.011704484174693327,0.00022771976903393975,0.004372656825696803,-0.5217425424170559,0.0005174206830380663,-0.0007536545689389965,0.00042806231570788697,-0.07144086913478094,0.07145696585714802,-0.07145510148412577,0.07140264619427539,0.07145917791121538,-0.07145941393254494,0.07145922360138857,-0.07145943277286448,-0.0746522292662921,0.07466942254502403,-0.07466734522103455,0.07461165192806113,0.07467191391818052,-0.07467217626731089,0.07467196481964002,-0.07467219744853575,0.0034142575500826855,0.00036966972111553484,0.199086014417808,0.0003098163025398049,0.015892492722003347,0.014769814439805065
5,-0.013224024325609207,0.0456315241754055,0.21613717079162598,0.9999194764792348,-0.002022161265540466,0.0031529600323787323,-0.01212477893997433,-0.0008615122440353557,0.0001783105211590908,-0.00010280871756888617,-0.0,0.0,-0.0,-0.07144086913478094,0.07145696585714802,-0.07145510148412577,0.07140264619427539,0.07145917791121538,-0.07145941393254494,0.07145922360138857,-0.07145943277286448,-0.0746522292662921,0.07466942254502403,-0.07466734522103455,0.07461165192806113,0.07467191391818052,-0.07467217626731089,0.07467196481964002,-0.07467219744853575,-0.0999729726375033,0.09997649716565096,-0.09997100507631008,0.09996444489994943,0.09999958135970918,-0.09999958695657757,0.09999960155505294,-0.09999960183050184,-0.012821433257637122,0.04460130635550644,0.18698269274315404,0.9749216959648838,-0.0019581310940764824,0.0030558009077050305,-0.011811619168707823,0.0023286137544989618,0.002065124438997802,-0.46662484451458014,0.0005778784743694196,-0.0007692651366353895,0.000425525947049028,-0.07934704369377539,0.07936341675761557,-0.0793610540235561,0.07930823644933485,0.07936765305142247,-0.07936789267767047,0.07936770112116921,-0.07936791312761005,-0.08278322079838511,0.08280033669796352,-0.0827977620981397,0.08274280511985455,0.08280507420619694,-0.08280533055628586,0.08280512585465431,-0.08280535269537251,0.0029158448877415408,0.00014627593498002154,0.1756107664229988,0.00032550382120668777,0.0149777364523456,0.014164809231343958
6,-0.013226833194494247,0.04559468477964401,0.21611250936985016,0.9999216633154306,-0.0019419892616188783,0.0030921509008461794,-0.011972239264927605,-0.0007115268678973963,-8.116115768872249e-05,-0.00015918524927308313,-0.0,0.0,0.0,-0.07934704369377539,0.07936341675761557,-0.0793610540235561,0.07930823644933485,0.07936765305142247,-0.07936789267767047,0.07936770112116921,-0.07936791312761005,-0.08278322079838511,0.08280033669796352,-0.0827977620981397,0.08274280511985455,0.08280507420619694,-0.08280533055628586,0.08280512585465431,-0.08280535269537251,-0.09995510882292157,0.09995793398205542,-0.09995296281168928,0.0999419527274616,0.09999486068728076,-0.09999469104344924,0.09999505665771842,-0.0999949233407546,-0.01279646401879361,0.04454687931587588,0.1896599520156182,0.9749238359705051,-0.0018776946962448002,0.0029951772315915735,-0.011662666979537481,0.0027392705256352383,0.0019498331770152688,-0.41170923346974186,0.0006681553499444763,-0.000816108489167101,0.00043066965476060804,-0.0871310900039067,0.08714755115262342,-0.08714474765500575,0.08709157101014156,0.08715502673080737,-0.08715525152012084,0.08715509166670686,-0.08715529200085635,-0.09070915116071765,0.09072612167871998,-0.09072311432685512,0.09066843026460433,0.09073443341977007,-0.09073466639672363,0.09073450337405982,-0.09073471121206365,0.002630277731694191,0.00018043032909140986,0.15790959162648216,0.0003429802690829705,0.014191080126789319,0.013574092229606222
7,-0.01324881985783577,0.04561569541692734,0.21612894535064697,0.9999196761445891,-0.0019930419974630493,0.0031463281050355114,-0.012114852948011647,-0.0007022689833950359,0.0008057214535222245,-0.0002956544902858562,-0.0,0.0,0.0,-0.0871310900039067,0.08714755115262342,-0.08714474765500575,0.08709157101014156,0.08715502673080737,-0.08715525152012084,0.08715509166670686,-0.08715529200085635,-0.09070915116071765,0.09072612167871998,-0.09072311432685512,0.09066843026460433,0.09073443341977007,-0.09073466639672363,0.09073450337405982,-0.09073471121206365,-0.09998382785950198,0.09999151957010599,-0.09997852188173544,0.09997734526853994,0.09999946540248075,-0.09999955558163369,0.0999995696830362,-0.09999971583923979,-0.012798644123797798,0.04466568797211957,0.19231956499841452,0.9749219141511769,-0.0019248989826137,0.00304651381972904,-0.011801455774603897,0.003118252908305659,0.0030535495261676347,-0.3581783388787488,0.0007820284748068871,-0.0008786740033050937,0.00043921947582136394,-0.09477163728279028,0.0947885225074301,-0.09478460223258749,0.09473213718600906,0.09479678065554913,-0.09479701038140624,0.09479685464983223,-0.09479706510804868,-0.09843980516764991,0.09845712059376258,-0.09845288865685728,0.09839945403484322,0.09846601912452389,-0.09846625529496891,0.09846609775801195,-0.09846631501568603,0.0023651224561669773,0.00016325791186357712,0.13931405118366916,0.0003723006008312331,0.013489749487666633,0.01299681424173064
8,-0.013228870928287506,0.04556449130177498,0.21611671149730682,0.999917375459101,-0.0019661546438948228,0.0030356023546707868,-0.012335380385053088,0.0006418369027610625,-0.002444908919322766,-0.0009746736317884923,-0.0,-0.0,-0.0,-0.09477163728279028,0.0947885225074301,-0.09478460223258749,0.09473213718600906,0.09479678065554913,-0.09479701038140624,0.09479685464983223,-0.09479706510804868,-0.09843980516764991,0.09845712059376258,-0.09845288865685728,0.09839945403484322,0.09846601912452389,-0.09846625529496891,0.09846609775801195,-0.09846631501568603,-0.09987991833285377,0.09989426801118292,-0.09987884471699582,0.09985196383672688,0.09998152345232944,-0.09998029465171193,0.0999853416330863,-0.09998740079790279,-0.012638603737191846,0.044307203781031625,0.19484329345600862,0.9749196855465516,-0.0018959624371629423,0.0029371888496771007,-0.012016040223960382,0.004618792995566742,5.2249626182905747e-05,-0.3064669930315318,0.0008738996886753427,-0.0009173282962647498,0.0004538701346257666,-0.10224312734767059,0.10226097107881352,-0.10225571654202115,0.1022019207012541,0.10227674079386267,-0.10227686138555385,0.1022771426533937,-0.10227752714030464,-0.10596680187174407,0.10598511938003681,-0.10597945091213541,0.10592466406764484,0.10600252099164376,-0.10600262837776589,0.10600297947737027,-0.10600339722008417,0.002040795723683967,0.00024802088240466366,0.12066401090115847,0.00041571506064096576,0.01285480444420959,0.012439601597590763
9,-0.013218933716416359,0.04552439600229263,0.2161741852760315,0.9999191188733199,-0.002086502380461629,0.003039970587178405,-0.012172132033836451,0.0007324743961609994,-0.002190448608337039,0.000854586495119246,-0.0,-0.0,-0.0,-0.10224312734767059,0.10226097107881352,-0.10225571654202115,0.1022019207012541,0.10227674079386267,-0.10227686138555385,0.1022771426533937,-0.10227752714030464,-0.10596680187174407,0.10598511938003681,-0.10597945091213541,0.10592466406764484,0.10600252099164376,-0.10600262837776589,0.10600297947737027,-0.10600339722008417,-0.0999380543433109,0.09995728265740918,-0.0999439024143956,0.09993672147484152,0.0999874599615031,-0.09998728045805899,0.09999050625877136,-0.0999930881738111,-0.012605447311634713,0.04430960716521436,0.19762044826493236,0.974921421024462,-0.0020066043416623286,0.0029375534631050568,-0.011856048627397777,0.0049996047704824985,0.0006347740020305923,-0.25362156496176314,0.001181738460849214,-0.0010934835914975208,0.0004915658418300162,-0.10955185242585495,0.10957106489518437,-0.10956464997258869,0.10951124222609501,0.10958959310022062,-0.10958969072452401,0.10959026611439056,-0.10959087427165833,-0.11331143725928156,0.11333121966127682,-0.11332435488077157,0.11327021961343786,0.11335120396300295,-0.11335129071412764,0.11335195561631314,-0.11335262110696318,0.0018352819546420386,0.0002032850946553817,0.10531856294567167,0.00043431450606872283,0.012245577267255546,0.011881384952049214
10,-0.013237569481134415,0.04562053829431534,0.21622827649116516,0.9999205277268872,-0.0018929779397376218,0.003167679937940798,-0.012054902268947681,0.0003569164098608915,0.0015063694529092874,0.0016769278261911887,0.0,0.0,0.0,-0.10955185242585495,0.10957106489518437,-0.10956464997258869,0.10951124222609501,0.10958959310022062,-0.10958969072452401,0.10959026611439056,-0.10959087427165833,-0.11331143725928156,0.11333121966127682,-0.11332435488077157,0.11327021961343786,0.11335120396300295,-0.11335129071412764,0.11335195561631314,-0.11335262110696318,-0.09993187083195901,0.09996065723681101,-0.09995000730748096,0.09994029109852931,0.099984017207516,-0.09998235277841674,0.09998907036347403,-0.09999368111313665,-0.012637249512535708,0.044760653092915985,0.20023793057466574,0.9749228059001862,-0.0018145954251898623,0.0030607382576623775,-0.011741478709062475,0.0050953479740897985,0.004171990140638942,-0.2029950802429789,0.001316604284618024,-0.001143538107331223,0.0005023830666691897,-0.11668963708175657,0.11671103842879874,-0.11670371445162409,0.11665055753726677,0.11673161003745924,-0.11673155845724249,0.11673272743727353,-0.11673373627926924,-0.12047183841099542,0.120494004893426,-0.12048624673950036,0.12043249323295487,0.12051582558467946,-0.12051574372411612,0.12051706376225273,-0.12051817369060276,0.001490281631132396,0.00025839781508383566,0.08697829777823259,0.0005519753734079383,0.011689975585949145,0.011355757250074825
