Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
13,0.039,0.047,-0.586,0.016,-0.334,-0.018,0.387,0.999,-0.005,0.019,0.026,0.294,0.069,1.226,-0.12,-0.872,0.111,0.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206893,0.0,0.0,0.0,-0.15320269072353154,[-0.08112309]
14,0.0,-0.034,-0.612,0.007,-0.324,-0.015,0.428,0.999,-0.001,0.021,0.025,0.329,0.087,1.242,0.276,-0.212,-0.045,0.0,0.0,0.48275862068965514,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.14539021377517547,[-0.07674836]
15,-0.044,-0.1,-0.612,0.004,-0.312,-0.012,0.469,0.999,0.008,0.028,0.024,0.36,0.077,1.244,0.51,0.336,-0.09,0.0,0.0,0.5172413793103449,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.12798183462970014,[-0.07393169]
16,-0.005,-0.084,-0.604,0.002,-0.3,-0.009,0.508,0.999,0.009,0.026,0.022,0.36,0.086,1.159,0.096,0.001,-0.087,0.0,0.0,0.5517241379310345,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206884,0.0,0.0,0.0,-0.21493306096163045,[-0.07124411]
17,0.036,-0.025,-0.579,0.002,-0.288,-0.006,0.543,1.0,0.005,0.019,0.021,0.36,0.101,1.052,-0.184,-0.525,-0.072,0.0,0.0,0.5862068965517241,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.24584802526287008,[-0.07077451]
18,0.042,0.013,-0.55,0.013,-0.275,-0.003,0.578,1.0,0.001,0.007,0.023,0.371,0.095,1.003,-0.137,-0.731,0.079,0.0,0.0,0.6206896551724138,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.21880023052333963,[-0.06756121]
19,0.034,0.031,-0.543,0.01,-0.262,0.0,0.608,1.0,0.001,-0.006,0.022,0.413,0.098,0.947,-0.037,-0.775,0.025,0.0,0.0,0.6551724137931034,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.2601268167259322,[-0.06682671]
20,-0.015,-0.052,-0.527,0.0,-0.248,0.003,0.637,1.0,0.008,-0.001,0.02,0.414,0.078,0.871,0.244,-0.048,-0.126,0.0,0.0,0.6896551724137931,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.2877797509516944,[-0.06668312]
21,-0.031,-0.099,-0.487,-0.004,-0.234,0.006,0.664,1.0,0.014,0.004,0.017,0.41,0.083,0.826,0.285,0.426,-0.171,0.0,0.0,0.7241379310344828,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206884,0.0,0.0,0.0,-0.27568734736693246,[-0.07043916]
22,-0.006,-0.1,-0.491,0.013,-0.22,0.008,0.691,1.0,0.015,0.005,0.019,0.431,0.087,0.814,0.01,0.238,0.101,0.0,0.0,0.7586206896551724,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.2901991237104514,[-0.07425848]
23,0.033,-0.026,-0.488,0.012,-0.206,0.011,0.717,1.0,0.01,-0.007,0.019,0.424,0.09,0.814,-0.271,-0.347,0.101,0.0,0.0,0.7931034482758621,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.273351530250291,[-0.0768221]
24,0.064,0.074,-0.505,0.008,-0.193,0.014,0.745,1.0,0.005,-0.024,0.018,0.424,0.078,0.84,-0.512,-1.068,0.034,0.0,0.0,0.8275862068965517,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206884,0.0,0.0,0.0,-0.2504385612443588,[-0.08196968]
25,-0.03,-0.0,-0.516,0.006,-0.179,0.016,0.773,0.999,0.012,-0.027,0.017,0.419,0.069,0.859,0.338,-0.206,0.003,0.0,0.0,0.8620689655172413,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.23700965868894652,[-0.08447343]
26,-0.058,-0.029,-0.543,-0.005,-0.165,0.018,0.802,0.999,0.019,-0.026,0.014,0.43,0.069,0.907,0.522,0.01,-0.157,0.0,0.0,0.896551724137931,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.1942725383479167,[-0.0859338]
27,-0.076,-0.1,-0.724,-0.006,-0.151,0.02,0.833,0.999,0.027,-0.011,0.013,0.421,0.048,0.93,0.542,0.737,-0.145,0.0,0.0,0.9310344827586207,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206884,0.0,0.0,0.0,-0.1878349229413273,[-0.08772192]
28,0.027,-0.052,-0.737,0.007,-0.138,0.022,0.864,1.0,0.018,-0.015,0.014,0.394,0.071,0.921,-0.397,0.038,0.046,0.0,0.0,0.9655172413793103,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0,-0.006744790059960759,[-0.08150226]
29,0.043,-0.01,-0.752,0.007,-0.125,0.024,0.894,1.0,0.01,-0.022,0.014,0.383,0.059,0.912,-0.455,-0.319,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206917,0.0,0.0,0.0,0.008035868219630204,[-0.07391744]
30,0.059,0.059,-0.758,0.009,-0.113,0.026,0.92,0.999,0.001,-0.037,0.016,0.361,0.047,0.774,-0.488,-0.757,0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10294123526256493,[-0.07045613]
31,-0.037,-0.003,-0.746,0.001,-0.101,0.027,0.941,0.999,0.01,-0.036,0.014,0.384,0.032,0.632,0.414,-0.123,-0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09940497245777735,[-0.06565453]
32,-0.059,-0.002,-0.708,-0.003,-0.088,0.028,0.955,0.999,0.017,-0.036,0.013,0.372,0.028,0.445,0.465,-0.097,-0.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15813001805249932,[-0.06178123]
33,-0.059,-0.1,-0.662,0.006,-0.076,0.029,0.963,0.999,0.023,-0.021,0.013,0.374,0.023,0.262,0.271,0.855,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19948540416428062,[-0.05950468]
34,0.005,-0.029,-0.617,-0.004,-0.064,0.03,0.965,1.0,0.018,-0.024,0.01,0.365,0.042,0.083,-0.291,-0.108,-0.119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2502269679185641,[-0.05831051]
35,0.035,0.006,-0.559,0.003,-0.053,0.032,0.962,1.0,0.009,-0.028,0.011,0.343,0.045,-0.075,-0.379,-0.317,-0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2823332355142047,[-0.05857884]
36,0.028,0.055,-0.51,0.001,-0.042,0.033,0.955,0.999,0.004,-0.038,0.011,0.323,0.028,-0.2,-0.214,-0.523,-0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31731187902016406,[-0.06057669]
37,-0.037,0.029,-0.453,0.001,-0.031,0.034,0.944,0.999,0.009,-0.041,0.011,0.329,0.025,-0.326,0.351,-0.174,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3748991338351181,[-0.06469616]
38,-0.026,0.006,-0.424,0.012,-0.021,0.034,0.932,0.999,0.013,-0.038,0.012,0.318,0.022,-0.365,0.094,0.006,0.123,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3548822201957316,[-0.0694944]
39,-0.005,-0.075,-0.414,0.007,-0.011,0.035,0.92,0.999,0.013,-0.027,0.012,0.3,0.019,-0.348,-0.142,0.573,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33302025222416437,[-0.07383184]
40,0.024,-0.037,-0.41,0.007,-0.002,0.036,0.909,1.0,0.009,-0.027,0.011,0.283,0.023,-0.305,-0.309,0.189,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31979608965643597,[-0.0831843]
41,0.004,0.044,-0.417,-0.004,0.007,0.037,0.903,0.999,0.008,-0.035,0.008,0.25,0.023,-0.206,-0.064,-0.38,-0.109,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26851871227143154,[-0.09144642]
42,-0.018,0.081,-0.447,-0.004,0.014,0.037,0.9,0.999,0.01,-0.044,0.007,0.23,0.018,-0.076,0.111,-0.518,-0.107,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22808103195049012,[-0.09518499]
43,0.014,-0.041,-0.47,0.004,0.022,0.038,0.902,0.999,0.008,-0.037,0.007,0.219,0.012,0.037,-0.181,0.57,0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20962055645710664,[-0.0984777]
44,0.011,-0.056,-0.523,0.005,0.028,0.038,0.908,0.999,0.008,-0.03,0.008,0.2,0.012,0.173,-0.151,0.584,0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16120671629646655,[-0.09856962]
45,0.026,0.004,-0.565,-0.005,0.035,0.039,0.918,1.0,0.007,-0.028,0.006,0.194,0.021,0.273,-0.259,-0.146,-0.117,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13503103637846076,[-0.09664403]
46,-0.051,0.031,-0.595,-0.015,0.039,0.039,0.929,0.999,0.014,-0.03,0.004,0.149,0.015,0.331,0.417,-0.272,-0.258,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12685348493952814,[-0.09295823]
47,-0.034,-0.01,-0.621,0.008,0.044,0.039,0.942,0.999,0.014,-0.032,0.007,0.149,0.002,0.366,0.188,0.214,0.096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11445571686985678,[-0.08794286]
48,-0.012,0.013,-0.634,0.007,0.049,0.039,0.953,0.999,0.014,-0.032,0.007,0.141,0.002,0.347,-0.058,-0.042,0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13740650360685852,[-0.08256815]
49,0.038,-0.031,-0.638,0.007,0.053,0.04,0.963,1.0,0.007,-0.026,0.008,0.132,0.006,0.305,-0.441,0.341,0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1460689037527696,[-0.07573181]
50,-0.002,-0.017,-0.633,-0.004,0.057,0.04,0.97,1.0,0.007,-0.028,0.005,0.123,0.003,0.227,0.002,0.257,-0.091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17737616716120755,[-0.07042879]
51,-0.037,-0.024,-0.61,-0.009,0.061,0.04,0.974,1.0,0.009,-0.026,0.004,0.107,0.007,0.125,0.35,0.344,-0.177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20732274937647716,[-0.06667355]
52,-0.053,0.056,-0.592,-0.006,0.064,0.04,0.976,0.999,0.013,-0.031,0.003,0.097,-0.003,0.04,0.388,-0.396,-0.133,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21757192131830064,[-0.06361959]
53,0.009,0.044,-0.561,0.009,0.067,0.04,0.974,0.999,0.009,-0.034,0.005,0.084,0.001,-0.052,-0.195,-0.114,0.102,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24542189251292001,[-0.06292956]
54,0.006,0.088,-0.531,-0.001,0.069,0.04,0.969,0.999,0.007,-0.039,0.004,0.07,0.011,-0.141,-0.073,-0.41,-0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2779688621838401,[-0.06441997]
55,0.034,-0.002,-0.501,-0.005,0.072,0.04,0.962,1.0,0.0,-0.029,0.004,0.08,0.002,-0.195,-0.227,0.284,-0.113,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2782458130031902,[-0.06647016]
56,-0.025,-0.038,-0.475,-0.004,0.074,0.04,0.954,1.0,0.005,-0.021,0.004,0.07,-0.001,-0.243,0.272,0.479,-0.084,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30853447522316,[-0.07087161]
57,-0.02,-0.099,-0.467,0.001,0.077,0.04,0.946,1.0,0.006,-0.008,0.004,0.072,-0.011,-0.236,0.152,0.799,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2844226951925381,[-0.07533471]
58,0.003,0.037,-0.453,0.002,0.078,0.041,0.937,1.0,0.006,-0.017,0.004,0.047,0.006,-0.237,-0.03,-0.366,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.302725017786931,[-0.0805889]
59,0.037,0.079,-0.448,0.003,0.079,0.041,0.931,1.0,0.002,-0.025,0.004,0.039,0.007,-0.201,-0.277,-0.574,0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2821048607131041,[-0.08559745]
60,0.026,0.087,-0.46,0.004,0.08,0.041,0.926,0.999,0.001,-0.033,0.005,0.035,0.012,-0.139,-0.125,-0.458,0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2608925977632339,[-0.08928662]
61,-0.046,0.01,-0.474,-0.006,0.082,0.042,0.925,1.0,0.007,-0.027,0.003,0.041,0.011,-0.057,0.489,0.172,-0.094,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22607353155275398,[-0.09167677]
62,-0.025,-0.062,-0.498,-0.004,0.083,0.042,0.926,1.0,0.01,-0.015,0.002,0.039,0.012,0.026,0.199,0.629,-0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20893520415710978,[-0.0926196]
63,-0.016,-0.047,-0.524,-0.006,0.084,0.043,0.929,1.0,0.012,-0.007,0.001,0.029,0.024,0.084,0.107,0.298,-0.108,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.206713742913959,[-0.09260141]
64,0.034,-0.001,-0.556,0.003,0.085,0.043,0.935,1.0,0.006,-0.009,0.003,0.028,0.022,0.165,-0.293,-0.156,0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15351836388197973,[-0.09068779]
65,0.069,0.079,-0.578,0.007,0.086,0.044,0.942,1.0,-0.0,-0.021,0.003,0.019,0.013,0.208,-0.571,-0.721,0.095,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15394726794702593,[-0.08795497]
66,0.013,0.049,-0.593,-0.0,0.087,0.045,0.95,1.0,0.003,-0.024,0.003,0.027,0.018,0.22,0.006,-0.358,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15782361064539627,[-0.08436561]
67,-0.043,-0.057,-0.598,-0.008,0.088,0.045,0.957,1.0,0.011,-0.014,0.001,0.039,0.004,0.218,0.379,0.538,-0.129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15439660639652822,[-0.0806656]
68,-0.043,-0.061,-0.603,0.001,0.089,0.045,0.963,1.0,0.018,-0.006,0.002,0.038,0.003,0.174,0.206,0.384,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19061354483972687,[-0.07714269]
69,-0.034,-0.062,-0.601,-0.002,0.09,0.045,0.967,1.0,0.019,-0.0,0.001,0.04,0.004,0.129,0.071,0.234,-0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18569144180127112,[-0.07419308]
70,0.03,0.032,-0.585,0.003,0.091,0.046,0.969,1.0,0.011,-0.01,0.001,0.026,0.014,0.07,-0.412,-0.516,0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20275284205265032,[-0.07120639]
71,0.027,0.055,-0.559,-0.002,0.092,0.046,0.968,1.0,0.006,-0.019,0.001,0.03,0.009,-0.01,-0.266,-0.545,-0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24267630715312374,[-0.07002845]
72,0.009,0.051,-0.534,-0.001,0.092,0.046,0.966,1.0,0.005,-0.023,0.001,0.019,0.007,-0.087,-0.044,-0.345,-0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2693027844333281,[-0.07027971]
73,-0.025,-0.007,-0.51,-0.007,0.094,0.046,0.961,1.0,0.009,-0.019,0.0,0.046,0.002,-0.135,0.201,0.093,-0.107,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27032302200035513,[-0.07160167]
74,-0.008,0.024,-0.499,0.001,0.095,0.046,0.956,1.0,0.011,-0.015,0.0,0.047,-0.009,-0.158,-0.072,-0.354,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730527424932711,[-0.07351719]
75,-0.025,-0.099,-0.489,0.004,0.096,0.046,0.95,1.0,0.013,0.0,0.001,0.041,-0.007,-0.166,0.059,0.621,0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27139223405909285,[-0.07544948]
76,-0.003,-0.036,-0.491,0.004,0.097,0.046,0.945,1.0,0.01,-0.003,0.001,0.041,-0.0,-0.162,-0.077,-0.006,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27155115662598234,[-0.07897573]
77,-0.003,-0.071,-0.491,-0.004,0.099,0.046,0.94,1.0,0.009,-0.0,-0.0,0.043,-0.01,-0.126,-0.083,0.268,-0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23766708841907364,[-0.08147687]
78,0.01,0.027,-0.49,0.001,0.1,0.046,0.937,1.0,0.006,-0.017,-0.0,0.036,-0.005,-0.097,-0.125,-0.321,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24391725167787298,[-0.08404893]
79,-0.036,0.042,-0.486,-0.003,0.101,0.045,0.935,1.0,0.011,-0.021,-0.001,0.038,-0.004,-0.073,0.246,-0.384,-0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2495366614995343,[-0.08689126]
80,0.013,0.02,-0.494,0.004,0.103,0.045,0.934,1.0,0.007,-0.027,-0.0,0.041,-0.003,-0.033,-0.174,-0.014,0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23794959619884268,[-0.08830543]
81,-0.012,-0.034,-0.507,-0.004,0.104,0.045,0.934,1.0,0.008,-0.02,-0.001,0.047,-0.01,0.018,0.043,0.356,-0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21830755016712983,[-0.08927984]
82,0.002,-0.019,-0.518,0.005,0.105,0.045,0.936,1.0,0.007,-0.018,-0.0,0.037,-0.005,0.043,-0.06,0.179,0.076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22959745515842395,[-0.09008183]
83,-0.01,-0.013,-0.533,0.001,0.106,0.045,0.939,1.0,0.008,-0.016,-0.001,0.026,-0.0,0.079,0.066,0.087,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20564090208957692,[-0.08897539]
84,-0.018,0.032,-0.553,-0.001,0.107,0.044,0.943,1.0,0.009,-0.021,-0.001,0.022,-0.005,0.122,0.108,-0.271,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18088367937889627,[-0.08633385]
85,0.041,0.004,-0.565,0.01,0.107,0.044,0.947,1.0,0.003,-0.022,0.0,0.021,-0.01,0.142,-0.402,0.065,0.156,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17921704404741093,[-0.08361205]
86,0.018,0.015,-0.574,-0.002,0.108,0.044,0.952,1.0,0.004,-0.024,-0.002,0.018,0.002,0.139,-0.138,-0.005,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18888596721697454,[-0.08109755]
87,0.014,-0.011,-0.576,-0.001,0.109,0.044,0.956,1.0,0.003,-0.019,-0.002,0.023,0.0,0.126,-0.079,0.139,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18781168751780358,[-0.07860057]
88,-0.027,-0.065,-0.578,-0.001,0.109,0.044,0.959,1.0,0.008,-0.012,-0.003,0.01,-0.015,0.107,0.201,0.606,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.192166649953258,[-0.07622894]
89,-0.031,-0.008,-0.564,-0.001,0.109,0.044,0.96,1.0,0.011,-0.015,-0.003,0.006,-0.006,0.049,0.195,0.064,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22872249506363812,[-0.07596172]
90,-0.02,0.019,-0.552,-0.001,0.109,0.044,0.961,1.0,0.012,-0.018,-0.003,0.003,-0.006,0.013,0.047,-0.141,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2229367605395305,[-0.07533492]
91,0.021,0.065,-0.539,-0.007,0.109,0.044,0.96,1.0,0.007,-0.025,-0.004,-0.0,0.003,-0.026,-0.244,-0.451,-0.093,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23990719976934172,[-0.07504724]
