Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
101,-0.031,-0.041,-0.572,-0.006,0.123,0.058,0.719,1.0,0.013,-0.006,-0.007,-0.0,0.004,0.015,0.184,0.164,-0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-0.01,0.066,-0.562,-0.004,0.123,0.059,0.719,1.0,0.012,-0.019,-0.008,-0.01,0.005,0.002,0.002,-0.575,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.008,0.071,-0.562,-0.002,0.122,0.059,0.719,1.0,0.01,-0.026,-0.008,-0.008,0.006,0.005,-0.13,-0.429,0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.007,0.005,-0.558,-0.001,0.122,0.059,0.719,1.0,0.008,-0.023,-0.007,-0.001,0.003,-0.001,-0.079,0.161,0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-0.004,-0.053,-0.556,-0.002,0.123,0.059,0.719,1.0,0.008,-0.014,-0.007,0.005,-0.004,-0.006,0.018,0.495,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.0,-0.017,-0.559,-0.002,0.122,0.059,0.719,1.0,0.008,-0.012,-0.007,-0.004,-0.002,-0.012,-0.015,0.102,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-0.001,0.004,-0.557,-0.002,0.122,0.059,0.718,1.0,0.009,-0.013,-0.007,-0.011,-0.001,-0.014,-0.033,-0.071,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-0.012,0.013,-0.556,-0.005,0.122,0.059,0.718,1.0,0.01,-0.016,-0.008,-0.008,0.001,-0.014,0.066,-0.092,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-0.006,-0.002,-0.554,-0.006,0.122,0.059,0.717,1.0,0.01,-0.015,-0.008,-0.005,-0.003,-0.015,-0.011,0.026,-0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-0.019,-0.033,-0.558,-0.005,0.122,0.058,0.717,1.0,0.011,-0.011,-0.008,-0.001,-0.005,-0.004,0.087,0.225,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,-0.019,-0.029,-0.563,-0.004,0.122,0.058,0.717,1.0,0.011,-0.01,-0.008,-0.0,-0.003,0.004,0.094,0.154,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.019,-0.004,-0.565,0.002,0.121,0.058,0.718,1.0,0.007,-0.012,-0.007,-0.005,-0.004,0.013,-0.199,-0.036,0.079,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.023,0.033,-0.566,-0.001,0.121,0.058,0.718,1.0,0.004,-0.019,-0.006,-0.009,-0.002,0.016,-0.157,-0.218,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-0.013,0.016,-0.566,-0.006,0.121,0.058,0.719,1.0,0.006,-0.019,-0.006,-0.007,-0.003,0.019,0.167,-0.049,-0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-0.032,0.021,-0.565,-0.007,0.121,0.058,0.719,1.0,0.01,-0.02,-0.007,-0.009,-0.001,0.014,0.265,-0.064,-0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-0.027,-0.011,-0.562,-0.005,0.12,0.058,0.719,1.0,0.013,-0.016,-0.008,-0.006,-0.009,0.009,0.106,0.158,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.021,-0.02,-0.562,0.001,0.12,0.058,0.72,1.0,0.008,-0.012,-0.006,-0.009,-0.005,0.005,-0.251,0.15,0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.033,-0.01,-0.564,0.0,0.12,0.057,0.72,1.0,0.003,-0.011,-0.005,-0.006,-0.004,0.003,-0.241,0.013,0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.015,0.002,-0.565,0.001,0.119,0.057,0.72,1.0,0.003,-0.012,-0.005,-0.011,-0.007,0.005,-0.064,-0.068,0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-0.049,0.018,-0.562,-0.008,0.119,0.057,0.72,1.0,0.01,-0.014,-0.006,-0.007,-0.01,0.002,0.41,-0.202,-0.095,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-0.056,-0.006,-0.56,-0.011,0.119,0.057,0.72,1.0,0.015,-0.013,-0.008,-0.004,-0.005,-0.007,0.36,0.016,-0.128,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-0.001,-0.022,-0.557,-0.002,0.119,0.057,0.719,1.0,0.011,-0.011,-0.006,-0.004,-0.003,-0.011,-0.101,0.135,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.041,-0.01,-0.559,0.001,0.119,0.057,0.719,1.0,0.004,-0.011,-0.005,0.002,0.006,-0.01,-0.314,-0.018,0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.043,0.004,-0.56,0.001,0.119,0.057,0.719,1.0,-0.001,-0.012,-0.004,-0.004,0.0,-0.014,-0.219,-0.112,0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,-0.015,0.015,-0.561,-0.003,0.119,0.057,0.718,1.0,0.004,-0.015,-0.005,-0.002,-0.002,-0.004,0.247,-0.155,-0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-0.047,0.005,-0.561,-0.007,0.119,0.057,0.719,1.0,0.011,-0.016,-0.006,0.003,-0.0,0.001,0.389,-0.043,-0.072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-0.015,-0.022,-0.558,-0.0,0.119,0.057,0.718,1.0,0.012,-0.013,-0.005,-0.002,0.004,-0.006,0.042,0.181,0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.026,-0.027,-0.559,-0.001,0.119,0.057,0.718,1.0,0.007,-0.01,-0.005,0.003,0.011,-0.005,-0.224,0.129,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.006,0.004,-0.562,-0.003,0.119,0.057,0.718,1.0,0.007,-0.012,-0.005,0.001,0.01,-0.002,-0.021,-0.134,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,-0.006,0.011,-0.559,-0.002,0.119,0.057,0.718,1.0,0.006,-0.014,-0.005,-0.0,0.001,-0.004,0.104,-0.146,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-0.012,0.003,-0.56,-0.002,0.119,0.057,0.718,1.0,0.009,-0.015,-0.005,-0.0,0.001,-0.001,0.078,-0.033,-0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.006,-0.014,-0.56,-0.004,0.119,0.058,0.718,1.0,0.008,-0.013,-0.006,0.003,0.007,0.002,-0.053,0.082,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.007,-0.016,-0.562,-0.001,0.119,0.058,0.718,1.0,0.007,-0.012,-0.006,0.003,0.007,0.002,-0.035,0.071,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-0.013,0.003,-0.565,-0.002,0.119,0.058,0.719,1.0,0.009,-0.014,-0.006,-0.001,0.008,0.01,0.127,-0.063,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,-0.0,0.008,-0.563,-0.002,0.119,0.058,0.719,1.0,0.008,-0.015,-0.006,-0.002,0.005,0.008,0.005,-0.077,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.004,0.015,-0.566,-0.001,0.119,0.058,0.719,1.0,0.009,-0.017,-0.006,-0.004,0.004,0.016,-0.069,-0.095,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,-0.018,0.037,-0.567,-0.008,0.119,0.059,0.72,1.0,0.01,-0.018,-0.007,0.0,0.012,0.019,0.161,-0.309,-0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-0.005,0.014,-0.566,-0.009,0.119,0.059,0.721,1.0,0.008,-0.018,-0.008,-0.0,0.004,0.019,0.057,-0.073,-0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-0.002,-0.061,-0.565,-0.003,0.119,0.059,0.721,1.0,0.009,-0.007,-0.007,-0.003,0.005,0.015,0.005,0.428,0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.021,-0.036,-0.567,-0.001,0.119,0.059,0.721,1.0,0.006,-0.005,-0.007,0.003,0.013,0.002,-0.133,0.091,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.003,0.018,-0.569,-0.001,0.119,0.06,0.722,1.0,0.007,-0.01,-0.006,-0.007,0.007,0.009,0.013,-0.307,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-0.003,0.043,-0.563,-0.003,0.119,0.06,0.722,1.0,0.008,-0.018,-0.007,-0.003,0.006,0.0,0.05,-0.368,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-0.034,-0.005,-0.56,-0.002,0.119,0.06,0.722,1.0,0.012,-0.018,-0.006,0.004,0.006,-0.003,0.258,0.118,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.016,-0.049,-0.554,-0.005,0.119,0.06,0.721,1.0,0.008,-0.011,-0.007,0.011,0.006,-0.018,-0.156,0.373,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.022,-0.005,-0.558,-0.002,0.119,0.061,0.72,1.0,0.007,-0.011,-0.006,0.002,0.012,-0.02,-0.165,-0.063,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.02,0.029,-0.555,-0.002,0.119,0.061,0.72,1.0,0.004,-0.016,-0.006,-0.001,0.009,-0.024,-0.071,-0.277,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-0.009,0.018,-0.554,-0.002,0.119,0.061,0.719,1.0,0.008,-0.018,-0.006,0.0,0.004,-0.022,0.108,-0.11,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,-0.023,-0.021,-0.551,-0.003,0.119,0.061,0.718,1.0,0.011,-0.014,-0.006,0.006,0.003,-0.024,0.161,0.176,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-0.019,-0.04,-0.556,-0.003,0.12,0.061,0.717,1.0,0.013,-0.01,-0.006,0.006,0.001,-0.016,0.059,0.258,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-0.009,-0.031,-0.564,-0.0,0.12,0.062,0.717,1.0,0.011,-0.01,-0.006,0.007,0.003,0.005,0.024,0.16,0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.014,0.01,-0.564,0.001,0.12,0.062,0.718,1.0,0.007,-0.014,-0.005,0.003,0.005,0.01,-0.102,-0.153,0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,-0.007,0.025,-0.567,-0.006,0.12,0.062,0.718,1.0,0.008,-0.018,-0.006,0.001,0.003,0.021,0.08,-0.19,-0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-0.025,-0.001,-0.566,-0.004,0.12,0.062,0.719,1.0,0.01,-0.017,-0.005,0.004,-0.0,0.022,0.206,0.048,-0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-0.007,-0.019,-0.565,-0.002,0.12,0.062,0.719,1.0,0.01,-0.014,-0.006,0.001,-0.001,0.016,0.01,0.158,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.001,-0.004,-0.567,-0.003,0.12,0.062,0.72,1.0,0.009,-0.014,-0.006,0.002,0.006,0.018,-0.016,0.005,-0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-0.001,0.013,-0.566,-0.004,0.12,0.062,0.72,1.0,0.008,-0.016,-0.006,-0.003,0.002,0.014,0.018,-0.108,-0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.002,0.009,-0.563,-0.002,0.12,0.062,0.721,1.0,0.007,-0.017,-0.005,-0.007,0.006,0.004,0.026,-0.02,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-0.048,0.015,-0.566,-0.004,0.12,0.062,0.721,1.0,0.012,-0.018,-0.005,0.002,0.009,0.014,0.424,-0.09,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.003,0.006,-0.563,-0.0,0.12,0.062,0.721,1.0,0.008,-0.017,-0.004,-0.005,0.003,0.01,-0.019,-0.002,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.035,-0.01,-0.563,-0.001,0.119,0.063,0.721,1.0,0.005,-0.015,-0.005,-0.008,0.008,0.006,-0.255,0.132,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.027,-0.004,-0.568,-0.003,0.119,0.063,0.722,1.0,0.003,-0.014,-0.005,-0.004,0.013,0.013,-0.102,0.022,-0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-0.006,-0.004,-0.564,-0.003,0.119,0.063,0.722,1.0,0.005,-0.014,-0.005,-0.003,0.01,0.002,0.186,0.021,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-0.014,-0.005,-0.562,0.001,0.119,0.064,0.722,1.0,0.009,-0.014,-0.005,-0.006,0.01,-0.003,0.16,0.042,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,-0.02,0.003,-0.563,-0.005,0.119,0.064,0.722,1.0,0.012,-0.014,-0.006,-0.0,0.013,0.001,0.147,-0.058,-0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.018,0.0,-0.559,-0.004,0.119,0.065,0.722,1.0,0.009,-0.014,-0.006,-0.005,0.018,-0.008,-0.149,-0.015,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.051,0.02,-0.563,0.002,0.119,0.065,0.722,1.0,0.004,-0.017,-0.005,-0.003,0.015,-0.002,-0.361,-0.142,0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.021,0.016,-0.564,-0.003,0.119,0.066,0.721,1.0,0.004,-0.018,-0.006,0.001,0.016,-0.0,-0.039,-0.089,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-0.05,-0.048,-0.564,-0.003,0.119,0.066,0.722,1.0,0.012,-0.012,-0.006,0.005,0.0,0.01,0.43,0.398,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-0.047,-0.05,-0.569,-0.004,0.119,0.066,0.722,1.0,0.017,-0.008,-0.006,0.01,0.004,0.009,0.271,0.292,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.003,0.023,-0.564,-0.001,0.119,0.066,0.722,1.0,0.015,-0.012,-0.006,0.006,0.014,0.001,-0.166,-0.354,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.029,0.042,-0.56,-0.004,0.12,0.067,0.722,1.0,0.009,-0.018,-0.006,0.003,0.01,-0.005,-0.283,-0.376,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.005,-0.018,-0.56,-0.001,0.12,0.066,0.722,1.0,0.007,-0.014,-0.005,0.009,-0.002,-0.002,-0.017,0.126,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-0.016,-0.049,-0.56,-0.001,0.12,0.066,0.722,1.0,0.009,-0.008,-0.005,0.015,-0.005,-0.011,0.135,0.266,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-0.035,-0.051,-0.563,-0.005,0.121,0.066,0.721,1.0,0.013,-0.004,-0.006,0.016,-0.005,-0.014,0.225,0.162,-0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-0.016,0.034,-0.56,-0.001,0.121,0.066,0.721,1.0,0.013,-0.013,-0.006,0.013,-0.006,-0.016,0.025,-0.465,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,-0.005,0.054,-0.556,-0.004,0.122,0.066,0.72,1.0,0.012,-0.021,-0.006,0.01,-0.003,-0.014,-0.055,-0.453,-0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.03,-0.02,-0.552,0.001,0.122,0.066,0.72,1.0,0.007,-0.018,-0.006,0.015,-0.008,-0.016,-0.301,0.236,0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.004,-0.059,-0.56,-0.005,0.123,0.065,0.719,1.0,0.007,-0.01,-0.006,0.022,-0.007,-0.005,-0.032,0.394,-0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.001,-0.029,-0.563,-0.004,0.123,0.065,0.719,1.0,0.007,-0.008,-0.006,0.012,-0.007,-0.009,0.004,0.052,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,-0.021,0.011,-0.561,-0.0,0.123,0.065,0.719,1.0,0.01,-0.014,-0.006,0.008,-0.011,-0.006,0.137,-0.19,0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-0.019,0.027,-0.559,0.002,0.124,0.064,0.719,1.0,0.011,-0.019,-0.005,0.014,-0.013,-0.003,0.075,-0.24,0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,-0.0,0.023,-0.556,-0.002,0.125,0.064,0.718,1.0,0.01,-0.022,-0.006,0.018,-0.013,-0.008,-0.095,-0.128,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,-0.003,-0.019,-0.558,-0.007,0.125,0.064,0.718,1.0,0.009,-0.018,-0.007,0.022,-0.011,0.002,-0.028,0.184,-0.063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,-0.001,-0.049,-0.562,-0.002,0.126,0.063,0.719,1.0,0.008,-0.009,-0.007,0.02,-0.006,0.004,0.001,0.258,0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.016,-0.019,-0.57,0.003,0.126,0.063,0.719,1.0,0.006,-0.01,-0.006,0.015,-0.011,0.016,-0.149,-0.02,0.083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.006,0.022,-0.568,0.001,0.127,0.063,0.72,1.0,0.006,-0.015,-0.005,0.01,-0.007,0.015,-0.026,-0.295,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-0.014,0.018,-0.57,-0.003,0.127,0.062,0.721,1.0,0.007,-0.019,-0.005,0.014,-0.015,0.027,0.12,-0.165,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,-0.038,0.005,-0.566,-0.009,0.128,0.062,0.721,1.0,0.012,-0.019,-0.007,0.02,-0.012,0.018,0.248,-0.052,-0.108,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,-0.006,-0.023,-0.56,-0.006,0.128,0.061,0.721,1.0,0.01,-0.015,-0.007,0.01,-0.007,-0.001,-0.016,0.178,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.034,-0.02,-0.563,-0.001,0.129,0.061,0.721,1.0,0.004,-0.014,-0.006,0.011,-0.009,0.002,-0.281,0.113,0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.037,0.003,-0.563,0.0,0.129,0.061,0.721,1.0,0.0,-0.015,-0.005,0.007,-0.005,-0.003,-0.191,-0.093,0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-0.014,0.007,-0.559,-0.001,0.129,0.061,0.721,1.0,0.005,-0.017,-0.005,0.0,-0.011,-0.013,0.192,-0.057,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,-0.051,0.011,-0.559,-0.005,0.129,0.06,0.721,1.0,0.012,-0.019,-0.006,0.006,-0.009,-0.006,0.391,-0.06,-0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,-0.03,-0.012,-0.556,-0.003,0.129,0.06,0.72,1.0,0.014,-0.017,-0.006,0.002,-0.008,-0.014,0.114,0.142,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.03,-0.018,-0.558,-0.0,0.129,0.06,0.72,1.0,0.007,-0.015,-0.006,0.002,-0.005,-0.007,-0.317,0.141,0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.045,0.004,-0.563,0.0,0.129,0.06,0.72,1.0,0.002,-0.016,-0.005,0.002,-0.006,0.002,-0.339,-0.054,0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.011,0.008,-0.564,-0.001,0.129,0.06,0.72,1.0,0.002,-0.017,-0.005,-0.003,-0.005,0.004,0.024,-0.054,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,-0.05,-0.026,-0.563,-0.003,0.129,0.059,0.721,1.0,0.01,-0.015,-0.006,-0.001,-0.017,0.005,0.4,0.237,-0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,-0.047,-0.021,-0.566,-0.005,0.129,0.059,0.721,1.0,0.015,-0.013,-0.007,-0.001,-0.008,0.007,0.269,0.132,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,-0.017,-0.563,0.001,0.129,0.059,0.721,1.0,0.012,-0.012,-0.006,-0.007,-0.006,0.002,-0.148,0.082,0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.029,0.003,-0.565,0.003,0.129,0.058,0.721,1.0,0.007,-0.014,-0.005,-0.003,-0.005,0.009,-0.308,-0.092,0.083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.018,0.028,-0.561,-0.004,0.128,0.058,0.721,1.0,0.004,-0.017,-0.006,-0.013,-0.01,-0.004,-0.126,-0.233,-0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-0.002,0.014,-0.56,-0.003,0.128,0.058,0.721,1.0,0.006,-0.017,-0.006,-0.011,-0.01,-0.004,0.03,-0.089,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-0.014,-0.025,-0.559,-0.003,0.128,0.057,0.721,1.0,0.009,-0.013,-0.006,-0.016,-0.012,-0.008,0.057,0.228,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,-0.025,-0.017,-0.567,-0.007,0.127,0.057,0.721,1.0,0.011,-0.011,-0.007,-0.012,-0.015,0.012,0.116,0.079,-0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-0.013,0.005,-0.566,-0.001,0.127,0.056,0.721,1.0,0.01,-0.012,-0.006,-0.015,-0.014,0.008,0.009,-0.114,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
