Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
80,0.005,0.001,-0.422,-0.011,0.108,0.061,0.928,1.0,0.006,-0.019,-0.008,0.003,0.009,-0.116,0.031,0.105,-0.132,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3606598807966383,[-0.11065082]
81,-0.016,-0.027,-0.425,0.001,0.108,0.061,0.925,1.0,0.008,-0.013,-0.006,-0.005,-0.001,-0.089,0.18,0.276,0.062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32681399277254763,[-0.11243145]
82,-0.025,0.002,-0.425,-0.004,0.108,0.061,0.923,1.0,0.012,-0.014,-0.007,0.003,0.002,-0.076,0.172,-0.044,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33831950915259373,[-0.11435783]
83,-0.023,0.005,-0.436,-0.004,0.108,0.061,0.922,1.0,0.012,-0.015,-0.007,0.001,0.0,-0.029,0.158,-0.049,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3033080420747158,[-0.11548858]
84,0.034,-0.001,-0.44,0.001,0.108,0.061,0.922,1.0,0.007,-0.015,-0.006,-0.006,-0.008,-0.011,-0.364,0.041,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31981217887664004,[-0.11589575]
85,-0.004,0.0,-0.456,-0.0,0.108,0.061,0.923,1.0,0.008,-0.015,-0.006,-0.004,-0.003,0.034,0.047,0.021,0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2884354374532889,[-0.11567969]
86,0.038,-0.015,-0.464,0.001,0.108,0.061,0.925,1.0,0.004,-0.013,-0.006,-0.007,0.004,0.055,-0.289,0.145,0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2927443087052769,[-0.11536269]
87,-0.027,0.021,-0.476,-0.007,0.108,0.061,0.928,1.0,0.01,-0.017,-0.007,0.002,0.011,0.077,0.295,-0.185,-0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2831235498726292,[-0.11420005]
88,0.001,0.0,-0.482,0.001,0.108,0.061,0.931,1.0,0.008,-0.014,-0.006,-0.002,0.008,0.09,0.034,-0.017,0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2771787142818397,[-0.11283494]
89,-0.046,0.039,-0.482,-0.007,0.108,0.061,0.933,1.0,0.014,-0.02,-0.007,-0.001,-0.005,0.078,0.351,-0.29,-0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2958306371068284,[-0.11239712]
90,0.01,-0.019,-0.484,0.001,0.108,0.061,0.936,1.0,0.01,-0.013,-0.006,-0.0,-0.0,0.078,-0.152,0.165,0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2833436989402771,[-0.1103317]
91,-0.004,-0.007,-0.485,-0.003,0.108,0.061,0.938,1.0,0.011,-0.014,-0.007,0.008,-0.005,0.058,-0.039,0.025,-0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30130119971941643,[-0.10966791]
92,0.025,-0.029,-0.482,-0.001,0.108,0.061,0.939,1.0,0.005,-0.011,-0.007,0.013,0.002,0.039,-0.179,0.177,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2994304906438131,[-0.10783867]
93,-0.006,-0.066,-0.484,-0.001,0.109,0.061,0.94,1.0,0.008,-0.006,-0.006,0.016,0.002,0.025,0.086,0.442,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2978609575814326,[-0.1069737]
94,-0.005,-0.014,-0.478,0.002,0.109,0.061,0.94,1.0,0.008,-0.008,-0.005,0.01,0.005,-0.003,0.086,-0.062,0.062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3100832537781971,[-0.10613013]
95,-0.025,0.039,-0.468,-0.006,0.109,0.061,0.939,1.0,0.011,-0.016,-0.007,0.002,0.005,-0.019,0.217,-0.405,-0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3048311455072539,[-0.10617564]
96,-0.013,0.024,-0.464,-0.006,0.109,0.061,0.938,1.0,0.01,-0.02,-0.007,0.004,0.0,-0.027,0.1,-0.13,-0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30738780299071916,[-0.10580446]
97,0.012,-0.023,-0.45,-0.0,0.11,0.061,0.936,1.0,0.008,-0.017,-0.007,0.015,-0.001,-0.057,-0.123,0.267,0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3346519502342091,[-0.10718518]
98,0.033,-0.019,-0.452,-0.001,0.11,0.061,0.934,1.0,0.005,-0.014,-0.006,0.016,0.0,-0.052,-0.27,0.132,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31692044656687,[-0.10790745]
99,-0.003,0.004,-0.448,-0.003,0.111,0.061,0.932,1.0,0.006,-0.015,-0.007,0.026,0.004,-0.056,0.107,-0.127,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32367767556841265,[-0.10911901]
100,-0.035,-0.013,-0.439,0.0,0.112,0.061,0.93,1.0,0.01,-0.015,-0.006,0.017,0.002,-0.065,0.338,0.091,0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3330178413734307,[-0.11078721]
101,0.001,-0.001,-0.441,-0.007,0.112,0.061,0.928,1.0,0.01,-0.016,-0.007,0.013,-0.005,-0.05,-0.071,-0.005,-0.076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3194075828073051,[-0.11149158]
102,0.052,-0.001,-0.439,0.003,0.112,0.061,0.927,1.0,0.005,-0.017,-0.006,0.009,0.0,-0.045,-0.477,0.039,0.085,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32706339230494247,[-0.11279771]
103,0.015,-0.013,-0.445,0.003,0.113,0.062,0.926,1.0,0.005,-0.015,-0.005,0.006,0.006,-0.026,-0.053,0.119,0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3156743383848995,[-0.11322711]
104,0.006,0.011,-0.446,-0.002,0.113,0.062,0.926,1.0,0.006,-0.017,-0.005,0.009,-0.0,-0.017,-0.0,-0.106,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31817360828574454,[-0.11378707]
105,-0.022,0.009,-0.451,-0.008,0.113,0.062,0.926,1.0,0.011,-0.017,-0.007,0.009,0.005,0.005,0.191,-0.086,-0.086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30352314055509294,[-0.11395623]
106,-0.019,0.006,-0.46,-0.003,0.114,0.061,0.927,1.0,0.012,-0.017,-0.007,0.007,-0.006,0.028,0.092,-0.053,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29648345638436185,[-0.11354993]
107,-0.025,0.002,-0.467,-0.003,0.114,0.061,0.928,1.0,0.014,-0.017,-0.007,0.004,-0.004,0.047,0.112,0.006,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2908808256994455,[-0.11313316]
108,0.009,-0.029,-0.472,-0.002,0.114,0.061,0.93,1.0,0.011,-0.015,-0.007,0.007,-0.003,0.057,-0.176,0.277,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.291008471821887,[-0.11264383]
109,0.032,-0.004,-0.476,-0.005,0.114,0.061,0.932,1.0,0.007,-0.016,-0.008,0.007,-0.007,0.054,-0.339,0.03,-0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2989987835327379,[-0.11157868]
110,0.026,0.009,-0.481,0.0,0.114,0.061,0.934,1.0,0.006,-0.017,-0.007,-0.002,-0.001,0.06,-0.23,-0.058,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28474970133978017,[-0.11061758]
111,-0.05,0.0,-0.484,0.0,0.114,0.061,0.936,1.0,0.012,-0.017,-0.006,0.002,-0.004,0.063,0.442,0.023,0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28171718391368633,[-0.109364]
112,-0.031,0.025,-0.478,-0.003,0.114,0.061,0.937,1.0,0.014,-0.02,-0.007,-0.004,-0.004,0.035,0.178,-0.141,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30876328622542726,[-0.10863939]
113,-0.021,-0.017,-0.474,0.001,0.114,0.06,0.938,1.0,0.015,-0.015,-0.006,-0.001,-0.02,0.023,-0.008,0.178,0.064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30024555348909715,[-0.10806692]
114,0.006,-0.024,-0.472,-0.001,0.114,0.06,0.938,1.0,0.011,-0.013,-0.006,0.006,-0.011,0.006,-0.178,0.179,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30931586038454906,[-0.10753671]
115,0.013,-0.023,-0.466,-0.002,0.114,0.059,0.938,1.0,0.008,-0.011,-0.006,0.004,-0.016,-0.016,-0.19,0.121,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3178157882676727,[-0.10760069]
116,0.051,-0.002,-0.461,-0.003,0.115,0.059,0.937,1.0,0.003,-0.012,-0.006,0.006,-0.019,-0.033,-0.486,-0.093,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31945616761279905,[-0.107639]
117,-0.013,0.003,-0.456,-0.001,0.115,0.058,0.935,1.0,0.008,-0.013,-0.006,-0.0,-0.022,-0.041,0.07,-0.099,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3169225652741039,[-0.10803931]
118,-0.032,0.035,-0.455,-0.001,0.114,0.058,0.934,1.0,0.011,-0.019,-0.006,-0.001,-0.015,-0.036,0.211,-0.284,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30939387179111905,[-0.10842501]
119,-0.077,0.01,-0.45,-0.01,0.115,0.057,0.932,1.0,0.02,-0.018,-0.008,0.004,-0.025,-0.042,0.433,-0.061,-0.095,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32083182074575173,[-0.1093198]
120,-0.002,-0.019,-0.445,-0.002,0.115,0.056,0.931,1.0,0.014,-0.016,-0.008,0.007,-0.032,-0.047,-0.252,0.197,0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32575458355818643,[-0.11035785]
121,0.041,-0.06,-0.446,0.004,0.115,0.055,0.929,1.0,0.008,-0.009,-0.007,0.007,-0.026,-0.04,-0.544,0.457,0.117,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31959841143747814,[-0.11097327]
122,0.026,-0.041,-0.454,0.006,0.116,0.054,0.929,1.0,0.002,-0.007,-0.004,0.02,-0.016,-0.024,-0.191,0.15,0.121,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31085045001596256,[-0.11175303]
123,-0.029,0.032,-0.441,-0.008,0.116,0.053,0.927,1.0,0.006,-0.015,-0.006,0.001,-0.027,-0.043,0.261,-0.372,-0.091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335390866013231,[-0.11335654]
124,-0.042,0.059,-0.448,-0.008,0.116,0.053,0.927,1.0,0.011,-0.022,-0.008,-0.002,-0.021,-0.015,0.281,-0.468,-0.087,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3035286907907604,[-0.11320016]
125,-0.037,0.05,-0.451,-0.007,0.115,0.052,0.927,1.0,0.013,-0.025,-0.008,-0.009,-0.022,-0.003,0.174,-0.265,-0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3111344999307104,[-0.11352547]
126,0.042,0.006,-0.449,0.001,0.115,0.051,0.927,1.0,0.004,-0.022,-0.007,-0.002,-0.021,0.003,-0.453,0.115,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3133772390432159,[-0.1136468]
127,0.01,-0.052,-0.454,0.001,0.115,0.051,0.927,1.0,0.004,-0.012,-0.007,0.001,-0.016,0.01,-0.088,0.476,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3154677991732256,[-0.11357666]
128,0.028,-0.086,-0.463,0.008,0.116,0.05,0.928,1.0,0.0,-0.004,-0.005,0.011,-0.022,0.018,-0.195,0.602,0.158,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30929593189630256,[-0.11327312]
129,-0.018,-0.014,-0.464,-0.007,0.116,0.05,0.928,1.0,0.006,-0.008,-0.007,0.005,-0.011,0.011,0.18,-0.061,-0.073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31311572194652865,[-0.11315939]
130,-0.018,0.076,-0.467,-0.011,0.116,0.049,0.93,1.0,0.008,-0.022,-0.009,0.004,-0.012,0.034,0.128,-0.686,-0.135,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28257876872144605,[-0.11235828]
131,-0.002,0.061,-0.468,-0.009,0.116,0.049,0.931,1.0,0.007,-0.027,-0.009,-0.016,-0.018,0.033,-0.054,-0.327,-0.092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3017867884275244,[-0.11178931]
132,0.004,-0.036,-0.468,0.001,0.116,0.048,0.932,1.0,0.005,-0.019,-0.007,-0.003,-0.016,0.039,-0.051,0.495,0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2937743685248355,[-0.11083389]
133,0.008,-0.037,-0.471,0.001,0.116,0.048,0.933,1.0,0.004,-0.013,-0.006,0.002,-0.012,0.029,-0.055,0.324,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3103560990440255,[-0.11055778]
134,0.009,-0.071,-0.474,0.003,0.116,0.047,0.934,1.0,0.004,-0.006,-0.005,0.012,-0.014,0.028,-0.08,0.482,0.079,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2979033596629818,[-0.11017098]
135,-0.016,-0.011,-0.472,-0.003,0.116,0.047,0.934,1.0,0.006,-0.012,-0.006,0.011,-0.009,0.01,0.163,-0.015,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3110742271734058,[-0.10944452]
136,0.004,0.024,-0.464,-0.004,0.116,0.047,0.934,1.0,0.005,-0.018,-0.006,0.003,-0.007,-0.0,-0.025,-0.217,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3052146509716462,[-0.10949489]
137,-0.007,0.063,-0.458,-0.005,0.116,0.047,0.934,1.0,0.007,-0.026,-0.007,-0.011,-0.004,-0.016,0.052,-0.379,-0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3201469243045769,[-0.10976413]
138,0.002,0.009,-0.454,-0.004,0.116,0.047,0.933,1.0,0.006,-0.023,-0.008,-0.01,-0.004,-0.021,-0.024,0.137,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3156709719608068,[-0.10983266]
139,-0.029,-0.042,-0.451,-0.002,0.116,0.046,0.932,1.0,0.01,-0.016,-0.007,-0.005,-0.006,-0.028,0.202,0.492,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32328025645624425,[-0.11006606]
140,-0.015,-0.043,-0.455,-0.003,0.116,0.046,0.931,1.0,0.01,-0.012,-0.008,0.008,-0.004,-0.022,0.057,0.343,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3142082100187177,[-0.11021281]
141,0.009,0.0,-0.456,0.002,0.116,0.046,0.931,1.0,0.007,-0.013,-0.006,0.002,-0.007,-0.022,-0.144,-0.081,0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31519987652424375,[-0.11027508]
142,0.025,0.037,-0.454,-0.005,0.116,0.046,0.93,1.0,0.003,-0.019,-0.007,0.002,-0.009,-0.015,-0.223,-0.326,-0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30789605461151026,[-0.11103143]
143,0.017,0.029,-0.453,-0.003,0.116,0.046,0.93,1.0,0.003,-0.021,-0.007,-0.011,0.002,-0.016,-0.098,-0.136,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3170905327200538,[-0.11148864]
144,-0.002,-0.011,-0.453,0.0,0.115,0.046,0.93,1.0,0.004,-0.018,-0.006,-0.014,-0.006,-0.009,0.064,0.23,0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31078949784525756,[-0.11199697]
145,-0.019,-0.019,-0.454,-0.005,0.115,0.045,0.929,1.0,0.008,-0.014,-0.006,-0.005,-0.007,-0.006,0.137,0.189,-0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3148628255255192,[-0.11213161]
146,-0.039,-0.026,-0.46,-0.005,0.115,0.045,0.93,1.0,0.012,-0.012,-0.007,0.003,-0.007,0.01,0.251,0.174,-0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30082716407963456,[-0.11221896]
147,-0.011,0.004,-0.461,-0.004,0.116,0.045,0.93,1.0,0.01,-0.014,-0.007,0.003,-0.008,0.01,-0.003,-0.104,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3090058604011131,[-0.11215716]
148,0.002,0.02,-0.461,-0.0,0.115,0.045,0.93,1.0,0.008,-0.017,-0.007,-0.002,-0.001,0.016,-0.074,-0.174,0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30274708509401904,[-0.11208344]
149,0.033,0.023,-0.465,0.002,0.115,0.045,0.931,1.0,0.003,-0.019,-0.006,-0.006,0.001,0.025,-0.276,-0.144,0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29895690261009367,[-0.11145039]
150,-0.009,-0.007,-0.465,-0.004,0.115,0.045,0.932,1.0,0.005,-0.017,-0.006,-0.008,0.006,0.021,0.151,0.137,-0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30708680634160906,[-0.11119393]
151,-0.004,-0.013,-0.469,-0.005,0.115,0.045,0.933,1.0,0.005,-0.015,-0.006,0.001,0.004,0.026,0.088,0.128,-0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2980841556603346,[-0.1104412]
152,-0.028,-0.035,-0.472,-0.006,0.115,0.046,0.934,1.0,0.01,-0.009,-0.006,0.003,0.006,0.027,0.231,0.195,-0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2975713264406957,[-0.10994417]
153,-0.014,-0.001,-0.478,-0.007,0.115,0.046,0.935,1.0,0.009,-0.011,-0.007,0.011,0.005,0.034,0.107,-0.146,-0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28850795691598763,[-0.10914674]
154,0.016,-0.003,-0.472,0.003,0.115,0.046,0.935,1.0,0.006,-0.012,-0.005,0.001,-0.001,0.019,-0.171,-0.068,0.087,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30352987523664243,[-0.1090163]
155,0.015,0.015,-0.47,0.003,0.115,0.046,0.935,1.0,0.005,-0.016,-0.005,-0.004,0.008,0.009,-0.098,-0.145,0.081,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3056396956614709,[-0.1086742]
156,-0.002,-0.001,-0.466,0.0,0.115,0.046,0.935,1.0,0.005,-0.015,-0.004,-0.003,0.005,-0.0,0.075,0.009,0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3069328256683398,[-0.10855899]
157,-0.003,-0.009,-0.464,-0.004,0.115,0.046,0.935,1.0,0.006,-0.014,-0.005,-0.002,0.004,-0.01,0.059,0.07,-0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3123229246307745,[-0.10848311]
158,-0.028,-0.001,-0.463,-0.01,0.115,0.047,0.935,1.0,0.01,-0.014,-0.007,0.006,0.01,-0.011,0.253,-0.051,-0.115,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30637453024277034,[-0.10864883]
159,-0.014,0.003,-0.451,-0.004,0.115,0.047,0.933,1.0,0.009,-0.015,-0.007,0.006,0.019,-0.04,0.155,-0.068,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33469009846759584,[-0.10941616]
160,0.054,-0.02,-0.452,0.011,0.116,0.047,0.932,1.0,0.003,-0.014,-0.005,0.01,0.001,-0.031,-0.498,0.138,0.212,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31138989833513475,[-0.10967436]
161,0.016,-0.014,-0.454,0.001,0.116,0.048,0.931,1.0,0.005,-0.011,-0.005,0.006,0.012,-0.031,-0.096,0.009,0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31898810211987905,[-0.1102728]
162,-0.014,0.044,-0.449,-0.007,0.116,0.048,0.93,1.0,0.007,-0.018,-0.007,-0.002,0.014,-0.036,0.186,-0.406,-0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3221703170195068,[-0.11072342]
163,-0.037,0.031,-0.448,-0.005,0.116,0.048,0.929,1.0,0.013,-0.021,-0.008,-0.002,0.005,-0.027,0.254,-0.187,-0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3131881170099878,[-0.11117465]
164,-0.02,0.019,-0.45,-0.003,0.115,0.048,0.928,1.0,0.014,-0.021,-0.008,-0.005,0.004,-0.016,0.037,-0.044,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3117183304375582,[-0.1115973]
165,0.011,-0.024,-0.448,-0.002,0.116,0.049,0.928,1.0,0.012,-0.015,-0.008,0.004,0.002,-0.012,-0.255,0.236,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3167712030709083,[-0.11244167]
166,0.005,-0.025,-0.453,0.0,0.116,0.049,0.928,1.0,0.009,-0.012,-0.007,0.006,0.009,-0.004,-0.083,0.159,0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31548122689262664,[-0.11279872]
167,-0.003,-0.055,-0.46,-0.001,0.116,0.049,0.928,1.0,0.008,-0.008,-0.007,0.01,0.005,0.013,0.018,0.362,0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3005480845565349,[-0.1126466]
168,0.008,-0.0,-0.46,-0.005,0.116,0.049,0.929,1.0,0.007,-0.012,-0.008,0.003,0.003,0.009,-0.087,-0.103,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3134099097411933,[-0.11284011]
169,-0.02,0.012,-0.463,-0.004,0.116,0.049,0.929,1.0,0.01,-0.015,-0.007,-0.002,0.012,0.022,0.174,-0.147,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29619164599892334,[-0.11235818]
170,-0.01,0.068,-0.464,0.001,0.116,0.05,0.93,1.0,0.009,-0.024,-0.007,-0.006,0.013,0.027,0.094,-0.514,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3012103422066881,[-0.1122039]
171,0.008,0.03,-0.463,-0.009,0.116,0.05,0.931,1.0,0.006,-0.024,-0.008,-0.006,0.014,0.021,-0.014,-0.096,-0.102,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31010160823045396,[-0.11146932]
172,0.042,-0.002,-0.463,-0.005,0.116,0.05,0.932,1.0,0.002,-0.02,-0.008,0.002,0.006,0.018,-0.316,0.132,-0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30872194996702806,[-0.11138961]
