px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.002,-0.0,-0.011,-0.019,0.008
0.008,-0.021,0.058,1.0,0.007,0.026,-0.017,0.0,0.001,0.001,-0.049,-0.015,0.013
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.0,0.002,-0.0,0.01,-0.017,0.0
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.0,0.001,0.001,0.008,-0.002,-0.005
0.008,-0.021,0.058,1.0,0.006,0.026,-0.017,0.004,-0.003,0.0,-0.127,-0.023,-0.001
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.0,-0.002,-0.002,0.032,0.039,-0.005
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,-0.002,-0.002,0.026,0.038,-0.002
0.008,-0.021,0.058,1.0,0.007,0.025,-0.016,0.001,0.0,0.003,-0.065,-0.057,0.05
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.001,-0.0,0.017,-0.026,-0.012
0.008,-0.021,0.058,1.0,0.008,0.026,-0.017,-0.001,0.001,-0.0,0.005,-0.027,-0.004
0.008,-0.021,0.058,1.0,0.007,0.025,-0.016,0.0,0.001,0.002,-0.067,-0.03,0.03
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.002,-0.002,0.061,0.012,-0.026
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.001,-0.001,0.046,0.014,-0.019
0.008,-0.021,0.058,1.0,0.006,0.025,-0.017,0.002,-0.003,0.0,-0.082,-0.029,-0.021
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.0,-0.0,-0.001,0.066,-0.003,-0.018
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,-0.0,-0.0,0.003,-0.006,0.011,-0.017
0.008,-0.021,0.058,1.0,0.006,0.026,-0.017,0.001,-0.002,0.001,-0.079,-0.013,-0.011
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.003,0.002,-0.001,0.065,0.024,-0.009
0.008,-0.021,0.058,0.999,0.007,0.027,-0.017,-0.003,0.001,0.0,0.026,0.084,-0.001
0.008,-0.021,0.058,1.0,0.006,0.025,-0.017,0.002,-0.0,-0.002,-0.085,-0.065,-0.01
0.008,-0.021,0.058,1.0,0.008,0.025,-0.017,0.0,0.002,-0.002,0.065,-0.038,-0.003
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.0,0.001,-0.001,0.056,-0.01,-0.017
0.008,-0.021,0.058,1.0,0.007,0.025,-0.017,0.002,-0.002,-0.0,-0.066,-0.034,-0.015
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.0,0.001,0.048,0.011,0.008
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,-0.001,0.001,0.034,0.02,-0.009
0.008,-0.021,0.058,1.0,0.007,0.026,-0.017,0.001,-0.001,0.002,-0.026,-0.027,0.021
0.008,-0.021,0.058,1.0,0.008,0.026,-0.017,-0.0,0.001,-0.002,0.03,-0.024,0.0
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.002,0.001,-0.001,0.017,-0.005,-0.02
0.008,-0.021,0.058,1.0,0.007,0.026,-0.017,0.001,-0.001,-0.001,-0.088,-0.019,-0.003
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.001,0.001,0.026,0.013,0.009
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.0,0.003,0.02,0.02,-0.009
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,0.001,-0.002,0.003,-0.01,0.013,0.019
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.002,-0.0,0.001,0.047,0.033,0.005
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.001,-0.0,-0.003,0.053,0.007,-0.01
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,0.004,-0.003,-0.007,-0.042,0.032,-0.016
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.001,-0.005,0.058,0.04,0.019
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.003,0.002,0.0,0.075,-0.015,0.008
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,-0.002,0.0,0.003,0.011,-0.013,0.023
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.002,0.002,0.002,0.037,0.01,0.007
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.003,0.003,0.035,-0.029,-0.0
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,0.0,-0.0,0.002,-0.065,-0.008,-0.015
