Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
11,0.2,-0.024,0.05,0.041,0.041,0.014,0.645,1.0,-0.007,-0.013,0.011,0.097,0.051,3.113,-0.885,-0.882,0.143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.012,-0.076,0.05,0.042,0.044,0.014,0.738,1.0,0.004,-0.026,0.012,0.11,0.025,3.122,-0.022,-0.853,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-0.2,-0.2,0.05,-0.019,0.05,0.014,0.856,0.999,0.041,-0.03,0.006,0.121,0.001,3.022,1.072,-0.439,-0.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-0.2,-0.2,0.05,-0.058,0.053,0.013,0.937,0.998,0.059,-0.03,0.001,0.125,-0.006,2.867,1.098,-0.224,-0.279,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.014,-0.154,0.05,-0.021,0.057,0.014,1.013,0.998,0.046,-0.043,0.001,0.115,0.003,2.695,0.084,-0.535,-0.103,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.2,0.086,0.05,0.045,0.06,0.015,1.106,0.997,0.012,-0.072,0.005,0.096,0.013,2.485,-0.958,-1.088,0.178,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.2,0.192,0.05,0.069,0.062,0.015,1.168,0.996,-0.01,-0.092,0.009,0.084,0.009,2.274,-1.18,-1.178,0.27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.019,0.153,0.05,0.012,0.064,0.014,1.225,0.995,0.0,-0.099,0.008,0.078,-0.012,2.097,-0.202,-0.777,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-0.2,-0.148,0.05,-0.082,0.067,0.012,1.295,0.996,0.039,-0.076,0.0,0.075,-0.034,1.861,0.996,0.353,-0.318,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-0.2,-0.2,0.05,-0.085,0.069,0.01,1.34,0.997,0.058,-0.055,-0.003,0.068,-0.041,1.693,1.105,0.88,-0.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.151,-0.155,0.05,0.005,0.07,0.01,1.381,0.998,0.045,-0.052,0.001,0.045,-0.03,1.53,0.078,0.467,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.188,0.2,0.05,0.101,0.069,0.009,1.432,0.997,0.007,-0.079,0.012,0.002,-0.027,1.374,-1.045,-0.615,0.409,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.2,0.2,0.05,0.108,0.067,0.008,1.464,0.995,-0.012,-0.097,0.018,-0.022,-0.032,1.221,-1.175,-0.921,0.432,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.103,0.2,0.05,0.021,0.066,0.006,1.491,0.995,-0.013,-0.103,0.013,-0.031,-0.043,1.061,-0.549,-0.584,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-0.2,-0.02,0.05,-0.106,0.064,0.003,1.522,0.997,0.023,-0.069,0.0,-0.039,-0.069,0.876,0.787,0.726,-0.469,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.2,-0.118,0.05,-0.132,0.063,-0.0,1.538,0.998,0.043,-0.048,-0.009,-0.052,-0.078,0.724,1.019,1.048,-0.596,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.2,-0.088,0.05,-0.019,0.06,-0.002,1.551,0.998,0.041,-0.037,-0.003,-0.07,-0.067,0.569,0.379,0.874,-0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.095,0.179,0.05,0.115,0.055,-0.004,1.565,0.999,0.005,-0.048,0.013,-0.105,-0.056,0.431,-0.877,0.028,0.498,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.199,0.2,0.05,0.137,0.051,-0.005,1.569,0.998,-0.016,-0.063,0.022,-0.122,-0.056,0.289,-1.116,-0.417,0.576,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.148,0.2,0.05,0.035,0.047,-0.007,1.569,0.998,-0.023,-0.064,0.016,-0.127,-0.062,0.139,-0.735,-0.211,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-0.158,0.008,0.05,-0.099,0.042,-0.011,1.562,0.999,-0.0,-0.035,-0.002,-0.122,-0.08,-0.052,0.34,0.765,-0.516,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-0.199,-0.137,0.05,-0.144,0.038,-0.014,1.55,1.0,0.023,-0.012,-0.014,-0.125,-0.09,-0.224,0.925,1.147,-0.687,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-0.198,-0.123,0.05,-0.054,0.034,-0.017,1.534,1.0,0.029,-0.001,-0.01,-0.132,-0.085,-0.377,0.605,0.921,-0.209,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.033,0.102,0.05,0.091,0.028,-0.019,1.509,1.0,0.001,-0.011,0.007,-0.147,-0.067,-0.535,-0.578,0.039,0.446,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.198,0.2,0.05,0.143,0.023,-0.02,1.485,0.999,-0.021,-0.028,0.02,-0.157,-0.06,-0.676,-1.02,-0.555,0.632,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.2,0.2,0.05,0.048,0.018,-0.022,1.455,0.999,-0.034,-0.033,0.015,-0.154,-0.062,-0.839,-0.905,-0.4,0.128,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.045,0.032,0.05,-0.084,0.013,-0.025,1.408,1.0,-0.016,-0.012,-0.002,-0.136,-0.076,-1.04,0.177,0.507,-0.455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.2,-0.171,0.05,-0.143,0.01,-0.028,1.366,1.0,0.009,0.011,-0.015,-0.128,-0.087,-1.222,0.919,1.007,-0.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-0.2,-0.199,0.05,-0.051,0.006,-0.031,1.32,0.999,0.023,0.025,-0.011,-0.126,-0.086,-1.385,0.855,0.948,-0.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-0.138,-0.048,0.124,0.074,0.0,-0.033,1.252,1.0,0.007,0.019,0.004,-0.132,-0.064,-1.585,-0.218,0.145,0.398,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.185,0.2,0.216,0.128,-0.004,-0.034,1.197,1.0,-0.017,-0.003,0.016,-0.134,-0.05,-1.7,-0.875,-0.635,0.569,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.2,0.2,0.308,0.056,-0.007,-0.035,1.137,0.999,-0.035,-0.019,0.013,-0.131,-0.045,-1.84,-1.032,-0.815,0.17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.198,0.188,0.4,-0.04,-0.011,-0.038,1.052,0.999,-0.033,-0.008,0.001,-0.108,-0.054,-2.019,-0.271,0.111,-0.294,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.193,-0.197,0.4,-0.104,-0.013,-0.04,0.986,1.0,-0.008,0.016,-0.012,-0.09,-0.06,-2.118,0.657,0.841,-0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.2,-0.2,0.4,-0.059,-0.015,-0.041,0.923,0.999,0.012,0.032,-0.013,-0.069,-0.055,-2.096,1.004,0.958,-0.285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-0.2,-0.2,0.4,0.005,-0.015,-0.043,0.856,0.999,0.014,0.034,-0.006,-0.025,-0.041,-1.827,0.234,0.25,0.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.089,0.078,0.4,0.065,-0.013,-0.043,0.821,1.0,-0.008,0.01,0.004,0.013,-0.03,-1.491,-0.567,-0.672,0.374,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.2,0.2,0.4,0.054,-0.011,-0.043,0.8,1.0,-0.028,-0.01,0.007,0.053,-0.01,-1.109,-0.938,-1.045,0.286,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.2,0.198,0.4,0.018,-0.006,-0.041,0.791,0.999,-0.035,-0.021,0.005,0.09,0.024,-0.565,-0.471,-0.63,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.107,-0.135,0.34,-0.035,-0.002,-0.038,0.798,1.0,-0.022,-0.007,-0.003,0.108,0.059,-0.149,0.193,0.187,-0.234,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-0.195,-0.2,0.243,-0.058,0.002,-0.035,0.819,1.0,0.003,0.012,-0.009,0.129,0.084,0.253,0.86,0.705,-0.322,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.199,-0.2,0.077,-0.034,0.009,-0.03,0.864,0.999,0.026,0.019,-0.01,0.157,0.112,0.797,0.997,0.362,-0.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-0.123,-0.171,0.05,-0.008,0.015,-0.026,0.908,1.0,0.026,0.005,-0.007,0.176,0.114,1.121,0.482,-0.253,0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.196,-0.013,0.05,0.034,0.021,-0.022,0.957,1.0,0.001,-0.017,-0.001,0.191,0.129,1.381,-0.567,-0.872,0.238,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.2,0.073,0.05,0.041,0.03,-0.017,1.016,0.999,-0.018,-0.042,0.002,0.202,0.127,1.421,-0.774,-1.11,0.215,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.2,0.049,0.05,0.038,0.036,-0.013,1.053,0.998,-0.024,-0.052,0.004,0.204,0.118,1.328,-0.591,-0.889,0.164,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-0.051,-0.105,0.05,-0.018,0.043,-0.011,1.086,0.999,0.004,-0.048,-0.001,0.212,0.099,1.214,0.615,-0.267,-0.106,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.2,-0.2,0.05,-0.072,0.051,-0.008,1.122,0.999,0.038,-0.032,-0.008,0.215,0.091,1.02,1.199,0.334,-0.325,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.2,-0.2,0.05,-0.063,0.057,-0.005,1.142,0.998,0.056,-0.029,-0.011,0.208,0.088,0.837,1.226,0.278,-0.249,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.097,-0.05,0.05,0.003,0.063,-0.002,1.157,0.998,0.044,-0.044,-0.006,0.187,0.098,0.675,0.177,-0.364,0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.2,0.2,0.05,0.064,0.069,0.003,1.17,0.997,0.009,-0.075,0.002,0.165,0.106,0.447,-0.899,-1.064,0.323,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.2,0.2,0.05,0.074,0.073,0.006,1.171,0.995,-0.011,-0.096,0.006,0.154,0.107,0.249,-1.104,-1.238,0.344,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.178,0.185,0.05,0.007,0.077,0.008,1.168,0.996,-0.007,-0.09,0.002,0.154,0.088,0.077,-0.339,-0.356,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.199,-0.165,0.05,-0.082,0.083,0.01,1.158,0.998,0.034,-0.057,-0.006,0.153,0.063,-0.122,0.994,0.817,-0.357,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.2,-0.199,0.05,-0.109,0.087,0.011,1.144,0.998,0.055,-0.039,-0.013,0.14,0.056,-0.29,1.171,0.991,-0.444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,-0.2,-0.199,0.079,-0.02,0.091,0.013,1.126,0.998,0.056,-0.03,-0.007,0.122,0.057,-0.453,0.565,0.739,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.108,0.166,0.121,0.087,0.093,0.016,1.098,0.998,0.021,-0.059,0.004,0.083,0.064,-0.602,-0.787,-0.546,0.415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.2,0.2,0.204,0.116,0.094,0.018,1.072,0.997,-0.0,-0.082,0.011,0.064,0.06,-0.728,-1.062,-1.004,0.473,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.199,0.2,0.279,0.025,0.096,0.019,1.041,0.996,-0.009,-0.088,0.009,0.055,0.048,-0.886,-0.766,-0.628,0.178,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.159,0.122,0.347,-0.106,0.098,0.019,0.997,0.998,0.02,-0.061,-0.005,0.052,0.022,-1.022,0.525,0.558,-0.443,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.2,-0.104,0.383,-0.167,0.098,0.019,0.962,0.998,0.044,-0.042,-0.015,0.034,0.006,-1.092,1.006,0.857,-0.571,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-0.2,-0.197,0.4,-0.044,0.098,0.019,0.929,0.999,0.044,-0.025,-0.008,0.016,0.005,-1.087,0.423,0.974,-0.077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.027,-0.006,0.398,0.121,0.097,0.018,0.896,0.999,0.016,-0.029,0.011,-0.019,-0.007,-0.919,-0.611,0.229,0.567,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.199,0.199,0.383,0.17,0.094,0.017,0.882,0.999,-0.006,-0.044,0.025,-0.047,-0.018,-0.686,-1.002,-0.39,0.749,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.181,0.2,0.302,0.045,0.091,0.016,0.88,0.998,-0.008,-0.053,0.018,-0.075,-0.027,-0.383,-0.555,-0.413,0.138,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-0.147,0.146,0.221,-0.106,0.086,0.015,0.895,0.999,0.009,-0.042,-0.001,-0.113,-0.033,0.084,0.293,0.213,-0.549,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-0.2,-0.121,0.114,-0.17,0.081,0.014,0.92,0.999,0.032,-0.02,-0.016,-0.137,-0.039,0.457,0.873,0.825,-0.775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-0.16,-0.192,0.05,-0.054,0.076,0.012,0.952,1.0,0.028,-0.001,-0.01,-0.156,-0.036,0.762,0.223,1.044,-0.197,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.047,0.016,0.05,0.095,0.068,0.011,1.001,1.0,0.008,-0.003,0.008,-0.174,-0.038,1.042,-0.469,0.252,0.471,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.2,0.193,0.05,0.16,0.062,0.01,1.038,0.999,-0.016,-0.017,0.023,-0.182,-0.036,1.132,-1.008,-0.303,0.703,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.105,0.2,0.05,0.062,0.057,0.008,1.073,0.999,-0.015,-0.026,0.019,-0.183,-0.043,1.149,-0.392,-0.386,0.195,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-0.14,0.056,0.05,-0.079,0.051,0.006,1.116,1.0,0.005,-0.01,0.002,-0.165,-0.053,1.096,0.389,0.331,-0.463,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-0.2,-0.155,0.05,-0.146,0.046,0.004,1.144,0.999,0.026,0.014,-0.013,-0.157,-0.065,1.01,0.891,0.948,-0.704,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-0.193,-0.187,0.05,-0.061,0.042,0.002,1.167,0.999,0.028,0.028,-0.01,-0.149,-0.057,0.901,0.442,0.956,-0.248,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.083,-0.025,0.05,0.067,0.036,0.001,1.192,1.0,0.001,0.023,0.005,-0.15,-0.041,0.734,-0.618,0.162,0.352,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.2,0.192,0.05,0.139,0.031,0.0,1.206,1.0,-0.022,0.003,0.02,-0.155,-0.029,0.595,-1.089,-0.576,0.628,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.2,0.2,0.05,0.08,0.027,-0.001,1.214,0.999,-0.036,-0.013,0.02,-0.151,-0.034,0.434,-0.97,-0.762,0.282,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-0.045,0.114,0.05,-0.053,0.022,-0.003,1.218,1.0,-0.015,-0.008,0.005,-0.128,-0.052,0.22,0.276,-0.071,-0.346,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-0.2,-0.148,0.05,-0.131,0.019,-0.005,1.214,1.0,0.011,0.016,-0.01,-0.113,-0.059,0.048,0.992,0.774,-0.655,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-0.199,-0.199,0.05,-0.08,0.017,-0.007,1.206,0.999,0.023,0.034,-0.011,-0.102,-0.057,-0.121,0.855,0.995,-0.342,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,-0.06,-0.19,0.05,0.039,0.013,-0.008,1.188,0.999,0.009,0.039,0.001,-0.097,-0.039,-0.325,-0.133,0.481,0.247,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.192,0.063,0.05,0.11,0.01,-0.008,1.17,1.0,-0.015,0.018,0.015,-0.096,-0.022,-0.457,-0.849,-0.43,0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.2,0.199,0.063,0.074,0.007,-0.009,1.147,0.999,-0.034,-0.003,0.017,-0.098,-0.021,-0.618,-1.046,-0.919,0.294,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.18,0.2,0.157,-0.024,0.004,-0.01,1.107,0.999,-0.029,-0.022,0.01,-0.086,-0.032,-0.834,-0.221,-0.82,-0.148,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-0.193,0.142,0.231,-0.095,0.002,-0.012,1.073,1.0,-0.001,-0.009,-0.002,-0.071,-0.046,-0.994,0.783,0.034,-0.485,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-0.2,-0.192,0.303,-0.079,0.001,-0.013,1.033,1.0,0.022,0.013,-0.004,-0.054,-0.047,-1.161,1.143,0.783,-0.303,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.2,-0.2,0.395,-0.024,0.0,-0.015,0.976,0.999,0.026,0.037,0.002,-0.034,-0.038,-1.336,0.43,1.038,0.077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.071,-0.2,0.4,0.034,-0.0,-0.015,0.932,0.999,0.001,0.042,0.013,-0.025,-0.024,-1.39,-0.597,0.632,0.367,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.199,-0.062,0.4,0.092,-0.001,-0.015,0.892,0.999,-0.018,0.017,0.022,-0.02,-0.017,-1.368,-0.961,-0.476,0.458,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.199,0.2,0.4,0.042,0.001,-0.015,0.853,0.999,-0.023,-0.013,0.023,0.012,-0.001,-1.125,-0.412,-1.068,0.146,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.041,0.2,0.4,-0.025,0.002,-0.014,0.837,0.999,-0.011,-0.03,0.017,0.027,0.019,-0.818,0.162,-1.106,-0.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-0.2,0.06,0.377,-0.053,0.004,-0.012,0.835,1.0,0.014,-0.015,0.01,0.044,0.031,-0.452,0.883,-0.006,-0.315,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-0.199,-0.2,0.258,-0.044,0.007,-0.011,0.85,0.999,0.029,0.016,0.007,0.063,0.041,0.068,0.707,0.892,-0.204,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-0.153,-0.2,0.128,-0.014,0.01,-0.01,0.876,0.999,0.027,0.033,0.01,0.09,0.038,0.467,0.27,0.999,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.15,-0.189,0.05,0.05,0.014,-0.008,0.913,1.0,0.004,0.02,0.017,0.109,0.039,0.833,-0.606,0.056,0.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.2,-0.004,0.05,0.078,0.02,-0.007,0.967,1.0,-0.02,-0.007,0.023,0.136,0.037,1.148,-0.953,-0.746,0.246,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
