Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
94,0.025,0.022,-0.462,-0.002,0.14,0.062,0.542,1.0,0.006,-0.02,-0.005,-0.0,-0.008,0.009,-0.239,-0.138,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-0.008,0.032,-0.464,-0.003,0.14,0.062,0.542,1.0,0.007,-0.023,-0.005,-0.001,-0.007,0.013,0.075,-0.149,-0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.017,0.047,-0.461,-0.002,0.14,0.062,0.542,1.0,0.004,-0.026,-0.006,-0.001,-0.005,0.006,-0.088,-0.214,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.008,-0.017,-0.457,-0.005,0.14,0.061,0.542,1.0,0.006,-0.018,-0.006,0.003,-0.012,0.003,0.089,0.202,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-0.008,-0.069,-0.462,-0.001,0.14,0.06,0.543,1.0,0.007,-0.011,-0.005,0.009,-0.024,0.003,0.007,0.5,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,-0.038,-0.044,-0.469,-0.004,0.141,0.06,0.543,1.0,0.011,-0.008,-0.006,0.013,-0.02,0.008,0.216,0.141,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-0.028,-0.025,-0.468,-0.004,0.141,0.059,0.543,1.0,0.011,-0.009,-0.006,-0.001,-0.021,0.007,0.108,0.026,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-0.007,-0.045,-0.47,0.005,0.14,0.058,0.544,1.0,0.009,-0.008,-0.005,-0.012,-0.021,0.016,-0.057,0.241,0.109,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.027,0.049,-0.464,0.003,0.14,0.058,0.544,1.0,0.003,-0.021,-0.004,-0.014,-0.012,0.007,-0.203,-0.334,0.076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.066,0.057,-0.458,-0.001,0.14,0.058,0.543,1.0,-0.003,-0.025,-0.004,-0.011,-0.003,-0.014,-0.39,-0.306,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-0.035,0.01,-0.454,-0.01,0.139,0.058,0.543,1.0,0.004,-0.023,-0.005,-0.006,0.002,-0.017,0.458,0.108,-0.119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-0.029,-0.009,-0.447,-0.014,0.139,0.058,0.542,1.0,0.008,-0.016,-0.007,0.005,-0.005,-0.035,0.249,0.062,-0.184,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.021,-0.055,-0.45,-0.004,0.14,0.057,0.541,1.0,0.012,-0.01,-0.006,0.007,-0.027,-0.035,-0.023,0.336,-0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-0.015,-0.018,-0.455,0.002,0.14,0.056,0.54,1.0,0.011,-0.011,-0.005,0.003,-0.02,-0.027,-0.035,0.004,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-0.024,-0.004,-0.459,0.002,0.14,0.055,0.54,1.0,0.011,-0.011,-0.004,-0.007,-0.016,-0.008,0.061,-0.11,0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-0.013,0.026,-0.463,0.003,0.139,0.055,0.54,1.0,0.009,-0.017,-0.003,-0.015,-0.016,0.009,0.009,-0.212,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.038,0.026,-0.46,0.002,0.138,0.054,0.54,1.0,0.004,-0.018,-0.003,-0.024,-0.014,0.008,-0.366,-0.144,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.006,0.002,-0.462,-0.004,0.138,0.055,0.541,1.0,0.005,-0.018,-0.004,-0.019,-0.002,0.007,-0.018,0.088,-0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.024,0.002,-0.456,-0.012,0.138,0.055,0.54,1.0,0.002,-0.016,-0.006,-0.014,0.007,-0.008,-0.086,0.007,-0.164,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-0.042,-0.005,-0.463,-0.01,0.138,0.055,0.541,1.0,0.008,-0.015,-0.007,0.001,0.004,0.013,0.409,-0.003,-0.119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-0.02,-0.022,-0.462,-0.004,0.137,0.054,0.541,1.0,0.007,-0.012,-0.006,-0.003,-0.005,0.006,0.181,0.101,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-0.02,-0.006,-0.463,-0.0,0.137,0.054,0.541,1.0,0.009,-0.013,-0.005,-0.008,-0.016,0.004,0.076,-0.01,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-0.006,-0.011,-0.467,0.003,0.137,0.053,0.542,1.0,0.009,-0.012,-0.004,-0.012,-0.021,0.02,-0.087,0.02,0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-0.018,0.001,-0.469,-0.004,0.136,0.053,0.542,1.0,0.01,-0.012,-0.004,-0.012,-0.011,0.023,0.044,-0.104,-0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-0.0,-0.021,-0.465,-0.003,0.136,0.053,0.543,1.0,0.007,-0.011,-0.005,-0.012,-0.003,0.014,-0.021,0.098,-0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-0.003,0.006,-0.465,-0.002,0.135,0.053,0.543,1.0,0.006,-0.013,-0.005,-0.012,0.002,0.009,0.056,-0.121,-0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-0.018,-0.006,-0.468,-0.008,0.135,0.053,0.543,1.0,0.005,-0.014,-0.005,-0.0,0.005,0.023,0.251,-0.01,-0.094,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.033,-0.004,-0.46,0.001,0.134,0.053,0.543,1.0,0.0,-0.014,-0.003,-0.017,0.008,-0.002,-0.127,0.036,0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.042,0.017,-0.461,0.002,0.134,0.054,0.543,1.0,-0.001,-0.017,-0.003,-0.025,0.017,-0.011,-0.156,-0.065,0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.051,0.025,-0.461,0.008,0.133,0.054,0.543,1.0,-0.003,-0.018,-0.001,-0.021,0.006,-0.012,-0.224,-0.125,0.141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.002,0.024,-0.455,-0.003,0.132,0.054,0.542,1.0,0.002,-0.019,-0.002,-0.023,0.003,-0.022,0.122,-0.071,-0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,-0.066,-0.018,-0.453,-0.007,0.132,0.054,0.541,1.0,0.013,-0.014,-0.004,-0.018,0.002,-0.015,0.487,0.191,-0.086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-0.045,-0.025,-0.456,-0.003,0.131,0.054,0.541,1.0,0.015,-0.011,-0.004,-0.013,-0.006,-0.018,0.197,0.162,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-0.017,-0.019,-0.456,-0.001,0.131,0.054,0.54,1.0,0.015,-0.01,-0.005,-0.013,-0.004,-0.018,-0.09,0.067,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.035,0.01,-0.456,-0.001,0.13,0.054,0.54,1.0,0.006,-0.014,-0.004,-0.02,0.004,-0.01,-0.324,-0.084,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.014,0.037,-0.454,-0.007,0.129,0.054,0.539,1.0,0.005,-0.016,-0.005,-0.033,0.02,-0.019,-0.028,-0.251,-0.081,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.019,0.026,-0.454,-0.0,0.128,0.055,0.539,1.0,0.003,-0.017,-0.004,-0.03,0.018,-0.017,-0.024,-0.111,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-0.017,0.028,-0.456,-0.006,0.128,0.055,0.539,1.0,0.009,-0.018,-0.006,-0.014,0.01,-0.009,0.143,-0.16,-0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-0.026,-0.005,-0.46,-0.004,0.127,0.055,0.539,1.0,0.011,-0.015,-0.006,-0.007,0.005,0.008,0.154,0.063,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-0.019,-0.033,-0.459,-0.003,0.127,0.055,0.539,1.0,0.012,-0.011,-0.006,-0.003,-0.004,0.001,0.029,0.225,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.006,-0.022,-0.461,-0.002,0.127,0.055,0.539,1.0,0.01,-0.01,-0.005,-0.001,-0.003,0.002,-0.166,0.071,-0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.007,-0.037,-0.466,-0.001,0.127,0.055,0.54,1.0,0.008,-0.008,-0.005,-0.003,-0.006,0.014,-0.131,0.173,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,-0.004,0.019,-0.465,-0.003,0.127,0.055,0.54,1.0,0.007,-0.014,-0.005,-0.004,-0.001,0.012,0.03,-0.219,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.002,0.003,-0.462,0.0,0.127,0.055,0.54,1.0,0.007,-0.013,-0.004,-0.011,-0.003,0.009,-0.035,-0.057,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-0.003,0.015,-0.462,-0.005,0.127,0.055,0.541,1.0,0.008,-0.016,-0.005,-0.004,0.001,0.005,-0.005,-0.115,-0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.021,-0.008,-0.457,0.001,0.127,0.055,0.54,1.0,0.006,-0.016,-0.005,0.004,0.005,-0.004,-0.174,0.094,0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.025,-0.028,-0.459,-0.001,0.127,0.055,0.54,1.0,0.009,-0.014,-0.005,0.015,0.003,-0.002,0.204,0.193,0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,-0.014,-0.028,-0.458,-0.004,0.128,0.055,0.54,1.0,0.008,-0.012,-0.005,0.015,0.002,-0.007,0.116,0.134,-0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-0.025,0.005,-0.46,-0.005,0.128,0.055,0.54,1.0,0.01,-0.014,-0.005,0.008,-0.004,-0.002,0.144,-0.118,-0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.013,0.028,-0.459,0.002,0.128,0.055,0.54,1.0,0.007,-0.018,-0.004,0.005,-0.002,0.003,-0.149,-0.224,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.008,0.01,-0.46,0.003,0.128,0.055,0.54,1.0,0.007,-0.018,-0.003,0.003,0.001,0.006,-0.087,-0.038,0.062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.01,-0.008,-0.46,-0.001,0.129,0.055,0.54,1.0,0.004,-0.017,-0.003,0.01,0.007,0.005,-0.004,0.087,-0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.002,-0.022,-0.464,0.002,0.129,0.055,0.541,1.0,0.005,-0.014,-0.003,0.019,0.006,0.012,0.055,0.109,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.004,-0.011,-0.461,-0.002,0.13,0.056,0.54,1.0,0.005,-0.015,-0.003,0.022,0.005,0.001,0.03,0.021,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,-0.027,-0.013,-0.461,-0.006,0.131,0.056,0.541,1.0,0.009,-0.015,-0.005,0.016,-0.002,0.002,0.203,0.052,-0.063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-0.006,0.015,-0.464,0.002,0.131,0.055,0.541,1.0,0.009,-0.017,-0.004,0.015,-0.007,0.014,-0.028,-0.169,0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-0.011,0.001,-0.46,-0.001,0.131,0.055,0.541,1.0,0.01,-0.016,-0.005,0.004,0.001,0.003,0.017,-0.021,0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.037,0.025,-0.461,0.001,0.131,0.056,0.541,1.0,0.005,-0.02,-0.005,0.017,0.004,0.007,-0.312,-0.196,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.008,-0.013,-0.455,-0.005,0.132,0.056,0.54,1.0,0.006,-0.018,-0.006,0.013,0.01,-0.009,-0.025,0.153,-0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.01,-0.029,-0.458,-0.01,0.132,0.056,0.54,1.0,0.006,-0.015,-0.007,0.015,0.008,-0.003,-0.047,0.223,-0.126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-0.04,-0.046,-0.46,-0.003,0.133,0.056,0.54,1.0,0.012,-0.013,-0.007,0.014,-0.001,-0.002,0.257,0.331,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,-0.018,-0.004,-0.46,0.004,0.133,0.056,0.54,1.0,0.011,-0.016,-0.006,0.011,0.001,-0.002,0.071,0.002,0.092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-0.005,0.02,-0.458,0.004,0.133,0.056,0.54,1.0,0.011,-0.02,-0.005,0.002,-0.004,-0.003,-0.086,-0.095,0.093,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.02,0.038,-0.453,-0.002,0.133,0.056,0.539,1.0,0.007,-0.024,-0.005,-0.008,0.006,-0.014,-0.194,-0.129,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.006,0.014,-0.454,-0.007,0.133,0.057,0.539,1.0,0.006,-0.023,-0.007,0.001,0.003,-0.01,-0.021,0.06,-0.064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.002,-0.017,-0.451,-0.002,0.133,0.057,0.539,1.0,0.006,-0.019,-0.006,0.003,0.004,-0.019,0.017,0.257,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,-0.02,-0.031,-0.454,-0.001,0.133,0.057,0.538,1.0,0.009,-0.015,-0.006,0.01,0.003,-0.012,0.15,0.254,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.039,-0.004,-0.457,0.012,0.134,0.057,0.538,1.0,0.004,-0.014,-0.004,0.011,0.0,-0.004,-0.311,-0.063,0.216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-0.041,0.024,-0.462,-0.011,0.134,0.057,0.538,1.0,0.009,-0.017,-0.007,-0.003,-0.001,0.012,0.36,-0.212,-0.131,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.015,0.023,-0.459,-0.005,0.133,0.057,0.539,1.0,0.005,-0.019,-0.007,-0.014,-0.001,0.006,-0.101,-0.101,-0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.015,-0.001,-0.46,0.002,0.133,0.057,0.539,1.0,0.007,-0.016,-0.006,-0.014,-0.002,0.008,-0.16,0.059,0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.02,0.002,-0.463,-0.001,0.133,0.057,0.54,1.0,0.005,-0.017,-0.007,-0.005,0.009,0.012,-0.115,0.029,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,-0.009,-0.013,-0.463,-0.004,0.133,0.057,0.54,1.0,0.007,-0.015,-0.007,0.004,0.002,0.013,0.096,0.084,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.016,0.018,-0.46,-0.003,0.133,0.057,0.54,1.0,0.006,-0.017,-0.007,0.002,-0.003,0.003,-0.148,-0.159,-0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-0.009,0.028,-0.463,0.001,0.133,0.057,0.541,1.0,0.01,-0.018,-0.007,-0.007,-0.002,0.011,-0.004,-0.204,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-0.006,0.013,-0.461,-0.003,0.133,0.057,0.541,1.0,0.009,-0.018,-0.007,-0.008,-0.007,0.007,-0.025,-0.044,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-0.006,-0.004,-0.462,-0.002,0.133,0.056,0.542,1.0,0.01,-0.016,-0.008,0.004,-0.004,0.009,-0.04,0.024,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.013,-0.041,-0.46,0.001,0.133,0.056,0.542,1.0,0.008,-0.011,-0.007,0.008,-0.008,0.0,-0.19,0.244,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.056,-0.029,-0.466,0.004,0.134,0.056,0.542,1.0,0.003,-0.01,-0.006,0.024,-0.017,0.007,-0.515,0.038,0.097,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-0.016,0.001,-0.465,-0.003,0.135,0.056,0.542,1.0,0.008,-0.013,-0.006,0.02,-0.005,0.006,0.11,-0.176,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-0.038,-0.02,-0.462,0.002,0.135,0.055,0.542,1.0,0.011,-0.013,-0.005,0.013,-0.016,0.004,0.206,0.065,0.063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-0.1,-0.021,-0.466,-0.011,0.135,0.054,0.542,1.0,0.021,-0.012,-0.009,0.007,-0.03,0.002,0.556,0.066,-0.127,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.001,0.01,-0.459,-0.001,0.135,0.053,0.542,1.0,0.014,-0.015,-0.008,0.006,-0.026,-0.011,-0.323,-0.163,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.028,0.046,-0.458,0.003,0.136,0.053,0.542,1.0,0.008,-0.022,-0.007,0.019,-0.021,-0.004,-0.404,-0.374,0.083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.073,-0.002,-0.455,0.006,0.137,0.052,0.541,1.0,-0.002,-0.02,-0.006,0.019,-0.015,-0.006,-0.549,0.06,0.124,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,-0.012,-0.055,-0.455,-0.004,0.137,0.052,0.54,1.0,0.002,-0.015,-0.007,0.022,-0.021,-0.015,0.175,0.447,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,-0.038,-0.045,-0.459,-0.017,0.138,0.051,0.54,1.0,0.007,-0.01,-0.01,0.03,-0.023,-0.014,0.293,0.168,-0.214,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-0.049,-0.009,-0.459,-0.002,0.139,0.05,0.539,1.0,0.013,-0.011,-0.009,0.02,-0.034,-0.014,0.191,-0.151,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,-0.017,0.022,-0.457,0.006,0.139,0.049,0.539,1.0,0.012,-0.017,-0.007,0.009,-0.028,-0.012,-0.097,-0.253,0.142,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,-0.008,0.005,-0.453,-0.002,0.139,0.048,0.538,1.0,0.009,-0.018,-0.008,0.005,-0.033,-0.013,-0.127,-0.034,0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.051,0.003,-0.449,0.002,0.139,0.047,0.537,1.0,0.001,-0.019,-0.007,0.002,-0.032,-0.023,-0.49,0.033,0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.009,0.016,-0.451,-0.003,0.139,0.047,0.537,1.0,0.001,-0.021,-0.008,0.008,-0.017,-0.022,-0.007,-0.068,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-0.018,0.019,-0.45,-0.004,0.14,0.046,0.536,1.0,0.003,-0.023,-0.008,0.007,-0.011,-0.019,0.219,-0.035,-0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-0.047,0.0,-0.453,-0.006,0.14,0.045,0.536,1.0,0.009,-0.02,-0.009,0.005,-0.022,-0.008,0.303,0.071,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.027,-0.064,-0.454,-0.001,0.14,0.045,0.536,1.0,0.006,-0.01,-0.008,-0.001,-0.015,-0.002,-0.336,0.458,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.027,-0.025,-0.465,0.001,0.14,0.044,0.536,1.0,0.003,-0.011,-0.007,-0.001,-0.015,0.011,-0.254,0.087,0.064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.018,0.015,-0.464,-0.006,0.14,0.044,0.537,1.0,0.001,-0.015,-0.008,-0.004,-0.009,0.013,-0.084,-0.191,-0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,-0.015,0.056,-0.463,-0.004,0.139,0.044,0.537,1.0,0.005,-0.024,-0.008,-0.014,-0.011,0.016,0.123,-0.316,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-0.017,0.046,-0.462,-0.003,0.138,0.043,0.538,1.0,0.007,-0.025,-0.008,-0.023,-0.014,0.011,0.07,-0.146,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,-0.029,-0.025,-0.461,0.0,0.138,0.043,0.538,1.0,0.009,-0.021,-0.007,-0.02,-0.02,0.018,0.117,0.448,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
