Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
33,0.231,0.15,0.0,0.02,0.023,0.026,0.985,0.999,0.002,-0.007,0.034,-0.063,0.045,1.013,-2.186,-1.508,0.264,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.353,0.309,0.0,0.026,0.02,0.028,1.014,0.997,-0.04,-0.051,0.039,-0.071,0.047,0.9,-2.418,-2.226,0.392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.001,0.018,0.0,-0.007,0.019,0.028,1.044,0.998,-0.021,-0.036,0.036,-0.032,0.009,0.877,0.874,0.572,-0.194,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.176,-0.096,0.0,-0.014,0.018,0.028,1.072,0.999,0.016,-0.011,0.032,-0.031,0.011,0.851,2.1,1.362,-0.315,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.252,-0.19,0.0,-0.008,0.017,0.028,1.094,0.998,0.052,0.023,0.028,-0.024,-0.001,0.663,2.073,1.718,-0.174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.029,-0.012,0.0,0.006,0.015,0.029,1.114,0.999,0.038,0.018,0.028,-0.053,0.033,0.621,-0.683,-0.125,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.159,0.077,0.0,0.011,0.013,0.031,1.129,0.999,0.011,0.003,0.03,-0.058,0.04,0.456,-1.519,-0.779,0.105,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.248,0.19,0.0,0.015,0.011,0.032,1.137,0.999,-0.014,-0.018,0.033,-0.07,0.042,0.292,-1.794,-1.437,0.194,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.006,0.039,0.0,-0.001,0.01,0.032,1.14,0.999,-0.004,-0.015,0.032,-0.037,0.004,0.114,0.475,0.086,-0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,-0.172,-0.111,0.023,-0.011,0.009,0.032,1.137,0.999,0.022,0.005,0.028,-0.033,-0.011,-0.085,1.539,1.187,-0.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.274,-0.178,0.055,-0.005,0.008,0.031,1.127,0.998,0.049,0.025,0.026,-0.018,-0.018,-0.295,1.535,1.09,-0.154,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.047,-0.063,0.087,0.002,0.007,0.031,1.112,0.999,0.039,0.024,0.026,-0.035,0.009,-0.431,-0.486,-0.06,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.155,0.087,0.141,0.01,0.006,0.032,1.091,0.999,0.012,0.006,0.029,-0.047,0.021,-0.624,-1.5,-0.907,0.102,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.352,0.218,0.187,0.015,0.004,0.033,1.064,0.999,-0.019,-0.015,0.032,-0.051,0.019,-0.918,-2.019,-1.235,0.176,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
