px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
1.09,-0.442,1.321,0.596,-0.306,-0.052,0.741,1.259,2.416,-0.105,-0.418,-0.529,-0.002
1.095,-0.432,1.321,0.595,-0.304,-0.053,0.742,1.192,2.375,-0.089,-0.286,-0.576,0.021
1.099,-0.421,1.321,0.596,-0.302,-0.053,0.742,1.269,2.687,-0.07,-0.08,-0.684,-0.002
1.103,-0.411,1.321,0.597,-0.302,-0.052,0.742,1.227,2.693,-0.054,0.098,-0.457,-0.055
1.107,-0.4,1.321,0.597,-0.301,-0.05,0.742,1.118,2.528,-0.034,0.231,-0.341,-0.05
1.111,-0.389,1.321,0.598,-0.298,-0.05,0.743,1.173,2.822,-0.005,0.443,-0.612,-0.007
1.115,-0.378,1.322,0.598,-0.297,-0.048,0.743,1.125,2.813,0.013,0.615,-0.455,0.001
1.118,-0.367,1.322,0.599,-0.296,-0.047,0.743,1.058,2.743,0.028,0.639,-0.388,-0.011
1.121,-0.355,1.323,0.6,-0.293,-0.045,0.743,0.979,2.658,0.046,0.775,-0.406,-0.065
1.124,-0.344,1.323,0.601,-0.291,-0.044,0.743,0.934,2.714,0.078,0.802,-0.354,-0.047
1.127,-0.333,1.324,0.601,-0.291,-0.045,0.743,0.915,2.81,0.105,0.634,-0.39,-0.059
1.13,-0.321,1.325,0.601,-0.29,-0.045,0.743,0.84,2.694,0.118,0.56,-0.384,-0.081
1.132,-0.31,1.326,0.601,-0.288,-0.046,0.744,0.786,2.719,0.143,0.454,-0.537,-0.068
1.134,-0.299,1.327,0.601,-0.286,-0.049,0.745,0.761,2.835,0.171,0.241,-0.76,-0.072
1.137,-0.287,1.328,0.6,-0.285,-0.052,0.745,0.714,2.835,0.19,0.021,-0.882,-0.063
1.139,-0.275,1.329,0.599,-0.285,-0.056,0.746,0.669,2.826,0.212,-0.333,-0.98,-0.071
1.14,-0.264,1.33,0.599,-0.285,-0.059,0.746,0.607,2.726,0.214,-0.427,-0.977,-0.063
1.142,-0.252,1.332,0.597,-0.284,-0.064,0.748,0.581,2.832,0.241,-0.772,-1.245,0.011
1.144,-0.24,1.333,0.595,-0.284,-0.068,0.749,0.533,2.812,0.248,-0.884,-1.254,0.08
1.145,-0.228,1.334,0.594,-0.284,-0.072,0.749,0.491,2.828,0.267,-1.079,-1.211,0.058
1.146,-0.217,1.336,0.592,-0.285,-0.077,0.75,0.439,2.735,0.267,-1.229,-1.247,0.114
1.147,-0.205,1.337,0.591,-0.284,-0.082,0.751,0.417,2.916,0.298,-1.367,-1.484,0.127
