Step,State,Recorded State,Control
0,7.441241791350294e-10,-2.4489109775618547e-09,0.11250913775592812,1.000000000000005,3.9671602579152106e-08,1.205424122406232e-08,-1.177989794795639e-13,1.918052612079352e-08,-6.31236978869316e-08,1.0501167585889042,1.1825190196347696e-06,3.5929876683261144e-07,-3.575756617641301e-12,2.2598047940519008e-11,-6.783069577095882e-10,0.07310409735130886,0.9999999999999998,2.0641988139765277e-08,3.3396589652482153e-09,-3.635026586419749e-11,1.0745405007672045e-09,-1.9297802798796242e-08,0.7213254686635692,7.107148252248488e-07,2.2180756502373906e-07,-3.906618822327996e-09,0.6999968041608607,0.699996768964322,0.6999969181799549,0.6999968838356563
1,1.638523019596707e-09,-5.392423052834802e-09,0.1510133852802858,1.000000000000012,6.318309883929409e-08,1.9197924923467652e-08,-1.8948356171121518e-13,3.576259543851588e-08,-1.1769712829411574e-07,1.2601380928725607,1.6388605315821833e-06,4.979432770959224e-07,-5.02638141510243e-12,1.6937521266323956e-10,-1.9303537680859745e-09,0.10211403897120075,0.9999999999999993,3.640591906761362e-08,8.60720622448898e-09,-1.8394899808424095e-10,6.046580752446144e-09,-4.56376749505851e-08,0.9327293769253843,1.0427018024249488e-06,3.495815782267775e-07,-1.0552232794256085e-08,0.699996109832751,0.699996065493383,0.6999962534296513,0.6999962101850185
2,3.2282900372153444e-09,-1.0624487949345156e-08,0.19651832643647069,1.0000000000000255,9.528725722243562e-08,2.8952159639471786e-08,-2.887850033635036e-13,6.137016917657892e-08,-2.0197581664904088e-07,1.470158376498536,2.2136384743945546e-06,6.725648888243738e-07,-6.8897645220202374e-12,6.470197263980126e-10,-4.585921236338191e-09,0.13919087593622578,0.9999999999999981,5.87379290694839e-08,1.6031970049458523e-08,-4.4117178992197645e-10,1.7387485566109412e-08,-9.098964717324794e-08,1.1441355715796862,1.411953494346417e-06,4.669740069192037e-07,-1.6676130647979068e-08,0.6999952213052459,0.6999951649799515,0.6999954036686528,0.6999953487608185
3,5.864912836291476e-09,-1.9301955657947233e-08,0.24902392130719778,1.0000000000000508,1.3826478888215858e-07,4.200973666531038e-08,-4.23720739551604e-13,9.916565226270093e-08,-3.263689773610643e-07,1.680177315745099,2.943665324771681e-06,8.943443542757641e-07,-9.302466902364989e-12,1.7323798573490784e-09,-9.464797744952876e-09,0.18356278845801116,0.9999999999999957,8.939984780576278e-08,2.5587937041926328e-08,-7.760856672760926e-10,3.759025545028848e-08,-1.635995497279908e-07,1.358696384991643,1.9445977923624645e-06,5.995793656648058e-07,-1.9990204601168602e-08,0.6999940509672182,0.6999939783814748,0.6999942859114051,0.6999942151868263
4,1.0018983248957485e-08,-3.2973720396367153e-08,0.30853011797634977,1.000000000000096,1.9516442514303863e-07,5.929671120050179e-08,-6.051622953991464e-13,1.5317475211178523e-07,-5.041278666959979e-07,1.8901944844040355,3.884291026532228e-06,1.1800925899460922e-06,-1.2470405878120018e-11,3.788113322245523e-09,-1.7724327738911933e-08,0.235229736626097,0.9999999999999907,1.3103431564863225e-07,3.8288349018412935e-08,-1.1177424649533073e-09,6.917655228260091e-08,-2.729160635249225e-07,1.5732559005332913,2.6375347513494126e-06,7.987415926456675e-07,-2.0108071069875576e-08,0.6999924635836982,0.6999923681711268,0.6999927723271979,0.6999926794065511
5,1.6313826869018403e-08,-5.3691432361190604e-08,0.37503684691031536,1.0000000000001736,2.7020473803887755e-07,8.20944423000946e-08,-8.483505251400148e-13,2.285995856217818e-07,-7.523766399439488e-07,2.1002092516339292,5.1205465209645805e-06,1.5556351420026315e-06,-1.6711958272326484e-11,7.294071617816175e-09,-3.093900192619773e-08,0.2941916645212511,0.999999999999981,1.8693275835671595e-07,5.508850293032323e-08,-1.458985476195055e-09,1.1586869824804773e-07,-4.320375257767422e-07,1.787813654535119,3.529486402875539e-06,1.0614266167225467e-06,-2.0055049368830556e-08,0.6999902465182736,0.6999901179712112,0.6999906623640486,0.6999905372357668
6,2.5572183998475372e-08,-8.41631789337994e-08,0.44854401217755496,1.0000000000003066,3.694253046938372e-07,1.1223736240223315e-07,-1.17537938873805e-12,3.3230231853653165e-07,-1.0937046405467467e-06,2.3102206644004974,6.785921477621875e-06,2.0615152702487687e-06,-2.2531064732865575e-11,1.289096934799883e-08,-5.1227161061332016e-08,0.36044849636782994,0.9999999999999627,2.613579220890283e-07,7.853093135957796e-08,-1.7987122921500032e-09,1.8284064416581053e-07,-6.580040209874928e-07,2.0023689904134536,4.686587367997505e-06,1.5054690444931402e-06,-1.995858644657795e-08,0.6999870539968913,0.6999868756799651,0.6999876306844713,0.6999874571946602
7,3.888331210457097e-08,-1.2797439887269076e-07,0.5290514773244299,1.0000000000005331,5.017737560020952e-07,1.5244313272786514e-07,-1.619371503268629e-12,4.7357076254165834e-07,-1.5586869265406232e-06,2.5202272444120846,9.095892679349172e-06,2.7631771688152026e-06,-3.0747096732440936e-11,1.6740039779579557e-08,-6.487402709784461e-08,0.39631246984400287,0.9999999999999483,3.0759427311715165e-07,9.381576903933027e-08,-1.967909939841715e-09,2.2641590774009722e-07,-8.027568256774046e-07,2.1096454985989155,5.4395707108637985e-06,1.7982161930366829e-06,-1.9905562807301844e-08,0.6999822951103138,0.6999820391059889,0.6999831228196628,0.6999828738614643
8,5.770296100287778e-08,-1.8991701878625064e-07,0.6165590415927218,1.0000000000009206,6.810079491576064e-07,2.068903720361718e-07,-2.231774512096043e-12,6.653700819994383e-07,-2.1900050296715164e-06,2.7302266116855605,1.2412210499266566e-05,3.770491548154452e-06,-4.273938413907633e-11,2.7266259200754585e-08,-1.0137213955153582e-07,0.47351144138294754,0.9999999999999013,4.239460463045517e-07,1.3291424849314348e-07,-2.3049207814866103e-09,3.40679564868118e-07,-1.173694611081531e-06,2.3241950880690365,7.369511428611487e-06,2.4729195313962415e-06,-1.9796791122398112e-08,0.6999748904041271,0.6999745071801132,0.6999761291511108,0.6999757566226107
9,8.40084042431194e-08,-2.764998334239358e-07,0.7110663972177708,1.0000000000015903,9.292526247533128e-07,2.8229891184252673e-07,-3.0958100646442855e-12,9.264861163126551e-07,-3.0495025491995356e-06,2.94021472581761,1.7377150572113e-05,5.278533228543517e-06,-6.094073172076487e-11,4.230165867897817e-08,-1.5215706188171388e-07,0.5554157206297782,0.9999999999998156,5.787285916951352e-07,1.836081017755112e-07,-2.621623433409267e-09,4.992148029269743e-07,-1.6768327321517704e-06,2.53558323537148,1.011770053426271e-05,3.301598470945931e-06,-1.8611808796293586e-08,0.6999626879726846,0.6999620824065885,0.6999646451713679,0.699964056638822
10,1.2055117334108992e-07,-3.9678049033770496e-07,0.8125730457696234,1.0000000000027642,1.2842755997420134e-06,3.901398657531082e-07,-4.35306833357811e-12,1.2854516370874998e-06,-4.2311085176017164e-06,3.1501841872939775,2.5225606426277633e-05,7.662381240568637e-06,-8.992060732516362e-11,6.471201009689993e-08,-2.262749778763879e-07,0.6469889101823799,0.9999999999996467,8.009945240691255e-07,2.548458027101802e-07,-2.8735219071501968e-09,7.194461742207412e-07,-2.3694701644328657e-06,2.746961848036834,1.4195173338997683e-05,4.533392350709832e-06,-1.387223185112324e-08,0.6999408591188524,0.6999398261575477,0.6999441980423484,0.6999431939617063
11,1.7129877269618448e-07,-5.638194281665355e-07,0.9210781128716707,1.0000000000048468,1.8163619201079645e-06,5.51761287189292e-07,-6.2611692673911356e-12,1.7884988734687044e-06,-5.887008260189007e-06,3.3601198388295948,3.8624752016991134e-05,1.1732189331369439e-05,-1.3902751500180644e-10,9.687349925547717e-08,-3.3101761824754845e-07,0.7458558466706061,0.9999999999993067,1.1222691407193447e-06,3.5646924564327e-07,-3.1046600144620556e-09,1.03008131592156e-06,-3.3449371170037153e-06,2.9614792299764394,2.0753723916967766e-05,6.519335980858694e-06,-1.3535230481282232e-08,0.6998965208342969,0.6998945305749857,0.6999029586343611,0.6999010218381566
12,2.4229447013721653e-07,-7.975093257739398e-07,1.036579852128651,1.000000000008511,2.675640158050577e-06,8.127651560438626e-07,-9.335292241979095e-12,2.518424103068841e-06,-8.2897042665782e-06,3.5699845165904724,6.448863653435739e-05,1.958827493008477e-05,-2.2980143941065054e-10,1.4273314999449294e-07,-4.78876551579643e-07,0.8520156570195332,0.9999999999985708,1.612081849181101e-06,5.093464871628654e-07,-3.3469933687609543e-09,1.4679027712225553e-06,-4.7244469045683734e-06,3.1759670835259923,3.20173206701268e-05,9.965014056311908e-06,-1.504598463142537e-08,0.6997840599176158,0.6997792121105555,0.6997997763903054,0.6997950417042402
13,3.4368254396854054e-07,-1.1312369800123093e-06,1.1590737843031393,1.000000000014288,4.277587214108911e-06,1.2993687759995397e-06,-1.4761524293269445e-11,3.653604645339572e-06,-1.2026067879865469e-05,3.7796514138806607,0.0001277450101871857,3.8804159461471374e-05,-4.211330811617584e-10,2.082859334719317e-07,-6.891146629692524e-07,0.9654666280611963,0.999999999996775,2.4237048757658815e-06,7.586937975598179e-07,-3.6909316064142644e-09,2.101854487425117e-06,-6.7363680062026295e-06,3.390395516756004,5.416299781852616e-05,1.6646801513724697e-05,-2.2536879427870004e-08,0.6993015399542156,0.6992792202902071,0.6993743868835895,0.6993523523956316
14,4.969955638595743e-07,-1.6358348651725984e-06,1.2885382960453438,1.0000000000090707,8.854459098172981e-06,2.6899272492471713e-06,-2.5769724912057513e-11,5.8026454196430164e-06,-1.9096970499181352e-05,3.9882192906474248,0.0004214796158784652,0.00012806285732013637,-8.985010781340098e-10,3.03533266050521e-07,-9.943311513041972e-07,1.086204248287456,0.999999999990929,4.069175736044121e-06,1.2584394352096511e-06,-4.260894575780417e-09,3.0721570144684343e-06,-9.847384893517847e-06,3.6046506580768276,0.00011829174461114584,3.588965141617928e-05,-3.8475206312948265e-08,0.337351239807005,0.33800163440062836,0.33520907302518194,0.3358616147453107
