step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,ukf_pose_x,ukf_pose_y,ukf_pose_z,ukf_pose_qw,ukf_pose_qx,ukf_pose_qy,ukf_pose_qz,ukf_pose_vx,ukf_pose_vy,ukf_pose_vz,ukf_pose_avx,ukf_pose_avy,ukf_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,fixed_centre_rate_deg,fixed_max_rate_deg,fixed_rate_expo,fixed_angle_max_deg,est_param_tau_angle,est_param_fc_roll_offset_deg,est_param_fc_pitch_offset_deg,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1764656361.8015308,-1.6867293965502834e-11,-1.6867293965502834e-11,0.09999999997817387,-6.287808321731409e-07,-8.433646982751416e-11,-8.433646982751416e-11,0.4999999998908693,-3.1439041608657044e-06,-0.024,0.001,0.001,1.0,0.0,0.001,0.007,-0.008,-0.001,0.001,0.0,0.0,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022897196263822004,0.0011775700935679936,0.001345794392649133,0.9999794438742429,0.0,0.0,0.006411850665757956,-3.7383177573608166e-05,0.00014953271029436523,0.00018691588786797045,0.0,0.0,-9.34579439339707e-05,-0.022897196263822004,0.0011775700935679936,0.001345794392649133,0.9999794438742429,0.0,0.0,0.006411850665757956,-3.7383177573608166e-05,0.00014953271029436523,0.00018691588786797045,0.0,0.0,-9.34579439339707e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0058,0.0023,0.0005,0.0002
0,1764656361.8621848,6.33187551709732e-05,0.001043044193730597,0.19749999985244618,0.001470494552627528,0.0003165938580829241,0.005215221050881043,0.49999999936863326,0.0073555380696944846,-0.023,0.001,0.001,1.0,0.0,0.001,0.007,0.01,-0.017,-0.01,0.0,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02290090090296386,0.0011891891892963182,0.0013333333334534451,0.9999794716111994,0.0,0.0,0.0064075234050712205,0.0002882882883142402,-7.207207207854936e-05,-1.8018018019608283e-05,0.0,0.0,3.6036036039279774e-05,-0.02290090090296386,0.0011891891892963182,0.0013333333334534451,0.9999794716111994,0.0,0.0,0.0064075234050712205,0.0002882882883142402,-7.207207207854936e-05,-1.8018018019608283e-05,0.0,0.0,3.6036036039279774e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0032,0.0026,0.0002,0.0002
0,1764656361.9312456,8.482779820660927e-05,0.0015765746975345712,0.2925624984864469,0.00242703224111017,0.00011546005957455205,0.002798033043236196,0.49999999315155924,0.004966500261491649,-0.024,0.001,0.001,1.0,0.001,0.001,0.007,-0.024,-0.005,0.005,0.0,0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02292035398432907,0.001185840708069537,0.0013274336284360465,0.9999794844686406,0.0,0.0,0.006405516515620499,-0.00014159292036653256,-0.00015929203541231133,7.079646018328866e-05,0.0,0.0,1.7699115045811264e-05,-0.02292035398432907,0.001185840708069537,0.0013274336284360465,0.9999794844686405,0.0,0.0,0.006405516515620499,-0.00014159292036653256,-0.00015929203541231133,7.079646018328866e-05,0.0,0.0,1.7699115045811264e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0025,0.006,0.0001,0.0001
0,1764656361.9946873,0.000107818976106894,0.001926537600725611,0.38521189211530454,0.00304477853300897,0.00012555936427724977,0.0019468863531470202,0.4998172804550941,0.0033921104896327695,-0.024,0.001,0.001,1.0,0.001,0.001,0.007,0.003,0.005,-0.003,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022939130436777134,0.001182608695755004,0.0013217391305497066,0.9999794967804451,0.0,0.0,0.006403594203878096,-8.695652174671158e-05,-6.956521739733832e-05,1.7391304349370145e-05,0.0,0.0,1.739130434933554e-05,-0.022939130436777134,0.001182608695755004,0.0013217391305497066,0.9999794967804451,0.0,0.0,0.006403594203878096,-8.695652174671158e-05,-6.956521739733832e-05,1.7391304349370145e-05,0.0,0.0,1.739130434933554e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0015,0.0023,0.0017,0.0002
0,1764656362.0606046,0.00010368982474778209,0.002085685298135414,0.4252851534813769,0.0034538170811963223,-7.168384782197827e-06,0.0010365556871397151,0.24851779334477483,0.0024257900575628834,-0.022,0.001,0.001,1.0,0.0,0.001,0.008,0.008,-0.021,0.003,0.0,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02292436974982538,0.0011932773110246407,0.001310924369858051,0.9999794117848636,0.0,0.0,0.006416853309706089,0.000386554621881204,-0.0002689075630477927,5.042016807149445e-05,0.0,0.0,0.00010084033614292506,-0.02292436974982538,0.0011932773110246407,0.001310924369858051,0.9999794117848636,0.0,0.0,0.006416853309706089,0.000386554621881204,-0.0002689075630477927,5.042016807149445e-05,0.0,0.0,0.00010084033614292506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0021,0.0021,0.0005,0.0002
0,1764656362.1313374,5.8415477579733825e-05,0.001907425700588162,0.43074368297697346,0.00347468506258648,-0.00021341050774676854,-0.0006305873254693311,0.08045329166315465,0.0005360670421003283,-0.022,-0.0,-0.0,1.0,0.0,0.001,0.007,0.021,-0.025,-0.044,0.0,0.0,-0.017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022909090910984024,0.0011735537191052477,0.0012892561984536473,0.999979424946667,0.0,0.0,0.0064148018935333995,0.000727272727332814,-0.0006776859504692161,-0.0006776859504692004,0.0,0.0,-0.0001818181818332109,-0.022909090910984024,0.0011735537191052477,0.0012892561984536473,0.999979424946667,0.0,0.0,0.006414801893533398,0.000727272727332814,-0.0006776859504692161,-0.0006776859504692004,0.0,0.0,-0.0001818181818332109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0015,0.0047,0.0024,0.0004
0,1764656362.198655,6.011989824130108e-05,0.001853421960162207,0.4314498487385109,0.003487634469788487,1.5824038005303036e-05,-3.1590489556255954e-05,0.057373789179808454,0.0004990826688333453,-0.023,0.001,0.001,1.0,0.0,0.001,0.007,0.023,-0.079,-0.035,0.0,0.0,0.007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022928000001834044,0.0012160000000972762,0.0012960000001036721,0.9999794497463834,0.0,0.0,0.006410934793008073,0.00040000000003198247,-0.00041600000003326715,-0.00030400000002429124,0.0,0.0,-1.6000000001282607e-05,-0.022928000001834044,0.0012160000000972762,0.0012960000001036721,0.9999794497463834,0.0,0.0,0.006410934793008073,0.00040000000003198247,-0.00041600000003326715,-0.00030400000002429124,0.0,0.0,-1.6000000001282607e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0024,0.0068,0.0002,0.0002
0,1764656362.2625391,7.320081614400916e-05,0.001833250007133066,0.43153925799926396,0.0034959561047699602,7.291957679370302e-05,0.00013081797987457154,0.05437827739607898,0.000477562483630929,-0.023,0.001,0.001,1.0,0.0,0.001,0.007,-0.002,0.01,0.005,0.0,0.0,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022929133860072958,0.001212598425292326,0.0012913385827788369,0.9999794614393442,0.0,0.0,0.006409110662108909,0.00036220472443795166,-0.00025196850395683534,-0.0002204724409622133,0.0,0.0,-6.299212598921466e-05,-0.022929133860072958,0.001212598425292326,0.0012913385827788369,0.9999794614393442,0.0,0.0,0.0064091106621089085,0.00036220472443795166,-0.00025196850395683534,-0.0002204724409622133,0.0,0.0,-6.299212598921466e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0021,0.0025,0.0001,0.0002
0,1764656362.3372726,6.903345423592305e-05,0.0018412116150741116,0.43154036441865185,0.0035041540101713505,-1.1686707522429434e-05,0.00026896429059686125,0.05394793934684759,0.00047798404010319494,-0.023,0.001,0.001,1.0,0.0,0.001,0.007,0.006,-0.005,-0.002,0.0,0.0,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022946564887247656,0.0012061068703210728,0.0012977099237631777,0.999979385428613,0.0,0.0,0.0064209592596045,0.00015267175573682864,-0.00038167938934210045,-9.16030534420792e-05,0.0,0.0,-1.5267175573687074e-05,-0.022946564887247656,0.0012061068703210728,0.0012977099237631777,0.999979385428613,0.0,0.0,0.0064209592596045,0.00015267175573682864,-0.00038167938934210045,-9.16030534420792e-05,0.0,0.0,-1.5267175573687074e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0023,0.0069,0.0052,0.0003
0,1764656362.401297,6.676071591635299e-05,0.0018559274165581745,0.43154464332698345,0.003509627184873801,-2.734509818359937e-06,0.000303730459304578,0.053963940093989846,0.00046538512478367365,-0.024,0.001,0.001,1.0,0.0,0.001,0.007,-0.017,-0.003,-0.002,0.0,0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02296296296466377,0.0012000000000888837,0.001288888888984357,0.9999794095088035,0.0,0.0,0.0064172079929543276,1.4814814815896434e-05,-0.00038518518521370545,-0.00013333333334318256,0.0,0.0,4.4444444447734085e-05,-0.02296296296466377,0.0012000000000888837,0.001288888888984357,0.9999794095088034,0.0,0.0,0.006417207992954327,1.4814814815896434e-05,-0.00038518518521370545,-0.00013333333334318256,0.0,0.0,4.4444444447734085e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.08,100.0,100.0,0.5,55.0,0.1,0.0,0.0,0.0072,0.0047,0.0002,0.0003
