step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1760706985.3105884,-2.2257762778392857e-06,2.2257762778392857e-06,0.050000000019734675,-0.02109550149918032,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.3439178,-0.001384015446147274,-0.0013785833151877232,0.09874998488156297,-0.01355628352233616,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.378735,-0.0015847675142690093,-0.0015824821582978137,0.1462812352572288,-0.00802621770691071,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.4105551,-0.0016615347142787942,-0.0016592287579972336,0.19259503890884505,-0.004786565802246916,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.4444606,-0.0017365363682285274,-0.0017349461756366645,0.2192620534203189,-0.0028664106420307287,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.4792864,-0.0017645089626249582,-0.001763537950574847,0.22325045652671507,-0.0017207049205830867,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.5158303,-0.0017673282044083586,-0.00176674746968776,0.2238469255976636,-0.0010343703125179596,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.5438964,-0.001767461430456665,-0.001767112741968987,0.22393612828297238,-0.0006222521230259399,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.5798302,-0.0017674066141475683,-0.0017671969258323,0.22394946863991835,-0.00037446344436885916,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.6102815,-0.0017673645882391466,-0.00176723840376983,0.22395146370203411,-0.0002253805711798886,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.6445758,-0.0017673391619551979,-0.0017672632095598363,0.22395176206507242,-0.00013565882451068898,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.6790695,-0.0017673239695754858,-0.0017672782505042742,0.22395180668542397,-8.165610535639965e-05,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.7115922,-0.0017673148556194528,-0.0017672873354511675,0.22395181335843872,-4.915102342609905e-05,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.7432196,-0.0017673093757008729,-0.0017672928103396092,0.22395181435637573,-2.9585414770466022e-05,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.7782001,-0.0017673060782222774,-0.0017672961069956938,0.22395181450561685,-1.780832988696181e-05,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.8120422,-0.0017673040935359085,-0.0017672980915562678,0.22395181452792404,-1.0719360548300295e-05,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.8450925,-0.0017673028989194657,-0.0017672992861515113,0.22395181453127824,-6.452301048444571e-06,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.8817732,-0.0017673021798536143,-0.0017673000052106174,0.22395181453175614,-3.883831559363762e-06,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.910739,-0.0017673017470224768,-0.0017673004380418737,0.22395181453184074,-2.3377935603748792e-06,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.9539196,-0.0017673014864881013,-0.0017673006985762844,0.22395181453181484,-1.4071873822050387e-06,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706985.9822872,-0.0017673013296675341,-0.0017673008554002193,0.22395181453182766,-8.470278841836965e-07,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706986.0140402,-0.001767301235273998,-0.0017673009497959982,0.2239518145318355,-5.098512438665882e-07,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706986.0475752,-0.0017673011784533799,-0.0017673010066131685,0.22395181453184745,-3.068946085533261e-07,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706986.083525,-0.0017673011442484853,-0.0017673010408194843,0.22395181453183166,-1.8472898105546668e-07,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706986.1121874,-0.0017673011236612052,-0.0017673010614017944,0.22395181453182905,-1.1119386099236802e-07,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
0,1760706986.1663735,-0.0017673011112719888,-0.001767301073795015,0.22395181453186047,-6.693088789822708e-08,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
1,1760706986.1963217,-0.0017664667340536381,-0.0017664667115481457,0.22533109052336886,-4.030408030298682e-08,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
2,1760706986.2207284,-0.0017944179441860856,-0.0017944179305494547,0.2269153713575767,-2.452101377054934e-08,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
3,1760706986.247104,-0.0006306197201946195,-0.0006306197174833213,0.22852987585335574,-1.4918470306723107e-08,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
4,1760706986.2831132,-0.0004803303253654507,-0.0004803303227976748,0.22981175491063247,-9.075539450874645e-09,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
5,1760706986.3167384,-0.0016344677878057314,-0.001634467784286354,0.230622516671317,-5.52085542396697e-09,0.001,-0.001,0.1,1.0,-0.0,-0.0,0.0
6,1760706986.3465345,0.000554791473103325,0.0005547914725746071,0.2312034547311558,-3.3584471513678052e-09,0.001,-0.001,0.101,1.0,-0.0,-0.0,0.0
7,1760706986.383022,-0.0026607594179890435,-0.00266075941581292,0.23224875844647971,-2.0430238575318735e-09,0.001,-0.001,0.101,1.0,-0.0,-0.0,0.0
8,1760706986.4117424,0.0009937746291978013,0.000993774628701166,0.231696610228821,-1.2428756912659342e-09,0.001,-0.001,0.103,1.0,-0.0,-0.0,0.0
9,1760706986.4455338,-0.0012848263332253837,0.00029274999677410393,0.23149492971235158,2.2269080738722453e-07,0.0,-0.001,0.105,1.0,-0.0,-0.0,0.0
10,1760706986.4952655,0.0007483229720008223,0.001361887368363296,0.23176929794525475,1.9402459603760438e-07,0.0,-0.001,0.107,1.0,-0.0,-0.0,0.0
