Step,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,u0_act,u1_act,u2_act,u3_act,u4_act,u5_act,u6_act,u7_act,u0_des,u1_des,u2_des,u3_des,u4_des,u5_des,u6_des,u7_des,u0_dot,u1_dot,u2_dot,u3_dot,u4_dot,u5_dot,u6_dot,u7_dot
134,-1.0553436917404857,-0.46782588937631303,1.3373319072763366,0.8593118158562386,-0.3348288447580434,-0.15056689706770912,0.17184888060404346,-0.26459049723005346,0.19909485425148638,0.0549922293658651,1.0323830500709414,0.29576814426401754,-0.23710400534850454,-0.06841949842192308,0.4484869096790412,-0.47996782411167166,0.12412262735611373,0.47930836689621803,-0.18553327619678994,0.030627888106481236,-0.5218470712351927,-0.016830430435720717,0.49082673194797644,-0.495244919631685,0.15883044196670365,0.46877104977025225,-0.17484094898503305,0.08814909221316394,-0.5353710257127706,0.8751450516154573,0.9934942109035032,0.001780287365570593,0.9839034554590963,-0.1219199586636831,-0.09507528474603077,0.9870035266322309,0.039051531554179286
135,-1.0529649420586662,-0.4735929324567257,1.3247842191321197,0.8476660927339597,-0.34085103156839586,-0.16191836359981637,0.2075286202648307,-0.16164405177701696,0.14933798414393468,-0.022508778254155724,0.9788098620073705,0.26636046141487124,0.20825524348112115,0.0031213648412666967,0.4699242936452582,-0.4983139059209929,0.15872038788876394,0.4856978368396613,-0.20444147919835431,0.09550246049325534,-0.5189097886180732,0.08398143568682781,0.516211955291881,-0.5592125337831593,0.20474525846948347,0.5429629514998632,-0.25818806445147346,0.16974897587918658,-0.5489364023566741,0.9997034460076246,0.49926559941303406,-0.8872986013305855,0.5385633860111501,0.9763045421812357,-0.9208916291569204,0.8600733827668083,-0.4033392792954196
136,-1.0723156212951275,-0.42941150434209163,1.341291730784518,0.8886473388200451,-0.3292694646829434,-0.09557278427547522,0.10875474621349081,-0.22271385577875288,0.4715194972170731,0.1653521851144029,1.2829289862641327,1.7078045332096687,-1.3171558683718072,0.013475987295083225,0.4495630687911845,-0.48972019468331013,0.1406116429239846,0.4860735702311691,-0.188631446119159,0.17231118677803198,-0.514825377803702,-0.020217573080639012,0.4254725327953053,-0.4783543704678829,0.09450801560562697,0.49090670633552613,-0.1452786769267209,0.26126147588267457,-0.5322436534634754,-0.9999993698312544,-0.6492882473198163,0.5289753662611839,-0.9999997994038231,-0.24908097589343847,0.9999998430217891,0.9999994879744734,-0.10754071224635009
137,-1.074843671788295,-0.4301467535279241,1.336821005470699,0.8752887263391457,-0.3288719534865168,-0.11447203875703747,0.12806929715337456,-0.2617697492861786,0.4357632366663547,0.0889904413972056,1.2769550227860367,0.7407662804846633,-0.5593560343186356,-0.04441755888399653,0.45028108061698324,-0.48153178708286065,0.13787909616309005,0.4776477021335977,-0.1257056768203384,0.1790098806297971,-0.5227649605757783,-0.1184445486699151,0.5041986955233034,-0.5158928126421579,0.1742414524402242,0.5010497332908167,-0.06400543565411143,0.14819845284796798,-0.5678681387616911,-0.9923785424330804,0.9999978936776338,-0.6145616069766923,0.8445883761487861,0.34688362272066897,0.7400930742627341,-0.999999492405728,-0.6223666797138943
138,-1.0792199451709013,-0.39566148919909905,1.3455840009376911,0.8902639236598324,-0.3161331913654041,-0.05878078079487098,0.10119289541790746,-0.09537439840316236,0.517022495328656,0.20648585736255104,1.3438077407022513,1.4147443564723032,-0.5028476484324007,-0.06999087864206018,0.4222815593608109,-0.5132975719233837,0.11507573046449031,0.47486309362916185,-0.04528757038409255,0.15163426452677725,-0.5442191356067485,-0.06943078128141755,0.3789912912112696,-0.5846062127269388,0.06553055333822995,0.49520476823332976,0.039190314536011864,0.14043963200271903,-0.5949744945219356,0.4309153995500179,-0.9999746953586864,-0.9450804071688867,-0.9999882647998306,0.19207521607053946,0.9999547840741774,-0.0034889820285055606,-0.554997626983291
139,-1.0726152697942597,-0.4092687157828671,1.3382015296395051,0.8800748183139103,-0.3152791110964055,-0.10565596455629615,0.15508853057748226,-0.034594999531312676,0.24971561592113128,0.14310061292196702,1.0478073188256536,-0.3541331970618693,-0.015816502403198374,-0.03252586038388459,0.4129637941525652,-0.526029670944046,0.11740446215072897,0.43794777933869394,-0.030364397285013986,0.09990578681613878,-0.5507914197732472,0.023728535164496037,0.46004148524693256,-0.5448624944631804,0.16225393801313237,0.4031111194077045,-0.06276906676795688,0.03341777994087626,-0.5749517607050222,0.8968777738184268,0.9999975859622644,0.10513407627411564,0.9999991234181398,-0.6733341041395878,-0.9999986557716813,-0.9999987046170682,-0.09725990909183269
140,-1.0763320359652822,-0.37125511745754103,1.3531756678688986,0.9024454468822167,-0.3067166195007447,-0.03176814368559129,0.07365202444791975,0.034320249963346455,0.39350839042155167,0.22474917050609244,1.1098632986353265,1.554241808388783,-0.6721416585881768,-0.034998491238680686,0.38288586233900246,-0.5398272903111568,0.10066362992235094,0.43286589702525813,-0.01823705766724166,0.09293323060239775,-0.556169993495169,-0.07745781487597225,0.3373537544693455,-0.5947316736062269,0.05414128000809283,0.48295495940404964,0.0199677659278248,0.13174685683517398,-0.5957320187560189,-0.999999232822435,-0.9968565651524035,-0.7711230386620556,-0.9999996110438293,0.9999939596673041,0.7959837935738383,0.9999996589134148,-0.4952784608624774
141,-1.0700296838824814,-0.3792241607072306,1.3463482526099622,0.8940029790489235,-0.29709179719716483,-0.0818882810149637,0.12162589215848171,0.06179128647837359,0.1758384742469065,0.14562885018707594,1.0133679905909652,-0.541377547559571,-0.26697124924255566,-0.06079407544654613,0.3742068777835636,-0.5356864563220957,0.10550780177974396,0.40346298657347845,-0.0321410866410691,0.07383216322140343,-0.5575806844421486,-0.07981235175926064,0.4204860603701984,-0.538997897779379,0.15143421231462503,0.35880722106604934,-0.08103061134659374,0.025159523522521127,-0.5812233861465066,-0.06227427627087001,0.9999999362432015,0.25997192146536496,0.9999999630693684,-0.9999999036779775,-0.9999998897802728,-0.9999999047089414,-0.1527796832828865
142,-1.069046619631057,-0.3541841236481065,1.3563966263188976,0.9055266559636995,-0.2844147899902812,-0.028492685170655244,0.07975990012134065,0.11367947944328043,0.2418270038879453,0.17125929241626883,1.087794762993111,0.9099974933291577,-0.20590970092713348,-0.10520081891515717,0.3482370401793406,-0.5396913175155337,0.09704872919850936,0.3942753923625323,-0.08458003906797582,0.07874060663510801,-0.5616785817582731,-0.17223332265200192,0.306827735016064,-0.5889093779418253,0.06265586503933909,0.44086663571345014,-0.14369335135274386,0.12390003106902475,-0.5999997565758998,-0.9641158848070429,-0.9263402233562456,-0.7686137505141525,-0.8120663665955468,0.9999977570070331,-0.6671427057347976,0.9999848372262968,-0.4783753973671848
143,-1.0628609119366916,-0.34941611967189506,1.3619203228254404,0.9080882217987245,-0.2643560019071173,-0.04243060441310861,0.08381389175885517,0.13984482363672363,0.11412276630118962,0.1735557203002706,1.2080312720813353,-0.256254484769427,-0.28449807436654123,-0.14941997266739443,0.3437362868917796,-0.54716738491184,0.10927301948359518,0.36640090675330755,-0.15294781617476938,0.07486319753434853,-0.5614082708260844,-0.189431378130718,0.39148067803086506,-0.5734303354286601,0.1595163780260885,0.3232919259792295,-0.2365040168280702,0.04636159744452778,-0.583494223701129,-0.2580972161131613,0.9999432976560418,-0.13966426383926156,0.9999330623871638,-0.9553137794854816,-0.9999533304296356,-0.7134343207104572,-0.13494454954024204
144,-1.0610872649079293,-0.2982100720933396,1.3799545036468892,0.9238188838821421,-0.2561347027482279,0.034668880164863684,-0.02669057580022699,0.15459367184996317,0.42214135528476865,0.25241285190495877,1.1660793527554494,1.8468329159646553,-1.2121377518219951,-0.20320574565511168,0.31739770544323653,-0.5293925992278706,0.09614136287521122,0.35998490356186913,-0.1574119199027101,0.09169721215342083,-0.5635815725468291,-0.2799598082301517,0.2719066458818922,-0.5287320365032557,0.05154055974129182,0.40712732829583004,-0.1246788170500849,0.14404351636995688,-0.5999999944960488,-0.9999999900596963,-0.9999999824742956,0.16026782153971442,-0.9999999938349227,0.9999999861556208,0.9999999893658179,0.9999999879765544,-0.45680481979976195
145,-1.0489665375868147,-0.3144420395717,1.3837367519504522,0.92263015422491,-0.23435379164767697,0.008457160680980395,0.020037967156272936,0.2141133993088631,0.17130374816506988,0.22016632104078868,1.3336800719547857,0.27063205719987593,-0.3353824311234357,-0.220564853364279,0.31201251855119666,-0.5388039966997714,0.10214383283888784,0.3614571513684798,-0.1451301710325928,0.10847677829131296,-0.5634184808556758,-0.21781960538662523,0.3582980202402513,-0.5990240654808516,0.14840690500276543,0.36405277067814473,-0.15850921471428564,0.1109314968634454,-0.5870467918481506,0.48142212432018905,0.9998670665245378,-0.9672863080275872,0.9944337324853819,-0.22718191202893812,-0.4006433851670498,-0.2590984368801359,-0.1704679707690398
146,-1.0354787004367028,-0.29093759547631115,1.4034897078643604,0.9244273695849815,-0.22020479955389768,0.04828026894622537,-0.053156541375313025,0.29789797660859796,0.22842518125603745,0.3235377930427721,1.094369853037124,1.0121019276300045,-1.0127533930687105,-0.24540661848071446,0.3063904138383884,-0.5157547851482128,0.13277466281011313,0.3804277250423126,-0.1083174707242214,0.14201042590317586,-0.5597073007905099,-0.30692862184097747,0.29370713145990657,-0.48410038872591193,0.16303808646160678,0.44052288488328595,-0.05058375679791301,0.20538491501820622,-0.5855089437913057,-0.9999999672368352,-0.4667598776833223,0.8497247348089719,0.2205152670897963,0.9467275273904843,0.9999999718065834,0.9999999299793303,-0.27814491535562647
147,-1.0236746216604908,-0.29609500387865917,1.4039907023044087,0.9252957409626203,-0.20802783941168268,0.0379231487561667,-0.043917552872585044,0.33620240503570886,0.08680730742232018,0.2320829020421617,1.1712507393476121,0.22174891393972618,-0.3141532215028894,-0.26550342004714694,0.3210401557884919,-0.5023946943196506,0.1766108702554986,0.39094351765289,-0.09632694762867056,0.1488648299727216,-0.5556103742554821,-0.280484705403094,0.3790216723649018,-0.5431552261018548,0.2415689362527045,0.4021118811914287,-0.12193388384976617,0.1319858624743767,-0.5790833978624742,0.11097485345834635,0.9999989747799061,-0.8325985681223852,0.8668275411417805,-0.1638485944769298,-0.7387931489174884,-0.6312980679291922,-0.22849901260733818
148,-1.0089459958116078,-0.2864326739191321,1.4214966486660325,0.9243653490978676,-0.1953127531897723,0.06710504990208764,-0.090036837158283,0.4021744529284599,0.11897379553419413,0.32738013694255574,0.9889822282121152,0.9219033891994538,-0.7358807624366852,-0.2986233490021906,0.3019147141980159,-0.48654728546698006,0.18948791416238603,0.38770832930120613,-0.10544123104122394,0.16889968622468432,-0.5552831658236048,-0.3664603682057591,0.26007069736453714,-0.47618615844377066,0.18452711806359304,0.4078216782783994,-0.11244122275784156,0.22538652855796742,-0.5861724346740044,-0.999998980728199,-0.9999989138211957,0.39811306352991443,-0.4496337137647628,0.258153911465421,0.0339596689943632,0.999999592073096,-0.36043206704653974
149,-1.0008045098212155,-0.3063621143335053,1.4119881971127282,0.9309395837834344,-0.1946393902397893,0.02466847781002262,-0.04939225720785934,0.35658934336289927,-0.07439287156796165,0.1689364212629676,0.9271204197455039,-0.33943498578466713,0.1297386898215016,-0.2864713429831291,0.29946642619279673,-0.49335846988302245,0.21456548572041698,0.36130505874878815,-0.14182192092957038,0.15649543285941087,-0.5531633329021558,-0.24813983320594912,0.3470467163618024,-0.5518180981467073,0.275293935359903,0.33687018091763626,-0.20680984524305862,0.11412165095826621,-0.5763406715797883,0.9999751658952207,0.9997955386549217,-0.994412476251253,0.9999317319948956,-0.5056041344684314,-0.9999068362310914,-0.9999555117180285,-0.19476858639484063
150,-0.9885615211612436,-0.31212760317126903,1.4175692049868538,0.9264649828731709,-0.19782533272654046,0.03080477830656585,-0.06960130867413494,0.3651830448361898,-0.17047450691932275,0.14821605537690669,0.6790205239752244,0.20695769790955365,-0.1602844811614802,-0.2868873149364199,0.30270165583220815,-0.4802313811895076,0.22318223207539367,0.3662315854507595,-0.1912548112900811,0.16101112855829852,-0.5444474180363853,-0.3357298362993793,0.3029150569735901,-0.46244167462356767,0.21696258170538174,0.420026640809507,-0.24430243656985395,0.2084153026654539,-0.5613388565061135,-0.9999699475372767,-0.2677932357012218,0.6178551861580432,-0.445666568865261,0.9999996893775254,-0.478330835889483,0.9999973425510098,-0.13815218505314697
151,-0.9705453044908057,-0.30857377416626075,1.426627094433133,0.9259533278501013,-0.18840337636451626,0.037428826558402684,-0.09270509704487302,0.4332677326777037,-0.11977365837901333,0.16037524474607778,0.9186519929472466,0.03618682286653857,-0.12485690475969757,-0.2911983188901991,0.3251932044648504,-0.47514064279316737,0.22675313144719067,0.3689053484654663,-0.20293762924188974,0.21860634467481999,-0.5310549275134802,-0.2913570048613252,0.3877691027823963,-0.5179421747234882,0.25524226164080926,0.36981071721700076,-0.20475006409188815,0.2979933219810155,-0.5434068171141758,0.27586339623085127,0.9999979865748573,-0.7862258383109888,0.49127809020696644,-0.2921459155203089,0.2733725064947311,0.9999878444883432,-0.10134903433367937
152,-0.9464419838581947,-0.28781807481800215,1.4483378926808022,0.9165955147025421,-0.18762551614724188,0.08629435638157251,-0.15842058287958194,0.5312835916495524,0.04346552699346187,0.2851856125860365,0.616265682139439,0.9002746403765223,-0.5838924503876642,-0.2750459016565335,0.3085880438130592,-0.45725000512375436,0.22958299990094652,0.36023757126072553,-0.15703503060014967,0.28920874598192997,-0.5227401039193457,-0.2722912317262275,0.26838080749769916,-0.4399196923516267,0.23515242582184703,0.3759599880823079,-0.09629429322907479,0.37481819125609106,-0.545313778474804,0.044979228920314696,-0.9999984014557738,0.5212537363568716,-0.07327722736921727,0.24639806726157143,0.9821826765821893,0.9172453537412636,-0.2907730221633693
153,-0.9378432920805794,-0.2930784211811774,1.4446259718621928,0.9175287196599756,-0.19922844757689143,0.0642142445372644,-0.13683413653772003,0.4386979579183948,0.019075586543034703,0.17697121391006515,0.6426240649133925,-0.05280033310641796,0.13424934239520214,-0.22772621924731068,0.3040249326455893,-0.45783408503080014,0.23773487016891706,0.3414119990683677,-0.1343390675697433,0.28927240653705344,-0.5190226188805739,-0.17352519799251082,0.3476000006839558,-0.5078875833918703,0.26692593419070976,0.3300983123658297,-0.14806784873742596,0.25925992095378464,-0.5420918252574428,0.8515147214740528,0.9263823356114158,-0.8996387565782503,0.43531129659955103,-0.2706367631236275,-0.5658827016980484,-0.9681736073950185,-0.24043735706378921
154,-0.9229406090074042,-0.315626040994572,1.4456851340208285,0.919405895334411,-0.2056545026541675,0.05729684250601551,-0.1109953528621485,0.43987912941820334,-0.19046187154324584,0.1277998602346578,0.6190882071685548,0.029862223108279462,0.3058881479137051,-0.18840120383043035,0.3216422565996594,-0.46690356064548766,0.2603627531545359,0.3425876267481238,-0.17321154653427734,0.2940283999574086,-0.5060606181314391,-0.17616400986761227,0.3487423311526099,-0.48847164479385574,0.2993994567641749,0.38016334104835514,-0.2404990390331137,0.3450689970721584,-0.513098671084245,-0.11315071774727015,0.18522330502851925,-0.05978440571578936,0.45819819283000673,0.6656994430081699,-0.9983458273255904,0.9877207216606303,0.018885629103257084
155,-0.9133899168925678,-0.33640964291893694,1.4360819803705183,0.9218531899811504,-0.22635103674572304,0.026224181971551765,-0.06379872310145202,0.4068989391256215,-0.27585312952752106,0.03308177585999192,0.4271335377882629,-0.5487164192604354,0.6465062596485682,-0.1745942429611956,0.3581180975066496,-0.4616888529285514,0.3080225589574289,0.36252911639399843,-0.24200253283410356,0.3002785860918139,-0.49260179493486855,-0.17503296467479162,0.4285513065180695,-0.4782465168268151,0.3844292191056905,0.4005159489759866,-0.32847306029574075,0.3028722181395987,-0.5078847075814271,-0.07677155300559979,0.9724609192309013,-0.1419845427265218,0.9999973517972433,0.39360774980049185,-0.9999897321428273,-0.24943329078951704,-0.20440970051394258
156,-0.9009394910978498,-0.3482751913165841,1.4359111198194199,0.9189809920395903,-0.23806308731438303,0.022239302316811625,-0.036356920028203954,0.4035725941729913,-0.3097716281162922,0.008398677932000363,0.48820363401703737,-0.4069461451945153,0.7059710342048299,-0.17922251954552437,0.3573198242727238,-0.4384002399096721,0.37083151393987546,0.39421620624064435,-0.24424650840463435,0.3105639718868031,-0.485735264862852,-0.20120797701422782,0.3412248446345023,-0.42757343548668547,0.4527907673965066,0.45318045504929494,-0.21338867803265738,0.3510868634225057,-0.5056620196445764,-0.3492666057317577,-0.6589889655766371,0.267607554987889,0.8758300924610058,0.7269030352210772,0.986607292482963,0.6335825618988703,-0.23171547442220564
157,-0.8822219295391661,-0.3378550377152127,1.4420150447857691,0.9171310782880258,-0.2393955025532297,0.03871035851570183,-0.05159918689065811,0.41555060691860163,-0.1443355920168623,0.03968639761733406,0.6120352331442731,-0.15274723026850667,0.20744186310336554,-0.1805681538557226,0.3251748074587105,-0.43573429349756737,0.3690874335496088,0.3887033164249198,-0.18922899639438995,0.3293214853075821,-0.4968212638750866,-0.183821964604668,0.311569918562289,-0.47468137893775675,0.3451757318716212,0.37502249300662044,-0.13743031131328753,0.3607998406935024,-0.5431555896056234,0.07325613558848487,-0.12593683840488212,-0.684866152254056,-0.849754971550601,-0.5549893929020978,0.6528893281773697,0.2726732044212202,-0.6277667094327574
158,-0.8685910825082477,-0.31517491446209994,1.4525162756381311,0.9125789967176858,-0.2435357894819395,0.06670026191723177,-0.08394064945713306,0.4290275553359673,0.03217354684420248,0.10066249714292586,0.5756264997676827,0.09103116231136332,0.09781642182388992,-0.15732547099539967,0.2781115498159368,-0.4731284834355216,0.2989355500017608,0.34047988707928206,-0.1550892470129512,0.31964373645897987,-0.5211399395801342,-0.13157426557517288,0.23538711733393994,-0.5470968370114562,0.22791710794720707,0.3011639693702189,-0.14676458162811734,0.3110213204091918,-0.5737277647821306,0.430566007992617,-0.6060430530023458,-0.9614952702058727,-0.9999983733083309,-0.5510739898607059,-0.1620578588049415,-0.3173852824963551,-0.5772995465678841
159,-0.852781627422326,-0.32876120928007224,1.449337947190964,0.912658461616023,-0.2567397616944792,0.05486937451244912,-0.048622519988858005,0.381483172087811,-0.06913328009200402,0.03966687920270183,0.5973481630462513,-0.32161583511456493,0.38089523526749125,-0.14339258092750343,0.2629129126919882,-0.4911703003678213,0.2790034963101789,0.30958860733199073,-0.17987965256396848,0.28442499225075646,-0.530666328821545,-0.14959065016343653,0.28781662054199997,-0.5138207449431891,0.3156730492922397,0.31137654622551875,-0.23939338714380476,0.2578249267734983,-0.5566663498943097,-0.2459509786702233,0.6419885907475706,0.059212502176942294,0.9915179674239304,0.25270775323810724,-0.9996703459709327,-0.3764532761523389,-0.11624973351285683
160,-0.8360621696085334,-0.33093837515120017,1.4542142391635402,0.9104552844323941,-0.25732981781358444,0.07155599436079406,-0.049552917152640395,0.41529199479596235,-0.03856714274265072,0.07706993089822943,0.667477311164077,0.353567692111343,0.0407365616563502,-0.17312003734142908,0.22712523200898663,-0.49530674348560033,0.27904499436452757,0.30814652633656403,-0.16872205119605715,0.29190963186529284,-0.5424837765525734,-0.2306897359258395,0.17361615862330898,-0.5287863921481506,0.2791403989256518,0.33040974732261774,-0.12742398806263935,0.34493282204601344,-0.5899350368266651,-0.885786182705748,-0.9980963089159104,-0.4065668445212105,-0.2074899790197595,0.3460202840837492,0.9999972972397513,0.9999914161119005,-0.61102004427071
161,-0.8331339205834245,-0.35914659523691206,1.439151864849766,0.9149047343839308,-0.2773947473291822,0.012971576292442104,0.03437629399530693,0.269359865742949,-0.2312383928134056,-0.04554692918512061,0.4137075966510363,-1.1999593622728755,1.0029816417911834,-0.17104987338363092,0.2214979268732669,-0.5037036043405966,0.3026493733928444,0.2798155374106222,-0.17326520300699047,0.2712966872354419,-0.5446242975036099,-0.14556546079562646,0.26493526745874546,-0.5377701569031085,0.365183331748371,0.24417605977093232,-0.221052733609382,0.22768622839334177,-0.5633463489611272,0.7358978833392104,0.9999991676660196,-0.3542308436236542,0.9999995276900178,-0.6971320018555458,-0.9999994494987462,-0.99999952550371,-0.029080639757952498
162,-0.8253892177072626,-0.36801475064665407,1.437539266402971,0.9050430095493781,-0.2843981022227294,0.019499564937123803,0.050958929616754,0.23002886519665017,-0.2725130540796234,-0.06876301309567266,0.30290896926809546,-0.26622296693362757,0.6986737636429221,-0.1486936435866235,0.24891724507985982,-0.5012282371868241,0.33869364150611864,0.28216381702765764,-0.2304757862278238,0.2693380983230845,-0.5329696555126529,-0.14182754467931635,0.28556395362615056,-0.5175024423359954,0.38438336251914584,0.33196724701207214,-0.3100000891316139,0.3163017980054388,-0.547073311063264,-0.03540356923471266,0.3387544954034237,-0.06620793278042286,0.37459197358193436,0.999999902296864,-0.99999992202701,0.9999988103176416,-0.11894279550193032
163,-0.8146409922334714,-0.3620406361848962,1.4395358134494556,0.9068165188607922,-0.2797012828791945,0.019303911229802465,0.039317078737228915,0.22586236583178132,-0.1421169455584076,-0.031575741136252444,0.7083201136963382,-0.1277986709990228,0.10625687506296744,-0.15601039483324688,0.2849015728036432,-0.4875086627584724,0.3386798595740989,0.335126400099556,-0.23088053189479532,0.2993013238426958,-0.5234535521499268,-0.18494464651779913,0.34240897402061976,-0.49610472854897975,0.3379445365046588,0.41536885098156223,-0.20039603168633288,0.3419411981034805,-0.5430752026560512,-0.5020847907244859,0.7112321807577666,-0.04477408329784108,-0.27219657888529736,0.9999996632009376,0.9410405298870039,0.41454489998313715,-0.23355557145950456
164,-0.8059560707894268,-0.34687955883463323,1.4379422029175795,0.9065958743736365,-0.28299747784449125,0.015412466297651741,0.0220577718325273,0.23567631065313172,-0.0002336618137176727,-0.03636664240666505,0.7429764433355797,-0.3229822309067651,-0.03163302388657416,-0.1730286786540022,0.30760094605653,-0.5000853236408309,0.29489680307288835,0.33672934707102087,-0.23572997234609372,0.27671706905484933,-0.5350070438355193,-0.19606832519114853,0.3327536784408931,-0.5562279720073132,0.25061406847935774,0.3165079064731546,-0.2823592675548502,0.23701316769683295,-0.5854569473367887,-0.20370910999239322,0.07465153121304291,-0.8492847988578255,-0.7043324120006808,-0.7809250195932957,-0.9198303745283398,-0.8783097050147356,-0.6953550481353998
165,-0.8007996405336479,-0.3439257903884555,1.444803981512099,0.9065070705144138,-0.2829769527034163,0.02791863424637251,0.015123319741342903,0.28155348031844385,0.021665204474059167,0.032184518779131074,0.7997142517773075,0.09593291020324918,-0.08332633784482396,-0.1608708824846719,0.2916076513018172,-0.5056282609245608,0.262717731693908,0.3304288262530904,-0.21412997962542493,0.2711144206043298,-0.539826311211639,-0.14043516928342892,0.27465550837191005,-0.5209832560687413,0.26170641156091756,0.3607956495244398,-0.16824226915427237,0.3099822331347782,-0.5604907382739948,0.45829739648162127,-0.4146048614693837,0.07433317338206272,0.23623046505527723,0.6011313837494299,0.9999903502283531,0.8481972382278692,-0.0430663830404554
166,-0.7992625370829394,-0.3608692904281869,1.4299047883823683,0.9052353955657035,-0.28900329909099487,-0.018819011778886473,0.06654575311416325,0.13748616493008603,-0.10412366811278256,-0.07758152434196863,0.7632963173870982,-0.8047921422952886,0.29870274951725295,-0.15909267813070488,0.30446192882542455,-0.5061378983625783,0.2864813717233805,0.32282955894266424,-0.21367765112521334,0.2431364790040836,-0.5398405935832086,-0.1824775294419363,0.36092271949552934,-0.5393981522450064,0.3486210854978873,0.31846752754119045,-0.2598301518920428,0.19448316345141686,-0.5717624529973028,-0.4906411862267883,0.9999998654221491,-0.4446405897970216,0.9999999451501564,-0.24288339507027423,-0.9999999619548402,-0.9999995802662239,-0.39296251637007773
167,-0.7974343941298501,-0.3821763854559502,1.4207625420657126,0.8969336326744161,-0.29343411068147357,-0.03811932616672985,0.10493246579906595,0.11461940262749695,-0.2146729078554166,-0.11201606298075284,0.5927570834434448,-0.3325589071118029,0.30479286447097864,-0.20252278874790342,0.3163629362628966,-0.5112710367448117,0.31183631721659605,0.34159811191585376,-0.2678968089766598,0.21274756220365637,-0.5463527407611595,-0.2733536237903465,0.3258112753030691,-0.5409395981198776,0.33861285529171614,0.4025441166706585,-0.3468386258371797,0.2131745073033069,-0.5819758578940852,-0.9999997082050702,-0.17065308217683883,-0.2851135348712139,0.074228240687232,0.9999996550652751,-0.9999998153973906,0.2841550202446079,-0.38801527546647574
168,-0.7972125407786191,-0.370959768523106,1.4198214978177448,0.8990840954345009,-0.2927983604221007,-0.04091771883083681,0.0843375793824328,0.08389280153168034,-0.04796116323471092,-0.06377631772982542,0.8555336518202861,-0.09874168310264517,-0.35025553829674616,-0.23968572328429266,0.3436545197826674,-0.5007713819393312,0.28903357370290234,0.39347341720214335,-0.263873680054846,0.1854401364298188,-0.555703789861523,-0.27364131771371947,0.4095201222787509,-0.5070877881213898,0.2600568868338865,0.46979963232757094,-0.22949671525488208,0.1573863250939489,-0.5942569592413727,-0.13955375112890311,0.9999941074083534,0.06804830092493833,-0.6162532569324385,0.8738272149044543,0.9999997929043863,-0.45129456844192606,-0.41379894241991744
169,-0.7941176728263596,-0.3723996450299114,1.4166985263009932,0.8983393358588669,-0.2882594448945399,-0.054677027969237006,0.09869956613096365,0.1262022260273382,-0.045613623628024985,-0.038742949839311494,0.925011290387336,-0.3160868346031407,-0.006795636395810822,-0.24204667820238532,0.3791366125885979,-0.5042794841917736,0.2883458405792931,0.41736472357292087,-0.26174095012536397,0.17014453887654918,-0.555104278604062,-0.2444502035342605,0.42519642899951815,-0.5478568791921511,0.3296376515322296,0.4416330827116248,-0.30194795128744145,0.1778726348363024,-0.5759967350561825,0.15509048293772953,0.3615231283470475,-0.6612348047683099,0.8258360904003739,-0.04676567999567671,-0.8392607179530339,0.2835562599705094,-0.11452623776878545
170,-0.794928415703628,-0.37038509894131705,1.4106753787259225,0.897254643811192,-0.29058794663343473,-0.06924849456774743,0.09128775964819989,0.09832094859779678,-0.00024109958471228016,-0.03603389314818235,0.8649518879613665,-0.13355014550785876,-0.4070164084204972,-0.20823544843893488,0.4134030188457497,-0.48798760405695124,0.28777784188047845,0.43682375788708283,-0.2350268181654727,0.18714822829207592,-0.5404574938320958,-0.17053172263986205,0.4729371965964698,-0.4752587440146561,0.2847085171605353,0.4886659145872502,-0.18685057667345173,0.2247719614498226,-0.5490729866761479,0.616959707176854,0.6900058904692764,0.4520529121788742,-0.28447251795082873,0.6911448601120661,0.9999997704961767,0.5579295835533533,-0.01876088372774576
171,-0.7956045733912798,-0.36785842782350947,1.4056233963343054,0.897183961249132,-0.290781396170638,-0.07249646345268546,0.0875679827672128,0.10398184188505458,0.02370198813873358,-0.046052356064791855,0.962614676485035,-0.00716707636061939,-0.28522589272069665,-0.15216078335452513,0.4478602365409954,-0.4909461802379778,0.26026459344655917,0.4446863274777547,-0.23217080507200405,0.22660504940503856,-0.5188697157514135,-0.09993498858983285,0.5020342050280946,-0.5446043855712214,0.24033457186936413,0.46135922404269186,-0.27750797104162567,0.2841337392844099,-0.5224717313017179,0.6207014791803603,0.5274386826144825,-0.93108578757298,-0.3013851943314436,-0.028733948151958177,-0.9999992320184646,0.7060037590707842,-0.008523939593772734
172,-0.796231166944114,-0.36421240497371127,1.4048060506066045,0.8985135716153767,-0.29044085983485796,-0.07426271962828955,0.07436597058548126,0.10163086491970087,0.05553077330328506,-0.00740139839273006,0.9050106792278549,0.10540004555401722,-0.4853604321779269,-0.10798982718759084,0.4597115499127459,-0.4826447998701552,0.24357057241368585,0.44909352555609344,-0.20998125433603382,0.24138129992431398,-0.5064419330956467,-0.08012796887321597,0.48247524520225027,-0.4757378175658946,0.2500582671450003,0.48293654848534406,-0.16363269841799005,0.24845730131659108,-0.5266868284667938,0.14810270287125227,0.05542750425560383,0.41636348726765654,0.21740423869104392,0.44645285644786736,0.999998740715543,-0.2146975100359827,-0.3033868373016182
