Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des
1,-0.04351162165403366,0.04776560515165329,0.18079684674739838,0.9781776500533736,-0.0019576687703084196,-7.484263331961325e-05,0.2077610330827839,-0.016071615504011656,0.10218596695368162,0.1502760149233725,0.14582000498035055,0.7382290301605852,-0.5767417045848335,-0.25,0.25,-0.25,0.25,0.25,-0.25,0.25,-0.25,-0.25,0.25,-0.25,0.25,0.25,-0.25,0.25,-0.25,-1.1995624090491368,0.8070746264284491,-1.1995346439315075,1.0691263019923383,1.1994383753394162,-1.1363950199411461,1.1989368153918403,-1.194048204937632,-0.04216238605903312,0.055058675000817195,0.16441629163689692,0.929268767550705,0.004873028495599893,0.033270438313844804,0.1692978949779029,0.006041140649892408,0.09496313656998924,-0.26691950725756974,0.12770402956788424,0.6049207335503839,-0.5859109981621533,-0.2894829188588685,0.2724744994526276,-0.28948171566023045,0.28383048300538516,0.2894775438702731,-0.2867455662728283,0.2894558088193403,-0.28924396136675534,-0.3574562409049137,0.3182074626428449,-0.35745346439315073,0.34441263019923385,0.3574438375339416,-0.3511395019941146,0.35739368153918405,-0.3569048204937632
2,-0.04289569333195686,0.04413241893053055,0.17543114721775055,0.9758729791167942,-0.0018939148588959312,-0.013583823838724356,0.2179078278679743,0.01759222434533433,-0.10000849902757757,-0.14847280780506053,-0.15630450015480163,-0.7334352940529921,0.5740734193198185,-0.2894829188588685,0.2724744994526276,-0.28948171566023045,0.28383048300538516,0.2894775438702731,-0.2867455662728283,0.2894558088193403,-0.28924396136675534,-0.3574562409049137,0.3182074626428449,-0.35745346439315073,0.34441263019923385,0.3574438375339416,-0.3511395019941146,0.35739368153918405,-0.3569048204937632,-0.9463203364271124,1.1999966859177522,-1.1477661877625014,1.1999993914435012,1.1999863690829302,-1.1999994141132366,-0.7318283561764285,-1.1999991032735395,-0.03992098882548956,0.032163536953052504,0.14255238391108047,0.9268795775170485,-0.0016523526757910413,-0.048830077131065124,0.2243745662937883,-0.0006026551440399611,-0.10137000502575082,-0.2767345225694122,-0.1473758525983061,-0.7508903212191498,0.05591308686118546,-0.3601033659388783,0.3405138346115025,-0.36883083861486265,0.36093296695644805,0.3710862937997581,-0.3661745332319553,0.28733221148017063,-0.3706668446154065,-0.4342154625023793,0.4222967581024779,-0.45435740994974333,0.44719193783362227,0.45957028256553756,-0.45358246830573257,0.2663411618445819,-0.45905948979642897
3,-0.04348953068256378,0.04766499251127243,0.18073605000972748,0.9781453441039007,-0.0019513239024647202,-0.00021456461178045555,0.20791303976642905,-0.004973479882555571,0.04019665410582954,0.06468281914830122,0.07828492461087136,0.31299483345548657,-0.2324073778769477,-0.3601033659388783,0.3405138346115025,-0.36883083861486265,0.36093296695644805,0.3710862937997581,-0.3661745332319553,0.28733221148017063,-0.3706668446154065,-0.4342154625023793,0.4222967581024779,-0.45435740994974333,0.44719193783362227,0.45957028256553756,-0.45358246830573257,0.2663411618445819,-0.45905948979642897,-1.1999267365809796,-0.9450018893601413,0.006020670162390496,-1.1975500650290816,-0.2272149530181518,0.7447889755337267,1.1999903610345477,-1.1999926837976567,-0.03822788075234236,0.04872505670096924,0.1843160191572474,0.9436535325378116,-0.0020405753617110858,0.023613027422968107,0.16075574833873713,0.09276176225247423,0.03282633229787134,0.2667507792313175,0.09692897358717445,0.7413458215995692,-1.491908532535887,-0.44216426349092497,0.3355790554968489,-0.40559890970757406,0.34693613973100995,0.4000742709043899,-0.3722811760114852,0.3113527650205831,-0.4614644532681003,-0.5324973630353582,0.3066817312613398,-0.4310374724360171,0.30507733443903295,0.4138702731354455,-0.35642444733707324,0.3730231398558076,-0.5561057836863732
4,-0.04336899146437645,0.04762643575668335,0.18073633313179016,0.9781438004607574,-0.002011861274567558,-0.00023580892352331032,0.20791970187682937,-0.0030636123860180754,0.04636008049793336,0.07255093016755107,0.06753267574831948,0.3567553367055535,-0.27373835870902197,-0.44216426349092497,0.3355790554968489,-0.40559890970757406,0.34693613973100995,0.4000742709043899,-0.3722811760114852,0.3113527650205831,-0.4614644532681003,-0.5324973630353582,0.3066817312613398,-0.4310374724360171,0.30507733443903295,0.4138702731354455,-0.35642444733707324,0.3730231398558076,-0.5561057836863732,0.9925493362404731,0.6600732507266402,-1.1999997170253518,1.1999999945698852,-0.0013752990547593047,-1.1999999892907536,-1.1999999626566757,0.005776248321614719,-0.0367506503727333,0.04592275932211179,0.19264558287162956,0.9358615265118815,-0.0037595672514637453,-0.00214017556530003,0.18304998850379922,0.07354559531029405,-0.04639747217342757,0.3832699071119363,-0.17601287734107557,-0.6445637032214147,-0.20363563917418204,-0.4356319416515626,0.3286621886920568,-0.4538196859378813,0.3544425798942731,0.3889587207636691,-0.39538469811626553,0.2837811980185934,-0.4995230535168295,-0.40661756125954307,0.35735496977093684,-0.5294855705167514,0.40982346717406976,0.39303922957319726,-0.458603223899295,0.23437198659734956,-0.527722869669893
5,-0.04405778646469116,0.04737330600619316,0.17912128567695618,0.9780595594574627,-0.0026327897699916667,-0.0037346734953635653,0.20827534368182937,-0.035232446628274516,0.04828770563949697,0.019464147288916864,-0.032017209597258484,0.13640137123687632,-0.26757809636045154,-0.4356319416515626,0.3286621886920568,-0.4538196859378813,0.3544425798942731,0.3889587207636691,-0.39538469811626553,0.2837811980185934,-0.4995230535168295,-0.40661756125954307,0.35735496977093684,-0.5294855705167514,0.40982346717406976,0.39303922957319726,-0.458603223899295,0.23437198659734956,-0.527722869669893,-1.1999856997546858,0.02346168509878005,0.08793583734445831,-1.127860841570479,0.2532657355861885,0.538540973482742,1.199977849148822,-0.3048582952994856,-0.03987404776961354,0.04171888025370149,0.1892716642728238,0.938695145005675,-0.0005171026283096315,0.011370553708061483,0.16419069997843308,0.10533177291151448,-0.12302501702352311,0.38621936657237227,0.32912397736819493,0.6337700003443061,-1.4086563777991397,-0.4470335634812054,0.33185525054440196,-0.47639311996385775,0.32376345048100885,0.38313255226443055,-0.39327988882484693,0.28954741015734153,-0.5060476410870944,-0.5062852531720345,0.34183338979226807,-0.49421770825646794,0.2765462096583184,0.39871384165315626,-0.381818965356056,0.3426511721823642,-0.5318225557163468
6,-0.043001800775527954,0.04437342286109924,0.17769557237625122,0.9764108471094232,-0.0011891341047706324,-0.008832367360305654,0.21573695300979906,0.020521890534448622,-0.06103244595928399,-0.011369039230045643,0.02943404875161343,-0.1719350268480094,0.31959658014160763,-0.4470335634812054,0.33185525054440196,-0.47639311996385775,0.32376345048100885,0.38313255226443055,-0.39327988882484693,0.28954741015734153,-0.5060476410870944,-0.5062852531720345,0.34183338979226807,-0.49421770825646794,0.2765462096583184,0.39871384165315626,-0.381818965356056,0.3426511721823642,-0.5318225557163468,0.9477706261439671,0.9430470782489961,-0.2502791327390883,1.1999999784824353,0.6509417091671632,-1.1999999739546805,-1.1999996000884754,0.22306466430921112,-0.03311896546809121,0.027851126799641045,0.18566760686338993,0.9299327161846491,-0.00392139437358293,-0.029716757701478642,0.21588982405869905,0.12598053748101823,-0.2275308107006871,0.3658355983824228,-0.3710846944061667,-0.8441533249972655,0.23049040738398108,-0.422039587841057,0.36260092619412115,-0.4749798933475196,0.32895316943115627,0.40229007653288823,-0.41818449026469556,0.25751002347021146,-0.4877957758463783,-0.3861939278990361,0.4190464281275543,-0.49453473611755333,0.38271889702364603,0.4438723204872147,-0.4827280144837212,0.20551865356439844,-0.48292496149960845
7,-0.04113132506608963,0.04653678089380264,0.18257606029510498,0.9777152567131527,-0.004104224261211402,-0.0005137081891297404,0.20989465985928307,0.05081449219887457,-0.0010645717793983326,0.084226922888907,-0.08568069439958585,0.17457090890257612,-0.01686051250933053,-0.422039587841057,0.36260092619412115,-0.4749798933475196,0.32895316943115627,0.40229007653288823,-0.41818449026469556,0.25751002347021146,-0.4877957758463783,-0.3861939278990361,0.4190464281275543,-0.49453473611755333,0.38271889702364603,0.4438723204872147,-0.4827280144837212,0.20551865356439844,-0.48292496149960845,-1.1999998200435211,-1.1974231886587168,-0.6290111690697253,-1.1999998734591297,-0.9480499857057467,0.7424108525104127,1.199999655108684,-0.8192128976143611,-0.024129537527650027,0.03742622760355387,0.1989377536706043,0.9416859779685678,-0.004865596347633279,0.019183082048133265,0.16717871470858506,0.28399718337146934,-0.13616776571075237,0.44766893861068957,0.2940013886570401,0.8069032243763377,-1.6423070017274273,-0.4296908323704234,0.32918988597525595,-0.4911718458267135,0.2953748181973347,0.36806118321298853,-0.40696437298932975,0.2629160121679468,-0.49574740192054717,-0.4868842135084366,0.278351787855305,-0.5327091162186481,0.24358296482655079,0.32687370589227926,-0.3843505285084938,0.3152426863970469,-0.5407000031860641
8,-0.0383462980389595,0.043944232165813446,0.1843666434288025,0.9766955070806626,-0.00502612612354198,-0.0020269536711883633,0.21456121728647223,0.08292328104347818,-0.06843983970855089,0.0739045341022329,-0.1683270729408607,0.0916399529685172,0.11705440079629051,-0.4296908323704234,0.32918988597525595,-0.4911718458267135,0.2953748181973347,0.36806118321298853,-0.40696437298932975,0.2629160121679468,-0.49574740192054717,-0.4868842135084366,0.278351787855305,-0.5327091162186481,0.24358296482655079,0.32687370589227926,-0.3843505285084938,0.3152426863970469,-0.5407000031860641,-0.04607209423839595,0.6518950730687376,0.0022050602664260843,1.1999999285852554,1.1823078845221804,-1.199999910226861,-1.1999991907774736,-0.7478071125425119,-0.02199104046193355,0.026407642136121828,0.19768248611645908,0.9320501816607684,-0.01848155801936558,-0.013912743715565223,0.20006603281996999,0.18121630912499287,-0.2401116121773509,0.39986494938473693,-0.551009579280211,-0.6919040454728229,-0.13945738995568635,-0.4472970992865457,0.3080078083602542,-0.493457791943312,0.29901698073149546,0.37418009285352694,-0.42395122578279215,0.23170621229048463,-0.5325213769770837,-0.4671472122568543,0.32962370576941347,-0.5058531543810731,0.35140380944374877,0.42876080904988345,-0.48513299310575525,0.17948063299944716,-0.5884457142810121
9,-0.03513259440660477,0.04196493327617645,0.18885500729084015,0.9754413176234282,-0.0047342180283196245,-0.003176524241952839,0.22018567788680302,0.0724616572972995,-0.0047702855402338845,0.18819877007840266,0.028621130998481667,0.2904273239734952,-0.025190519871050726,-0.4472970992865457,0.3080078083602542,-0.493457791943312,0.29901698073149546,0.37418009285352694,-0.42395122578279215,0.23170621229048463,-0.5325213769770837,-0.4671472122568543,0.32962370576941347,-0.5058531543810731,0.35140380944374877,0.42876080904988345,-0.48513299310575525,0.17948063299944716,-0.5884457142810121,-1.1999899966033372,-0.9278278980042389,-0.6809728296170219,-0.7441081123775203,-1.198144146940628,-0.1961625337257215,1.1999792634216133,0.3438159022943429,-0.01864748703711863,0.031198938928630272,0.2160802770459073,0.9344854790900352,0.003679408943332973,0.013897587453446117,0.18501451219023893,0.243948655157773,-0.16781273380850498,0.5853646178604692,0.49762620234889976,0.48399165842143876,-1.152436762772497,-0.48980800801979774,0.2664196488969812,-0.5063341327518593,0.2857971421903411,0.33894939557241216,-0.4509354007090494,0.23824960518888239,-0.5272672868132886,-0.5637888513043452,0.22035973068051895,-0.5486577796237218,0.25942280773380927,0.2875083539033265,-0.4804925968230397,0.2905045276916361,-0.5246418383375273
10,-0.030728474259376526,0.036371614784002304,0.19182834029197693,0.972637507432542,-0.006292417938323487,-0.011029238509758293,0.23198068995025514,0.11866017433778997,-0.15581593419908993,0.0867751560443783,-0.15644120709997852,-0.4077526450425104,0.6269061734685897,-0.48980800801979774,0.2664196488969812,-0.5063341327518593,0.2857971421903411,0.33894939557241216,-0.4509354007090494,0.23824960518888239,-0.5272672868132886,-0.5637888513043452,0.22035973068051895,-0.5486577796237218,0.25942280773380927,0.2875083539033265,-0.4804925968230397,0.2905045276916361,-0.5246418383375273,0.3673392495891282,1.1999994912204217,-0.246900658071878,1.199999942103257,0.9028528856796236,-1.1999999259836485,-1.1999993403143783,-0.9590127115750634,-0.016856531769569368,0.015085381205135095,0.21024891431422746,0.9256190530915898,-0.014528946683568439,-0.039627198120023854,0.2327845419012652,0.09700186765616459,-0.2183886955424633,0.5122632761254324,-0.5134695374376583,-0.8082677589558882,-0.08916957441505735,-0.49738122852429734,0.2752271489733642,-0.5191669615423031,0.3064033927475402,0.32776351959816474,-0.49956060997566953,0.2082265827017991,-0.5407598398862351,-0.4988654837802151,0.32934169326853513,-0.5459149564497234,0.36645166155744446,0.36341822477612257,-0.5764679595802524,0.15597936727561645,-0.5943110175781572
