Step,x0_px,x0_py,x0_pz,x0_qw,x0_qx,x0_qy,x0_qz,x0_vx,x0_vy,x0_vz,x0_wx,x0_wy,x0_wz,x0_u0_act,x0_u1_act,x0_u2_act,x0_u3_act,x0_u4_act,x0_u5_act,x0_u6_act,x0_u7_act,x0_u0_des,x0_u1_des,x0_u2_des,x0_u3_des,x0_u4_des,x0_u5_des,x0_u6_des,x0_u7_des,u_dot_0,u_dot_1,u_dot_2,u_dot_3,u_dot_4,u_dot_5,u_dot_6,u_dot_7,x_next_px,x_next_py,x_next_pz,x_next_qw,x_next_qx,x_next_qy,x_next_qz,x_next_vx,x_next_vy,x_next_vz,x_next_wx,x_next_wy,x_next_wz,x_next_u0_act,x_next_u1_act,x_next_u2_act,x_next_u3_act,x_next_u4_act,x_next_u5_act,x_next_u6_act,x_next_u7_act,x_next_u0_des,x_next_u1_des,x_next_u2_des,x_next_u3_des,x_next_u4_des,x_next_u5_des,x_next_u6_des,x_next_u7_des
1,-0.007639400660991669,-0.0028884955681860447,0.18026487529277802,0.9999398581417205,-5.931764458152091e-05,0.004198401697465184,-0.010131633832682245,-0.00028904033577508564,-0.0003409651708076453,-0.002750152113119304,-0.012046480791457188,0.006771465976248009,0.0007442248238117332,-0.2,0.2,-0.2,0.2,0.2,-0.2,0.2,-0.2,-0.2,0.2,-0.2,0.2,0.2,-0.2,0.2,-0.2,-1.1999961837849613,1.1999947939999294,-1.1999923611073102,1.1999874596763311,1.1999958876214085,-1.1999944774693974,1.199997549726377,-1.1999970005726135,-0.0070701387678744725,-0.002763507062933558,0.13364409820002868,0.9499428652346344,-0.0006285483109020951,0.004310106451452728,-0.009589680080022894,0.004076656283507155,3.519902681125377e-05,-0.7319824901598418,-0.011443535854433154,0.006431803951831537,0.0007081895868010806,-0.24351545481072256,0.24351539283137708,-0.2435152843332362,0.24351506574728432,0.2435154416029079,-0.24351537871526938,0.24351551572672972,-0.24351549123647398,-0.30999961837849616,0.30999947939999295,-0.30999923611073105,0.3099987459676331,0.30999958876214084,-0.30999944774693977,0.3099997549726377,-0.30999970005726135
2,-0.007662542164325714,-0.0028424160555005074,0.18035927414894104,0.9999399613841707,0.00032097545962855514,0.003966056675384097,-0.010209848002054453,-0.001776703200933153,0.0010296269800347806,0.001543795026194939,0.019073641944703956,-0.013548855726966316,-0.004648638772968705,-0.24351545481072256,0.24351539283137708,-0.2435152843332362,0.24351506574728432,0.2435154416029079,-0.24351537871526938,0.24351551572672972,-0.24351549123647398,-0.30999961837849616,0.30999947939999295,-0.30999923611073105,0.3099987459676331,0.30999958876214084,-0.30999944774693977,0.3099997549726377,-0.30999970005726135,-1.199998258764271,1.1999980429855688,-1.1998994015533169,1.199758216478394,1.199646223903863,-1.199045628041691,1.1999949235673402,-1.1999915537651282,-0.007292634341895534,-0.002616163459396177,0.14427506501065762,0.9499446572058106,0.0011572731324326912,0.003147434061698721,-0.009910826176781361,0.001723212892297403,0.0006605756702857229,-0.4980160252231739,0.018048593089127096,-0.012887262587939433,-0.004308816858344723,-0.32859637690795385,0.3285962577454777,-0.32859166694245123,0.3285849842837783,0.3285806540937371,-0.32855375856314734,0.32859633583056624,-0.3285961422666868,-0.4144994633359984,0.4144993097285502,-0.41448921446052617,0.4144746303170908,0.41446423171442004,-0.41440403816376187,0.41449925958073985,-0.41449887043091105
3,-0.007623709738254547,-0.002884566318243742,0.1803451031446457,0.9999401872928996,-8.359304759587146e-05,0.004222727005468403,-0.010088777204435705,0.00030526421644948753,-0.0026080671168139426,-0.0023440831655601774,-0.039633486753947456,0.02441566714800133,0.01015807948123072,-0.32859637690795385,0.3285962577454777,-0.32859166694245123,0.3285849842837783,0.3285806540937371,-0.32855375856314734,0.32859633583056624,-0.3285961422666868,-0.4144994633359984,0.4144993097285502,-0.41448921446052617,0.4144746303170908,0.41446423171442004,-0.41440403816376187,0.41449925958073985,-0.41449887043091105,-1.1998430517917917,1.1997840174253047,-1.1971838191116655,1.1829014055162594,1.1998273416164802,-1.1998602312216387,1.199933843672447,-1.199940481319513,-0.006912009355284475,-0.0029786175595305285,0.16028274643798052,0.9499481281658764,-0.0018506403026304103,0.005100079338022289,-0.009079390787383287,0.007148194312707572,-0.0020445428921575365,-0.13575967814457873,-0.03732779161616687,0.02133287336016609,0.011898797662327144,-0.4221923958400161,0.42218962725617065,-0.4220656851401748,0.42141719450800286,0.4221639233487054,-0.42211793197455916,0.4221962987746156,-0.4221962822242154,-0.5137587953483777,0.5137527459846531,-0.5134831356486664,0.5120410393528623,0.513723754290347,-0.5136698593777377,0.5137676809689476,-0.5137679750413169
4,-0.007651306688785553,-0.002953707706183195,0.18034978210926056,0.999941172494299,-0.00015024235506320716,0.0041767433380893925,-0.01000918543384521,-0.0008323832692854153,-0.003629593819818941,0.001112382002382031,-0.022404427548537033,0.004894179441216617,0.013719841112036618,-0.4221923958400161,0.42218962725617065,-0.4220656851401748,0.42141719450800286,0.4221639233487054,-0.42211793197455916,0.4221962987746156,-0.4221962822242154,-0.5137587953483777,0.5137527459846531,-0.5134831356486664,0.5120410393528623,0.513723754290347,-0.5136698593777377,0.5137676809689476,-0.5137679750413169,-0.6101885143524406,0.5851812901459631,-0.5814484883299715,0.6115501344225986,0.5850569182032964,-0.6108148766777604,0.6262515664698001,-0.602910017752757,-0.006881703301240137,-0.0030827236410996416,0.18226301396728675,0.9499532149923835,-0.0009897873113484076,0.0039569880836112705,-0.008616837805467067,0.00920901620137066,-0.001350069754936366,0.3139100671452819,-0.012287063349422495,-0.007854341261715941,0.02719546512272792,-0.48853816851957177,0.48741814885237933,-0.48703809670353754,0.4872423265885801,0.48738602050997354,-0.4884858398607278,0.48926150806891927,-0.488220748737058,-0.5490897070162029,0.5465832377000167,-0.5459538276992303,0.547594000827479,0.5465432583961592,-0.5490678540766268,0.5507044535674803,-0.5483705780645267
5,-0.007620431482791901,-0.002881907857954502,0.18057581782341003,0.9999444863734599,0.00027381660171691525,0.0039052375676042294,-0.00978255157547843,0.0011845701445738998,0.001931222011194765,0.01217426603688499,0.03774457808333744,-0.024753826532588615,0.023106681707490168,-0.48853816851957177,0.48741814885237933,-0.48703809670353754,0.4872423265885801,0.48738602050997354,-0.4884858398607278,0.48926150806891927,-0.488220748737058,-0.5490897070162029,0.5465832377000167,-0.5459538276992303,0.547594000827479,0.5465432583961592,-0.5490678540766268,0.5507044535674803,-0.5483705780645267,0.21716288831787145,-0.2185640183525127,0.2348082335596683,-0.2283029958743481,-0.2533293378569843,0.2556379701024222,-0.29511898284156324,0.3117301069155851,-0.00669454232667003,-0.0024755088535181376,0.19845491207574037,0.9499718213915447,0.0021139004339037187,0.0022687407836694136,-0.0076798288891218956,0.009178636756740813,0.003180263795667667,0.5804508406731319,0.03893793145777116,-0.03479009320847624,0.0472835742446192,-0.4942645519374913,0.49222587737424184,-0.4909763379656898,0.49240519956947304,0.49063978365645083,-0.4925190418709717,0.49206163988275353,-0.4894813581595948,-0.49991893283360556,0.4973976739797647,-0.4951753129583019,0.4973840011986703,0.4938831616906528,-0.49605066436255335,0.49365733260495,-0.4897790384697418
6,-0.007303200662136078,-0.0029994831420481205,0.18284714221954346,0.9999731746415209,-0.0008810698664914414,0.004372968063481041,-0.0058095493426459106,0.011721517799772702,-0.01239664218399531,0.11343055487537784,-0.11896427233827121,0.07551175761399333,0.32389654746302055,-0.4942645519374913,0.49222587737424184,-0.4909763379656898,0.49240519956947304,0.49063978365645083,-0.4925190418709717,0.49206163988275353,-0.4894813581595948,-0.49991893283360556,0.4973976739797647,-0.4951753129583019,0.4973840011986703,0.4938831616906528,-0.49605066436255335,0.49365733260495,-0.4897790384697418,0.04387871155926448,-0.04529608750146452,-0.41534804733320874,0.3866903521103815,0.3537219773462501,-0.33074009715821107,0.3899272618652936,-0.4311306479773023,-0.005339971012196655,-0.0034669296500200297,0.20939969200732161,0.9500955965716681,-0.006288284618701281,0.007374581244009217,0.007658895566555258,0.021139371577777993,0.0023830908107775493,0.6162280652776602,-0.11109961362037482,0.0531559360917492,0.2139323265607727,-0.4713146144138719,0.4689971627459713,-0.4877131121535358,0.4883055641619414,0.484016382795833,-0.48496641133307833,0.485897727591967,-0.48442999464280534,-0.4705351150359989,0.46799818153063,-0.5119513520437077,0.5111838363497749,0.5045612013407452,-0.5043221408602468,0.5079671921612319,-0.508403151343985
7,-0.007566109299659729,-0.004000686574727297,0.18607807159423828,0.9999951201153414,0.00098852557890952,0.002958148274985612,0.00017866579720420383,-0.0008795967582343189,-0.021041930481217136,0.1648674724174258,0.14567099676115403,0.03324346466181599,0.3402626304628132,-0.4713146144138719,0.4689971627459713,-0.4877131121535358,0.4883055641619414,0.484016382795833,-0.48496641133307833,0.485897727591967,-0.48442999464280534,-0.4705351150359989,0.46799818153063,-0.5119513520437077,0.5111838363497749,0.5045612013407452,-0.5043221408602468,0.5079671921612319,-0.508403151343985,-1.0127519509173588,0.8147890379169287,-0.08013809510024816,0.2752413141166774,0.20218932381960175,-0.3435344116080521,0.17039272862556598,0.20984893354658607,-0.008079664603135459,-0.006377560226187773,0.21581847296630888,0.9501543158279729,0.009758077692330327,0.001657365966931475,0.008315288570869933,-0.018977254036368543,-0.03529050016897457,0.6471385312343998,0.22308547796429504,-0.07594333252396052,-0.00106000041680826,-0.49240108147819606,0.4812266770975277,-0.48284810486186086,0.4912170788931737,0.48234928232299157,-0.48877296160981687,0.48372164017046043,-0.46662237591385164,-0.5482835543759348,0.5260771762457913,-0.49436759395154706,0.5131487759439539,0.4995520736556681,-0.5134594749780397,0.499608105415727,-0.4619981004221271
8,-0.007117144763469696,-0.004566780757158995,0.19454607367515564,0.9999064226923455,-0.0011920107086565398,0.0009204936232061592,0.013596972477601636,0.006534299203154648,-0.02726722622689537,0.26548200598337457,-0.03722481381719148,-0.13011502564995509,0.7635527414311603,-0.49240108147819606,0.4812266770975277,-0.48284810486186086,0.4912170788931737,0.48234928232299157,-0.48877296160981687,0.48372164017046043,-0.46662237591385164,-0.5482835543759348,0.5260771762457913,-0.49436759395154706,0.5131487759439539,0.4995520736556681,-0.5134594749780397,0.499608105415727,-0.4619981004221271,0.9509728199907013,-0.4283586856899838,-0.46479039260106925,0.1370773494971531,0.44044311273856884,-0.20560662394159324,-0.21203272098943804,-0.8097116322378302,-0.006029155286739309,-0.005123618645863571,0.23356644829445244,0.9499615039340331,-0.007565079900499415,-0.003292594330357835,0.0407280194491308,0.01239308277071326,0.017442731488053767,0.7456639592919188,-0.2570264540594286,-0.0410961944606999,0.4069047341258087,-0.46213720796962354,0.46757007148207397,-0.48701253919322696,0.4871986396890321,0.4891920063830919,-0.48974532811635324,0.4605316679579291,-0.47635904839855325,-0.425772094658068,0.4569374488645034,-0.5161282535140767,0.5011990720964716,0.5186187812467415,-0.5083471636232971,0.4534244280459968,-0.5198693586248038
9,-0.00667060911655426,-0.005034737288951874,0.20588524639606476,0.9997208885032766,-0.00030833146735946185,0.0027284041282823173,0.0234649916436912,0.013197673102739609,-0.013587575124707643,0.39811751737923584,0.05923229628251376,0.038273611495104685,0.8549097087766468,-0.46213720796962354,0.46757007148207397,-0.48701253919322696,0.4871986396890321,0.4891920063830919,-0.48974532811635324,0.4605316679579291,-0.47635904839855325,-0.425772094658068,0.4569374488645034,-0.5161282535140767,0.5011990720964716,0.5186187812467415,-0.5083471636232971,0.4534244280459968,-0.5198693586248038,-1.1991403043538709,0.6753619991209043,0.11332491155461133,0.34294171252345174,-0.06865022469392623,0.05083536151358414,0.9793323251057999,0.791621719862236,-0.004620128978719244,-0.007078884033883107,0.2546772435296525,0.9495461011448484,0.007234027145870145,0.00545296007923281,0.04192265585326,0.022866477035054376,-0.048459499484873644,0.81973213286614,0.30754075580361995,0.07677707303484302,-0.07221453386164689,-0.4685823599587279,0.4673148538752967,-0.47676379544442027,0.4873437983833562,0.4810312698540499,-0.47522947781132036,0.476503752617484,-0.44586388248087305,-0.5243975203605518,0.5016267763333687,-0.47898934968291174,0.5104332897439932,0.48582281971501196,-0.47784626929077384,0.5286864391542769,-0.4147137187073401
10,-0.007679834961891174,-0.00549172330647707,0.23045310378074646,0.9989888951601129,-0.003820467858497888,-2.823645188657466e-05,0.04479498381316735,-0.02166147909672696,-0.03374718826270302,0.5945295374929067,0.021357919076648246,-0.09091530742981335,1.1257769111301972,-0.4685823599587279,0.4673148538752967,-0.47676379544442027,0.4873437983833562,0.4810312698540499,-0.47522947781132036,0.476503752617484,-0.44586388248087305,-0.5243975203605518,0.5016267763333687,-0.47898934968291174,0.5104332897439932,0.48582281971501196,-0.47784626929077384,0.5286864391542769,-0.4147137187073401,1.1993668124350993,-0.3598256197110157,-0.5181537686818081,-0.3491206086696238,0.25417507323083965,-0.6224050811985421,-1.1783638944010064,-0.9189391652601031,-0.009746732500874548,-0.006547316023223877,0.29470127226399756,0.9477451441198201,-0.009198584901509996,-0.005221273861380629,0.07914172065777571,-0.028847858202705846,0.017483370846720997,0.9644717854851077,-0.30151550840320107,-0.15775736387113934,0.44279289044451886,-0.4283876699437107,0.45047664190342696,-0.47749760750152176,0.462598100924647,0.4714674362589262,-0.48094663634364193,0.43445977553144627,-0.4440577622122501,-0.3782409630990142,0.44056287554559875,-0.506855259066947,0.44999956438983113,0.48694918605234533,-0.5161944639460894,0.3844157277564624,-0.4858719492979834
