step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time,mot_cap_x,mot_cap_y,mot_cap_z,mot_cap_qw,mot_cap_qx,mot_cap_qy,mot_cap_qz,mot_cap_vx,mot_cap_vy,mot_cap_vz,mot_cap_avx,mot_cap_avy,mot_cap_avz
0,1762138255.9789646,-0.0241475701679897,-0.08057694503614876,0.3992954900976373,-0.1248971870733752,0.136891602733208,-0.12478951357169801,0.20068430239965782,-0.06372934404323881,-0.01,-0.022,-0.008,0.999,0.003,0.011,-0.051,0.021,0.027,-0.003,0.008,-0.003,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0013,0.0011,0.0028,0.0,-0.002,0.003,-0.004,1.0,0.005,0.007,-0.03,0.001,0.001,0.0,0.1,0.0,0.0
0,1762138256.0162568,-0.02269036843647281,-0.08719447282266185,0.3983591846946475,-0.12461236720862205,0.002498232231173972,-0.10646375038320514,0.19028469101892106,-0.059600394889156305,-0.01,-0.023,-0.007,0.999,0.003,0.012,-0.051,0.012,0.016,0.016,-0.003,0.012,0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0031,0.0022,0.0041,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.001,0.0,-0.001,0.0,0.0,0.0
0,1762138256.0483475,-0.036140311346604,-0.08324437461867228,0.399492157986254,-0.12461776661626062,-0.14584461331954832,-0.0040962543714353344,0.21050932526338947,-0.06236017768069685,-0.01,-0.023,-0.008,0.999,0.003,0.012,-0.051,-0.004,-0.005,-0.015,0.015,0.018,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0017,0.0015,0.0048,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.004,-0.0,-0.001,-0.0,0.1,0.0
0,1762138256.0837224,-0.012754109790455898,-0.08613345160576487,0.3988417557487221,-0.12512635843455236,0.21579185988817898,-0.07051295718026206,0.19324205661780836,-0.06739480149104775,-0.01,-0.022,-0.008,0.999,0.003,0.012,-0.051,0.021,0.051,0.01,0.001,-0.013,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0026,0.0024,0.0051,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.031,-0.003,-0.001,0.001,0.0,-0.0,-0.0
0,1762138256.1162531,-0.04006063164576966,-0.08257076102587427,0.3992028262035652,-0.12417301269718227,-0.2794422734483656,-0.007439820003976388,0.2030315824227922,-0.05302972184357527,-0.01,-0.022,-0.008,0.999,0.003,0.012,-0.051,-0.0,-0.025,-0.004,0.008,0.007,0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0022,0.002,0.0051,0.0,-0.002,0.003,-0.004,1.0,0.003,0.006,-0.03,0.001,0.001,0.0,-0.1,-0.0,-0.0
0,1762138256.1489646,-0.059245105620990036,-0.07027920050050152,0.39956457318965416,-0.12410396211334195,-0.2118750555750886,0.08163022474079015,0.2032188829626726,-0.06139600051018798,-0.01,-0.023,-0.008,0.999,0.003,0.012,-0.051,-0.028,-0.047,-0.008,-0.006,0.008,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.003,0.0021,0.0031,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,-0.0,0.001,0.0,0.1,0.0,0.0
0,1762138256.1814249,-0.04981513346407396,-0.06939406902189844,0.3993037837799755,-0.1244008164125759,0.06467716875866573,-0.026288285464219935,0.19717439249804108,-0.06502052404901057,-0.01,-0.023,-0.008,0.999,0.003,0.011,-0.051,-0.002,-0.015,0.001,-0.008,-0.015,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0013,0.0014,0.0052,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.0,-0.001,-0.003,-0.0,-0.0,0.0
0,1762138256.214008,-0.01002537137851632,-0.08118733294576877,0.3978529989745896,-0.12711086643750913,0.37299005412353936,-0.15262967374965253,0.18514404383612867,-0.08930090845562003,-0.01,-0.021,-0.007,0.999,0.003,0.012,-0.052,0.002,0.056,0.026,-0.0,0.029,-0.023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0028,0.0014,0.003,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.002,0.001,-0.003,0.0,0.0,-0.0
0,1762138256.2479112,-0.012884491678645797,-0.09103047517685092,0.39498948191241073,-0.12592535752475015,-0.03360388869055286,-0.13902508878370567,0.17029132886550694,-0.051700344091164974,-0.009,-0.021,-0.005,0.999,0.003,0.012,-0.051,0.015,0.017,0.067,-0.01,0.022,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0017,0.0015,0.0047,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,-0.0,0.001,0.005,-0.1,-0.0,0.0
0,1762138256.2816384,-0.03834425979210744,-0.0828886302928041,0.39300084801643936,-0.1247011565190902,-0.2610399269739393,0.03590321125204258,0.17760840199649192,-0.05072066870577539,-0.01,-0.022,-0.003,0.999,0.003,0.012,-0.051,-0.008,-0.023,0.079,-0.004,0.017,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0017,0.0013,0.0052,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.0,-0.0,-0.001,0.0,0.0,-0.0
0,1762138256.3128784,-0.046589397018506874,-0.07860986570874542,0.396146284132243,-0.12451644262594336,-0.10162350216004805,0.0013433306941848522,0.22795478516625567,-0.060503439328076725,-0.009,-0.021,-0.007,0.999,0.003,0.012,-0.051,-0.006,-0.018,0.005,0.001,0.008,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0015,0.0012,0.0032,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.001,0.001,-0.006,0.0,0.0,0.0
0,1762138256.346769,-0.025786862444768813,-0.08398846593455853,0.39834240935490905,-0.12470775203383364,0.18473064722812715,-0.0930909351125038,0.22003439429278238,-0.06417131539187451,-0.009,-0.021,-0.007,0.999,0.003,0.012,-0.051,0.017,0.028,-0.005,0.004,-0.012,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0017,0.0014,0.0035,0.0,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,-0.001,-0.001,0.001,-0.0,-0.0,0.0
0,1762138256.389617,-0.0219295703575311,-0.08627832173395542,0.39836966513071814,-0.12487902554259513,0.02567948964999267,-0.0648927909612482,0.19944376243554582,-0.06406661110453189,-0.009,-0.021,-0.007,0.999,0.003,0.012,-0.051,0.012,0.012,0.014,-0.011,-0.001,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.000284394570304,0.0999992283634136,0.17168071559662532,50.00000803389339,300.00000082650575,0.5,0.0015,0.0016,0.0044,0.0087,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.002,0.001,0.001,0.0,0.0,0.0
1,1762138256.4765112,-0.06591986812008012,-0.08543866641533385,0.40035335273062594,-0.13069744378089548,-0.45086776280425567,-0.03474260768076204,0.2190217085644372,-0.12062369515430098,-0.01,-0.021,-0.007,0.999,0.003,0.012,-0.052,-0.021,-0.061,-0.02,0.022,0.007,0.007,0.0,0.0,0.008403361344537815,1.0,0.0,0.0,0.0,25.000271462793503,0.09999964556360345,0.20606474490874288,49.99935800028105,299.99996681667375,0.5,0.0021,0.0091,0.0224,0.0313,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.001,-0.001,-0.001,0.0,-0.0,0.0
2,1762138256.528437,-0.0865625738323606,-0.08841657886975483,0.40176268147146443,-0.13417881803309664,-0.239386991182845,-0.0724984577518769,0.21426996377369728,-0.10016246441245939,-0.01,-0.021,-0.007,0.999,0.003,0.012,-0.052,-0.021,-0.061,-0.02,0.022,0.007,0.007,0.0,0.0,0.01680672268907563,1.0,0.0,0.0,0.0,25.000482765180244,0.10000482970971872,0.230477646853194,49.9980213190927,299.9998925548677,0.5,0.0068,0.0019,0.0164,0.0232,-0.002,0.003,-0.004,1.0,0.004,0.007,-0.03,0.001,-0.001,-0.001,0.0,-0.0,0.0
3,1762138256.5705607,-0.04389199467665394,-0.10347685957211288,0.4013973624714554,-0.1389533577563299,0.38342450464088634,-0.19481109645845796,0.1972281507356421,-0.11483480624888091,-0.009,-0.021,-0.007,0.999,0.003,0.012,-0.052,0.016,0.018,0.011,-0.006,-0.007,-0.002,0.0,0.0,0.025210084033613446,1.0,0.0,0.0,0.0,25.002091600017604,0.10006334919603446,0.2512719049667167,49.99580842317954,299.99975536394436,0.5,0.0047,0.003,0.0168,0.0153,-0.003,0.003,0.012,1.0,-0.001,-0.003,-0.019,0.003,0.005,0.365,-0.0,-0.5,0.4
4,1762138256.618516,-0.021516545947330122,-0.10188319044683766,0.401875987511597,-0.14102387899490365,0.20180848995491116,-0.03580173853330432,0.2054849316371431,-0.09018189126390272,-0.009,-0.02,-0.007,0.999,0.003,0.012,-0.052,0.006,0.026,0.006,0.004,-0.014,-0.004,0.0,0.0,0.03361344537815126,1.0,0.0,0.0,0.0,25.003206172269632,0.10010287883941485,0.2746880505000355,49.9920205028041,299.9995228797981,0.5,0.0022,0.0079,0.0162,0.0201,-0.003,0.003,0.032,1.0,-0.001,-0.006,-0.013,-0.011,0.009,0.486,-0.0,-0.3,0.3
5,1762138256.6695662,-0.014149300484383133,-0.11488002540365153,0.40111329342014385,-0.14246381784602782,0.06291418165580481,-0.18090994479155742,0.1933110528412668,-0.0849113280086934,-0.009,-0.02,-0.006,0.999,0.003,0.012,-0.052,0.008,0.01,0.035,-0.021,0.015,0.004,0.0,0.0,0.04201680672268907,1.0,0.0,0.0,0.0,25.005840708238132,0.10017636673028574,0.2983478168796811,49.98635955675548,299.9991792884636,0.5,0.0022,0.0073,0.0176,0.0227,-0.005,0.003,0.063,1.0,-0.001,-0.007,-0.009,-0.038,0.008,0.667,0.0,-0.2,0.2
6,1762138256.7099466,-0.06188246580200993,-0.09457070529526668,0.405377065044438,-0.14288860908311335,-0.48440630341845947,0.14565318838202268,0.24319436295301325,-0.07547982129386921,-0.01,-0.022,-0.007,0.999,0.003,0.012,-0.052,-0.04,-0.078,-0.046,-0.006,0.004,-0.0,0.0,0.0,0.05042016806722689,1.0,0.0,0.0,0.0,25.00163406076098,0.10011198071616755,0.3,49.978610040243964,299.9986875201295,0.5,0.0021,0.0077,0.0175,0.0115,-0.008,0.004,0.107,1.0,-0.003,-0.011,-0.003,-0.054,0.023,0.799,0.1,-0.3,0.3
7,1762138256.7354574,-0.043107781052237185,-0.10834385967291987,0.4058262068528457,-0.14475156009242504,0.15680561459672238,-0.1850168964241654,0.20717995060629618,-0.09007381463467382,-0.01,-0.021,-0.007,0.999,0.003,0.012,-0.052,0.012,0.029,-0.002,0.01,0.0,-0.001,0.0,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,25.000909309648563,0.10010440354252885,0.3,49.96886311695595,299.9980560134811,0.5,0.0035,0.0017,0.0088,0.0101,-0.011,0.005,0.139,1.0,-0.005,-0.014,0.001,-0.08,0.021,0.865,-0.2,-0.4,0.2
8,1762138256.7885153,0.008780947732105894,-0.13063529008214764,0.40379038425128166,-0.14005997436899825,0.4973333973173122,-0.27708623392873766,0.18255487741078352,-0.025459922811944813,-0.001,-0.008,-0.002,0.999,0.002,0.011,-0.05,0.083,0.121,0.045,-0.02,-0.026,0.041,0.0,0.0,0.06722689075630252,1.0,0.0,0.0,0.0,25.00405153315802,0.10010622015578585,0.3,49.962761384873886,299.997627793156,0.5,0.002,0.0067,0.016,0.0238,-0.016,0.006,0.184,1.0,-0.005,-0.019,0.005,-0.111,0.033,0.984,-0.0,-0.7,0.0
9,1762138256.8325634,0.056853054780915915,-0.13904007970877694,0.403075996316071,-0.1361857437480391,0.48511154435415316,-0.1493655413073671,0.19475131277353497,-0.03128768097490757,-0.001,-0.008,-0.002,0.999,0.002,0.011,-0.05,0.083,0.121,0.045,-0.02,-0.026,0.041,0.0,0.0,0.07563025210084033,1.0,0.0,0.0,0.0,25.005757431455695,0.10008688645352934,0.3,49.95473179291363,299.9970755452073,0.5,0.0021,0.0017,0.0226,0.0168,-0.016,0.006,0.184,1.0,-0.005,-0.019,0.005,-0.111,0.033,0.984,-0.0,-0.7,0.0
10,1762138256.8575864,0.02550815703360805,-0.08631493991840693,0.4048140851883928,-0.11850750246252528,-0.2850224500826207,0.4577313580493116,0.21891888688125377,0.10868954098111869,0.003,-0.007,-0.001,0.999,0.002,0.008,-0.046,0.054,0.015,0.018,-0.008,-0.083,0.121,0.0,0.0,0.08403361344537814,1.0,0.0,0.0,0.0,25.002716329140856,0.10017722004033902,0.29583268936590656,49.95815767726575,299.997359359731,0.5,0.0019,0.0017,0.009,0.0103,-0.027,0.008,0.258,1.0,-0.01,-0.017,0.012,-0.157,0.019,1.034,-0.3,0.0,0.0
11,1762138256.8825574,0.0021201985841312956,-0.062058669305742956,0.4063487207174834,-0.10774270202992994,-0.22112550597796352,0.19940523616743616,0.21775339788510323,0.048394253094690864,0.003,-0.007,-0.001,0.999,0.002,0.008,-0.046,0.054,0.015,0.018,-0.008,-0.083,0.121,0.0,0.0,0.09243697478991596,1.0,0.0,0.0,0.0,24.998730278325198,0.100362958596099,0.2944839159349249,49.959813016499425,299.99750696961917,0.5,0.002,0.0017,0.0113,0.0087,-0.03,0.009,0.283,1.0,-0.005,-0.024,0.016,-0.161,0.043,1.034,0.1,-0.4,0.2
12,1762138256.9103947,0.0006409660223744128,-0.008958381517695645,0.3916220313960238,-0.08603392295160328,-0.013732226325503166,0.4999735432276017,0.05590746714414602,0.1632164397683018,-0.024,-0.002,0.025,0.999,0.002,0.008,-0.039,-0.327,0.063,0.322,0.005,-0.01,0.18,0.0,0.0,0.10084033613445378,1.0,0.0,0.0,0.0,25.030765743345977,0.09832452430908543,0.2910562087578886,49.95945611843185,299.99759725490384,0.5,0.0028,0.0018,0.0083,0.0127,-0.035,0.01,0.309,1.0,-0.003,-0.024,0.019,-0.18,0.037,1.051,0.2,-0.1,0.2
13,1762138256.9362693,0.009722842167025002,0.041486964308323104,0.3840244379897314,-0.07423853783486926,0.09113924445769309,0.4999742675013396,0.11983508163508767,0.07493688969153847,-0.024,-0.002,0.025,0.999,0.002,0.008,-0.039,-0.327,0.063,0.322,0.005,-0.01,0.18,0.0,0.0,0.1092436974789916,1.0,0.0,0.0,0.0,25.057791385801732,0.09566394501237276,0.2882386839369039,49.95970555633585,299.99775481707786,0.5,0.0031,0.0018,0.0093,0.0107,-0.041,0.011,0.34,0.999,-0.002,-0.031,0.022,-0.205,0.036,1.065,0.1,-0.4,0.2
14,1762138256.9645622,0.006691453962360679,0.033642277143396626,0.3875634476449837,-0.06451541510098921,-0.025452460963130724,-0.05770338949510312,0.227402315547388,0.06011195842136614,-0.022,-0.002,0.038,0.999,0.001,0.004,-0.033,0.028,0.001,0.179,-0.02,-0.09,0.15,0.0,0.0,0.11764705882352941,1.0,0.0,0.0,0.0,25.061089121705734,0.0951610021191954,0.28758495510302584,49.966026190221726,299.99819790725155,0.5,0.0021,0.0025,0.009,0.0106,-0.052,0.013,0.392,0.999,-0.006,-0.027,0.024,-0.253,0.036,1.137,-0.2,0.1,0.1
15,1762138257.0165358,0.004644385882621488,0.017326769534123716,0.3908324454005878,-0.05897010635756912,-0.01712495381621156,-0.14633393752103066,0.22647170137853329,0.02319537988370632,-0.022,-0.002,0.038,0.999,0.001,0.004,-0.033,0.028,0.001,0.179,-0.02,-0.09,0.15,0.0,0.0,0.12605042016806722,1.0,0.0,0.0,0.0,25.063868002211866,0.0945932731785875,0.28783427537085726,49.97499693640862,299.99875932299597,0.5,0.0102,0.0033,0.0175,0.0113,-0.059,0.014,0.424,0.999,-0.003,-0.033,0.026,-0.254,0.047,1.093,0.1,-0.5,0.1
16,1762138257.0394273,0.0035939506447219857,0.009270307341431543,0.3929778391444785,-0.05582539002963306,-0.008182159437684274,-0.07190123715985983,0.21687016013920124,0.0019621101005760366,-0.022,-0.002,0.038,0.999,0.001,0.004,-0.033,0.028,0.001,0.179,-0.02,-0.09,0.15,0.0,0.0,0.13445378151260504,1.0,0.0,0.0,0.0,25.066986639959723,0.0938446053791932,0.290722204467654,49.98569740139509,299.99943112305783,0.5,0.002,0.0016,0.0083,0.0099,-0.068,0.015,0.458,0.999,-0.005,-0.03,0.026,-0.285,0.037,1.184,-0.3,-0.3,0.0
17,1762138257.0680783,0.042612008865406795,0.035235423903727664,0.36748718446253376,-0.02542495069278474,0.3919775575292091,0.264286319293677,-0.05841762724720684,0.27609169835366665,-0.021,-0.006,0.074,1.0,-0.003,0.002,-0.025,0.022,-0.079,0.674,-0.136,-0.114,0.312,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,25.13714738526161,0.07561440915484804,0.3,50.02885565008347,300.00197178317256,0.5,0.0028,0.0017,0.0099,0.0128,-0.074,0.016,0.482,0.999,-0.002,-0.026,0.028,-0.279,0.041,1.079,0.1,0.1,0.1
18,1762138257.1124024,0.09048029795253076,0.08346795605062572,0.33765625251010356,-0.010760856346853222,0.4999888953039432,0.49994303342084434,-0.11456572729303449,0.13392846811292286,-0.027,0.009,0.154,1.0,-0.006,-0.003,-0.017,-0.066,0.165,0.913,-0.08,-0.104,0.188,0.0,0.0,0.15126050420168066,1.0,0.0,0.0,0.0,25.231444917578344,0.045949064588442265,0.3,50.04733651629656,300.00306647213165,0.5,0.002,0.0048,0.0175,0.0143,-0.09,0.018,0.54,0.999,-0.004,-0.025,0.03,-0.356,0.051,1.247,-0.1,0.1,0.1
19,1762138257.1364133,0.1359227171848264,0.1287522346091516,0.3236594706679558,-0.0012942642264294063,0.49966434129922177,0.49457676361057173,0.028860307833574107,0.08928549303081154,-0.027,0.009,0.154,1.0,-0.006,-0.003,-0.017,-0.066,0.165,0.913,-0.08,-0.104,0.188,0.0,0.0,0.15966386554621848,1.0,0.0,0.0,0.0,25.31174112685097,0.013386696824798289,0.3,50.0659959327448,300.0041172241974,0.5,0.0018,0.0015,0.008,0.0106,-0.099,0.019,0.569,0.999,-0.002,-0.029,0.028,-0.367,0.041,1.245,0.2,-0.1,-0.0
20,1762138257.1770616,0.17909422858262689,0.14921448533182638,0.31930086352034165,0.003877288033468775,0.49967647257041814,0.2689986245313236,0.11824366385783645,0.05106839048576712,-0.027,0.009,0.154,1.0,-0.006,-0.003,-0.017,-0.066,0.165,0.913,-0.08,-0.104,0.188,0.0,0.0,0.1680672268907563,1.0,0.0,0.0,0.0,25.38223716587029,0.01,0.3,50.081149767031235,300.0050837812995,0.5,0.0015,0.0045,0.0091,0.022,-0.116,0.021,0.623,0.999,-0.001,-0.028,0.029,-0.409,0.047,1.249,-0.1,-0.0,-0.1
21,1762138257.2366858,0.1963338247603652,0.14988614431850056,0.31915498656915353,0.006807197754073661,0.2619430760686966,0.0813238325326552,0.15819166224829004,0.03123774122278325,-0.027,0.009,0.154,1.0,-0.006,-0.003,-0.017,-0.066,0.165,0.913,-0.08,-0.104,0.188,0.0,0.0,0.1764705882352941,1.0,0.0,0.0,0.0,25.44688925277599,0.01,0.3,50.08707638344706,300.0056158988662,0.5,0.0051,0.0018,0.0307,0.0158,-0.116,0.021,0.623,0.999,-0.001,-0.028,0.029,-0.409,0.047,1.249,-0.1,-0.0,-0.1
22,1762138257.2875054,0.19999236705727425,0.19239111529675684,0.3010624162013104,0.0277023780876582,0.1347523353492725,0.4999927819418133,-0.021348210393854483,0.2123554022128822,-0.03,0.02,0.226,1.0,-0.01,-0.01,-0.008,-0.052,0.189,1.182,-0.116,-0.246,0.272,0.0,0.0,0.18487394957983191,1.0,0.0,0.0,0.0,25.543719130140964,0.01,0.3,50.07194449781506,300.0045966080713,0.5,0.0016,0.0017,0.0258,0.0204,-0.148,0.024,0.706,0.999,0.01,-0.015,0.03,-0.413,0.043,1.031,0.3,0.3,0.0
23,1762138257.3185744,0.1999492480613715,0.19982080053816767,0.2921890365462037,0.04225895038063951,0.09956499356960968,0.1704924100624866,0.06179741154958762,0.15941691197364224,-0.03,0.02,0.226,1.0,-0.01,-0.01,-0.008,-0.052,0.189,1.182,-0.116,-0.246,0.272,0.0,0.0,0.19327731092436973,1.0,0.0,0.0,0.0,25.63072935092297,0.01,0.3,50.032086940359,300.0008154836259,0.5,0.0018,0.0013,0.0081,0.0185,-0.169,0.026,0.752,0.999,0.019,-0.009,0.03,-0.433,0.033,0.894,0.4,0.2,-0.1
24,1762138257.3435802,0.14002177985312073,0.17143900099919593,0.30544745989012756,0.051580414154391886,-0.4993000580518217,-0.18390759512063334,0.27867875171234086,0.11434411292784356,-0.026,0.018,0.309,1.0,-0.011,-0.015,0.002,0.03,-0.02,0.773,-0.022,-0.085,0.194,0.0,0.0,0.20168067226890757,1.0,0.0,0.0,0.0,25.658717100001667,0.01,0.3,50.01536654349096,299.9988518674866,0.5,0.0018,0.0026,0.0073,0.0119,-0.182,0.027,0.776,0.999,0.023,-0.006,0.029,-0.445,0.024,0.846,0.3,0.1,-0.1
25,1762138257.3665047,0.12756711691349845,0.19996938484499432,0.3070268305024873,0.06125138285047385,-0.0545357394696625,0.3710233389575819,0.16851743606866082,0.12249989403801569,-0.034,0.022,0.382,1.0,-0.011,-0.022,0.01,-0.081,0.037,0.785,-0.005,-0.157,0.158,0.0,0.0,0.21008403361344538,1.0,0.0,0.0,0.0,25.692453011746522,0.01,0.3,49.97788601092176,299.9945937290108,0.5,0.0018,0.0014,0.0084,0.0102,-0.192,0.027,0.794,0.999,0.028,0.001,0.028,-0.434,0.018,0.755,0.4,0.5,-0.1
26,1762138257.4175222,0.1711850216289677,0.19985968371665572,0.24168578798392049,0.10812829841786975,0.49996260561144207,0.09888768113911141,-0.49989700993442476,0.49939484709919596,-0.044,0.045,0.485,1.0,-0.017,-0.023,0.011,-0.231,0.557,2.4,-0.237,-0.025,0.086,0.0,0.0,0.2184873949579832,1.0,0.0,0.0,0.0,25.906404174255353,0.01,0.3,49.91169962427642,299.9857591486121,0.5,0.004,0.0055,0.0163,0.0176,-0.214,0.027,0.825,0.999,0.036,0.011,0.029,-0.537,-0.006,0.741,0.3,0.9,0.0
27,1762138257.4568272,0.1999976450481274,0.19995788656987695,0.17968558748287505,0.15260266587784832,0.37371874500608077,0.10091187039054049,-0.49915911101849425,0.49880782380872063,-0.044,0.045,0.485,1.0,-0.017,-0.023,0.011,-0.231,0.557,2.4,-0.237,-0.025,0.086,0.0,0.0,0.226890756302521,1.0,0.0,0.0,0.0,26.084679311098004,0.01,0.3,49.857449943894615,299.979605896181,0.5,0.0016,0.0071,0.0125,0.0164,-0.214,0.027,0.825,0.999,0.036,0.011,0.029,-0.537,-0.006,0.741,0.3,0.9,0.0
28,1762138257.4960868,0.19998946447381769,0.19998731655529786,0.19046601493911314,0.13170771595223962,0.09991701678096686,0.10027324313914741,0.1976470683038184,-0.1326481663171627,-0.058,0.056,0.555,1.0,-0.019,-0.02,0.012,-0.33,0.256,1.654,-0.114,0.141,0.035,0.0,0.0,0.23529411764705882,1.0,0.0,0.0,0.0,26.158271143366253,0.01,0.29311794117628925,49.857533117811954,299.9802139641527,0.5,0.0056,0.0024,0.0169,0.0119,-0.242,0.025,0.853,0.999,0.042,0.022,0.025,-0.424,-0.034,0.387,0.3,0.4,-0.1
29,1762138257.5271785,0.19996402570281635,0.19991065345199094,0.20249600069095203,0.10525457806910511,0.09974034452689555,0.09922702724457962,0.21553286498794583,-0.1986775208552256,-0.058,0.056,0.555,1.0,-0.019,-0.02,0.012,-0.33,0.256,1.654,-0.114,0.141,0.035,0.0,0.0,0.24369747899159663,1.0,0.0,0.0,0.0,26.224135947117002,0.01,0.29528648978386873,49.84770113207809,299.9799456424997,0.5,0.0043,0.0029,0.0142,0.0082,-0.258,0.023,0.861,0.998,0.048,0.026,0.019,-0.399,-0.053,0.199,0.3,0.1,-0.3
30,1762138257.5809815,0.19999692511404432,0.1999995110271389,0.20088969011764085,0.05010419663900678,0.10031100696368808,0.10084390247747509,0.08518489461236406,-0.4988765252664306,-0.084,0.074,0.674,0.999,-0.02,-0.024,0.012,-0.356,0.239,1.607,-0.034,-0.114,0.004,0.0,0.0,0.25210084033613445,1.0,0.0,0.0,0.0,26.282771126321432,0.01,0.3,49.81037161344118,299.9742959522241,0.5,0.0071,0.0059,0.0132,0.0263,-0.271,0.021,0.861,0.998,0.055,0.035,0.017,-0.407,-0.065,-0.002,0.4,0.4,-0.2
31,1762138257.635578,0.1999904445851554,0.19999269063164415,0.1857356217051171,0.019962574527041567,0.09993365726813289,0.09993155155862224,-0.05109583906641735,-0.2763641228001487,-0.14,0.119,0.78,1.0,-0.014,-0.014,0.01,-0.859,0.702,1.649,0.208,0.315,-0.08,0.0,0.0,0.26050420168067223,1.0,0.0,0.0,0.0,26.341446828180217,0.01,0.28697371102671676,49.878845065500315,299.98351101136694,0.5,0.0064,0.0056,0.0178,0.0234,-0.291,0.017,0.846,0.997,0.065,0.045,0.013,-0.444,-0.087,-0.41,0.5,0.4,-0.0
32,1762138257.6814632,0.19998213689588246,0.14166339270153147,0.17190471257182832,0.02258554542388525,0.09991214539984798,-0.48329663398530437,-0.04544128048032903,0.03621099623195759,-0.178,0.131,0.868,1.0,-0.011,0.002,0.011,-0.81,0.241,1.854,0.132,0.65,0.049,0.0,0.0,0.2689075630252101,1.0,0.0,0.0,0.0,26.404318716708463,0.01,0.2987164337765451,49.95004911815987,299.9967925705116,0.5,0.0048,0.0076,0.012,0.0201,-0.311,0.012,0.813,0.996,0.073,0.055,0.009,-0.387,-0.11,-0.689,0.5,0.3,-0.2
33,1762138257.708762,0.1990979017368789,0.12298699271667393,0.16993334541185728,0.022733005618978806,0.09114871685790563,-0.11593230349780947,0.06623868468620409,0.012767374662878209,-0.178,0.131,0.868,1.0,-0.011,0.002,0.011,-0.81,0.241,1.854,0.132,0.65,0.049,0.0,0.0,0.2773109243697479,1.0,0.0,0.0,0.0,26.457406304514933,0.01,0.3,50.00814635933497,300.0076244758764,0.5,0.0067,0.0018,0.0093,0.0084,-0.329,0.005,0.766,0.995,0.078,0.063,0.008,-0.359,-0.137,-0.992,0.1,0.2,-0.1
34,1762138257.740392,0.1999696650339864,0.15046378888522602,0.2114364585948948,0.01740540611193313,0.10826658383951426,0.3362614580438579,0.4999978045363038,-0.04190949226096733,-0.208,0.157,0.896,1.0,-0.006,0.008,0.008,-0.547,0.488,0.512,0.185,0.241,-0.1,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,26.44481518291298,0.08529939423173227,0.29534163986640766,50.01280753673516,300.0069440843669,0.5,0.002,0.0034,0.0092,0.0159,-0.338,0.002,0.736,0.994,0.085,0.069,0.009,-0.339,-0.142,-1.137,0.3,0.3,-0.0
