-0.007,-0.008,0.001,1.0,0.0,0.0,0.011,-0.013,0.003,0.009,0.001,0.003,-0.002
-0.007,-0.009,0.001,1.0,0.0,0.0,0.011,-0.015,-0.006,-0.004,-0.0,-0.003,0.0
-0.007,-0.009,0.001,1.0,0.0,0.0,0.011,-0.015,-0.006,-0.004,-0.0,-0.003,0.0
-0.007,-0.008,0.001,1.0,-0.0,0.0,0.011,0.017,0.009,-0.012,-0.008,-0.009,-0.008
-0.007,-0.008,0.001,1.0,-0.0,0.0,0.011,-0.01,-0.007,0.008,0.006,0.01,0.004
-0.007,-0.009,0.001,1.0,0.0,0.0,0.011,-0.006,-0.01,0.01,0.019,-0.005,0.003
-0.007,-0.008,0.001,1.0,0.0,0.0,0.011,0.009,0.016,0.001,-0.006,-0.002,0.001
-0.008,-0.009,0.005,1.0,0.0,0.001,0.011,-0.031,-0.014,0.098,-0.005,0.038,0.009
-0.008,-0.008,0.01,1.0,0.001,0.001,0.011,0.002,0.021,0.156,0.033,0.022,-0.01
-0.009,-0.008,0.019,1.0,0.001,0.002,0.011,-0.03,-0.002,0.287,0.001,0.014,0.019
-0.009,-0.008,0.031,1.0,0.001,0.002,0.011,-0.011,0.013,0.357,0.033,0.032,-0.008
-0.009,-0.007,0.045,1.0,0.001,0.002,0.011,0.001,0.018,0.428,-0.03,0.019,-0.001
-0.008,-0.005,0.061,1.0,0.001,0.002,0.011,0.033,0.066,0.46,0.009,-0.019,-0.033
-0.01,-0.004,0.082,1.0,0.001,0.002,0.011,-0.048,0.02,0.642,-0.015,0.018,-0.001
-0.01,-0.003,0.105,1.0,0.0,0.003,0.011,-0.024,0.034,0.685,-0.009,0.033,0.001
-0.014,-0.003,0.131,1.0,0.0,0.003,0.011,-0.111,-0.012,0.769,-0.008,0.021,-0.004
-0.012,-0.001,0.155,1.0,0.001,0.003,0.01,0.053,0.08,0.725,0.036,-0.026,-0.022
-0.011,-0.001,0.182,1.0,0.002,0.003,0.01,0.027,-0.0,0.824,0.039,-0.009,0.007
-0.015,-0.003,0.215,1.0,0.002,0.003,0.011,-0.1,-0.069,0.984,0.02,0.032,0.025
-0.017,0.002,0.25,1.0,0.002,0.004,0.01,-0.054,0.143,1.04,0.018,0.044,-0.036
-0.016,0.005,0.321,1.0,0.003,0.006,0.009,-0.009,-0.013,0.912,0.018,-0.017,-0.006
-0.016,0.005,0.321,1.0,0.003,0.006,0.009,-0.009,-0.013,0.912,0.018,-0.017,-0.006
