step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761394656.9277427,8.172983347561564e-06,3.2691933388382585e-05,0.04999999895923929,-0.004086487778809487,8.172983347561564e-05,0.0003269193338838258,0.4999999895923928,-0.04086487778809487,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0009,0.0006,0.0009,0.0
0,1761394656.9611876,-0.0027114926196456944,0.0007062991679854256,0.09874999844658879,-0.0021932159947711826,-0.027194612784095667,0.006744245329317526,0.49999999461330474,0.017911095895680674,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0008,0.0007,0.0009,0.0
0,1761394656.9961247,-0.003569862082221819,0.0009009820256213146,0.1462812475557524,-0.0011744350798999473,-0.009261567780672665,0.002123403368355246,0.4999999907032834,0.009639505150019562,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.0011,0.0017,0.0
0,1761394657.0273623,-0.003950313214543944,0.0009901467386447976,0.19260816990420368,-0.0006288750803878501,-0.004696976843776706,0.0011168926366401577,0.499839535373451,0.005161991225145982,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0009,0.0
0,1761394657.0607324,-0.0041475325597780935,0.0010378023599448474,0.21823980088518502,-0.00033674312032175063,-0.00295977175597748,0.0007240928976616975,0.3044683522858645,0.0027641008305640314,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0009,0.0
0,1761394657.0940478,-0.004235541019448651,0.0010592664654915371,0.22933136652337865,-0.00018031489848127538,-0.0019169677366500971,0.00047409164545311007,0.16547560660323213,0.001480096438324315,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761394657.1273005,-0.004273440997034301,0.0010685357147886124,0.23413130677673508,-9.655261273461884e-05,-0.0014378850307186723,0.0003575091093436368,0.10533224416440881,0.0007925441328462468,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0009,0.0
0,1761394657.1627796,-0.004289832822908164,0.0010725446185427694,0.23620848092989127,-5.170065976054361e-05,-0.0012322785079971928,0.00030722296623872207,0.07930456822574566,0.00042438137655709756,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.001,0.0018,0.0
0,1761394657.1941776,-0.004296935303946608,0.001074278122494428,0.23710737792962935,-2.7683944950620718e-05,-0.001143483016111481,0.00028547119415227697,0.0680410902298536,0.00022724198315909284,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0005,0.001,0.0
0,1761394657.2274325,-0.004300013724249971,0.0010750266601030015,0.23749637554654768,-1.4823808507225855e-05,-0.0011050180290202855,0.000276054906709343,0.06316682065159065,0.00012168037819629339,-0.002,-0.008,0.1,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
