step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1760709981.800441,0.12341464,-0.0164216,-0.4547980749136967,-0.0,0.13,0.977,0.1,1.0,0.0,-0.0,0.0
1,1760709981.8082585,0.12341464,-0.0164216,-0.4599541759211775,-0.0,0.13,0.977,0.1,1.0,0.0,-0.0,0.0
2,1760709981.8171275,0.12090743832853533,-0.0164216,-0.4736478698129649,-0.0,0.13,0.977,0.1,1.0,0.001,-0.0,0.0
3,1760709981.8249238,0.11840022662833086,-0.0164216,-0.4948995225337445,-0.0,0.13,0.977,0.101,1.0,0.002,-0.0,0.0
4,1760709981.8335228,0.11564220987088741,-0.0164216,-0.5036731548851526,-0.0,0.13,0.977,0.102,1.0,0.003,-0.0,0.0
5,1760709981.8416405,0.11564220987088741,-0.0164216,-0.5186803246052949,-0.0,0.13,0.977,0.102,1.0,0.003,-0.0,0.0
6,1760709981.8500092,0.11263335797054719,-0.013914398328530324,-0.5681717076357042,-4.000007999930666e-06,0.13,0.977,0.103,1.0,0.004,-0.001,0.0
7,1760709981.8583012,0.11012605100088482,-0.013914398328530324,-0.5447651821924179,-5.000009999853332e-06,0.13,0.977,0.104,1.0,0.005,-0.001,0.0
8,1760709981.8669286,0.1076186938923376,-0.013914398328530324,-0.5049402088946956,-6.000011999735998e-06,0.13,0.977,0.105,1.0,0.006,-0.001,0.0
9,1760709981.875144,0.10711712389233759,-0.013663613328530326,-0.5472074748691531,-6.000011999735998e-06,0.13,0.977,0.106,1.0,0.006,-0.001,0.0
10,1760709981.8845212,0.10486049161977665,-0.013914398328530324,-0.5008151224296564,-7.000013999570663e-06,0.13,0.977,0.107,1.0,0.007,-0.001,0.0
11,1760709981.89269,0.10511127661977664,-0.013914398328530324,-0.4879164036132092,-7.000013999570663e-06,0.13,0.977,0.108,1.0,0.007,-0.001,0.0
12,1760709981.8999553,0.10122354415951787,-0.013663613328530326,-0.5439751657853928,-8.000015999349328e-06,0.13,0.976,0.109,1.0,0.008,-0.001,0.0
13,1760709981.9082432,0.09846519148956277,-0.013663613328530326,-0.542240991509962,-9.000017999063994e-06,0.13,0.976,0.11,1.0,0.009,-0.001,0.0
14,1760709981.9166753,0.09595753358983973,-0.013663613328530326,-0.5336165419516194,-1.0000019998706659e-05,0.13,0.976,0.112,1.0,0.01,-0.001,0.0
15,1760709981.9256659,0.0969606735898397,-0.013663613328530326,-0.48820382356743763,-1.0000019998706659e-05,0.13,0.976,0.112,1.0,0.01,-0.001,0.0
16,1760709981.9331958,0.09269725496560043,-0.010905616628170389,-0.5432829516843065,-2.2000175987210335e-05,0.13,0.976,0.114,1.0,0.011,-0.002,0.0
17,1760709981.9415202,0.0891862315116949,-0.010905616628170389,-0.5602712807788842,-2.4000191983103572e-05,0.13,0.976,0.116,1.0,0.012,-0.002,0.0
18,1760709981.9502,0.0891862315116949,-0.010905616628170389,-0.5460590861340819,-2.4000191983103572e-05,0.13,0.976,0.117,1.0,0.012,-0.002,0.0
19,1760709981.958654,0.08617665778178221,-0.010905616628170389,-0.5446587536316914,-2.6000207978228784e-05,0.13,0.976,0.119,1.0,0.013,-0.002,0.0
20,1760709981.9666142,0.08341773876591205,-0.010654831628170389,-0.543581317270438,-2.800022397252198e-05,0.13,0.976,0.12,1.0,0.014,-0.002,0.0
21,1760709981.9749699,0.08228827876591203,-0.010654831628170389,-0.5510414737934912,-2.800022397252198e-05,0.13,0.975,0.121,1.0,0.014,-0.002,0.0
22,1760709981.9840415,0.08028157445726848,-0.010654831628170389,-0.5319092176083098,-3.0000239965919152e-05,0.13,0.975,0.123,1.0,0.015,-0.002,0.0
23,1760709981.9924278,0.08028157445726848,-0.010654831628170389,-0.5229509262769271,-3.0000239965919152e-05,0.13,0.975,0.124,1.0,0.015,-0.002,0.0
24,1760709982.0004585,0.07476372985241206,-0.01015326162817039,-0.5711288334789816,-3.20002559583563e-05,0.13,0.975,0.125,1.0,0.016,-0.002,0.0
25,1760709982.008244,0.07451294485241204,-0.01015326162817039,-0.5618476460064614,-3.20002559583563e-05,0.13,0.975,0.127,1.0,0.016,-0.002,0.0
26,1760709982.0172534,0.07313196495152191,-0.010404046628170389,-0.5302373694519087,-3.400027194976943e-05,0.13,0.974,0.129,1.0,0.017,-0.002,0.0
27,1760709982.0253646,0.07137646995152191,-0.01015326162817039,-0.5455783809450913,-3.400027194976943e-05,0.13,0.974,0.13,1.0,0.017,-0.002,0.0
28,1760709982.033321,0.06460436975863841,-0.00965169162817039,-0.5901497024351212,-3.6000287940094525e-05,0.13,0.974,0.132,1.0,0.018,-0.002,0.0
29,1760709982.0415487,0.0674870184511016,-0.007395244869668885,-0.5424438741672698,-5.4000971807532976e-05,0.13,0.973,0.133,1.0,0.018,-0.003,0.0
30,1760709982.050131,0.06447648790177703,-0.007395244869668885,-0.5377598520939919,-5.7001025771531e-05,0.13,0.973,0.135,1.0,0.019,-0.003,0.0
31,1760709982.0584328,0.06422570290177704,-0.007395244869668885,-0.5340554640760288,-5.7001025771531e-05,0.13,0.973,0.136,1.0,0.019,-0.003,0.0
32,1760709982.067618,0.06259337208110777,-0.007646029869668886,-0.5185297936028717,-6.00010797314248e-05,0.13,0.972,0.137,1.0,0.02,-0.003,0.0
33,1760709982.0748916,0.05532060708110777,-0.006642889869668885,-0.5801763008615151,-6.00010797314248e-05,0.13,0.972,0.139,1.0,0.02,-0.003,0.0
34,1760709982.083777,0.055192786006176685,-0.006893674869668885,-0.5495456583622771,-6.300113368699836e-05,0.13,0.971,0.14,1.0,0.021,-0.003,0.0
35,1760709982.0919023,0.055192786006176685,-0.006767354869668885,-0.5369807813188698,-6.300113368699836e-05,0.129,0.971,0.142,1.0,0.021,-0.003,0.0
36,1760709982.1008391,0.05255861600617668,-0.006516569869668885,-0.5490381032411652,-6.300113368699836e-05,0.129,0.97,0.143,1.0,0.021,-0.003,0.0
37,1760709982.108856,0.046538064698900136,-0.0060149998696688856,-0.5702897559619446,-6.600118763803568e-05,0.129,0.97,0.144,1.0,0.022,-0.003,0.0
38,1760709982.1168966,0.04616095969890014,-0.0060149998696688856,-0.5636355201461345,-6.600118763803568e-05,0.129,0.969,0.146,1.0,0.022,-0.003,0.0
39,1760709982.1249323,0.04917037969890013,-0.0062657848696688855,-0.531034663904364,-6.600118763803568e-05,0.129,0.969,0.147,1.0,0.022,-0.003,0.0
40,1760709982.1340365,0.04477878318627175,-0.0060149998696688856,-0.5342314968012155,-6.900124158432074e-05,0.129,0.968,0.149,1.0,0.023,-0.003,0.0
41,1760709982.1421423,0.035122633186271734,-0.004761074869668885,-0.5830661419174474,-6.900124158432074e-05,0.129,0.967,0.15,1.0,0.023,-0.003,0.0
42,1760709982.1502771,0.041893828186271735,-0.005764214869668886,-0.5406142169630153,-6.900124158432074e-05,0.129,0.967,0.151,1.0,0.023,-0.003,0.0
43,1760709982.1583414,0.042016131500606436,-0.0060149998696688856,-0.5162280574644144,-7.200129552563755e-05,0.129,0.966,0.153,1.0,0.024,-0.003,0.0
44,1760709982.1686919,0.04464844650060644,-0.006516569869668885,-0.5007023869912572,-7.200129552563755e-05,0.129,0.965,0.154,1.0,0.024,-0.003,0.0
45,1760709982.1748836,0.028598206500606436,-0.004259504869668885,-0.5797469761596513,-7.200129552563755e-05,0.129,0.965,0.155,1.0,0.024,-0.003,0.0
46,1760709982.1835208,0.03900485650060642,-0.005764214869668886,-0.525150872608888,-7.200129552563755e-05,0.129,0.964,0.157,1.0,0.024,-0.003,0.0
47,1760709982.1917264,0.03285729467978478,-0.005136324869668883,-0.5345812428744736,-7.500134946177008e-05,0.128,0.963,0.158,1.0,0.025,-0.003,0.0
48,1760709982.2006683,0.026336884679784775,-0.0043839698696688835,-0.5624002747370276,-7.500134946177008e-05,0.128,0.963,0.159,1.0,0.025,-0.003,0.0
49,1760709982.209696,0.036743534679784765,-0.005637894869668884,-0.5127242327266437,-7.500134946177008e-05,0.128,0.962,0.16,1.0,0.025,-0.003,0.0
50,1760709982.2181098,0.030223124679784778,-0.004885539869668883,-0.5372595750183105,-7.500134946177008e-05,0.128,0.962,0.161,1.0,0.025,-0.003,0.0
51,1760709982.224999,0.038874279679784775,-0.005888679869668884,-0.4984251814078058,-7.500134946177008e-05,0.128,0.961,0.163,1.0,0.025,-0.003,0.0
52,1760709982.2334237,0.02908915776749768,-0.005136324869668883,-0.5318319583568193,-7.800140339250229e-05,0.128,0.959,0.165,1.0,0.026,-0.003,0.0
53,1760709982.2416625,0.025200150102794937,-0.002127493023052367,-0.5507905011939294,-0.00010400332660653679,0.128,0.958,0.167,1.0,0.026,-0.004,0.0
54,1760709982.2501671,0.02733089510279493,-0.002378278023052367,-0.5382256241505221,-0.00010400332660653679,0.128,0.957,0.169,1.0,0.026,-0.004,0.0
55,1760709982.2583199,0.02344280010279492,-0.001876708023052367,-0.5502829460728176,-0.00010400332660653679,0.128,0.956,0.17,1.0,0.026,-0.004,0.0
56,1760709982.2668457,0.020056275102794938,-0.0012488180230523672,-0.5613606339397982,-0.00010400332660653679,0.127,0.955,0.172,1.0,0.026,-0.004,0.0
57,1760709982.2749703,0.013406598046587427,-0.000747248023052367,-0.5714477421195612,-0.00010800345443081834,0.127,0.954,0.173,1.0,0.027,-0.004,0.0
58,1760709982.2841265,0.005004373046587424,0.0005066769769476309,-0.5956601882700906,-0.00010800345443081834,0.127,0.953,0.175,1.0,0.027,-0.004,0.0
59,1760709982.2915363,0.0016178480465874224,0.000757461976947632,-0.598857021166942,-0.00010800345443081834,0.127,0.952,0.177,1.0,0.027,-0.004,0.0
60,1760709982.2999504,0.016538628046587425,-0.0012488180230523672,-0.5288221038170575,-0.00010800345443081834,0.127,0.951,0.178,1.0,0.027,-0.004,0.0
61,1760709982.308223,0.012148963046587422,-0.0004964630230523692,-0.5307054608855541,-0.00010800345443081834,0.127,0.95,0.18,1.0,0.027,-0.004,0.0
62,1760709982.3166244,0.01741359304658741,-0.0011224980230523673,-0.5138663145840421,-0.00010800345443081834,0.126,0.948,0.181,1.0,0.027,-0.004,0.0
63,1760709982.3248198,0.008008228046587424,0.00013142697694763173,-0.5433326640479912,-0.00010800345443081834,0.126,0.947,0.183,1.0,0.027,-0.004,0.0
64,1760709982.3332143,0.010765008046587426,-0.00037014302305236944,-0.5340514765754711,-0.00010800345443081834,0.126,0.945,0.185,1.0,0.027,-0.004,0.0
65,1760709982.3416417,0.009886333046587419,-0.00037014302305236944,-0.5336307781283952,-0.00010800345443081834,0.126,0.944,0.186,1.0,0.027,-0.004,0.0
66,1760709982.3500845,0.00800451804658743,-0.0001193580230523672,-0.5381410868536015,-0.00010800345443081834,0.126,0.943,0.188,1.0,0.027,-0.004,0.0
67,1760709982.3588123,0.01753249304658742,-0.0013732830230523696,-0.5061969685260085,-0.00010800345443081834,0.126,0.941,0.189,1.0,0.027,-0.004,0.0
68,1760709982.366767,-0.0004027789952364103,0.0007593169769476304,-0.5533952416727481,-0.00011200358224127455,0.125,0.94,0.191,1.0,0.028,-0.004,0.0
69,1760709982.3748982,-0.0024109139952364165,0.0010101019769476315,-0.5611892399688416,-0.00011200358224127455,0.125,0.938,0.193,1.0,0.028,-0.004,0.0
70,1760709982.38359,-0.0022864489952363963,0.0010101019769476315,-0.5545350041530315,-0.00011200358224127455,0.125,0.937,0.195,1.0,0.028,-0.004,0.0
71,1760709982.3915913,0.0246720110047636,-0.002751673023052368,-0.4697180109182032,-0.00011200358224127455,0.125,0.936,0.195,1.0,0.028,-0.004,0.0
72,1760709982.4001992,-0.003668548995236387,0.0010101019769476315,-0.5546841869460972,-0.00011200358224127455,0.125,0.934,0.198,1.0,0.028,-0.004,0.0
73,1760709982.408311,-0.002165693995236415,0.0011364219769476314,-0.5526271165295292,-0.00011200358224127455,0.124,0.932,0.2,1.0,0.028,-0.004,0.0
74,1760709982.4168017,-0.00028573399523640575,0.0006348519769476313,-0.5416986114556142,-0.00011200358224127455,0.124,0.931,0.201,1.0,0.028,-0.004,0.0
75,1760709982.426257,-0.00028573399523640575,0.0006348519769476313,-0.5396305954071432,-0.00011200358224127455,0.124,0.931,0.201,1.0,0.028,-0.004,0.0
76,1760709982.4343233,-0.018845678995236412,0.0031427019769476316,-0.5878194482411004,-0.00011200358224127455,0.124,0.929,0.204,1.0,0.028,-0.004,0.0
77,1760709982.4417918,0.019773356004763595,-0.002123783023052368,-0.47575330438386,-0.00011200358224127455,0.124,0.927,0.205,1.0,0.028,-0.004,0.0
78,1760709982.4501293,-0.00756406399523641,0.0017643119769476313,-0.5475847221282053,-0.00011200358224127455,0.123,0.925,0.208,1.0,0.028,-0.004,0.0
79,1760709982.4586618,0.00798275100476359,-0.0004927530230523702,-0.5113772801744103,-0.00011200358224127455,0.123,0.923,0.21,1.0,0.028,-0.004,0.0
80,1760709982.4667172,-0.003805998995236406,0.001262741976947631,-0.5428138433808916,-0.00011200358224127455,0.123,0.921,0.212,1.0,0.028,-0.004,0.0
81,1760709982.474911,-0.09258574399523642,0.01304963697694763,-0.8014817248927664,-0.00011200358224127455,0.123,0.919,0.214,1.0,0.028,-0.004,0.0
82,1760709982.483272,-0.0155966039952364,0.0026429869769476312,-0.5675961707715625,-0.00011200358224127455,0.122,0.917,0.216,1.0,0.028,-0.004,0.0
83,1760709982.4916224,-0.017103168995236402,0.002893771976947631,-0.5353291563028324,-0.00011200358224127455,0.122,0.915,0.218,1.0,0.028,-0.004,0.0
84,1760709982.499847,-0.007822761953412565,0.001890631976947631,-0.514883424289296,-0.00010800345443081834,0.122,0.913,0.22,1.0,0.027,-0.004,0.0
85,1760709982.5081983,-0.0166011441865086,0.0007636151303311167,-0.5341648632675432,-8.100145731761821e-05,0.121,0.911,0.221,1.0,0.027,-0.003,0.0
86,1760709982.5165422,-0.014345934186508593,0.0005128301303311167,-0.5307943170226201,-8.100145731761821e-05,0.121,0.909,0.223,1.0,0.027,-0.003,0.0
87,1760709982.5248852,-0.017858779186508595,0.0007636151303311167,-0.5379315774045361,-8.100145731761821e-05,0.121,0.907,0.225,1.0,0.027,-0.003,0.0
88,1760709982.5331917,-0.018488524186508596,0.0007636151303311167,-0.5385014586446779,-8.100145731761821e-05,0.121,0.904,0.227,1.0,0.027,-0.003,0.0
89,1760709982.5415764,-0.0212490141865086,0.0013915051303311154,-0.5430117673698842,-8.100145731761821e-05,0.12,0.902,0.229,1.0,0.027,-0.003,0.0
90,1760709982.550268,-0.009841079186508592,-0.0003639898696688837,-0.5166553941287508,-8.100145731761821e-05,0.12,0.899,0.231,1.0,0.027,-0.003,0.0
91,1760709982.5582182,-0.026143959186508584,0.0018930751303311156,-0.5520323848202966,-8.100145731761821e-05,0.12,0.897,0.233,1.0,0.027,-0.003,0.0
92,1760709982.5665417,-0.02589502918650859,0.0020193951303311155,-0.5509549484590432,-8.100145731761821e-05,0.119,0.895,0.234,1.0,0.027,-0.003,0.0
93,1760709982.5748844,-0.025392402232502293,0.0020193951303311155,-0.5515248296991849,-7.800140339250229e-05,0.119,0.893,0.236,1.0,0.026,-0.003,0.0
94,1760709982.5839503,-0.022384837232502307,0.0017686101303311151,-0.542243642226665,-7.800140339250229e-05,0.119,0.891,0.238,1.0,0.026,-0.003,0.0
95,1760709982.5922835,-0.004956207232502292,-0.000739239869668884,-0.5030754068431202,-7.800140339250229e-05,0.119,0.89,0.239,1.0,0.026,-0.003,0.0
96,1760709982.6016998,0.006704367767497698,-0.002243949869668884,-0.4767080879700839,-7.800140339250229e-05,0.119,0.889,0.239,1.0,0.026,-0.003,0.0
97,1760709982.6126695,-0.006462772232502294,-0.0003621348696688842,-0.5019001681759281,-7.800140339250229e-05,0.118,0.888,0.24,1.0,0.026,-0.003,0.0
98,1760709982.6203146,0.013098457767497705,-0.0028699848696688833,-0.45977113936263336,-7.800140339250229e-05,0.118,0.888,0.24,1.0,0.026,-0.003,0.0
99,1760709982.631276,0.006451727767497699,-0.0021176298696688844,-0.4718284612849286,-7.800140339250229e-05,0.118,0.887,0.241,1.0,0.026,-0.003,0.0
100,1760709982.6395009,-0.0028291722325023017,-0.0008637048696688854,-0.49308011400570806,-7.800140339250229e-05,0.118,0.885,0.242,1.0,0.026,-0.003,0.0
101,1760709982.6429794,0.0016831027674977061,-0.0013652748696688843,-0.48839609193243017,-7.800140339250229e-05,0.118,0.883,0.244,1.0,0.026,-0.003,0.0
102,1760709982.6499734,-0.04685028723250231,0.005030670130331113,-0.6443118539552934,-7.800140339250229e-05,0.117,0.876,0.251,1.0,0.026,-0.003,0.0
103,1760709982.6583133,-0.03832730723250232,0.0039030651303311147,-0.616319108744668,-7.800140339250229e-05,0.116,0.872,0.254,1.0,0.026,-0.003,0.0
104,1760709982.6665306,-0.037326022232502316,0.0036522801303311148,-0.594893742675817,-7.800140339250229e-05,0.116,0.87,0.257,1.0,0.026,-0.003,0.0
105,1760709982.6748428,-0.03544526532021522,0.0036522801303311148,-0.5823288656324097,-7.500134946177008e-05,0.116,0.867,0.259,1.0,0.025,-0.003,0.0
106,1760709982.6833217,-0.03306559032021522,0.0035278151303311145,-0.5661574028769784,-7.500134946177008e-05,0.115,0.864,0.262,1.0,0.025,-0.003,0.0
107,1760709982.6915276,-0.039587855320215234,0.004280170130331115,-0.571324449516362,-7.500134946177008e-05,0.115,0.862,0.264,1.0,0.025,-0.003,0.0
108,1760709982.7000566,-0.03344640532021522,0.0035278151303311145,-0.5515354554170031,-7.500134946177008e-05,0.115,0.859,0.266,1.0,0.025,-0.003,0.0
109,1760709982.7084389,-0.04134651349939355,0.0049080601303311145,-0.565896832854871,-7.200129552563755e-05,0.114,0.856,0.268,1.0,0.024,-0.003,0.0
110,1760709982.7168267,-0.014139123499393556,0.001397070130331115,-0.5106439913899303,-7.200129552563755e-05,0.114,0.853,0.27,1.0,0.024,-0.003,0.0
111,1760709982.7249267,-0.03959658349939354,0.004783595130331114,-0.5565287887083152,-7.200129552563755e-05,0.113,0.85,0.272,1.0,0.024,-0.003,0.0
